ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531234985.335295317,208,5.412,10.013,1448,1500,536,1448,11,38,3,2,1,290.7e3,0.5,2.88672,2.88672,23.5e6,692.8e6,291.0e3,40
1531234985.356336852,208,5.412,10.013,1448,1500,536,1448,11,38,3,2,1,290.7e3,0.5,2.88672,2.88672,23.5e6,692.8e6,291.0e3,40
1531234985.378562156,208,5.412,10.013,1448,1500,536,1448,11,38,3,2,1,290.7e3,0.5,2.88672,2.88672,23.5e6,692.8e6,291.0e3,40
1531234985.400576267,208,5.52,7.776,1448,1500,536,1448,44,47822,79,5,77,169.8e6,0.5,2.88672,2.88672,92.3e6,692.8e6,18.8e6,56
1531234985.421948567,212,10.859,13.75,1448,1500,536,1448,54,65198,109,11,106,169.8e6,0.5,2.88672,2.88672,57.6e6,692.8e6,4.5e6,76
1531234985.442556317,216,13.896,14.606,1448,1500,536,1448,42,110086,172,14,169,169.8e6,0.5,2.88672,2.88672,35.0e6,692.8e6,8.6e6,100
1531234985.464260290,212,10.678,4.009,1448,1500,536,1448,71,140494,358,34,355,169.8e6,0.5,2.88672,2.88672,77.0e6,692.8e6,46.4e6,120
1531234985.486059092,212,8.607,2.835,1448,1500,536,1448,15,302670,464,78,461,87.1e6,0.5,1,2,20.2e6,90.2e6,9.0e6,140
1531234985.508640660,208,6.556,3.156,1448,1500,536,1448,14,457606,554,148,551,36.9e6,0.5,1,2,24.7e6,38.3e6,20.1e6,164
1531234985.529131532,204,3.502,3.214,1448,1500,536,1448,7,496702,593,194,590,36.9e6,0,1,2,23.2e6,38.3e6,8.6e6,184
1531234985.549587737,208,6.556,7.135,1448,1500,536,1448,10,506838,600,209,597,36.9e6,0,1,2,17.7e6,38.3e6,2.5e6,204
1531234985.571947309,212,8.019,7.406,1448,1500,536,1448,10,506838,612,213,609,36.9e6,0,1,2,14.4e6,38.3e6,1.7e6,228
1531234985.592349733,212,11.915,8.629,1448,1500,536,1448,10,527110,622,218,619,36.9e6,0,1,2,9.7e6,38.3e6,4.9e6,248
1531234985.613914055,216,14.36,12.321,1448,1500,536,1448,6,548830,634,225,631,12.3e6,0,1.25,2,4.8e6,16.0e6,4.0e6,268
1531234985.633444261,216,14.36,12.321,1448,1500,536,1448,6,548830,634,225,631,12.3e6,0,1.25,2,4.8e6,16.0e6,4.0e6,288
1531234985.654298512,216,14.892,12.734,1448,1500,536,1448,2,557518,642,229,639,8.6e6,0,1,2,1.6e6,9.0e6,2.4e6,308
1531234985.675978729,220,16.879,11.591,1448,1500,536,1448,6,571998,648,234,645,5.3e6,0,1,2,4.1e6,5.4e6,5.3e6,332
1531234985.696592847,220,17.127,9.189,1448,1500,536,1448,6,574894,654,235,651,5.3e6,0,1,2,4.1e6,5.4e6,3.1e6,352
1531234985.718888914,224,21.82,11.122,1448,1500,536,1448,6,583582,658,238,655,5.3e6,0,1,2,3.2e6,5.4e6,941.0e3,372
1531234985.736008858,224,21.82,11.122,1448,1500,536,1448,6,583582,662,239,659,5.3e6,0,1,2,3.2e6,5.4e6,941.0e3,392
1531234985.757404575,224,23.796,9.772,1448,1500,536,1448,6,592270,668,242,665,5.3e6,0,1,2,2.9e6,5.4e6,2.0e6,412
1531234985.778096581,220,19.428,8.449,1448,1500,536,1448,6,609646,680,248,677,10.0e6,0,1.25,2,3.6e6,13.0e6,10.0e6,436
1531234985.797885264,220,17.231,7.213,1448,1500,536,1448,2,612542,682,250,679,10.0e6,0,1,2,1.3e6,10.4e6,1.3e6,452
1531234985.818057045,216,13.564,7.668,1448,1500,536,1448,6,624126,692,254,689,10.0e6,0,1,2,5.1e6,10.4e6,7.8e6,472
1531234985.835665303,216,15.032,7.155,1448,1500,536,1448,6,632814,700,256,697,10.0e6,0,1,2,4.6e6,10.4e6,3.1e6,492
1531234985.854571873,216,15.67,6.644,1448,1500,536,1448,5,632814,704,258,701,10.0e6,0,1,2,3.7e6,10.4e6,2.6e6,512
1531234985.875780660,220,17.58,6.722,1448,1500,536,1448,6,644398,710,262,707,10.0e6,0,0.75,2,4.0e6,7.8e6,2.1e6,532
1531234985.896829650,224,21.096,8.767,1448,1500,536,1448,6,655982,718,267,715,10.0e6,0,1,2,3.3e6,10.4e6,4.5e6,552
1531234985.916076269,224,21.096,8.767,1448,1500,536,1448,6,655982,718,268,715,10.0e6,0,1,2,3.3e6,10.4e6,4.5e6,572
1531234985.935597526,228,24.493,10.701,1448,1500,536,1448,4,657430,721,270,718,7.8e6,0,1,2,1.9e6,8.1e6,1.0e6,592
1531234985.956154430,232,28.389,12.529,1448,1500,536,1448,6,666118,728,274,724,7.8e6,0,1.25,2,2.4e6,10.1e6,2.1e6,612
1531234985.978461806,228,27.835,10.505,1448,1500,536,1448,2,666118,730,276,726,7.8e6,0,1,2,832.3e3,8.1e6,614.1e3,632
1531234986.001404935,228,27.407,12.399,1448,1500,536,1448,2,677702,738,281,734,4.6e6,0,1,2,845.3e3,4.7e6,4.6e6,656
1531234986.021469469,228,24.209,11.371,1448,1500,536,1448,4,683494,744,283,740,4.6e6,0,1.25,2,1.9e6,5.9e6,3.5e6,680
1531234986.041761495,224,23.308,10.33,1448,1500,536,1448,6,692182,752,285,748,4.6e6,0,1.25,2,3.0e6,5.9e6,2.3e6,696
1531234986.062014134,224,22.879,8.513,1448,1500,536,1448,6,697974,758,289,754,4.6e6,0,1,2,3.0e6,4.7e6,2.3e6,716
1531234986.084952216,224,23.202,9.693,1448,1500,536,1448,6,703766,762,293,758,4.7e6,0,1,2,3.0e6,4.8e6,4.7e6,740
1531234986.102073211,224,23.202,9.693,1448,1500,536,1448,6,703766,766,294,762,4.7e6,0,1,2,3.0e6,4.8e6,4.7e6,760
1531234986.124826291,224,21.228,7.848,1448,1500,536,1448,6,703766,772,298,768,4.7e6,0,0.75,2,3.3e6,3.6e6,1.6e6,780
1531234986.144424955,220,18.804,6.796,1448,1500,536,1448,1,703766,776,301,772,4.7e6,0,1,2,616.0e3,4.8e6,437.0e3,800
1531234986.166507439,220,16.578,7.14,1448,1500,536,1448,4,705214,781,304,777,4.7e6,0,1,2,2.8e6,4.8e6,4.6e6,820
1531234986.186497929,216,14.824,4.972,1448,1500,536,1448,2,729830,789,307,785,4.7e6,0,1,2,1.6e6,4.8e6,906.1e3,844
1531234986.208384151,216,14.26,5.442,1448,1500,536,1448,2,738518,797,312,793,4.7e6,0,1,2,1.6e6,4.8e6,2.7e6,864
1531234986.231260583,216,14.742,5.484,1448,1500,536,1448,6,750102,803,314,799,4.6e6,0,1,2,4.7e6,4.8e6,2.0e6,884
1531234986.253917323,216,15.038,3.63,1448,1500,536,1448,6,758790,811,319,807,4.6e6,0,1,2,4.6e6,4.8e6,3.5e6,908
1531234986.274652359,216,14.937,2.925,1448,1500,536,1448,4,758790,815,321,811,4.6e6,0,1,2,3.1e6,4.8e6,2.8e6,928
1531234986.297572953,216,14.7,4.936,1448,1500,536,1448,4,770374,821,325,817,5.7e6,0,0.75,2,3.2e6,4.4e6,5.7e6,952
1531234986.318015757,216,12.863,5.241,1448,1500,536,1448,6,781958,831,327,827,5.7e6,0,1,2,5.4e6,5.9e6,5.0e6,972
1531234986.334835795,216,13.263,4.731,1448,1500,536,1448,6,787750,835,330,831,5.7e6,0,1,2,5.2e6,5.9e6,2.9e6,992
1531234986.355510983,216,12.119,4.071,1448,1500,536,1448,5,790646,842,333,838,5.7e6,0,1,2,4.8e6,5.9e6,2.4e6,1012
1531234986.373020877,216,13.381,4.571,1448,1500,536,1448,6,799334,847,337,843,5.7e6,0,1,2,5.2e6,5.9e6,2.0e6,1028
1531234986.392950590,216,14.38,5.383,1448,1500,536,1448,6,805126,852,340,848,5.7e6,0,1.25,2,4.8e6,7.3e6,1.0e6,1048
1531234986.415396424,216,14.373,5.939,1448,1500,536,1448,4,813814,862,345,858,5.7e6,0,1,2,3.2e6,5.9e6,5.6e6,1072
1531234986.438013917,216,13.362,4.666,1448,1500,536,1448,4,822502,870,350,866,5.6e6,0,1,2,3.5e6,5.8e6,2.6e6,1092
1531234986.456446860,216,15.442,7.659,1448,1500,536,1448,6,831190,873,352,868,5.6e6,0,1,2,4.5e6,5.8e6,2.1e6,1112
1531234986.476905008,216,15.507,5.875,1448,1500,536,1448,6,834086,879,354,874,5.6e6,0,1.25,2,4.5e6,7.2e6,1.5e6,1132
1531234986.499455846,220,16.337,7.085,1448,1500,536,1448,6,848566,885,359,880,5.6e6,0,1,2,4.3e6,5.8e6,2.1e6,1152
1531234986.519025670,216,14.157,5.856,1448,1500,536,1448,6,854358,895,362,890,5.6e6,0,1,2,4.9e6,5.8e6,2.7e6,1176
1531234986.539884726,216,14.354,4.868,1448,1500,536,1448,6,861598,902,366,897,5.6e6,0,1,2,4.8e6,5.8e6,3.6e6,1196
1531234986.561391263,216,12.902,4.686,1448,1500,536,1448,6,865942,909,371,904,5.4e6,0,0.75,2,5.4e6,4.2e6,2.2e6,1216
1531234986.584252490,220,16.612,9.3,1448,1500,536,1448,6,878974,914,375,909,5.4e6,0,1,2,4.2e6,5.6e6,1.7e6,1240
1531234986.606141527,220,16.112,11.547,1448,1500,536,1448,2,893454,927,382,922,13.6e6,0,1,2,1.4e6,14.1e6,12.3e6,1260
1531234986.626932114,220,17.098,10.632,1448,1500,536,1448,6,899246,931,385,926,13.6e6,0,1.25,2,4.1e6,17.6e6,1.6e6,1280
1531234986.648453715,220,16.933,8.304,1448,1500,536,1448,6,902142,935,387,930,13.6e6,0,1,2,4.1e6,14.1e6,1.5e6,1304
1531234986.671348513,220,18.454,8.72,1448,1500,536,1448,6,916622,947,392,942,13.6e6,0,1,2,3.8e6,14.1e6,5.4e6,1324
1531234986.693875704,220,16.185,6.331,1448,1500,536,1448,6,925310,956,398,951,13.6e6,0,1,2,4.3e6,14.1e6,4.9e6,1348
1531234986.711744891,220,16.185,6.331,1448,1500,536,1448,6,925310,956,399,951,13.6e6,0,1,2,4.3e6,14.1e6,4.9e6,1368
1531234986.733809878,224,20.293,11.091,1448,1500,536,1448,6,936894,964,403,959,13.6e6,0,1,2,3.4e6,14.1e6,1.3e6,1388
1531234986.754798098,224,22.086,11.904,1448,1500,536,1448,6,945582,970,405,965,12.0e6,0,1,2,3.1e6,12.4e6,3.4e6,1408
1531234986.776544832,220,19.734,7.518,1448,1500,536,1448,6,957166,978,410,973,12.0e6,0,1.25,2,3.5e6,15.5e6,4.4e6,1432
1531234986.799260995,220,19.25,6.292,1448,1500,536,1448,6,968750,986,414,981,12.0e6,0,1,2,3.6e6,12.4e6,3.4e6,1452
1531234986.822038162,224,20.104,9.379,1448,1500,536,1448,6,974542,990,417,985,4.4e6,0,1,2,3.5e6,4.6e6,1.4e6,1476
1531234986.843754840,220,19.65,8.096,1448,1500,536,1448,6,983230,998,420,993,4.4e6,0,1,2,3.5e6,4.6e6,1.7e6,1500
1531234986.866231532,224,20.222,7.216,1448,1500,536,1448,4,983230,1000,422,995,4.4e6,0,1,2,2.3e6,4.6e6,861.4e3,1520
1531234986.886670398,228,25.114,12.356,1448,1500,536,1448,6,991918,1006,425,1001,4.4e6,0,0.75,2,2.8e6,3.5e6,2.4e6,1544
1531234986.907569077,224,22.681,12.578,1448,1500,536,1448,2,991918,1008,427,1003,4.4e6,0,1,2,1.0e6,4.6e6,2.4e6,1564
1531234986.929118166,224,21.62,13.046,1448,1500,536,1448,6,1003502,1016,430,1011,9.1e6,0,1,2,3.2e6,9.5e6,9.1e6,1584
1531234986.949739498,220,16.928,11.353,1448,1500,536,1448,5,1006398,1025,435,1020,9.1e6,0,1.25,2,3.4e6,11.8e6,2.8e6,1604
1531234986.967905844,216,13.464,11.505,1448,1500,536,1448,6,1015086,1038,438,1033,9.1e6,0,1,2,5.2e6,9.5e6,5.7e6,1624
1531234986.990812280,216,14.174,9.224,1448,1500,536,1448,6,1028118,1046,445,1040,9.1e6,0,1,2,4.9e6,9.5e6,5.7e6,1644
1531234987.011182002,216,15.954,8.528,1448,1500,536,1448,5,1028118,1051,450,1045,9.1e6,0,1.25,2,3.6e6,11.8e6,2.5e6,1668
1531234987.033567557,220,16.291,10.232,1448,1500,536,1448,5,1041150,1060,455,1054,9.1e6,0,1,2,3.6e6,9.5e6,3.1e6,1688
1531234987.056029555,216,14.234,9.347,1448,1500,536,1448,6,1051286,1070,460,1064,5.7e6,0,1,2,4.9e6,6.0e6,2.9e6,1712
1531234987.077488490,216,14.234,9.347,1448,1500,536,1448,6,1051286,1072,461,1066,5.7e6,0,1,2,4.9e6,6.0e6,2.9e6,1732
1531234987.097567889,220,18.403,14.299,1448,1500,536,1448,6,1065766,1080,467,1074,5.7e6,0,1.25,2,3.8e6,7.4e6,5.1e6,1756
1531234987.116866860,220,19.617,11.414,1448,1500,536,1448,6,1074454,1086,469,1080,5.7e6,0,1,2,3.5e6,6.0e6,2.9e6,1772
1531234987.135157834,220,19.04,9.715,1448,1500,536,1448,4,1074454,1092,472,1086,5.7e6,0,1,2,2.4e6,6.0e6,3.1e6,1792
1531234987.157816445,224,21.16,11.526,1448,1500,536,1448,6,1083142,1096,474,1090,5.1e6,0,1,2,3.3e6,5.3e6,2.0e6,1812
1531234987.180100496,224,21.516,9.356,1448,1500,536,1448,6,1086038,1098,476,1092,5.1e6,0,1,2,3.2e6,5.3e6,2.1e6,1836
1531234987.198013411,228,25.392,11.91,1448,1500,536,1448,6,1094726,1104,479,1098,5.1e6,0,1.25,2,2.7e6,6.6e6,1.9e6,1856
1531234987.220516652,228,25.251,9.215,1448,1500,536,1448,6,1097622,1106,480,1100,5.1e6,0,0.75,2,2.8e6,4.0e6,1.2e6,1876
1531234987.243534197,228,26.884,8.213,1448,1500,536,1448,6,1103414,1112,482,1106,5.1e6,0,1,2,2.6e6,5.3e6,797.8e3,1896
1531234987.260743055,228,25.884,6.082,1448,1500,536,1448,3,1109206,1117,486,1111,5.1e6,0,1,2,1.3e6,5.3e6,1.4e6,1916
1531234987.280920118,228,27.899,8.591,1448,1500,536,1448,6,1114998,1121,488,1115,5.1e6,0,1,2,2.5e6,5.3e6,2.0e6,1936
1531234987.302250244,228,27.899,8.591,1448,1500,536,1448,6,1114998,1122,488,1116,5.1e6,0,1,2,2.5e6,5.3e6,2.0e6,1956
1531234987.319875224,232,30.494,11.632,1448,1500,536,1448,6,1119342,1126,491,1120,5.1e6,0,1.25,2,2.3e6,6.6e6,1.6e6,1976
1531234987.340899626,232,28.023,10.191,1448,1500,536,1448,6,1132374,1132,495,1126,3.9e6,0,1,2,2.5e6,4.0e6,3.9e6,1996
1531234987.361518830,228,26.067,10.362,1448,1500,536,1448,6,1135270,1140,498,1134,4.0e6,0,1,2,2.7e6,4.1e6,4.0e6,2020
1531234987.383287674,228,25.388,9.409,1448,1500,536,1448,6,1143958,1146,500,1140,4.0e6,0,1.25,2,2.7e6,5.1e6,1.6e6,2036
1531234987.406063200,224,22.242,6.095,1448,1500,536,1448,6,1155542,1152,504,1146,4.0e6,0,1,2,3.1e6,4.1e6,3.9e6,2060
1531234987.426980037,224,20.572,4.876,1448,1500,536,1448,6,1161334,1160,507,1154,4.0e6,0,1,2,3.4e6,4.1e6,3.0e6,2084
1531234987.446816396,224,21.893,6.299,1448,1500,536,1448,6,1167126,1164,510,1158,4.0e6,0,1,2,3.2e6,4.1e6,2.8e6,2104
1531234987.468175839,224,23.03,6.999,1448,1500,536,1448,6,1170022,1168,512,1162,4.0e6,0,1.25,2,3.0e6,5.1e6,2.1e6,2124
1531234987.485961596,228,24.245,6.085,1448,1500,536,1448,6,1178710,1174,514,1168,4.0e6,0,1,2,2.9e6,4.1e6,2.2e6,2144
1531234987.507887886,228,25.78,7.632,1448,1500,536,1448,6,1181606,1177,516,1170,4.0e6,0,1,2,2.7e6,4.1e6,1.9e6,2164
1531234987.529670124,232,28.537,9.605,1448,1500,536,1448,6,1187398,1181,518,1174,4.0e6,0,1,2,2.4e6,4.1e6,798.3e3,2184
1531234987.548538728,224,21.504,9.637,1448,1500,536,1448,8,1198982,1192,523,1185,110.9e6,0,1.25,2,4.3e6,143.5e6,110.9e6,2204
1531234987.569116727,224,21.186,7.865,1448,1500,536,1448,13,1204774,1203,526,1196,110.9e6,0,1.25,2,7.1e6,143.5e6,3.1e6,2224
1531234987.590660220,224,22.976,8.388,1448,1500,536,1448,24,1220702,1227,529,1220,110.9e6,0,1.25,2,12.1e6,143.5e6,6.2e6,2244
1531234987.611276413,220,19.556,7.915,1448,1500,536,1448,22,1255454,1272,533,1265,110.9e6,0,0.75,2,13.0e6,86.1e6,15.6e6,2268
1531234987.632683549,220,19.556,7.915,1448,1500,536,1448,22,1255454,1272,533,1265,110.9e6,0,0.75,2,13.0e6,86.1e6,15.6e6,2288
1531234987.649732277,224,23.529,14.866,1448,1500,536,1448,9,1307582,1300,537,1293,110.9e6,0,1,2,4.4e6,114.8e6,13.1e6,2308
1531234987.669748158,220,16.673,13.967,1448,1500,536,1448,6,1377086,1335,544,1328,29.5e6,0,1,2,4.2e6,30.6e6,23.5e6,2324
1531234987.690547259,220,18.031,11.124,1448,1500,536,1448,6,1388670,1343,551,1336,29.5e6,0,1,2,3.9e6,30.6e6,4.3e6,2344
1531234987.711859327,220,16.97,8.946,1448,1500,536,1448,6,1391566,1347,555,1340,29.5e6,0,1,2,4.1e6,30.6e6,2.3e6,2368
1531234987.734964417,220,17.638,8.995,1448,1500,536,1448,6,1411838,1365,559,1358,33.4e6,0,0.75,2,3.9e6,26.0e6,4.4e6,2388
1531234987.752923842,216,15.089,8.482,1448,1500,536,1448,12,1437902,1388,566,1381,48.4e6,0,1,2,9.2e6,50.1e6,48.4e6,2408
1531234987.770366867,216,13.219,7.08,1448,1500,536,1448,12,1455278,1403,572,1396,48.4e6,0,1,2,10.5e6,50.1e6,3.6e6,2428
1531234987.792956754,216,13.567,6.005,1448,1500,536,1448,16,1455278,1408,575,1401,48.4e6,0,1.25,2,13.7e6,62.6e6,2.9e6,2448
1531234987.815325693,220,16.162,9.951,1448,1500,536,1448,16,1495822,1443,586,1436,48.4e6,0,1.25,2,11.5e6,62.6e6,15.8e6,2468
1531234987.837031043,216,15.756,9.148,1448,1500,536,1448,12,1524782,1455,590,1448,48.4e6,0,1,2,8.8e6,50.1e6,10.3e6,2492
1531234987.858207460,216,15.909,7.166,1448,1500,536,1448,12,1530574,1463,594,1456,48.4e6,0,1,2,8.7e6,50.1e6,5.5e6,2512
1531234987.878423696,216,13.598,6.407,1448,1500,536,1448,8,1553742,1483,598,1476,48.4e6,0,1,2,6.8e6,50.1e6,11.3e6,2536
1531234987.897920251,216,13.15,4.555,1448,1500,536,1448,10,1565326,1497,604,1490,29.1e6,0,1.25,2,8.8e6,37.6e6,3.5e6,2552
1531234987.916387597,216,12.586,3.856,1448,1500,536,1448,6,1584150,1509,609,1502,29.1e6,0,1,2,5.5e6,30.1e6,11.5e6,2572
1531234987.933350881,216,13.068,3.059,1448,1500,536,1448,6,1589942,1513,613,1506,18.7e6,0,1,2,5.3e6,19.4e6,4.5e6,2592
1531234987.955437347,220,17.61,9.211,1448,1500,536,1448,6,1592838,1517,617,1510,11.5e6,0,1,2,3.9e6,11.9e6,1.7e6,2612
1531234987.976157015,220,18.865,10.711,1448,1500,536,1448,2,1601526,1523,620,1516,11.5e6,0,1,2,1.2e6,11.9e6,1.1e6,2632
1531234987.997717525,220,18.865,10.711,1448,1500,536,1448,2,1601526,1523,620,1516,11.5e6,0,1,2,1.2e6,11.9e6,1.1e6,2652
1531234988.014518405,220,17.856,11.353,1448,1500,536,1448,6,1610214,1532,624,1524,11.5e6,0,1,2,3.9e6,11.9e6,10.8e6,2672
1531234988.036290177,216,15.778,9.081,1448,1500,536,1448,4,1621798,1542,627,1534,11.5e6,0,1,2,2.9e6,11.9e6,5.6e6,2692
1531234988.058757871,216,12.57,7.748,1448,1500,536,1448,5,1633382,1555,636,1547,11.5e6,0,1,2,4.6e6,11.9e6,9.6e6,2712
1531234988.076899840,212,11.913,7.278,1448,1500,536,1448,6,1646414,1563,641,1555,10.8e6,0,1,2,5.8e6,11.2e6,4.9e6,2732
1531234988.094473286,216,13.389,6.683,1448,1500,536,1448,6,1655102,1569,644,1561,10.8e6,0,1,2,5.2e6,11.2e6,2.6e6,2752
1531234988.115167000,216,12.717,6.025,1448,1500,536,1448,2,1669582,1579,648,1571,10.8e6,0,1,2,1.8e6,11.2e6,3.7e6,2772
1531234988.136168433,216,13.127,5.34,1448,1500,536,1448,4,1672478,1583,651,1575,9.6e6,0,1,2,3.5e6,9.9e6,1.2e6,2792
1531234988.155419674,216,13.564,4.565,1448,1500,536,1448,6,1681166,1590,655,1582,9.6e6,0,1,2,5.1e6,9.9e6,2.0e6,2812
1531234988.176539932,216,15.028,7.761,1448,1500,536,1448,6,1691302,1598,660,1590,9.6e6,0,1,2,4.6e6,9.9e6,3.5e6,2832
1531234988.196150226,216,14.427,7.021,1448,1500,536,1448,4,1691302,1602,662,1594,4.9e6,0,1,2,3.2e6,5.1e6,856.5e3,2852
1531234988.216906228,212,11.432,7.323,1448,1500,536,1448,3,1699990,1610,665,1602,4.5e6,0,1,2,3.0e6,4.7e6,4.5e6,2872
1531234988.237327147,216,12.128,6.885,1448,1500,536,1448,6,1705782,1616,668,1608,4.5e6,0,1,2,5.7e6,4.7e6,2.4e6,2896
1531234988.259254052,216,13.812,8.533,1448,1500,536,1448,5,1705782,1618,669,1610,4.5e6,0,1.25,2,4.2e6,5.8e6,904.3e3,2912
1531234988.281587592,220,16.7,8.456,1448,1500,536,1448,6,1721710,1628,676,1620,4.9e6,0,1,2,4.2e6,5.1e6,4.9e6,2936
1531234988.303893302,220,16.571,6.601,1448,1500,536,1448,4,1721710,1632,679,1624,4.9e6,0,1,2,2.8e6,5.1e6,3.3e6,2960
1531234988.322911647,220,16.869,10.581,1448,1500,536,1448,3,1730398,1637,682,1629,4.9e6,0,1,2,2.1e6,5.1e6,1.3e6,2980
1531234988.346018427,220,18.142,10.463,1448,1500,536,1448,6,1737638,1643,684,1635,4.9e6,0,1.25,2,3.8e6,6.4e6,2.7e6,3000
1531234988.364660523,224,20.063,11.689,1448,1500,536,1448,6,1740534,1645,686,1637,4.9e6,0,0.75,2,3.5e6,3.8e6,1.4e6,3020
1531234988.385710192,220,18.788,11.34,1448,1500,536,1448,2,1752118,1653,690,1645,4.9e6,0,1,2,1.2e6,5.1e6,2.3e6,3040
1531234988.405969817,224,20.44,11.808,1448,1500,536,1448,6,1757910,1655,692,1647,4.9e6,0,1,2,3.4e6,5.1e6,1.3e6,3064
