ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531238816.085710714,224,22.569,16.343,1448,1500,536,1448,2,217238,229,133,225,2.1e6,0,1,2,1.0e6,2.2e6,380.8e3,1012
1531238816.105687460,228,26.817,16.197,1448,1500,536,1448,6,225926,231,135,227,2.1e6,0,1,2,2.6e6,2.2e6,1.5e6,1032
1531238816.128022586,228,26.817,16.197,1448,1500,536,1448,6,225926,235,135,231,2.1e6,0,1,2,2.6e6,2.2e6,1.5e6,1056
1531238816.145140357,224,22.989,13.644,1448,1500,536,1448,6,234614,239,139,235,2.1e6,0,1,2,3.0e6,2.2e6,1.0e6,1072
1531238816.168357634,224,20.142,13.929,1448,1500,536,1448,2,234614,243,140,239,2.1e6,0,1,2,1.2e6,2.2e6,2.1e6,1096
1531238816.191571158,224,20.142,13.929,1448,1500,536,1448,2,234614,243,140,239,2.1e6,0,1,2,1.2e6,2.2e6,2.1e6,1120
1531238816.213048122,224,20.142,13.929,1448,1500,536,1448,2,234614,243,140,239,2.1e6,0,1,2,1.2e6,2.2e6,2.1e6,1140
1531238816.232312978,224,22.534,19.21,1448,1500,536,1448,6,246198,249,143,245,4.1e6,0,1,2,3.1e6,4.2e6,4.1e6,1160
1531238816.255249745,224,22.534,19.21,1448,1500,536,1448,6,246198,255,144,251,4.1e6,0,1,2,3.1e6,4.2e6,4.1e6,1184
1531238816.272907236,224,22.794,14.926,1448,1500,536,1448,4,246198,257,146,253,4.1e6,0,1,2,2.0e6,4.2e6,767.5e3,1200
1531238816.293894874,228,25.32,16.246,1448,1500,536,1448,6,251990,261,147,257,4.1e6,0,1,2,2.7e6,4.2e6,941.4e3,1220
1531238816.310914041,228,25.579,20.23,1448,1500,536,1448,2,257782,263,149,259,4.1e6,0,1,2,905.7e3,4.2e6,912.5e3,1240
1531238816.333835811,224,20.866,18.161,1448,1500,536,1448,12,266470,281,153,277,104.8e6,0,1.25,2,6.7e6,135.7e6,18.9e6,1260
1531238816.356181525,220,18.298,18.236,1448,1500,536,1448,8,266470,291,155,287,104.8e6,0,0.75,2,5.1e6,81.4e6,8.8e6,1284
1531238816.375636056,224,20.661,14.54,1448,1500,536,1448,21,289638,312,160,308,104.8e6,0,1,2,11.8e6,108.6e6,4.5e6,1304
1531238816.398794045,220,17.325,13.608,1448,1500,536,1448,12,299774,355,165,351,104.8e6,0,1,2,8.0e6,108.6e6,5.2e6,1324
1531238816.419166388,216,13.18,11.275,1448,1500,536,1448,40,382310,433,170,429,153.1e6,0,1,2,35.2e6,158.6e6,153.1e6,1348
1531238816.439900941,212,11.789,6.486,1448,1500,536,1448,28,382310,485,177,480,153.1e6,0,0.75,2,27.5e6,118.9e6,5.7e6,1368
1531238816.460711537,216,15.37,9.422,1448,1500,536,1448,34,451814,526,183,521,153.1e6,0,1,2,25.6e6,158.6e6,15.9e6,1388
1531238816.483641952,212,9.884,7.932,1448,1500,536,1448,40,519870,620,194,615,153.1e6,0,1,2,46.9e6,158.6e6,46.2e6,1412
1531238816.507058560,212,8.303,7.28,1448,1500,536,1448,16,525662,655,206,650,52.2e6,0,1.25,2,22.3e6,67.6e6,2.9e6,1432
