ts, Backlog in Bytes, Backlog in packets
1531238827.984301398,164,2
1531238828.089379420,66,1
1531238828.194480608,86,1
1531238828.299587584,320,4
1531238828.404743577,344,4
1531238828.509824115,422,5
1531238828.614895652,250,3
1531238828.719971051,156,2
1531238828.825135989,282,3
1531238828.930268401,632,8
1531238829.035380669,524,6
1531238829.140471954,164,2
1531238829.245597671,422,5
1531238829.350701221,308,4
1531238829.455808491,156,2
1531238829.560947035,288,4
1531238829.666024435,156,2
1531238829.771097204,78,1
1531238829.876233711,198,3
1531238829.981349734,172,2
1531238830.086453705,328,4
1531238830.191557035,376,4
1531238830.296730400,438,5
1531238830.401831337,222,3
1531238830.506921297,222,3
1531238830.612017296,308,4
1531238830.717183798,66,1
1531238830.822279268,144,2
1531238830.927397117,156,2
1531238831.032479971,618,7
1531238831.137547276,596,8
1531238831.242654578,164,2
1531238831.347829000,308,4
1531238831.452946340,250,3
1531238831.558029828,274,3
1531238831.663060966,540,6
1531238831.768157426,132,2
1531238831.873251089,210,3
1531238831.978363628,156,2
1531238832.083470905,210,3
1531238832.188603461,500,6
1531238832.293696321,210,3
1531238832.398776147,66,1
1531238832.503895476,156,2
1531238832.609036637,66,1
1531238832.714123944,132,2
1531238832.819229539,508,6
1531238832.924324273,2772,30
1531238833.029422976,790,9
1531238833.134530071,242,3
1531238833.239652750,312,4
1531238833.344804815,66,1
1531238833.449911452,156,2
1531238833.554984863,66,1
1531238833.660093750,86,1
1531238833.765203612,144,2
1531238833.870288962,86,1
1531238833.975404665,328,4
1531238834.080503761,218,3
1531238834.185604771,144,2
1531238834.290703851,344,4
1531238834.395834770,1676,18
1531238834.500994710,452,6
1531238834.606066529,222,3
1531238834.711217066,230,3
1531238834.816320847,66,1
1531238834.921411389,144,2
1531238835.026517579,164,2
1531238835.131612950,78,1
1531238835.236746185,78,1
1531238835.341824220,144,2
1531238835.446852846,538,7
1531238835.551989918,0,0
1531238835.657117243,454,5
1531238835.762214719,328,4
1531238835.867303366,222,3
1531238835.972475285,210,3
1531238836.077569452,480,6
1531238836.182639457,78,1
1531238836.287767269,0,0
1531238836.392901647,78,1
1531238836.497981814,308,4
1531238836.603066893,66,1
1531238836.708163175,152,2
1531238836.813298632,132,2
1531238836.918374870,266,3
1531238837.023524519,1786,19
1531238837.128650823,470,5
1531238837.233731816,164,2
1531238837.338815585,164,2
1531238837.443958143,156,2
1531238837.549076746,0,0
1531238837.654180233,78,1
1531238837.759305140,390,5
1531238837.864438636,234,3
1531238837.969542407,282,3
1531238838.074645930,164,2
1531238838.179765967,296,4
1531238838.284921298,78,1
1531238838.390018310,156,2
1531238838.495083513,78,1
1531238838.600185923,78,1
1531238838.705297246,78,1
1531238838.810400277,144,2
1531238838.915511141,78,1
1531238839.020617087,222,3
1531238839.125681045,222,3
1531238839.230766224,548,6
1531238839.335914205,446,5
1531238839.441037032,242,3
1531238839.546167787,172,2
1531238839.651243828,328,4
1531238839.756360238,222,3
1531238839.861480472,198,3
1531238839.966587310,462,5
1531238840.071702789,546,7
1531238840.176867423,66,1
1531238840.281949976,78,1
1531238840.387015077,308,4
1531238840.492190765,222,3
1531238840.597336443,156,2
1531238840.702453449,374,5
1531238840.807591827,704,8
1531238840.912697976,634,7
1531238841.017813533,78,1
1531238841.122861552,222,3
1531238841.227992378,222,3
1531238841.333121132,156,2
1531238841.438234545,94,1
1531238841.543341109,1222,13
1531238841.648471207,180,2
1531238841.753562564,230,3
1531238841.858658956,0,0
1531238841.963807944,94,1
1531238842.068979217,132,2
1531238842.174067885,324,4
1531238842.279144703,156,2
1531238842.384269823,164,2
1531238842.489384917,210,3
1531238842.594484264,198,3
1531238842.699619477,406,5
1531238842.804760384,1880,20
1531238842.909828899,352,4
1531238843.014914479,406,5
1531238843.120043059,86,1
1531238843.225179873,66,1
1531238843.330295713,210,3
1531238843.435393158,156,2
1531238843.540497934,152,2
1531238843.645581408,316,4
1531238843.750661208,144,2
1531238843.855758457,156,2
1531238843.960902381,274,3
1531238844.066013009,594,7
1531238844.171107517,644,8
1531238844.276235069,132,2
1531238844.381357444,156,2
1531238844.486467133,222,3
1531238844.591614402,156,2
1531238844.696781495,156,2
1531238844.801854926,152,2
1531238844.906935143,156,2
1531238845.012053389,78,1
1531238845.117186547,66,1
1531238845.222300656,66,1
1531238845.327418002,0,0
1531238845.432546803,66,1
1531238845.537798664,152,2
1531238845.642934950,336,4
1531238845.748073151,540,6
1531238845.853217379,1120,12
1531238845.958262548,282,3
1531238846.063379926,516,6
1531238846.168504616,288,4
1531238846.273593992,242,3
1531238846.378703897,164,2
1531238846.483877513,66,1
1531238846.589041643,144,2
1531238846.694169535,156,2
1531238846.799255739,164,2
1531238846.904356359,144,2
1531238847.009477920,626,7
1531238847.114671571,1128,12
1531238847.219769156,532,6
1531238847.324944319,516,6
1531238847.430038337,250,3
1531238847.535187771,516,6
1531238847.640294806,156,2
1531238847.745423470,78,1
1531238847.850534485,222,3
1531238847.955651245,0,0
1531238848.060790567,366,5
1531238848.165845991,0,0
1531238848.270935410,360,4
1531238848.376074958,144,2
1531238848.481207253,444,6
1531238848.586351592,242,3
1531238848.691495276,830,9
1531238848.796632393,164,2
1531238848.901688011,164,2
1531238849.006759563,352,4
1531238849.111856398,172,2
1531238849.216970680,316,4
1531238849.322052732,398,5
1531238849.427110021,242,3
1531238849.532428974,86,1
1531238849.637552552,320,4
1531238849.742648692,378,5
1531238849.847777934,144,2
1531238849.952931153,144,2
1531238850.058053114,234,3
1531238850.163145847,66,1
1531238850.268246980,2870,31
1531238850.373410890,728,8
1531238850.478511069,594,7
1531238850.583670061,658,7
1531238850.688852810,846,9
1531238850.793944277,382,5
1531238850.899063562,156,2
1531238851.004191782,0,0
1531238851.109299776,66,1
1531238851.214383432,144,2
1531238851.319524449,210,3
1531238851.424690748,144,2
1531238851.529812952,78,1
1531238851.634899982,66,1
1531238851.740071173,266,3
1531238851.845214031,274,3
1531238851.950331889,250,3
1531238852.055451963,320,4
1531238852.160601952,258,3
1531238852.265692319,242,3
1531238852.370806285,1504,16
1531238852.475978004,328,4
1531238852.581124397,320,4
1531238852.686239310,156,2
1531238852.791329011,0,0
1531238852.896464864,156,2
1531238853.001590651,66,1
1531238853.106681661,582,7
1531238853.211821956,352,4
1531238853.317001825,386,5
1531238853.422146392,492,6
1531238853.527245889,230,3
1531238853.632373824,144,2
1531238853.737465816,378,5
1531238853.842585168,66,1
1531238853.947727154,242,3
1531238854.052905769,1872,20
1531238854.158015267,188,2
1531238854.263147581,368,4
1531238854.368269136,390,5
1531238854.473413114,156,2
1531238854.578562969,2812,30
1531238854.683712457,744,8
1531238854.788888223,94,1
1531238854.894016050,336,4
1531238854.999085097,164,2
1531238855.104246747,180,2
1531238855.209368186,274,3
1531238855.314505208,406,5
1531238855.419641694,250,3
1531238855.524809987,972,12
1531238855.629935408,360,4
1531238855.735017906,78,1
1531238855.840178916,282,3
1531238855.945321314,0,0
1531238856.050419296,132,2
1531238856.155544879,78,1
1531238856.260702795,210,3
1531238856.365841995,156,2
1531238856.470963231,932,10
1531238856.576077097,188,2
1531238856.681246158,94,1
1531238856.786427185,274,3
1531238856.891563793,226,3
1531238856.996772643,144,2
1531238857.101839358,296,4
1531238857.206927988,164,2
1531238857.312076387,0,0
1531238857.417238592,500,6
1531238857.522327650,750,9
1531238857.627471638,574,7
1531238857.732689718,336,4
1531238857.837835951,242,3
1531238857.942900811,242,3
1531238858.048038838,242,3
1531238858.153202641,238,3
1531238858.258331077,66,1
1531238858.363493153,156,2
1531238858.468682979,932,10
1531238858.573803500,282,3
1531238858.678927255,94,1
1531238858.784111062,360,4
1531238858.889284074,144,2
1531238858.994409761,78,1
1531238859.099576223,66,1
1531238859.204750674,66,1
1531238859.309867630,132,2
1531238859.414942968,258,3
1531238859.520098117,782,9
1531238859.625245941,250,3
1531238859.730366606,132,2
1531238859.835521539,0,0
1531238859.940702438,78,1
1531238860.045822136,78,1
1531238860.150905150,132,2
1531238860.256055380,144,2
1531238860.361246995,78,1
1531238860.466375251,222,3
1531238860.571645130,300,4
1531238860.676892084,156,2
1531238860.782032670,516,6
1531238860.887127295,86,1
1531238860.992244699,152,2
1531238861.097395283,258,3
1531238861.202527144,144,2
1531238861.307662369,308,4
1531238861.412845502,164,2
1531238861.517996503,222,3
1531238861.623091133,160,2
1531238861.728288192,78,1
1531238861.833406652,144,2
1531238861.938543933,328,4
1531238862.043689502,172,2
1531238862.148871735,66,1
1531238862.253982517,0,0
1531238862.359085705,308,4
1531238862.464260246,0,0
1531238862.569394150,0,0
1531238862.674526521,230,3
1531238862.779796636,0,0
1531238862.884957113,210,3
1531238862.990060505,66,1
1531238863.095219012,258,3
1531238863.200355673,416,6
1531238863.305460081,3008,32
1531238863.410580515,470,5
1531238863.515716647,470,5
1531238863.620899189,274,3
1531238863.726042130,164,2
1531238863.831126681,394,5
1531238863.936283947,266,3
1531238864.041390248,222,3
1531238864.146501149,238,3
1531238864.251631036,524,6
1531238864.356805354,994,11
1531238864.461929328,258,3
1531238864.566996908,344,4
1531238864.672155855,156,2
1531238864.777286600,156,2
1531238864.882423999,172,2
1531238864.987603643,0,0
1531238865.092733790,0,0
1531238865.197862484,86,1
1531238865.302960701,164,2
1531238865.408112508,210,3
1531238865.513296691,66,1
1531238865.618419123,180,2
1531238865.723580798,704,8
1531238865.828775337,156,2
1531238865.933858846,156,2
1531238866.038944239,312,4
1531238866.144101465,230,3
1531238866.249272760,352,4
1531238866.354409096,680,8
1531238866.459565349,0,0
1531238866.564715433,336,4
1531238866.669862855,222,3
1531238866.774930886,300,4
1531238866.880091784,78,1
1531238866.985268301,378,5
1531238867.090413405,156,2
1531238867.195551956,144,2
1531238867.300733752,156,2
1531238867.405864745,774,9
1531238867.510941163,1786,19
1531238867.616127066,376,4
1531238867.721304645,94,1
1531238867.826477319,210,3
1531238867.931650731,78,1
1531238868.036828714,144,2
1531238868.141979338,78,1
1531238868.247054383,242,3
1531238868.352190658,164,2
1531238868.457332612,144,2
1531238868.562489390,300,4
1531238868.667644936,156,2
1531238868.772808789,78,1
1531238868.877924298,242,3
1531238868.983029997,164,2
1531238869.088209718,222,3
1531238869.193387240,78,1
1531238869.298528184,164,2
1531238869.403707370,156,2
1531238869.508910634,266,3
1531238869.614026264,300,4
1531238869.719244230,222,3
1531238869.824422782,806,9
1531238869.929551733,692,8
1531238870.034694411,276,4
1531238870.139872321,406,5
1531238870.245065010,152,2
1531238870.350227068,328,4
1531238870.455405917,86,1
1531238870.560562385,164,2
1531238870.665754142,86,1
1531238870.770874796,276,4
1531238870.876038415,386,5
1531238870.981214477,752,8
1531238871.086399066,814,9
1531238871.191573448,806,9
1531238871.296769063,296,4
1531238871.401846350,210,3
1531238871.506971205,516,6
1531238871.612116405,328,4
1531238871.717320298,438,5
1531238871.822460948,406,5
1531238871.927628100,328,4
1531238872.032862998,164,2
1531238872.137993790,242,3
1531238872.243102734,164,2
1531238872.348241269,156,2
1531238872.453369512,218,3
1531238872.558516714,342,5
1531238872.663671588,86,1
1531238872.768847519,3514,39
1531238872.873965718,1476,16
1531238872.979242049,300,4
1531238873.084400602,2350,25
1531238873.189572213,246,3
1531238873.294706952,266,3
1531238873.399869819,266,3
1531238873.505074206,316,4
1531238873.610229631,156,2
1531238873.715387709,144,2
1531238873.820550376,366,5
1531238873.925738573,230,3
1531238874.030862256,304,4
1531238874.136021296,822,9
1531238874.241220294,78,1
1531238874.346363948,266,3
1531238874.451574092,258,3
1531238874.556740477,250,3
1531238874.661887254,86,1
1531238874.766955843,156,2
1531238874.872144018,222,3
1531238874.977275375,78,1
1531238875.082418738,0,0
1531238875.187563941,86,1
1531238875.292754338,164,2
1531238875.397871362,300,4
1531238875.503013679,3290,35
1531238875.608192837,730,9
1531238875.713332675,144,2
1531238875.818484558,144,2
1531238875.923654830,164,2
1531238876.028805572,78,1
1531238876.133955847,156,2
1531238876.239058359,78,1
1531238876.344250947,86,1
1531238876.449401258,222,3
1531238876.554528151,856,10
1531238876.659672654,66,1
1531238876.764826373,144,2
1531238876.869983749,550,7
1531238876.975106463,320,4
1531238877.080284566,78,1
1531238877.185433853,172,2
1531238877.290556943,86,1
1531238877.395705392,258,3
1531238877.500903314,242,3
1531238877.606038748,366,5
1531238877.711149462,222,3
1531238877.816309185,152,2
1531238877.921466088,230,3
1531238878.026586602,164,2
1531238878.131732999,234,3
1531238878.236925470,144,2
1531238878.342048650,78,1
1531238878.447174718,250,3
1531238878.552342641,242,3
1531238878.657485981,86,1
1531238878.762652253,308,4
1531238878.867817997,94,1
1531238878.972993395,266,3
1531238879.078157200,276,4
1531238879.183296731,308,4
1531238879.288421398,78,1
1531238879.393562299,66,1
1531238879.498716334,210,3
1531238879.603870027,222,3
1531238879.709054572,144,2
1531238879.814214987,66,1
1531238879.919373239,0,0
1531238880.024515987,144,2
1531238880.129659029,242,3
1531238880.234778000,438,5
1531238880.339949381,626,7
1531238880.445142353,344,4
1531238880.550339195,144,2
1531238880.655491530,86,1
1531238880.760675667,222,3
1531238880.865804963,288,4
1531238880.970916660,78,1
1531238881.076081719,144,2
1531238881.181279593,234,3
1531238881.286468336,246,3
1531238881.391619194,752,8
1531238881.496822194,172,2
1531238881.601985739,3744,40
1531238881.707092203,712,8
1531238881.812286188,438,5
1531238881.917427766,430,5
1531238882.022562658,446,5
1531238882.127738603,522,7
1531238882.232937217,0,0
1531238882.338065386,78,1
1531238882.443243914,66,1
1531238882.548418560,66,1
1531238882.653559136,0,0
1531238882.758750869,288,4
1531238882.863926734,234,3
1531238882.969133944,86,1
1531238883.074285741,508,6
1531238883.179462507,336,4
1531238883.284673607,210,3
1531238883.389831539,198,3
1531238883.494939099,250,3
1531238883.600124606,296,4
1531238883.705331554,230,3
1531238883.810492322,386,5
1531238883.915646510,308,4
1531238884.020827919,308,4
1531238884.125983636,172,2
1531238884.231092321,66,1
1531238884.336261601,156,2
1531238884.441416926,430,5
1531238884.546587425,132,2
1531238884.651772345,156,2
1531238884.757001725,312,4
1531238884.862151911,242,3
1531238884.967306769,242,3
1531238885.072461567,266,3
1531238885.177612067,452,6
1531238885.282753806,242,3
1531238885.387939278,210,3
1531238885.493156897,394,5
1531238885.598347092,198,3
1531238885.703514220,1872,20
1531238885.808727130,486,7
1531238885.913887572,696,8
1531238886.018998734,164,2
1531238886.124174522,770,9
1531238886.229333266,86,1
1531238886.334494759,250,3
1531238886.439684749,66,1
1531238886.544878055,164,2
1531238886.650024139,78,1
1531238886.755167950,78,1
1531238886.860343537,156,2
1531238886.965492249,336,4
1531238887.070640912,328,4
1531238887.175794804,144,2
1531238887.280968998,156,2
1531238887.386245313,222,3
1531238887.491430882,144,2
1531238887.596619464,164,2
1531238887.701778568,242,3
1531238887.806914035,78,1
1531238887.912086953,406,5
1531238888.017263442,492,6
1531238888.122445305,250,3
1531238888.227601953,210,3
1531238888.332795701,144,2
1531238888.437917466,78,1
1531238888.543093184,284,4
1531238888.648253938,66,1
1531238888.753422326,144,2
1531238888.858567012,144,2
1531238888.963733360,242,3
1531238889.068934473,86,1
1531238889.174071507,78,1
1531238889.279229232,288,4
1531238889.384369644,366,5
1531238889.489524230,234,3
1531238889.594685965,234,3
1531238889.699875556,250,3
1531238889.805054218,328,4
1531238889.910226267,222,3
1531238890.015386931,132,2
1531238890.120554867,242,3
1531238890.225757955,156,2
1531238890.330880296,156,2
1531238890.436079689,66,1
1531238890.541273192,250,3
1531238890.646424551,242,3
1531238890.751578531,172,2
1531238890.856778958,222,3
1531238890.961932238,414,5
1531238891.067064688,234,3
1531238891.172262166,362,5
1531238891.277418162,336,4
1531238891.382563323,500,6
1531238891.487734590,2906,31
1531238891.592944851,758,9
1531238891.698079603,234,3
1531238891.803245364,144,2
1531238891.908437792,1692,18
1531238892.013600869,344,4
1531238892.118746855,300,4
1531238892.223965844,736,8
1531238892.329156190,250,3
1531238892.434287083,172,2
1531238892.539453502,422,5
1531238892.644651356,316,4
1531238892.749804369,378,5
1531238892.854920113,66,1
1531238892.960084811,156,2
1531238893.065264111,222,3
1531238893.170436030,172,2
1531238893.275608930,78,1
1531238893.380800178,386,5
1531238893.485944625,296,4
1531238893.591072110,242,3
1531238893.696278331,1388,16
1531238893.801454657,470,5
1531238893.906602317,282,3
1531238894.011777439,426,5
1531238894.116975686,234,3
1531238894.222106789,308,4
1531238894.327233295,288,4
1531238894.432445116,66,1
1531238894.537610015,274,3
1531238894.642758948,164,2
1531238894.747930900,394,5
1531238894.853146392,0,0
1531238894.958300324,492,6
1531238895.063512073,242,3
1531238895.168718408,234,3
1531238895.273858574,250,3
1531238895.378982890,156,2
1531238895.484181908,210,3
1531238895.589343976,144,2
1531238895.694519373,78,1
1531238895.799693467,144,2
1531238895.904898379,86,1
1531238896.010033018,0,0
1531238896.115176578,152,2
1531238896.220339455,144,2
1531238896.325519907,230,3
1531238896.430697429,144,2
1531238896.535890928,0,0
1531238896.641108212,766,9
1531238896.746292123,422,5
1531238896.851462950,328,4
1531238896.956692106,296,4
1531238897.061843047,276,4
1531238897.166968374,66,1
1531238897.272154540,164,2
1531238897.377317991,164,2
1531238897.482493331,144,2
1531238897.587724953,132,2
1531238897.692947010,288,4
1531238897.798105770,156,2
1531238897.903245156,344,4
1531238898.008434223,250,3
1531238898.113605012,328,4
1531238898.218741305,288,4
1531238898.323892684,198,3
1531238898.429082586,0,0
1531238898.534267369,156,2
1531238898.639460095,222,3
1531238898.744686075,0,0
1531238898.849868227,288,4
1531238898.954981874,258,3
1531238899.060176367,222,3
1531238899.165346195,78,1
1531238899.270553630,144,2
1531238899.375715775,66,1
1531238899.480938163,230,3
1531238899.586080195,288,4
1531238899.691275205,164,2
1531238899.796444457,0,0
1531238899.901613560,144,2
1531238900.006780158,222,3
1531238900.111981074,78,1
1531238900.217173836,312,4
1531238900.322362085,288,4
1531238900.427550397,250,3
1531238900.532821809,172,2
1531238900.638003314,188,2
1531238900.743133655,164,2
1531238900.848286210,470,5
1531238900.953464736,258,3
1531238901.058634202,438,5
1531238901.163808219,336,4
1531238901.269021384,586,7
1531238901.374223302,414,5
1531238901.479410354,288,4
1531238901.584637205,398,5
1531238901.689771546,156,2
1531238901.794890835,266,3
1531238901.900051586,0,0
1531238902.005243627,164,2
1531238902.110395638,144,2
1531238902.215590622,288,4
1531238902.320796815,210,3
1531238902.425945081,210,3
1531238902.531093686,78,1
1531238902.636278214,156,2
1531238902.741454789,0,0
1531238902.846618615,300,4
1531238902.951802398,4042,43
1531238903.057021023,376,4
1531238903.162197523,454,5
1531238903.267374381,786,9
1531238903.372543857,642,7
1531238903.477690127,838,9
1531238903.582817247,868,10
1531238903.688032507,250,3
1531238903.793245732,132,2
1531238903.898443868,472,6
1531238904.003619552,242,3
1531238904.108865133,210,3
1531238904.214010220,242,3
1531238904.319145674,144,2
1531238904.424310803,222,3
1531238904.529451931,242,3
1531238904.634635782,336,4
1531238904.739838452,532,6
1531238904.845033847,266,3
1531238904.950220434,320,4
1531238905.055410607,430,5
1531238905.160646904,274,3
1531238905.265817186,258,3
1531238905.370947514,156,2
1531238905.476129237,0,0
1531238905.581331181,156,2
1531238905.686515022,0,0
1531238905.791715440,300,4
1531238905.896895983,266,3
1531238906.002032937,230,3
1531238906.107144383,0,0
1531238906.212322596,250,3
1531238906.317491612,308,4
1531238906.422648995,274,3
1531238906.527861997,188,2
1531238906.633065843,86,1
1531238906.738246543,66,1
1531238906.843448688,362,5
1531238906.948649631,300,4
1531238907.053819426,156,2
1531238907.158925597,132,2
1531238907.264121406,222,3
1531238907.369310065,210,3
1531238907.474590163,300,4
1531238907.579789487,156,2
1531238907.684997736,66,1
1531238907.790176414,144,2
1531238907.895346936,78,1
1531238908.000533097,210,3
1531238908.105693478,1974,21
1531238908.210861072,540,6
1531238908.316053882,94,1
1531238908.421268259,376,4
1531238908.526467674,368,4
1531238908.631699275,66,1
1531238908.736911931,222,3
1531238908.842067579,0,0
1531238908.947249561,0,0
1531238909.052418443,0,0
1531238909.157617589,144,2
1531238909.262799264,78,1
1531238909.367992722,144,2
1531238909.473184490,242,3
1531238909.578382082,276,4
1531238909.683578056,524,6
1531238909.788800484,378,5
1531238909.893953272,530,7
1531238909.999091747,164,2
1531238910.104281736,164,2
1531238910.209475949,308,4
1531238910.314688558,164,2
1531238910.419949072,78,1
1531238910.525174619,0,0
1531238910.630480007,316,4
1531238910.735651069,312,4
1531238910.840886798,156,2
1531238910.946041806,418,5
1531238911.051237389,156,2
1531238911.156613949,164,2
1531238911.261777511,86,1
1531238911.366910496,144,2
1531238911.472186119,78,1
1531238911.577362159,78,1
1531238911.682536016,420,6
1531238911.787737517,562,7
1531238911.892939611,1112,12
1531238911.998098515,516,6
1531238912.103278526,250,3
1531238912.208481591,406,5
1531238912.313647417,156,2
1531238912.418800718,222,3
1531238912.524004981,180,2
1531238912.629200651,414,5
1531238912.734365078,730,9
1531238912.839554806,0,0
1531238912.944795560,66,1
1531238913.049992997,222,3
1531238913.155148464,288,4
1531238913.260280261,2302,25
1531238913.365468576,1214,13
1531238913.470644053,172,2
1531238913.575834727,336,4
1531238913.681056173,672,8
1531238913.786222414,242,3
1531238913.891400681,78,1
1531238913.996633530,230,3
1531238914.101790483,234,3
1531238914.207026847,156,2
1531238914.312216508,352,4
1531238914.417403474,430,5
1531238914.522571175,242,3
1531238914.627760757,144,2
1531238914.732996480,152,2
1531238914.838182596,304,4
1531238914.943488121,144,2
1531238915.048722484,230,3
1531238915.153886399,144,2
1531238915.259014585,144,2
1531238915.364212641,414,5
1531238915.469400930,0,0
1531238915.574570115,376,4
1531238915.679805219,230,3
1531238915.785042606,86,1
1531238915.890208675,210,3
1531238915.995392137,78,1
1531238916.100625855,548,6
1531238916.205775947,274,3
1531238916.310926765,816,10
1531238916.416132519,386,5
1531238916.521342235,276,4
1531238916.626516092,66,1
1531238916.731716379,144,2
1531238916.836938967,916,10
1531238916.942063301,266,3
1531238917.047250299,78,1
1531238917.152443847,454,5
1531238917.257751373,276,4
1531238917.362919826,78,1
1531238917.468147176,218,3
1531238917.573345549,66,1
1531238917.678519716,288,4
1531238917.783749254,222,3
1531238917.888961801,300,4
1531238917.994149926,296,4
1531238918.099351234,368,4
1531238918.204550212,66,1
1531238918.309751736,250,3
1531238918.414936215,164,2
1531238918.520118612,144,2
1531238918.625325876,144,2
1531238918.730572488,156,2
1531238918.835788831,86,1
1531238918.941023334,78,1
1531238919.046209384,66,1
1531238919.151399798,0,0
1531238919.256618546,0,0
1531238919.361821112,132,2
1531238919.466967536,0,0
1531238919.572147414,78,1
1531238919.677340437,144,2
1531238919.782529437,308,4
1531238919.887819110,266,3
1531238919.993019160,230,3
1531238920.098318213,488,6
1531238920.203532918,66,1
1531238920.308754293,0,0
1531238920.413891708,210,3
1531238920.519027379,414,5
1531238920.624216870,230,3
1531238920.729397830,156,2
1531238920.834571266,156,2
1531238920.939785807,156,2
1531238921.045050547,242,3
1531238921.150238555,66,1
1531238921.255419796,78,1
1531238921.360668804,0,0
1531238921.465854681,144,2
1531238921.571015382,352,4
1531238921.676221019,180,2
1531238921.781428754,242,3
1531238921.886602143,328,4
1531238921.991811095,250,3
1531238922.097018233,222,3
1531238922.202187318,320,4
1531238922.307355555,406,5
1531238922.412556172,720,8
1531238922.517730740,94,1
1531238922.622883389,172,2
1531238922.728044387,156,2
1531238922.833256096,66,1
1531238922.938422394,296,4
1531238923.043625648,164,2
1531238923.148857665,250,3
1531238923.254037166,144,2
1531238923.359233306,210,3
1531238923.464425033,66,1
1531238923.569622042,66,1
1531238923.674834061,250,3
1531238923.780016328,336,4
1531238923.885181754,164,2
1531238923.990319410,368,4
1531238924.095488940,0,0
1531238924.200660381,300,4
1531238924.305781726,250,3
1531238924.410897709,308,4
1531238924.516101267,66,1
1531238924.621272374,276,4
1531238924.726404745,242,3
1531238924.831553237,230,3
1531238924.936741177,300,4
1531238925.041869478,144,2
1531238925.147013616,198,3
1531238925.252166515,222,3
1531238925.357335892,422,5
1531238925.462443447,660,8
