ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531201130.389064739,232,28.619,10.871,1448,1500,536,1448,11,38,7,2,5,396.3e3,28.534,2.88672,2.88672,4.5e6,12.1e6,396.5e3,32
1531201130.406466549,228,24.472,11.128,1448,1500,536,1448,15,8726,22,5,19,5.9e6,6.264,2.88672,2.88672,7.1e6,17.7e6,5.9e6,48
1531201130.427252229,224,20.018,10.594,1448,1500,536,1448,11,14518,41,11,38,6.5e6,5.604,2.88672,2.88672,6.4e6,19.4e6,3.5e6,68
1531201130.447724481,220,18.848,5.582,1448,1500,536,1448,20,50718,83,24,80,20.4e6,2.405,2.88672,2.88672,12.3e6,60.9e6,20.4e6,92
1531201130.465014243,220,16.796,4.679,1448,1500,536,1448,34,97054,141,39,138,23.8e6,2.405,2.88672,2.88672,23.4e6,71.1e6,6.0e6,108
1531201130.482933918,216,13.941,4.94,1448,1500,536,1448,16,112982,152,52,149,23.8e6,2.405,1,2,13.3e6,24.6e6,17.2e6,124
1531201130.504759043,216,14.592,5.347,1448,1500,536,1448,14,165110,176,65,173,23.8e6,2.405,1,2,11.1e6,24.6e6,8.4e6,148
1531201130.527709785,216,12.005,3.917,1448,1500,536,1448,16,192622,208,81,205,23.8e6,2.405,1,2,15.4e6,24.6e6,10.6e6,168
1531201130.549238390,216,13.959,4.964,1448,1500,536,1448,12,224478,226,93,223,12.7e6,2.405,1,2,10.0e6,13.2e6,8.7e6,192
1531201130.569697327,216,13.724,5.807,1448,1500,536,1448,8,244750,246,103,243,12.7e6,2.405,1,2,6.8e6,13.2e6,5.3e6,212
1531201130.588047253,216,13.658,4.661,1448,1500,536,1448,12,256334,259,109,256,12.7e6,2.405,1,2,10.2e6,13.2e6,805.7e3,232
1531201130.607400908,220,16.287,5.065,1448,1500,536,1448,12,288190,275,122,272,12.7e6,2.133,1,2,8.5e6,13.2e6,9.4e6,252
1531201130.628244949,220,16.675,5.793,1448,1500,536,1448,8,302670,289,129,286,11.4e6,2.133,1,2,5.6e6,11.8e6,5.7e6,272
1531201130.650340367,220,17.81,3.922,1448,1500,536,1448,12,328734,303,136,300,11.4e6,2.133,1,2,7.8e6,11.8e6,6.4e6,292
1531201130.672072915,220,19.705,5.537,1448,1500,536,1448,12,346110,317,143,314,11.4e6,2.133,1,2,7.1e6,11.8e6,6.3e6,312
1531201130.693250244,220,19.088,4.306,1448,1500,536,1448,4,357694,327,149,324,11.4e6,2.133,1,2,2.4e6,11.8e6,2.1e6,336
1531201130.715856176,224,20.616,7.052,1448,1500,536,1448,12,379414,343,155,340,12.7e6,2.133,1.25,2,6.7e6,16.4e6,3.4e6,356
1531201130.735575634,220,17.769,4.127,1448,1500,536,1448,12,398238,361,166,358,12.7e6,2.133,1,2,7.8e6,13.2e6,5.0e6,376
1531201130.756405353,220,18.605,3.944,1448,1500,536,1448,12,409822,369,171,366,12.7e6,2.133,1,2,7.5e6,13.2e6,5.3e6,400
1531201130.776720136,216,15.644,4.083,1448,1500,536,1448,12,438782,391,180,388,12.7e6,2.133,1,2,8.9e6,13.2e6,8.7e6,420
1531201130.796701671,216,15.739,3.343,1448,1500,536,1448,12,453262,403,185,400,12.7e6,2.133,1,2,8.8e6,13.2e6,5.1e6,440
1531201130.817444196,216,15.347,2.523,1448,1500,536,1448,10,482222,419,195,416,8.7e6,2.133,1.25,2,7.5e6,11.2e6,4.8e6,460
1531201130.839313815,220,16.407,4.386,1448,1500,536,1448,10,490910,429,201,426,8.7e6,2.133,1,2,7.1e6,9.0e6,4.9e6,480
1531201130.860481768,220,17.576,6.286,1448,1500,536,1448,4,506838,439,209,436,8.7e6,2.133,1,2,2.6e6,9.0e6,4.9e6,504
1531201130.880831638,220,17.307,5.484,1448,1500,536,1448,10,524214,452,215,449,8.7e6,2.133,1,2,6.7e6,9.0e6,6.0e6,524
1531201130.900635488,216,15.974,5.527,1448,1500,536,1448,10,540142,463,223,460,8.0e6,2.133,1,2,7.3e6,8.3e6,1.6e6,544
1531201130.921430484,220,17.372,6.822,1448,1500,536,1448,10,556070,478,228,474,9.0e6,2.133,0.75,2,6.7e6,7.0e6,9.0e6,564
1531201130.939797964,220,19.952,6.047,1448,1500,536,1448,10,567654,486,235,482,9.0e6,2.133,1,2,5.8e6,9.3e6,5.1e6,584
