ts,in_queue (size), in_queue (number)
1530634627.371931929,9084,3
1530634627.384770345,12112,4
1530634627.397456364,9084,3
1530634627.410141116,9084,3
1530634627.422886292,9084,3
1530634627.435614185,9084,3
1530634627.448219949,9084,3
1530634627.461001236,6056,2
1530634627.473661125,6056,2
1530634627.486492339,3028,1
1530634627.499317900,6056,2
1530634627.512039379,6056,2
1530634627.524771539,9084,3
1530634627.537689080,9084,3
1530634627.550391397,9084,3
1530634627.563105694,9084,3
1530634627.575792018,9084,3
1530634627.588527592,9084,3
1530634627.601391858,12112,4
1530634627.614077580,12112,4
1530634627.626730486,15140,5
1530634627.639543751,12112,4
1530634627.652329054,9084,3
1530634627.665174007,9084,3
1530634627.677855392,6056,2
1530634627.690694881,9084,3
1530634627.703529926,9084,3
1530634627.716155562,12112,4
1530634627.728992459,9084,3
1530634627.741716944,9084,3
1530634627.754388825,6056,2
1530634627.767070696,9084,3
1530634627.779800352,9084,3
1530634627.792424241,9084,3
1530634627.805243728,9084,3
1530634627.817838678,9084,3
1530634627.830551745,9084,3
1530634627.843398772,9084,3
1530634627.855903100,9084,3
1530634627.868636681,9084,3
1530634627.881390148,9084,3
1530634627.894194896,7570,3
1530634627.906889188,9084,4
1530634627.919553567,9084,4
1530634627.932435670,12112,5
1530634627.945201283,9084,4
1530634627.957871891,10598,4
1530634627.970636606,10598,4
1530634627.983406853,10598,4
1530634627.996135847,9084,4
1530634628.008833398,9084,4
1530634628.021569218,10598,5
1530634628.034312080,10598,5
1530634628.047151033,13626,6
1530634628.059967234,10598,5
1530634628.072751106,12112,5
1530634628.085506777,12112,5
1530634628.098125547,13692,7
1530634628.110770410,10664,6
1530634628.123619222,9150,5
1530634628.136232473,7636,5
1530634628.149018254,9150,6
1530634628.161740542,9150,6
1530634628.174685964,10664,6
1530634628.187524751,9084,4
1530634628.200188151,7570,3
1530634628.212849115,6056,2
1530634628.225452847,6056,2
1530634628.238176721,4542,2
1530634628.251116057,6056,3
1530634628.263776452,3028,2
1530634628.276553321,3028,2
1530634628.289158198,6056,3
1530634628.301831375,4542,2
1530634628.314583460,7570,3
1530634628.327633655,7570,3
1530634628.340483868,7570,3
1530634628.353122461,9084,3
1530634628.365957789,12112,4
1530634628.378685463,9084,3
1530634628.391403954,6056,2
1530634628.404306955,9084,3
1530634628.417028902,6056,2
1530634628.429758599,6056,2
1530634628.442517644,6056,2
1530634628.455419534,9084,3
1530634628.468311753,6056,2
1530634628.481010461,9084,3
1530634628.493724065,7570,3
1530634628.506583972,10598,4
1530634628.519522699,10598,4
1530634628.532149764,10598,4
1530634628.545015053,10598,4
1530634628.557710832,7570,3
1530634628.570502315,7570,3
1530634628.583483075,7570,3
1530634628.596084463,9084,3
1530634628.608951322,9084,3
1530634628.621695341,12112,4
1530634628.634569835,9084,3
1530634628.647349468,9084,3
1530634628.660057144,6056,2
1530634628.672867111,6056,2
1530634628.685548554,6056,2
1530634628.698215176,6056,2
1530634628.711023163,6056,2
1530634628.723789238,9084,3
1530634628.736751166,9084,3
1530634628.749424573,9084,3
1530634628.762177507,9084,3
1530634628.774876889,12112,4
1530634628.787764628,9084,3
1530634628.800563913,12112,4
1530634628.813201568,12112,4
1530634628.825917982,15140,5
1530634628.838673579,12112,4
1530634628.851354041,9084,3
1530634628.864316791,9084,3
1530634628.876982733,6056,2
1530634628.889615867,6056,2
1530634628.902265115,6056,2
1530634628.914986037,6056,2
1530634628.927709703,6056,2
1530634628.940551196,9084,3
1530634628.953178702,6056,2
1530634628.966197223,9084,3
1530634628.978973844,9084,3
1530634628.991890776,12112,4
1530634629.004491313,9084,3
1530634629.017202248,12112,4
1530634629.030016028,12112,4
1530634629.042722598,12112,4
1530634629.055472036,12112,4
1530634629.068085249,15140,5
1530634629.080866212,12112,4
1530634629.093572257,9084,3
1530634629.106517468,9084,3
1530634629.119424236,9084,3
1530634629.132112146,9084,3
1530634629.144937220,9084,3
1530634629.157710669,10598,4
1530634629.170675303,9084,4
1530634629.183456630,9084,4
1530634629.196120370,6056,3
1530634629.208937274,6056,3
1530634629.221653780,7570,4
1530634629.234436930,4542,3
1530634629.247393031,6056,3
1530634629.260193150,7570,3
1530634629.272788120,6056,2
1530634629.285501795,9084,3
1530634629.298416925,7570,3
1530634629.311282100,7570,3
1530634629.324223748,6056,3
1530634629.337097040,6056,3
1530634629.349790667,4542,3
1530634629.362577029,4542,3
1530634629.375495814,4542,3
1530634629.388330448,4542,3
1530634629.400991597,4608,4
1530634629.413626407,3028,2
1530634629.426421763,4542,2
1530634629.439166174,6056,2
1530634629.451964219,6056,2
1530634629.464843143,6056,2
1530634629.477735231,9084,3
1530634629.490436871,6056,2
1530634629.503188212,6056,2
1530634629.515819400,3028,1
1530634629.528732221,3028,1
1530634629.541653715,4542,2
1530634629.554422927,3028,1
1530634629.567264637,3028,1
1530634629.579926482,6056,2
1530634629.592878088,3028,1
1530634629.605625853,6056,2
1530634629.618560052,6056,2
1530634629.631433978,6056,2
1530634629.644361832,6056,2
1530634629.657110135,9084,3
1530634629.669990123,9084,3
1530634629.682702053,9084,3
1530634629.695607867,9084,3
1530634629.708381041,9084,3
1530634629.721159852,6056,2
1530634629.733952301,9084,3
1530634629.746623528,6056,2
1530634629.759385248,9084,4
1530634629.772096940,9084,4
1530634629.784858407,6056,3
1530634629.797702526,7570,3
1530634629.810481916,10598,4
1530634629.823272747,9084,4
1530634629.835882252,9084,4
1530634629.848556717,10598,5
1530634629.861454687,10598,5
1530634629.874316967,10598,5
1530634629.887234881,10598,5
1530634629.899920288,10598,5
1530634629.912616905,10598,5
1530634629.925486167,10598,5
1530634629.938404544,9084,4
1530634629.951092283,12112,5
1530634629.963954526,12112,5
1530634629.976569626,10598,4
1530634629.989291021,12112,4
1530634630.002129119,12112,4
1530634630.014833655,12112,4
1530634630.027502876,12112,4
1530634630.040377776,12112,4
1530634630.053082531,12112,4
1530634630.065813633,15140,5
1530634630.078612238,12112,4
1530634630.091443286,12112,4
1530634630.104145941,9084,3
1530634630.116783119,12112,4
1530634630.129548555,12112,4
1530634630.142231342,12112,4
1530634630.154950149,9084,3
1530634630.167651108,9084,3
1530634630.180227791,9084,3
1530634630.192839435,9084,3
1530634630.205715684,9084,3
1530634630.218458628,12112,4
1530634630.231312519,9084,3
1530634630.244113863,9084,3
1530634630.256785610,9150,4
1530634630.269561265,9150,4
1530634630.282306720,9150,4
1530634630.294985316,9084,3
1530634630.307891429,12112,4
1530634630.320513500,9084,3
1530634630.333145150,12112,4
1530634630.345892996,12112,4
1530634630.358622919,12112,4
1530634630.371473809,10598,4
1530634630.384229732,13626,5
1530634630.397072116,12112,5
1530634630.409706321,12112,5
1530634630.422641043,9084,4
1530634630.435508349,9084,4
1530634630.448275926,9084,4
1530634630.460887658,6056,3
1530634630.473545801,9084,4
1530634630.486374518,6056,3
1530634630.499207388,9084,4
1530634630.511843168,7570,3
1530634630.524618093,7570,3
1530634630.537324727,7570,3
1530634630.550072583,10598,4
1530634630.563010361,7570,3
1530634630.575728027,9084,4
1530634630.588405365,9084,4
1530634630.601105915,7570,3
1530634630.613917041,9084,3
1530634630.626819680,10598,4
1530634630.639698389,9084,4
1530634630.652394752,10598,5
1530634630.665201243,7570,4
1530634630.678035595,7570,4
1530634630.690826450,6056,4
1530634630.703719852,6056,4
1530634630.716620963,6056,4
1530634630.729473973,6056,4
1530634630.742179134,6056,3
1530634630.755238675,4542,2
1530634630.767987515,4542,2
1530634630.780777843,6056,3
1530634630.793656262,4542,3
1530634630.806443302,3028,2
1530634630.819399551,3028,2
1530634630.832089277,3028,2
1530634630.844774120,3028,2
1530634630.857499962,3028,2
1530634630.870314991,4608,3
1530634630.883398903,6056,2
1530634630.896123088,6056,2
1530634630.908972476,6056,2
1530634630.921699933,9084,3
1530634630.934378026,6056,2
1530634630.947151729,7570,3
1530634630.959907366,6056,3
1530634630.972704875,4542,2
1530634630.985486082,4542,3
1530634630.998190244,3028,2
1530634631.010833612,3028,2
1530634631.023756742,3028,2
1530634631.036407661,3028,2
1530634631.049105220,3028,2
1530634631.061847600,3028,2
1530634631.074817138,3028,2
1530634631.087655266,4542,2
1530634631.100506832,6056,2
1530634631.113340478,6056,2
1530634631.126095611,6056,2
1530634631.139004844,9084,3
1530634631.151767593,6056,2
1530634631.164471916,7570,3
1530634631.177195578,6056,3
1530634631.189992227,7570,4
1530634631.202877394,4542,3
1530634631.215705841,4542,3
1530634631.228529656,4542,3
1530634631.241170001,4542,3
1530634631.254037030,4542,3
1530634631.266849466,4542,3
1530634631.279561487,6056,3
1530634631.292366533,4542,2
1530634631.304993954,7570,3
1530634631.317980962,7570,3
1530634631.330973489,7570,3
1530634631.343782333,6056,3
1530634631.356741089,6056,3
1530634631.369599232,7570,4
1530634631.382500784,6056,4
1530634631.395293388,6056,4
1530634631.408039537,6122,5
1530634631.420973122,4608,4
1530634631.433651757,4608,4
1530634631.446561075,4542,3
1530634631.459434592,4542,3
1530634631.472125609,6056,3
1530634631.484924287,4542,2
1530634631.497664167,4542,2
1530634631.510467497,4542,2
1530634631.523491009,3028,2
1530634631.536203471,3028,2
1530634631.549113059,3028,2
1530634631.561773179,4542,3
1530634631.574566047,4542,3
1530634631.587555343,4542,3
1530634631.600389285,4542,3
1530634631.613159016,6056,4
1530634631.625978362,6056,4
1530634631.638742824,7570,4
1530634631.651710926,7570,3
1530634631.664529947,6056,2
1530634631.677356000,9084,3
1530634631.690141960,9084,3
1530634631.702817055,9084,3
1530634631.715549078,7570,3
1530634631.728536782,9084,4
1530634631.741246045,6056,3
1530634631.753917993,6056,3
1530634631.766884126,4542,3
1530634631.779710241,6056,4
1530634631.792620206,6056,4
1530634631.805387195,7570,4
1530634631.818134225,6056,3
1530634631.831173211,7570,3
1530634631.844003698,10598,4
1530634631.856664061,9084,4
1530634631.869350532,10598,4
1530634631.882178909,7570,3
1530634631.894947120,10598,4
1530634631.907734146,10598,4
1530634631.920704314,12112,4
1530634631.933539325,12112,4
1530634631.946381237,12112,4
1530634631.959328650,12112,4
1530634631.972091922,12112,4
1530634631.984800427,15140,5
1530634631.997512311,12112,4
1530634632.010351219,15140,5
1530634632.023224726,12112,4
1530634632.035987638,12112,4
1530634632.048671772,9084,3
1530634632.061328076,12112,4
1530634632.074107928,9084,3
1530634632.086891746,10598,4
1530634632.099589512,7570,3
1530634632.112432365,4542,2
1530634632.125072088,6056,2
1530634632.137813600,9084,3
1530634632.150665957,6056,2
1530634632.163457628,9084,3
1530634632.176315147,9084,3
1530634632.189065994,9084,3
1530634632.201829899,9084,3
1530634632.214660107,12112,4
1530634632.227558153,12112,4
1530634632.240195407,12112,4
1530634632.252839162,9084,3
1530634632.265594964,12112,4
1530634632.278423447,12112,4
1530634632.291210957,12112,4
1530634632.303854010,9150,4
1530634632.316557405,9150,4
1530634632.329207106,7636,4
1530634632.341969268,7636,4
1530634632.354777921,7636,4
1530634632.367618658,7570,3
1530634632.380258520,9084,3
1530634632.393039501,9084,3
1530634632.405774050,9084,3
1530634632.418611565,9084,3
1530634632.431510375,9084,3
1530634632.444150725,12112,4
1530634632.456889839,9084,3
1530634632.469641508,9084,3
1530634632.482462083,9084,3
1530634632.495336374,10598,4
1530634632.507954626,9084,4
1530634632.520684367,9084,4
1530634632.533474425,7570,4
1530634632.546195474,9084,5
1530634632.558940157,9084,6
1530634632.571799402,7570,5
1530634632.584569223,4542,3
1530634632.597255994,4542,3
1530634632.610241356,4542,3
1530634632.623195293,6056,3
1530634632.635893722,7570,3
1530634632.648678746,6056,2
1530634632.661330810,9084,3
1530634632.674135786,9084,3
1530634632.687012642,10598,4
1530634632.699671039,9084,4
1530634632.712396599,10598,5
1530634632.725253237,9084,5
1530634632.738134207,7570,4
1530634632.750958897,7570,4
1530634632.763740795,6056,4
1530634632.776513859,7570,5
1530634632.789178753,6056,4
1530634632.802097657,4542,3
1530634632.815015427,1514,1
1530634632.827903029,3094,2
1530634632.840585289,6122,3
1530634632.853395059,6122,3
1530634632.866214018,6122,3
1530634632.879100888,4542,2
1530634632.891987125,6056,3
1530634632.904840561,3028,2
1530634632.917574530,3028,2
1530634632.930224811,3028,2
1530634632.942899505,3028,2
1530634632.955631053,4542,3
1530634632.968476767,4542,3
1530634632.981361727,4542,3
1530634632.994204237,4542,3
1530634633.007119434,3028,2
1530634633.019887171,1514,1
1530634633.032901097,3028,2
1530634633.045632353,1514,1
1530634633.058556152,3028,2
1530634633.071285854,1514,1
1530634633.084058753,3028,2
1530634633.096892026,3028,2
1530634633.109519206,3028,2
1530634633.122447818,3028,2
1530634633.135339120,3028,2
1530634633.148052920,3028,2
1530634633.160916070,4542,2
1530634633.173592028,6056,2
1530634633.186413919,6056,2
1530634633.199341622,6056,2
1530634633.211961492,9084,3
1530634633.224682997,6056,2
1530634633.237348961,9084,3
1530634633.250099198,7570,3
1530634633.263149377,6056,3
1530634633.275988289,6056,3
1530634633.288885979,4542,3
1530634633.301603254,4542,3
1530634633.314483075,4542,3
1530634633.327407508,4608,4
1530634633.340057468,4608,4
1530634633.352914020,4608,4
1530634633.365619286,4608,4
1530634633.378448200,4608,4
1530634633.391201475,6056,3
1530634633.403955187,7570,3
1530634633.416929775,6056,2
1530634633.429664698,9084,3
1530634633.442637731,9084,3
1530634633.455559705,10598,4
1530634633.468408615,9084,4
1530634633.481214143,10598,5
1530634633.493955245,7570,4
1530634633.506734787,6056,4
1530634633.519683570,6056,4
1530634633.532590363,7570,5
1530634633.545331569,7570,5
1530634633.558140099,7570,5
1530634633.570805632,6056,4
1530634633.583564419,6056,4
1530634633.596445147,6056,4
1530634633.609146371,7570,4
1530634633.622033785,9084,4
1530634633.634795058,7570,3
1530634633.647711274,9084,3
1530634633.660437652,9084,3
1530634633.673136087,6056,2
1530634633.685997162,6056,2
1530634633.698784928,4542,2
1530634633.711499392,6056,3
1530634633.724171139,3028,2
1530634633.737028973,3028,2
1530634633.749912333,3028,2
1530634633.762977524,4542,3
1530634633.775672988,4542,3
1530634633.788448559,4542,3
1530634633.801151189,3028,2
1530634633.813932278,4542,2
1530634633.826973521,3028,1
1530634633.839742534,6056,2
1530634633.852525988,6056,2
1530634633.865431752,9084,3
1530634633.878115815,6056,2
1530634633.890798719,9084,3
1530634633.903490522,7570,3
1530634633.916320784,7570,3
1530634633.929077901,6056,3
1530634633.941837545,4542,3
1530634633.954604045,4542,3
1530634633.967393717,6056,4
1530634633.980298142,6056,4
1530634633.993184387,6056,4
1530634634.005986758,6056,4
1530634634.018759879,6056,4
1530634634.031513197,6056,4
1530634634.044135560,6122,5
1530634634.056962593,6056,4
1530634634.069583299,6056,4
1530634634.082274271,7570,4
1530634634.094969919,7570,4
1530634634.107805251,6056,3
1530634634.120431936,6056,3
1530634634.133149101,9084,5
1530634634.145935976,7570,5
1530634634.158764281,7570,5
1530634634.171510679,7570,5
1530634634.184356738,7570,5
1530634634.197322078,6056,4
1530634634.210099005,6056,4
1530634634.222996241,6056,4
1530634634.235777110,7570,4
1530634634.248507874,9084,4
1530634634.261244383,7570,3
1530634634.273964886,7570,3
1530634634.286917432,7570,3
1530634634.299776315,7570,3
1530634634.312633855,7570,3
1530634634.325306079,7570,3
1530634634.338273254,9084,3
1530634634.350988928,9084,3
1530634634.363756729,9084,3
1530634634.376514739,12112,4
1530634634.389161190,9084,3
1530634634.401974944,9084,3
1530634634.414801777,9084,3
1530634634.427551175,9084,3
1530634634.440376118,9084,3
1530634634.453127802,6056,2
1530634634.465994057,9084,3
1530634634.478943788,9084,3
1530634634.491778099,12112,5
1530634634.504575514,9084,4
1530634634.517506823,10598,5
1530634634.530432057,10598,5
1530634634.543448711,10598,5
1530634634.556247800,10598,5
1530634634.568968630,10598,5
1530634634.581936210,7570,4
1530634634.594630296,9084,4
1530634634.607550209,12178,6
1530634634.620390709,12178,6
1530634634.633075033,9150,4
1530634634.645951390,12178,5
1530634634.658708962,9150,4
1530634634.671537335,9150,4
1530634634.684335721,9084,3
1530634634.697054651,9084,3
1530634634.709786372,9084,3
1530634634.722706173,12112,4
1530634634.735571460,9084,3
1530634634.748445834,9084,3
1530634634.761340510,9084,3
1530634634.774045664,12112,4
1530634634.786804497,9084,3
1530634634.799530606,9084,3
1530634634.812280748,9084,3
1530634634.825047714,12112,4
1530634634.838016200,12112,4
1530634634.850938272,12112,4
1530634634.863655639,12112,4
1530634634.876619419,12112,4
1530634634.889524360,12112,4
1530634634.902371529,9084,3
1530634634.915270544,9084,3
1530634634.927972361,9084,3
1530634634.940781626,12112,4
1530634634.953627190,12112,4
1530634634.966409537,12112,4
1530634634.979482582,10598,4
1530634634.992353220,10598,4
1530634635.005053145,10598,4
1530634635.017991696,10598,4
1530634635.030990349,10598,4
1530634635.043719525,10598,4
1530634635.056420012,10598,4
1530634635.069038942,12112,4
1530634635.081821674,12112,4
1530634635.094664321,12112,4
1530634635.107522957,9084,3
1530634635.120356489,12112,4
1530634635.133215391,12112,4
1530634635.145947183,12112,4
1530634635.158790237,12112,4
1530634635.171720815,12112,4
1530634635.184415759,9084,3
1530634635.197069072,10598,4
1530634635.209778777,9084,4
1530634635.222493715,9084,4
1530634635.235410379,6056,3
1530634635.248277921,7570,4
1530634635.261012823,6056,4
1530634635.273629992,6056,4
1530634635.286540324,6122,5
1530634635.299449356,4608,4
1530634635.312149121,4608,4
1530634635.324839258,4608,4
1530634635.337733569,4608,4
1530634635.350552329,4542,3
1530634635.363509320,6056,3
1530634635.376120200,9084,4
1530634635.388858230,6056,3
1530634635.401643795,6056,3
1530634635.414616219,6056,3
1530634635.427373817,6056,3
1530634635.440128276,6056,3
1530634635.452821462,7570,4
1530634635.465562144,6056,4
1530634635.478274974,6056,4
1530634635.491003695,6056,4
1530634635.503760513,6056,4
1530634635.516543927,6056,4
1530634635.529244285,7570,4
1530634635.541991282,9084,4
1530634635.554901676,10598,4
1530634635.567685551,7570,3
1530634635.580495610,9084,3
1530634635.593206376,9084,3
1530634635.605849787,7570,3
1530634635.618708926,9084,4
1530634635.631687120,7570,4
1530634635.644301111,9084,5
1530634635.657026290,9084,5
1530634635.669798052,7570,4
1530634635.682666077,9084,4
1530634635.695614543,10598,4
1530634635.708608936,9084,3
1530634635.721284238,12112,4
1530634635.734220533,12112,4
1530634635.747107745,12112,4
1530634635.760015175,9084,3
1530634635.772620936,6056,2
1530634635.785398704,9084,3
1530634635.798301731,9084,3
1530634635.811143529,9084,3
1530634635.824019713,9084,3
1530634635.836695537,9084,3
1530634635.849528752,6056,2
1530634635.862290146,9084,3
1530634635.874996459,9084,3
1530634635.887707101,9084,3
1530634635.900582335,9084,3
1530634635.913255901,12112,4
1530634635.925990275,9084,3
1530634635.938820109,9084,3
1530634635.951668396,9084,3
1530634635.964425904,12112,4
1530634635.977204542,12112,4
1530634635.989897289,12112,4
1530634636.002814256,13626,5
1530634636.015772034,12112,5
1530634636.028458145,12112,5
1530634636.041193483,12112,5
1530634636.054085857,12112,5
1530634636.066926828,9084,4
1530634636.079816086,10598,4
1530634636.092738870,10664,5
1530634636.105613072,12178,6
1530634636.118364382,10664,5
1530634636.131051803,12178,6
1530634636.143868909,12112,5
1530634636.156681284,12112,5
1530634636.169323598,12112,5
1530634636.182194323,9084,4
1530634636.194896858,9084,4
1530634636.207766772,9084,4
1530634636.220442815,10598,5
1530634636.233296873,7570,4
1530634636.246087507,7570,4
1530634636.258871392,10598,5
1530634636.271586174,7570,4
1530634636.284262998,9084,4
1530634636.297020335,10598,4
1530634636.309729909,10598,4
1530634636.322669650,10598,5
1530634636.335465950,12112,5
1530634636.348168861,12112,5
1530634636.361043594,10598,5
1530634636.373656719,13626,6
1530634636.386582911,13626,6
1530634636.399548860,13626,6
1530634636.412380283,12112,6
1530634636.425202770,12112,6
1530634636.437854284,13626,6
1530634636.450720318,13626,6
1530634636.463734231,12112,6
1530634636.476505354,12112,6
1530634636.489126179,12112,6
1530634636.501734786,10598,5
1530634636.514573845,12112,5
1530634636.527328478,13626,6
1530634636.540359261,13626,6
1530634636.553083182,12112,5
1530634636.565828959,10598,4
1530634636.578719746,10598,4
1530634636.591569137,9084,4
1530634636.604290180,9084,4
1530634636.617145626,9084,4
1530634636.629949447,12112,5
1530634636.642786577,9084,4
1530634636.655529305,10598,5
1530634636.668392818,12112,5
1530634636.681083773,12178,6
1530634636.693702538,12178,6
1530634636.706500044,10664,6
1530634636.719405773,12112,5
1530634636.732113709,10598,4
1530634636.744793264,12112,5
1530634636.757547355,9084,4
1530634636.770311295,9084,4
1530634636.783306457,7570,4
1530634636.796067330,9084,5
1530634636.808758396,6056,4
1530634636.821564615,7570,4
1530634636.834588326,9084,4
1530634636.847420159,7570,3
1530634636.860139431,9084,3
1530634636.873001078,12112,4
1530634636.885707326,9084,3
1530634636.898660034,9084,3
1530634636.911629988,9084,3
1530634636.924418381,9084,3
1530634636.937101791,9084,3
1530634636.949788305,9084,3
1530634636.962696649,12112,4
1530634636.975643833,12112,4
1530634636.988494783,12112,4
1530634637.001162104,9084,3
1530634637.013757070,9084,3
1530634637.026707458,7570,3
1530634637.039525510,9084,4
1530634637.052307135,7570,4
1530634637.065046620,9084,5
1530634637.077771673,7570,5
1530634637.090640085,9084,6
1530634637.103509577,10598,6
1530634637.116118679,12112,6
1530634637.128959483,10598,5
1530634637.141579570,12112,5
1530634637.154387075,12112,5
1530634637.167119797,10598,4
1530634637.179984281,9084,3
1530634637.192699317,9150,4
1530634637.205370085,6122,3
1530634637.218223215,7636,4
1530634637.230967965,6122,4
1530634637.243749762,9150,5
1530634637.256586025,10664,6
1530634637.269255663,9084,4
1530634637.282057309,10598,4
1530634637.294771419,12112,4
1530634637.307483485,13626,5
1530634637.320211537,10598,4
1530634637.332843039,10598,4
1530634637.345787758,10598,4
1530634637.358635862,13626,5
1530634637.371390956,10598,4
1530634637.384037377,10598,4
1530634637.396983117,9084,3
1530634637.409730549,12112,4
1530634637.422686804,12112,4
1530634637.435584662,12112,4
1530634637.448321709,12112,4
1530634637.461121208,12112,4
1530634637.473952578,12112,4
1530634637.486690276,12112,4
1530634637.499451804,12112,4
1530634637.512282962,15140,5
1530634637.524990346,12112,4
1530634637.537807616,12112,4
1530634637.550668847,12112,4
1530634637.563534296,15140,5
1530634637.576442766,15140,5
1530634637.589171575,15140,5
1530634637.602049465,15140,5
1530634637.614973852,15140,5
1530634637.627767317,18168,6
1530634637.640418373,15140,5
1530634637.653038567,18168,6
1530634637.665719730,15140,5
1530634637.678556855,15140,5
1530634637.691526151,13626,5
1530634637.704311346,13626,5
1530634637.716991899,10598,4
1530634637.729704094,13626,5
1530634637.742683417,13626,5
1530634637.755581776,16654,6
1530634637.768425828,13626,5
1530634637.781087502,15140,6
1530634637.794011604,15140,6
1530634637.806719896,16654,6
1530634637.819513523,18168,7
1530634637.832377581,15140,6
1530634637.845208556,15140,6
1530634637.858229033,18168,7
1530634637.870874793,15140,6
1530634637.883653750,16654,7
1530634637.896294076,15140,7
1530634637.908932312,13626,6
1530634637.921533926,12112,5
1530634637.934385943,13626,6
1530634637.947260874,12112,6
1530634637.960027833,12112,6
1530634637.972994988,10598,6
1530634637.985922894,12112,7
1530634637.998632535,10598,7
1530634638.011606554,12112,8
1530634638.024365071,13626,8
1530634638.036991820,12112,7
1530634638.049707473,10598,6
1530634638.062547256,9150,6
1530634638.075548986,9150,6
1530634638.088423377,7570,4
1530634638.101328719,7570,4
1530634638.114234449,9084,5
1530634638.126935344,7570,5
1530634638.139886812,7570,5
1530634638.152628867,10598,6
1530634638.165489510,9084,5
1530634638.178204362,10598,5
1530634638.191045019,9084,4
1530634638.203805731,7570,3
1530634638.216527321,7570,3
1530634638.229208604,6056,3
1530634638.242120598,6056,3
1530634638.254983050,9084,5
1530634638.267820648,7570,5
1530634638.280609686,7570,5
1530634638.293393991,7570,5
1530634638.306119019,6056,4
1530634638.319132557,6056,4
1530634638.331965079,6056,4
1530634638.344864876,6056,4
1530634638.357587821,7570,4
1530634638.370488028,9084,4
1530634638.383600384,7570,3
1530634638.396243526,10598,4
1530634638.408861668,7570,3
1530634638.421526335,7570,3
1530634638.434420386,9084,4
1530634638.447324107,7570,4
1530634638.460201857,9084,5
1530634638.472911436,7570,5
1530634638.485638417,7570,5
1530634638.498392314,7570,5
1530634638.511138437,9084,6
1530634638.523957450,6056,4
1530634638.536817272,6056,4
1530634638.549656191,6056,4
1530634638.562652314,6056,4
1530634638.575456650,6056,4
1530634638.588130689,6056,4
1530634638.600739946,6056,4
1530634638.613423325,9084,5
1530634638.626151408,7570,4
1530634638.639038696,9084,4
1530634638.651805002,10664,5
1530634638.664571742,9150,4
1530634638.677299446,12178,5
1530634638.690086255,9084,3
1530634638.702866710,9084,3
1530634638.715676277,6056,2
1530634638.728333729,7570,3
1530634638.741136895,6056,3
1530634638.753884010,7570,4
1530634638.766599269,6056,4
1530634638.779536706,4542,3
1530634638.792213596,4542,3
1530634638.804874892,4542,3
1530634638.817568134,6056,4
1530634638.830540503,7570,4
1530634638.843451585,6056,3
1530634638.856039873,7570,3
1530634638.868680457,10598,4
1530634638.881303652,7570,3
1530634638.894201869,7612,4
1530634638.906986708,9126,5
1530634638.919865302,7612,5
1530634638.932537777,7612,5
1530634638.945143379,6056,4
1530634638.958007801,6056,4
1530634638.971009497,6056,4
1530634638.983850181,7570,5
1530634638.996659704,7570,5
1530634639.009358518,6056,4
1530634639.022165565,6056,4
1530634639.035132572,6056,4
1530634639.047948589,7570,4
1530634639.060649903,6056,3
1530634639.073266009,7570,3
1530634639.086017977,7570,3
1530634639.098737616,9084,4
1530634639.111497131,7570,4
1530634639.124203033,7570,4
1530634639.136956590,9084,5
1530634639.149628713,7570,5
1530634639.162513667,7570,5
1530634639.175596358,7570,5
1530634639.188429966,7570,5
1530634639.201144786,7570,5
1530634639.213789645,7570,5
1530634639.226580636,7636,6
1530634639.239499780,7636,5
1530634639.252199013,9150,5
1530634639.264999925,9150,5
1530634639.277613277,9150,5
1530634639.290432081,7636,5
1530634639.303214753,7570,4
1530634639.315915335,9084,5
1530634639.328588277,9084,6
1530634639.341457437,9084,6
1530634639.354379976,9084,6
1530634639.367050986,9084,6
1530634639.379890615,10598,7
1530634639.392525615,9084,6
1530634639.405159269,9084,6
1530634639.417931937,9084,6
1530634639.430688936,9084,6
1530634639.443402164,12112,7
1530634639.456170452,10598,6
1530634639.468989545,12112,6
1530634639.481716801,13626,6
1530634639.494539382,13626,5
1530634639.507322137,16654,6
1530634639.520047621,13626,5
1530634639.532696368,15140,5
1530634639.545369336,15140,5
1530634639.558314918,12112,4
1530634639.571018323,12112,4
1530634639.583838712,9084,3
1530634639.596646835,12112,4
1530634639.609449718,12112,4
1530634639.622214486,12112,4
1530634639.635045740,12112,4
1530634639.647788752,15140,5
1530634639.660555993,15140,5
1530634639.673193627,15140,5
1530634639.685921515,15140,5
1530634639.698673091,15140,5
1530634639.711583102,15140,5
1530634639.724432589,12112,4
1530634639.737252378,12112,4
1530634639.750186895,12112,4
1530634639.763026845,15206,6
1530634639.775857519,13692,6
1530634639.788591294,15206,7
1530634639.801392977,15206,7
1530634639.814218038,15206,7
1530634639.827106954,12112,5
1530634639.839998434,12112,5
1530634639.852649553,10598,5
1530634639.865634178,12112,5
1530634639.878319690,15140,6
1530634639.891063505,15140,6
1530634639.903816081,15140,6
1530634639.916495039,15140,6
1530634639.929188885,15140,6
1530634639.941998708,15140,6
1530634639.954913614,15140,7
1530634639.967876656,13626,6
1530634639.980529193,10598,5
1530634639.993228516,13626,6
1530634640.006137940,13626,6
1530634640.018974553,13626,6
1530634640.031920339,13626,6
1530634640.044605516,15140,7
1530634640.057316021,16654,7
1530634640.070273814,16654,7
1530634640.083144428,16654,7
1530634640.095853280,13626,6
1530634640.108691465,13626,6
1530634640.121489601,13626,6
