ts,in_queue.size, in_queue.number
1530577073.557410060,7570,3
1530577073.570143400,9084,3
1530577073.582794936,6056,2
1530577073.595693719,9084,3
1530577073.608210611,6056,2
1530577073.620893295,6056,2
1530577073.633651484,3028,1
1530577073.646496792,6056,3
1530577073.659465394,4542,3
1530577073.671937989,4542,3
1530577073.684835751,4542,3
1530577073.697612189,4542,3
1530577073.710266841,4542,3
1530577073.723116754,4542,3
1530577073.735841415,4542,3
1530577073.748594538,4542,3
1530577073.761362793,6056,3
1530577073.774193335,7570,3
1530577073.787120476,6056,2
1530577073.799783056,9084,3
1530577073.812400769,7570,3
1530577073.824996267,7570,3
1530577073.837702949,10598,4
1530577073.850410894,7570,3
1530577073.863200634,7570,3
1530577073.875927982,7570,3
1530577073.888547416,6056,3
1530577073.901106945,6056,3
1530577073.913722246,4542,3
1530577073.926564665,4542,3
1530577073.939400242,4542,3
1530577073.951898493,4542,3
1530577073.964574181,4542,3
1530577073.977221415,4542,3
1530577073.990055514,4542,3
1530577074.002708626,4542,3
1530577074.015509308,4542,3
1530577074.028084923,4542,3
1530577074.040936645,6056,3
1530577074.053591712,7570,3
1530577074.066216912,6056,2
1530577074.078880940,6056,2
1530577074.091593991,9084,3
1530577074.104369808,9084,3
1530577074.117176916,9084,3
1530577074.129795119,9084,3
1530577074.142390020,9084,3
1530577074.155227886,6056,2
1530577074.167989480,6056,2
1530577074.180622724,4542,2
1530577074.193252717,6056,3
1530577074.205791766,4542,3
1530577074.218404756,4542,3
1530577074.231037163,4542,3
1530577074.243727064,4542,3
1530577074.256553799,4542,3
1530577074.269295889,4542,3
1530577074.282118624,4542,3
1530577074.295059024,4542,3
1530577074.307893060,6056,3
1530577074.320620228,7570,3
1530577074.333445450,9084,3
1530577074.346052569,6056,2
1530577074.358820416,7570,3
1530577074.371641861,7570,3
1530577074.384419183,10598,4
1530577074.396998822,9084,4
1530577074.409631971,7570,3
1530577074.422269195,7570,3
1530577074.435011516,4542,2
1530577074.447770132,6056,3
1530577074.460522481,4542,3
1530577074.473325319,4542,3
1530577074.485981710,4542,3
1530577074.498620687,4542,3
1530577074.511562616,4542,3
1530577074.524227122,4542,3
1530577074.536828110,4542,3
1530577074.549618170,4542,3
1530577074.562456305,4542,3
1530577074.575262379,3028,2
1530577074.587824371,4542,2
1530577074.600724096,6056,2
1530577074.613340863,6056,2
1530577074.626168555,6056,2
1530577074.638957334,9084,3
1530577074.651695508,9084,3
1530577074.664428937,9084,3
1530577074.677070634,6056,2
1530577074.689661649,6056,2
1530577074.702546189,4542,2
1530577074.715540403,6056,3
1530577074.728382761,4542,3
1530577074.741089506,4542,3
1530577074.753706164,4542,3
1530577074.766690714,4542,3
1530577074.779666810,4542,3
1530577074.792449188,4542,3
1530577074.805152043,4542,3
1530577074.817841658,3028,2
1530577074.830720822,4542,2
1530577074.843631262,6056,2
1530577074.856458986,6056,2
1530577074.869085331,6056,2
1530577074.881768888,9084,3
1530577074.894595275,7570,3
1530577074.907489625,10598,4
1530577074.920165408,7570,3
1530577074.932909798,10598,4
1530577074.945555155,9084,4
1530577074.958326030,7570,3
1530577074.971078785,7570,3
1530577074.983778426,6056,3
1530577074.996492400,6098,4
1530577075.009078923,4584,4
1530577075.021712603,4584,4
1530577075.034455322,4542,3
1530577075.047135243,4542,3
1530577075.059807930,6056,4
1530577075.072415294,4542,3
1530577075.085080054,4542,3
1530577075.097969043,3028,2
1530577075.110649399,3028,2
1530577075.123304671,3028,2
1530577075.136003417,4542,2
1530577075.148559048,6056,2
1530577075.161211365,9084,3
1530577075.174000678,6056,2
1530577075.186740465,9084,3
1530577075.199492359,9084,3
1530577075.212249927,9084,3
1530577075.224912901,9084,3
1530577075.237639049,9084,3
1530577075.250479180,6056,2
1530577075.263235516,6056,2
1530577075.275884849,4542,2
1530577075.288584112,6056,3
1530577075.301497986,4542,3
1530577075.314139326,4542,3
1530577075.326902917,3028,2
1530577075.339577920,3028,2
1530577075.352469393,3028,2
1530577075.365229735,4542,3
1530577075.377871943,4542,3
1530577075.390621458,3028,2
1530577075.403581906,4542,2
1530577075.416391381,6056,2
1530577075.429178092,9084,3
1530577075.441803428,6056,2
1530577075.454559537,10598,4
1530577075.467524403,7570,3
1530577075.480165631,10598,4
1530577075.492934025,10598,4
1530577075.505613207,9084,3
1530577075.518352359,10598,4
1530577075.531027310,7570,3
1530577075.543888887,7570,3
1530577075.556625281,6056,3
1530577075.569474136,4542,3
1530577075.582297209,4542,3
1530577075.594936080,4542,3
1530577075.607888941,4542,3
1530577075.620529235,3028,2
1530577075.633185592,4542,3
1530577075.645923474,3028,2
1530577075.658708356,4542,3
1530577075.671454793,4542,3
1530577075.684219379,4542,3
1530577075.696933946,6056,3
1530577075.709523476,4542,2
1530577075.722321668,6056,2
1530577075.735124288,9084,3
1530577075.747812658,6056,2
1530577075.760632329,9084,3
1530577075.773478497,9084,3
1530577075.786111509,12112,4
1530577075.798822361,9084,3
1530577075.811634615,6056,2
1530577075.824412034,6056,2
1530577075.837163713,3028,1
1530577075.849769943,6056,3
1530577075.862623896,3028,2
1530577075.875302558,4542,3
1530577075.888015704,4542,3
1530577075.900660754,4542,3
1530577075.913360644,3028,2
1530577075.926172493,4542,3
1530577075.939047936,4542,3
1530577075.951781298,4542,3
1530577075.964487325,6056,3
1530577075.977351639,4542,2
1530577075.990134463,6056,2
1530577076.002988820,7570,3
1530577076.015717025,7570,3
1530577076.028518641,10598,4
1530577076.041367847,9084,3
1530577076.054111162,9084,3
1530577076.066888610,7570,3
1530577076.079542656,7570,3
1530577076.092418571,6056,3
1530577076.105111991,6056,3
1530577076.117807934,4542,3
1530577076.130466345,4542,3
1530577076.143406075,4542,3
1530577076.156120861,4542,3
1530577076.168962636,4542,3
1530577076.181741165,4542,3
1530577076.194737919,4542,3
1530577076.207468419,4542,3
1530577076.220268920,4542,3
1530577076.232888381,4542,3
1530577076.245650705,6056,3
1530577076.258444175,7570,3
1530577076.271283113,6056,2
1530577076.284020869,6056,2
1530577076.296894799,9084,3
1530577076.309566169,6056,2
1530577076.322381145,9084,3
1530577076.335272770,6056,2
1530577076.347877951,6056,2
1530577076.360527636,4542,2
1530577076.373185862,6056,3
1530577076.385853505,4542,3
1530577076.398692046,4542,3
1530577076.411576830,4542,3
1530577076.424268355,4542,3
1530577076.436861682,4542,3
1530577076.449540189,4542,3
1530577076.462227616,4542,3
1530577076.474943856,4542,3
1530577076.487749852,6056,3
1530577076.500461394,7570,3
1530577076.513287841,6056,2
1530577076.525925629,6056,2
1530577076.538885732,7570,3
1530577076.551679366,7570,3
1530577076.564376269,10598,4
1530577076.577123936,7570,3
1530577076.589762732,9084,3
1530577076.602529878,10598,4
1530577076.615543569,7570,3
1530577076.628141637,7570,3
1530577076.640872506,6056,3
1530577076.653460378,6056,3
1530577076.666059186,4542,3
1530577076.678808465,4542,3
1530577076.691450694,4542,3
1530577076.704115146,4542,3
1530577076.716928195,4542,3
1530577076.729720619,4542,3
1530577076.742442723,4542,3
1530577076.755164999,4542,3
1530577076.767838101,3028,2
1530577076.780590680,3028,2
1530577076.793459226,4542,2
1530577076.806078478,6056,2
1530577076.818988432,6056,2
1530577076.831848555,6056,2
1530577076.844476936,9084,3
1530577076.857175719,6056,2
1530577076.869969957,9084,3
1530577076.882788150,9084,3
1530577076.895649064,9084,3
1530577076.908463338,6056,2
1530577076.921227126,6056,2
1530577076.933963487,4542,2
1530577076.946764743,6056,3
1530577076.959653891,4542,3
1530577076.972402888,4542,3
1530577076.985230924,4542,3
1530577076.998154172,3028,2
1530577077.011174496,4542,3
1530577077.023979365,4542,3
1530577077.036639128,4542,3
1530577077.049384708,6056,3
1530577077.062164750,4542,2
1530577077.074900252,6056,2
1530577077.087743022,7570,3
1530577077.100369023,7570,3
1530577077.112951392,10598,4
1530577077.125582675,7570,3
1530577077.138476159,9084,3
1530577077.151379453,10598,4
1530577077.164160510,7570,3
1530577077.176919635,7570,3
1530577077.189692597,6056,3
1530577077.202373003,6056,3
1530577077.215070451,4542,3
1530577077.227750496,4542,3
1530577077.240537402,4542,3
1530577077.253169155,3028,2
1530577077.265783832,3028,2
1530577077.278503594,3028,2
1530577077.291328349,4542,3
1530577077.303908436,3028,2
1530577077.316662275,4542,3
1530577077.329245806,3028,2
1530577077.341889074,4542,2
1530577077.354508555,6056,2
1530577077.367168304,9084,3
1530577077.379765720,6056,2
1530577077.392470107,9084,3
1530577077.405139719,9084,3
1530577077.418058615,9084,3
1530577077.430732063,6056,2
1530577077.443388873,6056,2
1530577077.455955992,4542,2
1530577077.468673305,6056,3
1530577077.481475080,4542,3
1530577077.494177518,4542,3
1530577077.506806234,3028,2
1530577077.519609546,3028,2
1530577077.532463887,4542,3
1530577077.545051583,4542,3
1530577077.557472455,4542,3
1530577077.570385567,6056,3
1530577077.583052690,4542,2
1530577077.595913247,6056,2
1530577077.608648551,9084,3
1530577077.621504525,6056,2
1530577077.634211197,10598,4
1530577077.647141930,7570,3
1530577077.659808727,10598,4
1530577077.672547680,10598,4
1530577077.685357282,9084,3
1530577077.698113388,10598,4
1530577077.710824839,7570,3
1530577077.723686723,7570,3
1530577077.736380885,6056,3
1530577077.749023992,3028,2
1530577077.761616549,3028,2
1530577077.774332765,3028,2
1530577077.787067905,3028,2
1530577077.800034576,3028,2
1530577077.812637722,4542,3
1530577077.825509790,4542,3
1530577077.838251577,4542,3
1530577077.851004336,4542,3
1530577077.863772393,4542,3
1530577077.876433443,6056,3
1530577077.889235366,4542,2
1530577077.901881757,6056,2
1530577077.914758431,9084,3
1530577077.927591690,6056,2
1530577077.940368200,9084,3
1530577077.952971822,9084,3
1530577077.965669066,9084,3
1530577077.978529021,9084,3
1530577077.991319697,6056,2
1530577078.004018532,6056,2
1530577078.016657862,4542,2
1530577078.029483323,6056,3
1530577078.042321961,4542,3
1530577078.055202139,4542,3
1530577078.067966658,3028,2
1530577078.080669468,4542,3
1530577078.093513196,4542,3
1530577078.106340376,4542,3
1530577078.119067560,4542,3
1530577078.131785486,4542,3
1530577078.144516438,6056,3
1530577078.157249922,4542,2
1530577078.170071455,6056,2
1530577078.182930086,7570,3
1530577078.195832079,7570,3
1530577078.208504414,10598,4
1530577078.221433066,6056,2
1530577078.234511516,9084,3
1530577078.247540889,7570,3
1530577078.260319444,7570,3
1530577078.273144104,6056,3
1530577078.285990527,6056,3
1530577078.298819043,4542,3
1530577078.311735705,4542,3
1530577078.324444194,4542,3
1530577078.337111396,4542,3
1530577078.349955167,4542,3
1530577078.362858112,4542,3
1530577078.375567370,4542,3
1530577078.388202631,4542,3
1530577078.400880137,4542,3
1530577078.413593554,4542,3
1530577078.426587269,6056,3
1530577078.439466858,6056,2
1530577078.452170676,9084,3
1530577078.464808235,6056,2
1530577078.477511313,9084,3
1530577078.490223378,9084,3
1530577078.503023088,9084,3
1530577078.515800380,6056,2
1530577078.528695129,6056,2
1530577078.541381819,4542,2
1530577078.554231354,6056,3
1530577078.567195861,4542,3
1530577078.579974506,4542,3
1530577078.592674472,4542,3
1530577078.605508880,4542,3
1530577078.618267027,4542,3
1530577078.631142458,4542,3
1530577078.643941843,4542,3
1530577078.656681216,4542,3
1530577078.669295036,6056,3
1530577078.682038528,6056,2
1530577078.694915143,9084,3
1530577078.707739605,6056,2
1530577078.720507975,7570,3
1530577078.733179489,7570,3
1530577078.745875288,10598,4
1530577078.758706678,10598,4
1530577078.771472755,9084,3
1530577078.784141324,10598,4
1530577078.797027028,7570,3
1530577078.809763072,7570,3
1530577078.822594967,6056,3
1530577078.835408305,6056,3
1530577078.848013815,4542,3
1530577078.860951895,4542,3
1530577078.873673128,4542,3
1530577078.886445070,4542,3
1530577078.899392237,6056,4
1530577078.912315820,4542,3
1530577078.925022380,4542,3
1530577078.937715079,4542,3
1530577078.950428402,4542,3
1530577078.963344188,3028,2
1530577078.976171812,4542,2
1530577078.988976521,6056,2
1530577079.001771667,9084,3
1530577079.014566143,6056,2
1530577079.027431755,9084,3
1530577079.039995240,9084,3
1530577079.052641451,9084,3
1530577079.065271584,6056,2
1530577079.078150331,6056,2
1530577079.090955637,4542,2
1530577079.103811700,6056,3
1530577079.116533709,4542,3
1530577079.129231942,4542,3
1530577079.142094142,3028,2
1530577079.154953071,3028,2
1530577079.167757690,4542,3
1530577079.180439012,3028,2
1530577079.193256476,3028,2
1530577079.205993788,6056,3
1530577079.218841682,4542,2
1530577079.231547691,6056,2
1530577079.244242542,9084,3
1530577079.257032967,6056,2
1530577079.269950164,10598,4
1530577079.282684312,7570,3
1530577079.295595030,10598,4
1530577079.308428558,10598,4
1530577079.321168662,10598,4
1530577079.333980320,10598,4
1530577079.346726064,7570,3
1530577079.359738127,7570,3
1530577079.372536782,6056,3
1530577079.385165591,4542,3
1530577079.397825829,4542,3
1530577079.410698669,4542,3
1530577079.423542330,4542,3
1530577079.436275936,4542,3
1530577079.449112531,4542,3
1530577079.461772186,4542,3
1530577079.474496644,4542,3
1530577079.487228010,4542,3
1530577079.499882724,4542,3
1530577079.512599982,6056,3
1530577079.525366584,7570,3
1530577079.538283977,6056,2
1530577079.551005470,9084,3
1530577079.563799544,9084,3
1530577079.576483968,9084,3
1530577079.589167821,9084,3
1530577079.601882184,9084,3
1530577079.614670449,6056,2
1530577079.627364205,3028,1
1530577079.640187083,4542,2
1530577079.652965643,3028,2
1530577079.665674188,3028,2
1530577079.678420501,4542,3
1530577079.691460914,4542,3
1530577079.704135750,4542,3
1530577079.716831989,4542,3
1530577079.729519066,4542,3
1530577079.742306758,4542,3
1530577079.755193660,6056,3
1530577079.767792578,4542,2
1530577079.780431378,6056,2
1530577079.793235544,9084,3
1530577079.806213831,6056,2
1530577079.819049281,10598,4
1530577079.831786516,7570,3
1530577079.844449621,7570,3
1530577079.857089251,9084,3
1530577079.869762397,9084,3
1530577079.882580115,7570,3
1530577079.895335148,7570,3
1530577079.908143857,6056,3
1530577079.920774058,6056,3
1530577079.933401328,4542,3
1530577079.946151795,4542,3
1530577079.959161411,4542,3
1530577079.971937220,4542,3
1530577079.984648345,4542,3
1530577079.997240570,4542,3
1530577080.010073864,4542,3
1530577080.022849343,4542,3
1530577080.035535406,4542,3
1530577080.048399844,4542,3
1530577080.061080919,4542,3
1530577080.073847657,4542,3
1530577080.086533086,3028,2
1530577080.099417851,4542,3
1530577080.112065154,4542,3
1530577080.124910376,4542,3
1530577080.137611829,4542,3
1530577080.150273874,3028,2
1530577080.163120322,3028,2
1530577080.176009248,4542,3
1530577080.188727364,4542,3
1530577080.201563415,4542,3
1530577080.214175501,4542,3
1530577080.226898934,4542,3
1530577080.239712883,4542,3
1530577080.252360615,4542,3
1530577080.265020830,6056,4
1530577080.277688323,6056,4
1530577080.290354486,6056,4
1530577080.303122847,6056,4
1530577080.315756998,6056,4
1530577080.328579051,6056,4
1530577080.341404590,4542,3
1530577080.354371142,6056,4
1530577080.367189378,6056,4
1530577080.379822303,6056,4
