ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531234443.858121430,220,16.587,9.759,1448,1500,536,1448,11,38,3,2,1,78.3e6,0.148,2.88672,2.88672,7.7e6,234.1e6,78.3e6,rcv_space
1531234443.881443754,220,16.587,9.759,1448,1500,536,1448,11,38,3,2,1,78.3e6,0.148,2.88672,2.88672,7.7e6,234.1e6,78.3e6,rcv_space
1531234443.899945425,216,13.908,9.192,1448,1500,536,1448,36,36238,64,5,62,148.2e6,0.148,2.88672,2.88672,30.0e6,443.3e6,148.2e6,16
1531234443.917422567,212,9.667,8.086,1448,1500,536,1448,18,63750,120,15,117,148.2e6,0,1,2,21.6e6,153.6e6,18.4e6,32
1531234443.939659457,212,11.709,10.148,1448,1500,536,1448,36,111534,147,21,144,148.2e6,0,1,2,35.6e6,153.6e6,481.7e3,52
1531234443.959485165,220,17.01,11.684,1448,1500,536,1448,41,156422,188,24,185,148.2e6,0,1.25,2,27.9e6,192.0e6,16.2e6,76
1531234443.980721456,220,17.679,7.838,1448,1500,536,1448,48,188278,220,30,217,148.2e6,0,1.25,2,31.5e6,192.0e6,13.8e6,96
1531234444.000405889,224,20.412,9.822,1448,1500,536,1448,10,279502,290,36,287,43.4e6,0,1,2,5.7e6,45.0e6,43.4e6,116
1531234444.022863223,224,20.11,7.97,1448,1500,536,1448,10,317150,300,41,297,43.4e6,0,1,2,5.8e6,45.0e6,18.0e6,136
1531234444.044376378,216,15.463,5.917,1448,1500,536,1448,12,347558,326,50,323,43.4e6,0,1.25,2,9.0e6,56.2e6,8.3e6,160
1531234444.063700827,220,16.1,6.11,1448,1500,536,1448,10,359142,333,56,330,43.4e6,0,1,2,7.2e6,45.0e6,5.2e6,176
1531234444.084538729,220,16.871,4.054,1448,1500,536,1448,10,377966,346,62,343,43.4e6,0,1,2,6.9e6,45.0e6,5.9e6,200
1531234444.106725367,224,20.684,8.4,1448,1500,536,1448,12,393894,362,66,359,43.4e6,0,1.25,2,6.7e6,56.2e6,5.8e6,220
1531234444.127565789,220,16.557,7.924,1448,1500,536,1448,2,404030,365,71,362,19.7e6,0,1,2,1.4e6,20.4e6,6.7e6,244
1531234444.148300802,220,18.863,10.554,1448,1500,536,1448,6,412718,371,74,368,19.7e6,0,1,2,3.7e6,20.4e6,2.4e6,264
1531234444.169099503,220,17.408,8.505,1448,1500,536,1448,6,421406,380,77,377,19.7e6,0,1.25,2,4.0e6,25.5e6,3.5e6,284
1531234444.191237762,216,15.302,4.396,1448,1500,536,1448,6,432990,389,85,386,6.7e6,0,1,2,4.5e6,6.9e6,4.1e6,304
1531234444.214164665,220,16.96,6.613,1448,1500,536,1448,6,438782,393,89,390,6.7e6,0,0.75,2,4.1e6,5.2e6,2.7e6,328
