ts,in_queue.size, in_queue.number
1530623376.198926154,12112,8
1530623376.211458814,37850,25
1530623376.223863624,22710,12
1530623376.236360437,22710,12
1530623376.248792272,28766,16
1530623376.261226104,24224,15
1530623376.273654156,15140,10
1530623376.286157187,15140,8
1530623376.298893285,19682,12
1530623376.311369720,25738,17
1530623376.323729434,22710,15
1530623376.336169859,45420,29
1530623376.348653256,28766,19
1530623376.361135699,34e3,23
1530623376.373850927,15140,9
1530623376.386415777,25738,16
1530623376.399045758,9084,5
1530623376.411528393,31794,20
1530623376.423992633,28766,18
1530623376.436521660,6056,4
1530623376.449042059,3028,2
1530623376.461365070,0,0
1530623376.473662076,0,0
1530623376.486248476,0,0
1530623376.498582603,0,0
1530623376.511027681,0,0
1530623376.523437621,1514,1
1530623376.535816260,16654,9
1530623376.548387804,19682,13
1530623376.560901691,24224,16
1530623376.573439282,25738,15
1530623376.585949410,18168,10
1530623376.598605299,19682,13
1530623376.611070366,40878,26
1530623376.623516583,30280,20
1530623376.636219327,22710,14
1530623376.648573462,19682,11
1530623376.661063008,18168,10
1530623376.673435691,30280,19
1530623376.686016091,30280,19
1530623376.698447646,15140,9
1530623376.710973659,12112,7
1530623376.723557369,7570,5
1530623376.735846308,9084,6
1530623376.748459240,10598,7
1530623376.760846978,10598,7
1530623376.773316831,9084,4
1530623376.785732161,7570,5
1530623376.798125130,0,0
1530623376.810646105,6056,3
1530623376.823008294,6056,3
1530623376.835490148,19682,11
1530623376.847860119,18168,12
1530623376.860245846,25738,15
1530623376.872609926,27252,17
1530623376.884935231,13626,7
1530623376.897376255,19682,12
1530623376.909736279,28766,15
1530623376.922289880,22710,14
1530623376.934949734,18168,12
1530623376.947578230,16654,10
1530623376.959902846,13626,7
1530623376.972616188,10598,7
1530623376.985057805,28766,18
1530623376.997505576,24224,12
1530623377.010130672,4542,2
1530623377.022611979,0,0
1530623377.035098615,0,0
1530623377.047640488,0,0
1530623377.059837916,0,0
1530623377.072271161,0,0
1530623377.084594341,0,0
1530623377.097019409,0,0
1530623377.109342086,0,0
1530623377.121871858,7570,5
1530623377.134399297,18168,11
1530623377.146969940,31794,21
1530623377.159414584,24224,16
1530623377.171891740,19682,12
1530623377.184280087,21196,12
1530623377.196652646,19682,12
1530623377.208997437,31794,20
1530623377.221379355,21196,13
1530623377.233938792,9084,6
1530623377.246538125,7570,4
1530623377.259019085,1514,1
1530623377.271646583,0,0
1530623377.284249132,0,0
1530623377.296664339,0,0
1530623377.309127869,0,0
1530623377.321648520,0,0
1530623377.334145336,0,0
1530623377.346837311,7570,4
1530623377.359530442,13626,8
1530623377.371914372,16654,11
1530623377.384430503,21196,13
1530623377.396963930,15140,9
1530623377.409633898,9084,6
1530623377.422080184,12112,8
1530623377.434471719,21196,14
1530623377.447194275,6056,4
1530623377.459671875,21196,13
1530623377.472059478,6056,3
1530623377.484503180,3028,2
1530623377.496959067,3028,2
1530623377.509304624,0,0
1530623377.521751046,0,0
1530623377.534363767,0,0
1530623377.546740658,0,0
1530623377.559093237,0,0
1530623377.571653640,0,0
1530623377.583956188,0,0
1530623377.596420363,9084,6
1530623377.609006845,7570,5
1530623377.621634621,15140,10
1530623377.634277394,27252,18
1530623377.646920166,12112,8
1530623377.659308109,22710,14
1530623377.671702929,18168,12
1530623377.684339447,19682,12
1530623377.696669819,30280,18
1530623377.709037020,13626,8
1530623377.721505649,4542,3
1530623377.734073001,0,0
1530623377.746348352,0,0
1530623377.758654992,0,0
1530623377.771103127,0,0
1530623377.783507509,0,0
1530623377.795947148,0,0
1530623377.808249453,0,0
1530623377.820728662,0,0
1530623377.833110064,6056,4
1530623377.845455626,22710,15
1530623377.857819162,22710,14
1530623377.870128960,15140,10
1530623377.882410192,21196,12
1530623377.894767300,27252,18
1530623377.907062619,22710,15
1530623377.919457609,30280,19
1530623377.931687565,31794,19
1530623377.943953596,10598,6
1530623377.956297481,10598,7
1530623377.968672927,12112,8
1530623377.980970247,19682,12
1530623377.993290543,24224,15
1530623378.005664894,18168,10
1530623378.017967160,3028,2
1530623378.030536428,7570,5
1530623378.042988396,0,0
1530623378.055363256,0,0
1530623378.067680369,0,0
1530623378.079771898,0,0
1530623378.091874837,0,0
1530623378.104124499,0,0
1530623378.116514102,0,0
1530623378.128665243,0,0
1530623378.140850253,0,0
1530623378.153206246,0,0
1530623378.165518691,0,0
1530623378.177781070,0,0
1530623378.190075940,1514,1
1530623378.202289807,16654,11
1530623378.214649799,15140,10
1530623378.226913234,30280,15
1530623378.239167402,19682,13
1530623378.251383958,24224,15
1530623378.263843547,27252,16
1530623378.276358568,24224,15
1530623378.288618455,18168,12
1530623378.300963767,31794,21
1530623378.313215790,21196,13
1530623378.325485416,25738,17
1530623378.337752753,24290,16
1530623378.350200076,19682,13
1530623378.362486004,16654,10
1530623378.375051195,9084,6
1530623378.387542051,3028,2
1530623378.399732652,21196,13
1530623378.412218922,10598,7
1530623378.424522186,19682,11
1530623378.436741295,33308,21
1530623378.449143413,15140,10
1530623378.461538223,15140,9
1530623378.473779649,6056,4
1530623378.486029617,13626,9
1530623378.498255735,6056,4
1530623378.510502114,10598,6
1530623378.522786003,6056,4
1530623378.535005309,10598,7
1530623378.547220798,16654,11
1530623378.559619273,19682,13
1530623378.571914340,6056,4
1530623378.584369785,0,0
1530623378.596480985,0,0
1530623378.608765284,10598,6
1530623378.621021418,9084,6
1530623378.633242480,13626,9
1530623378.645469938,9084,6
1530623378.657688175,37850,23
1530623378.670170362,34e3,22
1530623378.682387777,37850,22
1530623378.694665234,25738,16
1530623378.706906465,18168,12
1530623378.719170194,25738,17
1530623378.731446294,21196,12
1530623378.743813684,24224,14
1530623378.756035014,19682,11
1530623378.768362214,12112,7
1530623378.780699062,30280,20
1530623378.792921182,24224,12
1530623378.805219761,16654,11
1530623378.817487555,10598,7
1530623378.829885095,13626,8
1530623378.842267054,6056,4
1530623378.854605312,7570,5
1530623378.866856898,9084,6
1530623378.879423948,12112,7
1530623378.891743888,12112,8
1530623378.904033656,0,0
1530623378.916280009,6056,3
1530623378.928567960,0,0
1530623378.940828290,0,0
1530623378.952995118,0,0
1530623378.965366853,0,0
1530623378.977524102,0,0
1530623378.989791999,0,0
1530623379.001932948,0,0
1530623379.014113970,18168,11
1530623379.026343380,30280,19
1530623379.038578339,36336,23
1530623379.050819280,16654,10
1530623379.063101705,13626,9
1530623379.075309000,12112,8
1530623379.087556089,16654,11
1530623379.099732773,31794,20
1530623379.111950061,25738,17
1530623379.124154066,24224,13
1530623379.136360534,24224,15
1530623379.148653417,28766,19
1530623379.160919507,28766,17
1530623379.173141420,30280,19
1530623379.185373346,27252,18
1530623379.197595877,27252,17
1530623379.209840086,27252,17
1530623379.222103464,40878,26
1530623379.234427666,28766,17
1530623379.246809702,34e3,21
1530623379.259171110,34e3,23
1530623379.271480361,30280,19
1530623379.283740650,27252,17
1530623379.296017732,31794,19
1530623379.308289170,21196,12
1530623379.320555022,10598,7
1530623379.332877246,24224,14
1530623379.345166445,7570,5
1530623379.357435917,6056,4
1530623379.369701885,15140,8
1530623379.381988476,6056,4
1530623379.394277069,6056,4
1530623379.406614401,4542,3
1530623379.418861574,0,0
1530623379.431030968,0,0
1530623379.443298510,0,0
1530623379.455556958,0,0
1530623379.467907898,0,0
1530623379.480185826,0,0
1530623379.492581962,0,0
1530623379.505001074,0,0
1530623379.517262425,0,0
1530623379.529533547,27252,18
1530623379.541893863,21196,13
1530623379.554236055,18168,10
1530623379.566790716,22710,13
1530623379.579128157,19682,11
1530623379.591417107,0,0
1530623379.603721944,3028,2
1530623379.615998026,0,0
1530623379.628537320,0,0
1530623379.640914697,0,0
1530623379.653137493,0,0
1530623379.665459647,0,0
1530623379.677769511,0,0
1530623379.690281824,0,0
1530623379.702506475,0,0
1530623379.714755100,0,0
1530623379.727190587,0,0
1530623379.739683119,0,0
1530623379.752121953,0,0
1530623379.764368278,0,0
1530623379.776601259,7570,5
1530623379.789052833,6056,4
1530623379.801339429,3028,2
1530623379.813865814,12112,8
1530623379.826353746,19682,12
1530623379.838968201,22710,11
1530623379.851396009,7570,5
1530623379.863681962,16654,11
1530623379.876009392,15140,10
1530623379.888583956,19682,11
1530623379.900934944,3028,1
1530623379.913156990,0,0
1530623379.925503496,0,0
1530623379.937915173,0,0
1530623379.950158004,0,0
1530623379.962433578,0,0
1530623379.974947260,0,0
1530623379.987460192,0,0
1530623379.999716837,0,0
1530623380.012145013,0,0
1530623380.024388791,0,0
1530623380.036740282,0,0
1530623380.049033903,0,0
1530623380.061402551,1514,1
1530623380.073673732,19682,12
1530623380.086011468,7570,5
1530623380.098373628,13626,7
1530623380.110705639,18168,10
1530623380.123195675,12112,6
1530623380.135547458,28766,19
1530623380.147796822,30280,18
1530623380.160079731,39364,25
1530623380.172389212,13626,7
1530623380.184681781,19682,12
1530623380.196949981,15140,10
1530623380.209233060,7570,4
1530623380.221671993,9084,5
1530623380.233941495,0,0
1530623380.246214362,0,0
1530623380.258472555,0,0
1530623380.270687184,0,0
1530623380.282851520,0,0
1530623380.295023651,0,0
1530623380.307236937,0,0
1530623380.319438462,0,0
1530623380.331727378,0,0
1530623380.344146187,0,0
1530623380.356442056,0,0
1530623380.368859686,0,0
1530623380.381250414,0,0
1530623380.393733069,12112,8
1530623380.406031460,13626,9
1530623380.418313068,28766,16
1530623380.430627918,21196,12
1530623380.442914445,15140,8
1530623380.455206248,13626,9
1530623380.467523964,19682,13
1530623380.479842902,9084,5
1530623380.492432116,15140,9
1530623380.504696204,24224,14
1530623380.517043967,9084,6
1530623380.529352829,9084,4
1530623380.541865745,0,0
1530623380.554014915,0,0
1530623380.566481256,0,0
1530623380.578731398,0,0
1530623380.591168517,0,0
1530623380.603558123,0,0
1530623380.615777341,0,0
1530623380.628263075,0,0
1530623380.640605278,0,0
1530623380.652890267,0,0
1530623380.665274405,12112,7
1530623380.677555554,1514,1
1530623380.689781689,0,0
1530623380.702210834,0,0
1530623380.714490419,24224,16
1530623380.726838766,27252,14
1530623380.739226645,28766,19
1530623380.751498129,24224,16
1530623380.763745479,25738,14
1530623380.776067654,25738,15
1530623380.788384395,19682,11
1530623380.800601332,25738,14
1530623380.812864331,21196,14
1530623380.825190861,28766,17
1530623380.837588417,3028,2
1530623380.849856988,0,0
1530623380.862219764,0,0
1530623380.874462097,0,0
1530623380.886794970,0,0
1530623380.899238953,0,0
1530623380.911514400,0,0
1530623380.923951500,0,0
1530623380.936143012,0,0
1530623380.948382933,0,0
1530623380.960724119,13626,8
1530623380.973040802,28766,17
1530623380.985440370,34e3,20
1530623380.997707077,24224,15
1530623381.009994332,18168,12
1530623381.022416233,10598,7
1530623381.034712697,0,0
1530623381.046893080,3028,2
1530623381.059208370,0,0
1530623381.071441712,0,0
1530623381.083800481,0,0
1530623381.096236414,0,0
1530623381.108431144,0,0
1530623381.120664629,0,0
1530623381.132932578,0,0
1530623381.145145998,0,0
1530623381.157439533,0,0
1530623381.169761579,0,0
1530623381.182104221,0,0
1530623381.194488472,0,0
1530623381.206749152,0,0
1530623381.218973991,0,0
1530623381.231421507,12112,8
1530623381.243723302,31794,21
1530623381.256003564,15140,9
1530623381.268289710,19682,11
1530623381.280679306,19682,13
1530623381.293138717,19682,13
1530623381.305430155,36336,23
1530623381.317731126,27252,17
1530623381.330018005,40878,25
1530623381.342573198,48448,30
1530623381.355187447,33308,20
1530623381.367462368,24224,14
1530623381.379666421,30280,17
1530623381.392030814,28766,18
1530623381.404333382,30280,17
1530623381.416654025,28766,17
1530623381.429071350,19682,11
1530623381.441366421,25738,16
1530623381.453638996,24224,16
1530623381.466088291,6056,4
1530623381.478406278,0,0
1530623381.490604861,0,0
1530623381.503012069,15140,9
1530623381.515333211,13626,8
1530623381.527904239,18168,10
1530623381.540431051,6056,4
1530623381.552879573,15140,10
1530623381.565188142,24224,15
1530623381.577607494,28766,19
1530623381.589891749,33308,20
1530623381.602265228,21196,13
1530623381.614552398,18168,12
1530623381.626890040,28766,17
1530623381.639200513,30280,18
1530623381.651536620,42392,27
1530623381.664050470,30280,16
1530623381.676347704,34e3,22
1530623381.688615999,34e3,21
1530623381.700886118,28766,18
1530623381.713162846,30280,19
1530623381.725449143,30280,18
1530623381.737754630,42392,28
1530623381.750081789,31794,19
1530623381.762469542,24224,12
1530623381.774909526,13626,9
1530623381.787193406,18168,12
1530623381.799444101,16654,11
1530623381.811669707,27252,18
1530623381.823933143,0,0
1530623381.836139884,0,0
1530623381.848323310,9084,6
1530623381.860602087,22710,15
1530623381.872922288,33308,20
1530623381.885298295,27252,15
1530623381.897700020,16654,10
1530623381.910051008,30280,19
1530623381.922506176,9084,5
1530623381.934854258,13626,8
1530623381.947164772,15140,10
1530623381.959440906,24224,15
1530623381.971663767,12112,7
1530623381.983931289,21196,11
1530623381.996217103,13626,9
1530623382.008509058,13626,8
1530623382.020859723,27252,18
1530623382.033233293,25738,14
1530623382.045534627,16654,10
1530623382.057801169,43906,28
1530623382.070087446,30280,17
1530623382.082367691,24224,14
1530623382.094688900,25738,15
1530623382.106980060,31794,20
1530623382.119273338,33308,20
1530623382.131541616,31794,18
1530623382.143787071,30280,17
1530623382.156094464,27252,17
1530623382.168457827,25738,16
1530623382.180781099,21196,13
1530623382.193124128,28766,17
1530623382.205460619,16654,10
1530623382.217795109,19682,12
1530623382.230061486,36336,23
1530623382.242345982,22710,13
1530623382.254684710,15140,9
1530623382.266971527,13626,8
1530623382.279533440,18168,12
1530623382.291847670,18168,9
1530623382.304156467,4542,3
1530623382.316471940,0,0
1530623382.328701866,0,0
1530623382.340897373,0,0
1530623382.353040529,0,0
1530623382.365218016,0,0
1530623382.377470277,0,0
1530623382.389975589,0,0
1530623382.402231647,0,0
1530623382.414658006,0,0
1530623382.427217832,0,0
1530623382.439597078,0,0
1530623382.451860828,0,0
1530623382.464286911,0,0
1530623382.476456067,13626,9
1530623382.488720646,21196,13
1530623382.500986625,25738,17
1530623382.513259036,34e3,21
1530623382.525648423,22710,15
1530623382.537915924,12112,8
1530623382.550149633,25738,15
1530623382.562401657,25738,14
1530623382.574577514,24224,15
1530623382.586827569,27252,16
1530623382.599066437,12112,7
1530623382.611303645,10598,7
1530623382.623469781,18168,12
1530623382.635612194,19682,11
1530623382.647765550,7570,5
1530623382.659980490,15140,8
1530623382.672173710,16654,11
1530623382.684422151,22710,15
1530623382.696648218,7570,4
1530623382.709075352,0,0
1530623382.721479908,0,0
1530623382.733672552,0,0
1530623382.745919260,12112,8
1530623382.758191465,24224,15
1530623382.770600803,34e3,21
1530623382.782923966,33308,20
1530623382.795251426,34e3,20
1530623382.807593597,30280,19
1530623382.819803377,33308,21
1530623382.832051307,36336,23
1530623382.844285308,37850,23
1530623382.856526362,33308,20
1530623382.868787410,12112,8
1530623382.881327651,22710,15
1530623382.893593187,27252,18
1530623382.905841607,12112,6
1530623382.918028603,6056,2
1530623382.930227027,7570,5
1530623382.942433950,15140,10
1530623382.954743484,6056,4
1530623382.967019445,0,0
1530623382.979192390,1514,1
1530623382.991400155,10598,4
1530623383.003559134,18168,12
1530623383.015767946,22710,15
1530623383.027988280,21196,14
1530623383.040270668,18168,11
1530623383.052512409,15140,8
1530623383.064807696,21196,13
1530623383.077039120,22710,15
1530623383.089314890,15140,9
1530623383.101614580,15140,10
1530623383.113854428,13626,9
1530623383.126110940,19682,11
1530623383.138288253,12112,7
1530623383.150683478,6056,4
1530623383.162818975,6056,4
1530623383.174975124,0,0
1530623383.187162068,0,0
1530623383.199442694,0,0
1530623383.211611705,0,0
1530623383.223796428,0,0
1530623383.235840625,0,0
1530623383.248027480,0,0
1530623383.260327463,0,0
1530623383.272536129,0,0
1530623383.284745399,0,0
1530623383.296975857,7570,4
1530623383.309221553,7570,5
1530623383.321465315,7570,5
1530623383.333610045,15140,9
1530623383.345838564,10598,7
1530623383.358126404,13626,6
1530623383.370371918,24224,16
1530623383.382725854,25738,17
1530623383.395006242,31794,20
1530623383.407406943,28766,19
1530623383.419682637,22710,10
1530623383.431928702,22710,14
1530623383.444266931,28766,18
1530623383.456542027,24224,15
1530623383.468850945,21196,14
1530623383.481211182,13626,9
1530623383.493414371,13626,9
1530623383.505655132,16654,10
1530623383.517886146,12112,8
1530623383.530169230,22710,13
1530623383.542487161,9084,6
1530623383.554912948,10598,7
1530623383.567236651,21196,13
1530623383.579476810,9084,5
1530623383.591650889,7570,4
1530623383.603918354,4542,2
1530623383.616144105,0,0
1530623383.628409456,0,0
1530623383.640644989,0,0
1530623383.653015662,0,0
1530623383.665483008,0,0
1530623383.677617591,0,0
1530623383.689895151,0,0
1530623383.702194987,0,0
1530623383.714662810,10598,7
1530623383.726994394,4542,3
1530623383.739159508,4542,3
1530623383.751341325,24224,16
1530623383.763645537,27252,18
1530623383.775976794,36336,24
1530623383.788274044,31794,21
1530623383.800543251,18168,10
1530623383.812807882,15140,9
1530623383.824967266,1514,1
1530623383.837247954,1514,1
1530623383.849496423,0,0
1530623383.861676439,0,0
1530623383.874003486,0,0
1530623383.886206504,0,0
1530623383.898591175,0,0
1530623383.910815466,0,0
1530623383.922977024,0,0
1530623383.935296697,0,0
1530623383.947504669,0,0
1530623383.959642812,0,0
1530623383.972114330,0,0
1530623383.984278966,0,0
1530623383.996449204,0,0
1530623384.008617490,0,0
1530623384.020798444,18168,12
1530623384.033038289,25738,15
1530623384.045291729,22710,11
1530623384.057551051,13626,9
1530623384.069826885,15140,9
1530623384.082035132,18168,12
1530623384.094331787,7570,5
1530623384.106594683,13626,9
1530623384.119040288,0,0
1530623384.131272801,0,0
1530623384.143614960,0,0
1530623384.155798990,0,0
1530623384.167952818,0,0
1530623384.180185142,0,0
1530623384.192340582,0,0
1530623384.204424397,0,0
1530623384.216770691,0,0
1530623384.229102745,0,0
1530623384.241449641,0,0
1530623384.253725185,0,0
1530623384.266194782,0,0
1530623384.278528201,10598,7
1530623384.290697651,7570,4
1530623384.302918962,22710,14
1530623384.315160710,36336,20
1530623384.327402330,10598,7
1530623384.339569416,7570,5
1530623384.351841700,10598,7
1530623384.364288677,13626,9
1530623384.376747141,0,0
1530623384.388932394,0,0
1530623384.401295967,0,0
1530623384.413454409,0,0
1530623384.425874269,0,0
1530623384.438135672,0,0
1530623384.450565420,0,0
1530623384.463043577,0,0
1530623384.475286381,0,0
1530623384.487635619,0,0
1530623384.500044179,0,0
1530623384.512278526,0,0
1530623384.524539335,0,0
1530623384.536753071,0,0
1530623384.548946594,0,0
1530623384.561192152,10598,7
1530623384.573497199,9084,5
1530623384.585801483,15140,9
1530623384.598130659,24224,15
1530623384.610456986,27252,16
1530623384.622791095,34e3,21
1530623384.635134384,36336,22
1530623384.647519858,40878,24
1530623384.659793902,28766,17
1530623384.672089670,22710,13
1530623384.684340022,28766,18
1530623384.696621417,19682,12
1530623384.708862058,21196,12
1530623384.721102344,18168,11
1530623384.733388505,19682,13
1530623384.745594737,19682,12
1530623384.757839833,13626,9
1530623384.770122649,13626,9
1530623384.782607997,13626,7
1530623384.794856186,16654,10
1530623384.807190538,13626,9
1530623384.819448823,12112,8
1530623384.831666897,3028,1
1530623384.843778717,0,0
1530623384.856096451,6056,3
1530623384.868426148,0,0
1530623384.880654275,0,0
1530623384.892881851,0,0
1530623384.905180738,0,0
1530623384.917392742,0,0
1530623384.929800452,0,0
1530623384.942100793,0,0
1530623384.954561330,0,0
1530623384.967001978,0,0
1530623384.979327929,0,0
1530623384.991562898,0,0
1530623385.003671308,13626,9
1530623385.015835676,28766,17
1530623385.028138078,31794,18
1530623385.040384156,31794,20
1530623385.052619592,27252,18
1530623385.064850561,31860,21
1530623385.077128773,33308,20
1530623385.089711459,12112,8
1530623385.102058501,18168,12
1530623385.114343033,22710,14
1530623385.126619212,33308,22
1530623385.138938969,33308,20
1530623385.151284303,36336,22
1530623385.163583957,22710,14
1530623385.175851482,16654,10
1530623385.188103117,25738,14
1530623385.200394340,28766,18
1530623385.212667889,25738,16
1530623385.224937439,15140,8
1530623385.237176965,22710,13
1530623385.249385051,24224,15
1530623385.261613060,22710,14
1530623385.273847666,24224,16
1530623385.286395481,21196,14
1530623385.298614729,19682,12
1530623385.310802563,3028,2
1530623385.323005412,0,0
1530623385.335327808,0,0
1530623385.347517677,0,0
1530623385.359685338,0,0
1530623385.371948424,0,0
1530623385.384282712,0,0
1530623385.396752301,19682,12
1530623385.408992664,25738,15
1530623385.421210990,22710,15
1530623385.433447042,28766,19
1530623385.445768356,28766,18
1530623385.458075773,22710,15
1530623385.470370440,27252,17
1530623385.482650674,21196,14
1530623385.494873426,22710,15
1530623385.507123441,28766,19
1530623385.519353757,16654,10
1530623385.531755555,12112,8
1530623385.544238532,15140,10
1530623385.556486402,7570,5
1530623385.568726117,15140,9
1530623385.580990247,4542,3
1530623385.593153402,19682,13
1530623385.605407979,4542,3
1530623385.617556064,10598,7
1530623385.629702604,10598,7
1530623385.641871268,6056,4
1530623385.654301250,4542,2
1530623385.666608698,0,0
1530623385.678887415,1514,1
1530623385.691135314,13626,8
1530623385.703364232,13626,8
1530623385.715814556,3028,2
1530623385.728074193,0,0
1530623385.740314027,1514,1
1530623385.752592530,0,0
1530623385.765028703,0,0
1530623385.777249281,0,0
1530623385.789419700,0,0
1530623385.801607534,0,0
1530623385.813901221,0,0
1530623385.826351648,0,0
1530623385.838873667,0,0
1530623385.851128380,0,0
1530623385.863546779,0,0
1530623385.875712385,0,0
1530623385.888192921,0,0
1530623385.900586951,0,0
1530623385.912763712,16654,11
1530623385.925001551,33308,22
1530623385.937330989,24224,15
1530623385.949545464,19682,13
1530623385.961847728,19682,12
