ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531201411.156071073,212,9.454,4.392,1448,1500,536,1448,11,38,3,3,1,883.8e3,8.933,2.88672,2.88672,13.5e6,38.8e6,884.2e3,16
1531201411.178601365,212,9.454,4.392,1448,1500,536,1448,11,38,3,3,1,883.8e3,8.933,2.88672,2.88672,13.5e6,38.8e6,884.2e3,16
1531201411.195442594,212,9.454,4.392,1448,1500,536,1448,11,38,12,3,10,883.8e3,8.933,2.88672,2.88672,13.5e6,38.8e6,884.2e3,20
1531201411.216518044,212,10.86,4.953,1448,1500,536,1448,8,38,20,5,18,4.1e6,8.933,2.88672,2.88672,8.5e6,38.8e6,4.1e6,40
1531201411.239073620,216,12.927,4.91,1448,1500,536,1448,21,24654,50,12,47,7.6e6,4.819,2.88672,2.88672,18.8e6,38.8e6,7.6e6,60
1531201411.256499932,216,14.796,6.239,1448,1500,536,1448,25,57958,90,24,87,13.0e6,4.819,2.88672,2.88672,19.6e6,38.8e6,13.0e6,80
1531201411.279406525,216,14.178,6.458,1448,1500,536,1448,32,111534,127,33,124,15.4e6,4.819,2.88672,2.88672,26.1e6,46.2e6,8.5e6,100
1531201411.301678077,224,20.687,9.585,1448,1500,536,1448,35,157870,156,46,153,16.8e6,4.819,2.88672,2.88672,19.6e6,50.3e6,10.2e6,124
1531201411.319739866,224,22.253,5.129,1448,1500,536,1448,52,209998,201,57,198,21.3e6,4.819,2.88672,2.88672,27.1e6,63.6e6,21.3e6,144
1531201411.343275514,220,17.725,4.676,1448,1500,536,1448,52,289638,268,70,265,21.3e6,4.819,2.88672,2.88672,34.0e6,63.6e6,18.4e6,164
1531201411.364307261,220,19.187,4.089,1448,1500,536,1448,75,366382,369,89,366,34.3e6,4.819,2.88672,2.88672,45.3e6,102.5e6,31.8e6,188
1531201411.381493209,220,17.399,3.099,1448,1500,536,1448,67,470638,438,99,435,38.6e6,4.819,2.88672,2.88672,44.6e6,115.5e6,21.7e6,204
1531201411.400464086,220,16.22,3.829,1448,1500,536,1448,115,603854,573,109,570,63.5e6,4.819,2.88672,2.88672,82.1e6,189.9e6,63.5e6,224
1531201411.420092767,220,17.655,4.594,1448,1500,536,1448,169,708110,697,119,694,63.5e6,4.819,2.88672,2.88672,110.9e6,189.9e6,44.8e6,244
1531201411.443189105,224,21.228,7.035,1448,1500,536,1448,274,991918,929,130,926,103.1e6,4.819,2.88672,2.88672,149.5e6,308.3e6,103.1e6,264
1531201411.464711925,220,17.74,4.354,1448,1500,536,1448,274,1165678,1096,184,1093,103.1e6,4.477,2.88672,2.88672,178.9e6,308.3e6,71.2e6,288
1531201411.485177001,228,24.282,4.917,1448,1500,536,1448,274,1353918,1276,234,1273,103.1e6,4.477,2.88672,2.88672,130.7e6,308.3e6,69.2e6,308
1531201411.502050084,228,24.482,1.989,1448,1500,536,1448,183,1556638,1405,283,1402,103.1e6,4.477,2.88672,2.88672,86.6e6,308.3e6,78.4e6,328
1531201411.522144043,220,19.838,2.89,1448,1500,536,1448,317,1820174,1566,355,1563,151.6e6,4.477,2.88672,2.88672,185.1e6,453.2e6,71.0e6,344
1531201411.543999746,224,23.759,3.533,1448,1500,536,1448,317,1966422,1764,465,1761,151.6e6,4.477,2.88672,2.88672,154.6e6,453.2e6,63.9e6,368
1531201411.564440062,228,25.365,5.038,1448,1500,536,1448,317,2209686,1910,585,1907,151.6e6,4.477,2.88672,2.88672,144.8e6,453.2e6,79.5e6,388
1531201411.586250889,228,24.682,3.746,1448,1500,536,1448,317,2471774,2092,706,2089,151.6e6,4.477,2.88672,2.88672,148.8e6,453.2e6,113.6e6,408
1531201411.607056430,228,24.088,3.49,1448,1500,536,1448,317,2686078,2257,842,2254,113.6e6,4.477,2.88672,2.88672,152.4e6,453.2e6,78.6e6,432
1531201411.627701313,228,24.401,3.042,1448,1500,536,1448,317,2916310,2433,972,2430,113.6e6,4.477,2.88672,2.88672,150.5e6,453.2e6,46.7e6,452
1531201411.648957014,224,23.596,2.815,1448,1500,536,1448,317,3201566,2617,1120,2614,113.6e6,4.477,2.88672,2.88672,155.6e6,453.2e6,88.2e6,472
1531201411.667575149,228,25.577,3.256,1448,1500,536,1448,317,3434694,2767,1237,2764,113.6e6,4.477,2.88672,2.88672,143.6e6,453.2e6,76.8e6,492
1531201411.687647294,228,24.014,5.095,1448,1500,536,1448,317,3593974,2956,1359,2953,109.4e6,4.477,2.88672,2.88672,152.9e6,453.2e6,100.0e6,512
1531201411.706004664,224,23.148,4.345,1448,1500,536,1448,317,3805382,3100,1470,3097,109.4e6,4.477,2.88672,2.88672,158.6e6,453.2e6,80.2e6,528
1531201411.729096195,228,25.162,2.922,1448,1500,536,1448,317,4047198,3281,1606,3277,109.4e6,4.477,2.88672,2.88672,145.9e6,453.2e6,84.6e6,552
1531201411.746515131,228,24.423,2.556,1448,1500,536,1448,132,4297702,3318,1728,3314,109.4e6,4.477,0.34375,2.88672,62.6e6,39.0e6,71.3e6,572
1531201411.766038827,220,18.402,2.428,1448,1500,536,1448,52,4470014,3395,1824,3391,102.4e6,1.55,1,2,32.7e6,106.0e6,32.4e6,588
1531201411.782686499,220,17.797,3.198,1448,1500,536,1448,52,4567030,3468,1840,3464,102.4e6,1.55,1,2,33.8e6,106.0e6,30.0e6,608
1531201411.804125484,224,20.628,4.578,1448,1500,536,1448,52,4629294,3488,1850,3484,102.4e6,1.55,1,2,29.2e6,106.0e6,24.6e6,628
1531201411.826964975,224,20.906,5.368,1448,1500,536,1448,52,4681422,3550,1858,3546,98.9e6,1.55,1,2,28.8e6,102.5e6,26.5e6,648
1531201411.848485485,224,21.053,5.399,1448,1500,536,1448,52,4771198,3597,1865,3593,98.9e6,1.55,1,2,28.6e6,102.5e6,27.4e6,672
1531201411.868349215,224,22.334,4.393,1448,1500,536,1448,38,4874006,3649,1872,3645,74.2e6,1.55,1,2,19.7e6,76.8e6,25.1e6,692
1531201411.888999375,216,15.895,5.237,1448,1500,536,1448,16,4904414,3686,1883,3682,30.0e6,1.55,1,2,11.7e6,31.0e6,21.8e6,712
1531201411.907216403,216,15.886,6.248,1448,1500,536,1448,16,4963782,3706,1894,3702,30.0e6,1.55,1,2,11.7e6,31.0e6,4.9e6,732
1531201411.928373312,220,18.274,7.704,1448,1500,536,1448,14,4986950,3726,1902,3722,30.0e6,1.55,0.75,2,8.9e6,23.3e6,4.5e6,752
1531201411.951350219,216,15.947,5.293,1448,1500,536,1448,14,5018806,3750,1913,3746,29.3e6,1.55,1,2,10.2e6,30.3e6,11.8e6,772
1531201411.972839059,220,16.94,3.645,1448,1500,536,1448,16,5044870,3765,1925,3761,29.3e6,1.55,1.25,2,10.9e6,37.9e6,8.8e6,796
1531201411.996044985,220,17.788,3.071,1448,1500,536,1448,14,5068038,3787,1934,3783,28.5e6,1.55,1,2,9.1e6,29.5e6,6.8e6,816
1531201412.018978734,220,17.952,1.69,1448,1500,536,1448,10,5086862,3797,1944,3793,11.8e6,1.55,1,2,6.5e6,12.2e6,7.4e6,840
1531201412.040191865,220,19.615,3.61,1448,1500,536,1448,10,5112926,3807,1950,3803,11.8e6,1.55,1.25,2,5.9e6,15.3e6,6.5e6,864
1531201412.060505518,224,21.826,6.09,1448,1500,536,1448,10,5133198,3817,1956,3813,11.8e6,1.55,1,2,5.3e6,12.2e6,4.3e6,884
1531201412.080626559,224,20.146,4.41,1448,1500,536,1448,10,5144782,3829,1962,3825,11.8e6,1.55,1,2,5.8e6,12.2e6,5.1e6,904
1531201412.100425818,224,20.901,4.817,1448,1500,536,1448,10,5153470,3835,1965,3831,11.8e6,1.55,1,2,5.5e6,12.2e6,6.4e6,924
1531201412.122947128,224,22.019,3.924,1448,1500,536,1448,10,5167950,3845,1970,3841,11.8e6,1.55,1.25,2,5.3e6,15.3e6,4.7e6,944
1531201412.143146846,224,22.276,3.399,1448,1500,536,1448,10,5182430,3857,1975,3853,8.1e6,1.55,1,2,5.2e6,8.4e6,5.0e6,968
1531201412.160714978,224,21.831,3.404,1448,1500,536,1448,10,5188222,3861,1978,3857,8.1e6,1.55,1,2,5.3e6,8.4e6,5.3e6,984
1531201412.181521177,224,21.176,3.874,1448,1500,536,1448,10,5196910,3869,1982,3865,7.6e6,1.55,1,2,5.5e6,7.9e6,5.2e6,1004
1531201412.201845866,224,23.825,5.061,1448,1500,536,1448,8,5214286,3877,1988,3873,5.3e6,1.55,0.75,2,3.9e6,4.2e6,3.2e6,1028
1531201412.221234479,224,22.555,3.347,1448,1500,536,1448,10,5228766,3885,1993,3881,7.6e6,1.55,1,2,5.1e6,7.8e6,7.6e6,1044
1531201412.238968395,224,22.402,2.629,1448,1500,536,1448,10,5240350,3896,1997,3891,7.6e6,1.55,1,2,5.2e6,7.8e6,3.4e6,1064
1531201412.260912374,220,19,3.21,1448,1500,536,1448,10,5257726,3910,2004,3905,7.6e6,1.55,0.75,2,6.1e6,5.9e6,3.8e6,1084
1531201412.281808513,220,19.169,4.494,1448,1500,536,1448,10,5266414,3920,2009,3915,7.6e6,1.55,1,2,6.0e6,7.8e6,6.4e6,1104
1531201412.301814107,224,21.74,7.019,1448,1500,536,1448,10,5277998,3926,2012,3921,7.6e6,1.55,1,2,5.3e6,7.8e6,4.2e6,1124
1531201412.323165034,224,23.747,5.279,1448,1500,536,1448,10,5295374,3934,2017,3929,7.6e6,1.55,0.75,2,4.9e6,5.9e6,4.0e6,1148
1531201412.342372213,224,23.84,4.145,1448,1500,536,1448,10,5304062,3944,2021,3939,7.6e6,1.55,1,2,4.9e6,7.8e6,3.6e6,1168
1531201412.365692769,224,21.844,4.135,1448,1500,536,1448,10,5321438,3954,2026,3949,7.6e6,1.55,1,2,5.3e6,7.8e6,2.0e6,1188
1531201412.384919897,220,19.109,4.333,1448,1500,536,1448,8,5327230,3966,2032,3961,6.4e6,1.55,0.75,2,4.8e6,5.0e6,2.2e6,1208
1531201412.407378818,220,18.904,3.99,1448,1500,536,1448,10,5347502,3976,2038,3971,8.3e6,1.55,1,2,6.1e6,8.5e6,4.0e6,1228
1531201412.427120761,220,18.77,3.923,1448,1500,536,1448,10,5359086,3986,2043,3981,8.3e6,1.55,1,2,6.2e6,8.5e6,3.4e6,1252
1531201412.448871971,224,20.554,4.426,1448,1500,536,1448,10,5370670,3994,2047,3989,8.3e6,1.55,0.75,2,5.6e6,6.4e6,5.1e6,1272
1531201412.467642214,220,19.489,3.471,1448,1500,536,1448,10,5388046,4008,2054,4003,8.3e6,1.55,1,2,5.9e6,8.5e6,5.3e6,1292
1531201412.489111943,224,20.577,3.642,1448,1500,536,1448,10,5405422,4016,2059,4011,8.3e6,1.55,1,2,5.6e6,8.5e6,2.5e6,1312
1531201412.511657135,224,20.297,2.874,1448,1500,536,1448,10,5419902,4028,2063,4023,8.3e6,1.55,1.25,2,5.7e6,10.7e6,6.2e6,1336
1531201412.533185379,220,19.981,2.262,1448,1500,536,1448,10,5428590,4034,2067,4029,8.3e6,1.55,1,2,5.8e6,8.5e6,6.6e6,1356
1531201412.554825579,224,21.137,5.001,1448,1500,536,1448,8,5445966,4044,2073,4039,6.6e6,1.55,1,2,4.4e6,6.8e6,4.6e6,1376
1531201412.577088428,224,21.642,5.45,1448,1500,536,1448,8,5457550,4052,2076,4047,6.6e6,1.55,1,2,4.3e6,6.8e6,3.8e6,1400
1531201412.599772524,224,20.277,4.08,1448,1500,536,1448,8,5476374,4061,2084,4056,6.6e6,1.55,1,2,4.6e6,6.8e6,3.0e6,1424
1531201412.621960268,220,19.19,3.299,1448,1500,536,1448,8,5485062,4071,2087,4066,6.6e6,1.55,1,2,4.8e6,6.8e6,3.8e6,1444
1531201412.640530168,220,19.956,4.387,1448,1500,536,1448,8,5493750,4075,2091,4070,6.6e6,1.55,1,2,4.6e6,6.8e6,3.8e6,1464
1531201412.659021261,224,21.822,7.021,1448,1500,536,1448,8,5499542,4081,2093,4076,6.6e6,1.55,1,2,4.2e6,6.8e6,2.9e6,1484
1531201412.680208100,220,19.63,4.47,1448,1500,536,1448,8,5516918,4091,2099,4086,6.6e6,1.55,1,2,4.7e6,6.8e6,3.3e6,1504
1531201412.699895060,220,19.832,2.901,1448,1500,536,1448,8,5528502,4098,2103,4093,5.7e6,1.55,1,2,4.7e6,5.9e6,3.6e6,1524
1531201412.721124054,220,18.718,2.49,1448,1500,536,1448,7,5528502,4105,2106,4100,4.6e6,1.55,1,2,4.3e6,4.7e6,2.9e6,1544
1531201412.741620481,220,19.766,4.693,1448,1500,536,1448,10,5547326,4118,2112,4112,8.9e6,1.55,1.25,2,5.9e6,11.5e6,8.9e6,1564
1531201412.760773141,220,19.881,3.505,1448,1500,536,1448,10,5558910,4124,2116,4118,8.9e6,1.55,1,2,5.8e6,9.2e6,5.9e6,1584
1531201412.781413029,224,20.466,3.799,1448,1500,536,1448,10,5573390,4138,2122,4132,8.9e6,1.55,1,2,5.7e6,9.2e6,6.6e6,1604
1531201412.803550327,220,19.174,3.166,1448,1500,536,1448,10,5590766,4149,2128,4143,8.9e6,1.55,1,2,6.0e6,9.2e6,2.3e6,1624
