ts,in_queue.size, in_queue.number
1530568244.218014175,12112,4
1530568244.230822741,12112,4
1530568244.243518328,12112,4
1530568244.256326095,12112,4
1530568244.269149606,12112,4
1530568244.281948920,15140,5
1530568244.294713402,12112,4
1530568244.307517674,15140,5
1530568244.320226317,15140,5
1530568244.332978987,15140,5
1530568244.345618620,12112,4
1530568244.358526067,15140,5
1530568244.371431022,12112,4
1530568244.384057617,9084,3
1530568244.396870015,12112,4
1530568244.409503034,9084,3
1530568244.422248936,12112,4
1530568244.435167452,9084,3
1530568244.447840706,9084,3
1530568244.460670599,7636,4
1530568244.473440629,9150,5
1530568244.486285309,7636,5
1530568244.499169087,9150,6
1530568244.511939407,9150,7
1530568244.524698089,7570,5
1530568244.537468033,7570,5
1530568244.550147529,7570,5
1530568244.562919281,9084,5
1530568244.575632766,10598,5
1530568244.588174568,12112,5
1530568244.600933678,12112,5
1530568244.613642816,12112,6
1530568244.626360690,10598,6
1530568244.639157830,9084,5
1530568244.651951639,12112,7
1530568244.664633791,9084,6
1530568244.677321716,9084,6
1530568244.689934012,9084,6
1530568244.702821132,9084,6
1530568244.715584254,9084,6
1530568244.728222738,7570,5
1530568244.741001444,7570,5
1530568244.753904803,7570,5
1530568244.766681390,9084,5
1530568244.779424695,9084,5
1530568244.792241731,12112,6
1530568244.805094788,10598,5
1530568244.817704873,12112,5
1530568244.830495192,13626,5
1530568244.843399164,12112,4
1530568244.856131362,12112,4
1530568244.868895764,9084,3
1530568244.881670952,6056,2
1530568244.894803685,6056,2
1530568244.907752232,4542,2
1530568244.920430270,6056,3
1530568244.933257113,4542,3
1530568244.946008795,4542,3
1530568244.958826460,4542,3
1530568244.971703094,6056,4
1530568244.984484717,6056,4
1530568244.997179771,6056,4
1530568245.009860566,6056,4
1530568245.022696043,7570,4
1530568245.035482105,9084,4
1530568245.048333943,10664,5
1530568245.061104847,9150,4
1530568245.073839697,13692,6
1530568245.086515688,10664,5
1530568245.099433874,10598,5
1530568245.112015776,12112,6
1530568245.124834553,10598,6
1530568245.137471242,10598,6
1530568245.150172497,12112,7
1530568245.162847950,10598,7
1530568245.175668944,10598,7
1530568245.188437358,10598,7
1530568245.201098014,10598,7
1530568245.213665526,12112,7
1530568245.226364330,10598,6
1530568245.239234237,12112,7
1530568245.251909137,12112,7
1530568245.264782797,12112,7
1530568245.277579211,12112,7
1530568245.290244433,13626,8
1530568245.303152292,15140,9
1530568245.315828801,13626,9
1530568245.328472863,13626,9
1530568245.341154224,13626,9
1530568245.353997638,15140,9
1530568245.366803194,13626,8
1530568245.379590785,12112,7
1530568245.392216319,12112,7
1530568245.404967382,10598,6
1530568245.417760308,10598,6
1530568245.430583092,9084,5
1530568245.443581165,10598,6
1530568245.456164700,7570,5
1530568245.468816668,7570,5
1530568245.481648186,7570,5
1530568245.494506537,9084,6
1530568245.507396312,9084,6
1530568245.519986648,10598,6
1530568245.532702291,12112,6
1530568245.545311475,10598,5
1530568245.558211036,9084,4
1530568245.571134265,9084,4
1530568245.583765684,6056,3
1530568245.596479176,6056,3
1530568245.609131966,7570,4
1530568245.621792937,6056,4
1530568245.634599965,6056,4
1530568245.647251664,6056,4
1530568245.659881831,6056,4
1530568245.672687732,6056,4
1530568245.685259691,7570,4
1530568245.698059783,6056,3
1530568245.710679413,6056,3
1530568245.723395360,4542,2
1530568245.735933112,7570,3
1530568245.748515934,7570,3
1530568245.761390459,9084,3
1530568245.774147992,9084,3
1530568245.786978039,9084,3
1530568245.799604490,12112,4
1530568245.812150020,9084,3
1530568245.824742155,9084,3
1530568245.837346267,9084,3
1530568245.850115515,9084,3
1530568245.862876772,12112,4
1530568245.875553762,9084,3
1530568245.888286546,12112,4
1530568245.901016630,12112,4
1530568245.913776301,15140,5
1530568245.926501147,12112,4
1530568245.939236644,15140,5
1530568245.951985519,15140,5
1530568245.964617968,18168,6
1530568245.977390356,15140,5
1530568245.990250491,18168,6
1530568246.003039831,18168,6
1530568246.015750694,18168,6
1530568246.028482322,15140,5
1530568246.041259062,15140,5
1530568246.054020969,12112,4
1530568246.066655525,12112,4
1530568246.079296994,13626,5
1530568246.091893095,13626,5
1530568246.104784725,12112,5
1530568246.117427076,12112,5
1530568246.130138681,12112,5
1530568246.142839993,12112,5
1530568246.155547324,10598,4
1530568246.168380347,12112,4
1530568246.181082830,13626,5
1530568246.193651946,12112,5
1530568246.206280159,12112,5
1530568246.219198059,12112,5
1530568246.231891273,15140,6
1530568246.244452892,12112,5
1530568246.257125365,15140,6
1530568246.269792752,15140,6
1530568246.282686675,13626,5
1530568246.295411058,12112,4
1530568246.308042377,12112,4
1530568246.320682472,9084,3
1530568246.333330877,12112,4
1530568246.346078640,9084,3
1530568246.358738759,9084,3
1530568246.371502261,12112,4
1530568246.384159839,9084,3
1530568246.396867543,9084,3
1530568246.409648027,9084,3
1530568246.422304567,9084,3
1530568246.435111207,9084,3
1530568246.447782064,12112,4
1530568246.460595547,12112,4
1530568246.473242076,12112,4
1530568246.485936890,12112,4
1530568246.498655809,15140,5
1530568246.511352796,12112,4
1530568246.523896338,12112,4
1530568246.536476157,9084,3
1530568246.549176885,9084,3
1530568246.561913963,9084,3
1530568246.574752539,12112,4
1530568246.587502957,9084,3
1530568246.600163825,10598,4
1530568246.612847632,9084,4
1530568246.625485835,6056,3
1530568246.638511837,7570,4
1530568246.651423831,9084,5
1530568246.664092264,7570,5
1530568246.676661485,7570,5
1530568246.689475201,7570,5
1530568246.702167831,6056,4
1530568246.714914421,7570,5
1530568246.727832820,7570,5
1530568246.740498228,7570,5
1530568246.753089848,9084,5
1530568246.765657494,10598,5
1530568246.778326219,9084,4
1530568246.790983254,7570,3
1530568246.803716776,7570,3
1530568246.816214505,9084,4
1530568246.828790111,7570,4
1530568246.841269883,9084,5
1530568246.853902568,6056,4
1530568246.866545827,6056,4
1530568246.879439790,6056,4
1530568246.892078515,6056,4
1530568246.904722079,6056,4
1530568246.917268630,6056,4
1530568246.929867714,6122,5
1530568246.942670238,7636,5
1530568246.955248137,6122,4
1530568246.967828231,7636,4
1530568246.980347854,9150,4
1530568246.993037962,9150,4
1530568247.005584045,7570,3
1530568247.018181832,9084,4
1530568247.030807795,6056,3
1530568247.043515519,7570,4
1530568247.056049702,6056,4
1530568247.068647407,6056,4
1530568247.081211521,6056,4
