ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531238301.050685167,212,11.684,20.475,1448,1500,536,1448,11,38,3,2,1,142.9e3,1.78,2.88672,2.88672,10.9e6,194.6e6,143.0e3,80
1531238301.068140610,212,11.684,20.475,1448,1500,536,1448,11,38,3,2,1,142.9e3,1.78,2.88672,2.88672,10.9e6,194.6e6,143.0e3,80
1531238301.085439785,212,10.26,14.419,1448,1500,536,1448,4,7278,22,4,20,4.9e6,0.185,2.88672,2.88672,4.5e6,194.6e6,3.9e6,96
1531238301.106995173,212,10.407,9.89,1448,1500,536,1448,15,13070,43,7,41,5.4e6,0.185,2.88672,2.88672,16.7e6,194.6e6,5.4e6,116
1531238301.129355460,212,10.407,9.89,1448,1500,536,1448,15,13070,45,8,43,5.4e6,0.185,2.88672,2.88672,16.7e6,194.6e6,5.4e6,136
1531238301.151137569,216,15.798,15.148,1448,1500,536,1448,6,13070,49,11,47,5.4e6,0.185,1,2,4.4e6,5.6e6,2.8e6,160
1531238301.172581165,216,15.798,15.148,1448,1500,536,1448,7,13070,55,13,53,5.4e6,0.185,1,2,5.1e6,5.6e6,1.1e6,184
1531238301.194690734,216,14.458,10.76,1448,1500,536,1448,8,49270,64,17,61,5.4e6,0.185,1,2,6.4e6,5.6e6,3.5e6,204
1531238301.216043100,212,11.211,8.418,1448,1500,536,1448,6,65198,75,25,72,5.4e6,0,0.75,2,6.2e6,4.2e6,3.7e6,228
1531238301.237229821,212,11.508,10.289,1448,1500,536,1448,6,73886,77,29,74,5.4e6,0,1,2,6.0e6,5.6e6,990.3e3,248
1531238301.257351314,212,10.418,9.896,1448,1500,536,1448,3,73886,86,32,83,5.4e6,0,1,2,3.3e6,5.6e6,3.1e6,268
1531238301.276270023,212,10.418,9.896,1448,1500,536,1448,4,73886,91,37,88,5.4e6,0,1,2,4.4e6,5.6e6,759.8e3,288
