ts, Backlog in Bytes, Backlog in packets
1530893211.129138517,658,7
1530893211.141949449,1K,11
1530893211.154620112,1504,16
1530893211.167426300,846,9
1530893211.180206439,610,7
1530893211.193092144,394,5
1530893211.205748594,66,1
1530893211.218433436,144,2
1530893211.231206679,78,1
1530893211.244073782,144,2
1530893211.256796218,78,1
1530893211.269604276,78,1
1530893211.282364544,144,2
1530893211.295232114,78,1
1530893211.308219546,0,0
1530893211.321156334,230,3
1530893211.334184008,78,1
1530893211.346990876,144,2
1530893211.359850018,0,0
1530893211.372916672,156,2
1530893211.385821870,156,2
1530893211.398661836,164,2
1530893211.411710498,744,8
1530893211.424596147,2240,24
1530893211.437455729,846,9
1530893211.450272713,188,2
1530893211.463176672,332,4
1530893211.475971230,394,5
1530893211.488996939,164,2
1530893211.501836896,234,3
1530893211.514557289,374,5
1530893211.527437439,78,1
1530893211.540461528,398,5
1530893211.553378540,78,1
1530893211.566114588,66,1
1530893211.579094647,164,2
1530893211.591919628,234,3
1530893211.604827716,86,1
1530893211.617767106,0,0
1530893211.630569163,0,0
1530893211.643465703,0,0
1530893211.656317855,78,1
1530893211.669132888,210,3
1530893211.681942160,238,3
1530893211.694851868,94,1
1530893211.707852275,830,9
1530893211.720920254,1222,13
1530893211.733650074,548,6
1530893211.746433283,250,3
1530893211.759478850,328,4
1530893211.772442005,86,1
1530893211.785167460,78,1
1530893211.797934402,78,1
1530893211.810841457,222,3
1530893211.823610425,156,2
1530893211.836453201,316,4
1530893211.849259201,242,3
1530893211.861943448,156,2
1530893211.874926609,222,3
1530893211.887818948,230,3
1530893211.900785907,78,1
1530893211.913734903,512,6
1530893211.926750919,438,5
1530893211.939638583,66,1
1530893211.952694001,66,1
1530893211.965451795,132,2
1530893211.978328972,0,0
1530893211.991152930,316,4
1530893212.004047173,156,2
1530893212.016922373,164,2
1530893212.029855259,156,2
1530893212.042641896,222,3
1530893212.055388920,66,1
1530893212.068322247,156,2
1530893212.081197190,222,3
1530893212.094060554,296,4
1530893212.106980680,210,3
1530893212.119857486,66,1
1530893212.132690686,66,1
1530893212.145506571,66,1
1530893212.158358041,78,1
1530893212.171437325,78,1
1530893212.184197197,164,2
1530893212.197075978,152,2
1530893212.209989154,156,2
1530893212.222737425,222,3
1530893212.235766613,908,10
1530893212.248569299,1222,13
1530893212.261718011,1K,11
1530893212.274466224,1K,11
1530893212.287173972,540,6
1530893212.300002830,86,1
1530893212.312892265,288,4
1530893212.325907706,86,1
1530893212.338819271,66,1
1530893212.351695775,86,1
1530893212.364768863,144,2
1530893212.377481227,66,1
1530893212.390446707,78,1
1530893212.403145148,144,2
1530893212.415979224,0,0
1530893212.428957841,398,5
1530893212.441917239,476,6
1530893212.454904765,156,2
1530893212.467635373,78,1
1530893212.480668316,78,1
1530893212.493649619,78,1
1530893212.506432213,144,2
1530893212.519445882,242,3
1530893212.532564969,222,3
1530893212.545273700,144,2
1530893212.558254085,0,0
1530893212.571147244,132,2
1530893212.584128818,156,2
1530893212.597026113,288,4
1530893212.609859417,78,1
1530893212.622669220,132,2
1530893212.635557196,144,2
1530893212.648624318,144,2
1530893212.661671026,0,0
1530893212.674521543,86,1
1530893212.687459647,144,2
1530893212.700518083,156,2
1530893212.713263422,144,2
1530893212.726251878,222,3
1530893212.739108479,0,0
1530893212.751965441,66,1
1530893212.764834554,0,0
1530893212.777549245,66,1
1530893212.790382644,78,1
1530893212.803204938,344,4
1530893212.816059677,1206,13
1530893212.829086501,658,7
1530893212.842040799,838,9
1530893212.854975215,846,9
1530893212.867691114,1120,12
1530893212.880561556,524,6
1530893212.893234293,234,3
1530893212.906170338,144,2
1530893212.919079076,156,2
1530893212.931932696,144,2
1530893212.944896873,288,4
1530893212.957717657,156,2
1530893212.970610451,300,4
1530893212.983407375,144,2
1530893212.996231551,198,3
1530893213.009166889,78,1
1530893213.022255974,144,2
1530893213.035272467,78,1
1530893213.048125248,78,1
1530893213.061115633,152,2
1530893213.073980097,66,1
1530893213.087025461,66,1
1530893213.099992230,152,2
1530893213.112827836,86,1
1530893213.125778351,0,0
1530893213.138494302,144,2
1530893213.151259580,78,1
1530893213.164152104,0,0
1530893213.177001265,0,0
1530893213.189937825,0,0
1530893213.202733314,144,2
1530893213.215621156,144,2
1530893213.228460226,210,3
1530893213.241195707,66,1
1530893213.253932724,132,2
1530893213.266777361,210,3
1530893213.279603281,210,3
1530893213.292594921,642,7
1530893213.305329553,1786,19
1530893213.318296558,2162,23
1530893213.331080794,1394,15
1530893213.344196118,1214,13
1530893213.357021692,752,8
1530893213.369844059,188,2
1530893213.382730756,180,2
1530893213.395696380,180,2
1530893213.408495633,180,2
1530893213.421305030,274,3
1530893213.434225721,188,2
