ts, Backlog in Bytes, Backlog in packets
1531194097.385264885,792,10
1531194097.490489355,702,9
1531194097.595666830,782,9
1531194097.700904337,780,10
1531194097.806077742,656,8
1531194097.911232335,894,11
1531194098.016444795,860,10
1531194098.121615314,656,8
1531194098.226808808,938,11
1531194098.331988509,832,10
1531194098.437222752,1008,12
1531194098.542421556,944,12
1531194098.647626073,884,10
1531194098.752877808,836,10
1531194098.858056082,534,7
1531194098.963219892,836,10
1531194099.068412784,722,9
1531194099.173658324,714,9
1531194099.278831840,766,9
1531194099.384043598,776,10
1531194099.489358619,758,9
1531194099.594512167,698,9
1531194099.699745351,662,9
1531194099.804995675,772,10
1531194099.910197209,742,9
1531194100.015353660,674,9
1531194100.120558646,826,11
1531194100.225641740,678,9
1531194100.330811072,620,8
1531194100.435936127,768,10
1531194100.541123884,698,9
1531194100.646305051,784,10
1531194100.751467487,850,11
1531194100.856692548,908,12
1531194100.961853120,1070,13
1531194101.067019621,860,10
1531194101.172139915,952,12
1531194101.277363970,760,10
1531194101.382544877,546,7
1531194101.487649059,674,9
1531194101.592946862,858,11
1531194101.698069652,828,10
1531194101.803131355,996,12
1531194101.908312729,1008,12
1531194102.013472130,816,10
1531194102.118682348,1022,13
1531194102.223863580,992,12
1531194102.329054254,758,9
1531194102.434221895,750,9
1531194102.539365495,972,12
1531194102.644554262,714,9
1531194102.749765563,932,12
1531194102.854924195,844,10
1531194102.960067602,706,9
1531194103.065326003,702,9
1531194103.170451891,710,9
1531194103.275674231,564,8
1531194103.380902924,714,9
1531194103.486053895,756,10
1531194103.591321816,678,9
1531194103.696553693,804,10
1531194103.801799096,768,10
1531194103.906997949,710,9
1531194104.012205017,740,10
1531194104.117407530,772,10
1531194104.222593229,866,11
1531194104.327831387,730,9
1531194104.433022462,604,8
1531194104.538180605,636,8
1531194104.643376902,636,8
1531194104.748643216,628,8
1531194104.853817897,758,9
1531194104.959010917,670,9
1531194105.064231173,764,10
1531194105.169436953,718,9
1531194105.274645935,840,10
1531194105.379878744,632,8
1531194105.485109448,830,11
1531194105.590312697,656,8
1531194105.695538071,678,9
1531194105.800783106,618,7
1531194105.905980179,640,8
1531194106.011210659,652,8
1531194106.116354266,870,11
1531194106.221578087,890,11
1531194106.326825505,722,9
1531194106.432084260,878,11
1531194106.537346383,800,10
1531194106.642553975,550,7
1531194106.747740910,744,10
1531194106.853010037,608,8
1531194106.958217368,792,10
1531194107.063468153,768,10
1531194107.168705225,680,8
1531194107.273896160,702,9
1531194107.379086650,876,10
1531194107.484375435,644,8
1531194107.589602671,694,9
1531194107.694805672,620,8
1531194107.800030237,670,9
1531194107.905276298,682,9
1531194108.010483266,672,8
1531194108.115730396,726,9
1531194108.220968391,534,7
1531194108.326251568,734,9
1531194108.431490205,732,10
1531194108.536799639,906,11
1531194108.642054372,844,10
1531194108.747258013,702,9
1531194108.852464475,748,10
1531194108.957665705,816,10
1531194109.062844136,800,10
1531194109.168060743,752,10
1531194109.273277818,730,9
1531194109.378473600,792,10
1531194109.483711973,706,9
1531194109.588937401,672,8
1531194109.694096946,756,10
1531194109.799418954,714,9
1531194109.904702412,800,10
1531194110.009909422,882,11
1531194110.115131198,702,9
1531194110.220330680,684,8
1531194110.325554908,608,8
1531194110.430768266,702,9
1531194110.536018408,740,10
1531194110.641254772,916,12
1531194110.746439010,788,10
1531194110.851638215,756,10
1531194110.956884714,566,7
1531194111.062060656,694,9
1531194111.167275756,742,9
1531194111.272522047,928,12
1531194111.377721766,760,10
1531194111.482899332,892,10
1531194111.588079698,800,10
1531194111.693344628,694,9
1531194111.798540808,828,10
1531194111.903734546,746,9
1531194112.008932037,538,7
1531194112.114102877,644,8
1531194112.219294207,0,0
1531194112.324526442,132,2
1531194112.429721092,1062,13
1531194112.534886482,1000,12
1531194112.640059861,608,8
1531194112.745275325,922,11
1531194112.850478519,774,9
1531194112.955757897,1080,12
1531194113.060947425,406,5
1531194113.166179352,510,7
1531194113.271403220,814,11
1531194113.376762659,652,8
1531194113.481987822,604,8
1531194113.587174520,656,8
1531194113.692360526,620,8
1531194113.797549479,922,11
1531194113.902723322,638,9
1531194114.007924320,498,7
1531194114.113153785,722,9
1531194114.218360997,784,10
1531194114.323606136,612,8
1531194114.428835460,796,10
1531194114.534011816,616,8
1531194114.639195670,866,11
1531194114.744374629,694,9
1531194114.849594597,792,10
1531194114.954793404,866,11
1531194115.059995676,948,12
1531194115.165214756,788,10
1531194115.270415470,574,7
1531194115.375631382,714,9
1531194115.480921971,854,11
1531194115.586100035,620,8
1531194115.691348673,870,11
1531194115.796640413,784,10
1531194115.901825317,902,11
1531194116.007000577,874,11
1531194116.112216138,988,12
1531194116.217419286,922,11
1531194116.322636414,730,9
1531194116.427879862,674,9
1531194116.533128405,694,9
1531194116.638329270,620,8
1531194116.743560265,832,10
1531194116.848816979,914,11
1531194116.953996473,854,11
1531194117.059189773,922,11
1531194117.164436964,694,9
1531194117.269671721,808,10
1531194117.374836639,604,8
1531194117.480039961,668,8
1531194117.585440639,752,10
1531194117.690666408,538,7
1531194117.795898743,808,10
1531194117.901130328,752,10
1531194118.006322977,764,10
1531194118.111518075,570,7
1531194118.216756815,800,10
1531194118.321948977,672,8
1531194118.427094678,828,10
1531194118.532329586,686,9
1531194118.637559725,686,9
1531194118.742744017,860,10
1531194118.847989083,852,10
1531194118.953183853,914,11
1531194119.058416586,660,8
1531194119.163651617,860,10
1531194119.268896181,600,8
1531194119.374088011,706,9
1531194119.479304945,518,7
1531194119.584529391,644,8
1531194119.689779679,850,11
1531194119.794927269,884,10
1531194119.900153479,628,8
1531194120.005404875,554,7
1531194120.110700748,774,9
1531194120.215885691,832,10
1531194120.321110494,922,11
1531194120.426348142,878,11
1531194120.531533225,772,10
1531194120.636737255,694,9
1531194120.741909812,788,10
1531194120.847007123,764,10
1531194120.952240264,738,9
1531194121.057432929,780,10
1531194121.162607441,554,7
1531194121.267798786,970,11
1531194121.373039123,742,9
1531194121.478200541,694,9
1531194121.583291427,766,9
1531194121.688479461,694,9
1531194121.793623338,742,9
1531194121.898775533,1070,13
1531194122.003986997,868,10
1531194122.109210917,868,10
1531194122.214521267,996,12
1531194122.319718538,760,10
1531194122.424966964,582,7
1531194122.530162981,734,9
1531194122.635408909,948,12
1531194122.740644889,422,5
1531194122.845867803,878,11
1531194122.950997447,922,11
1531194123.056172736,698,9
1531194123.161383165,946,11
1531194123.266588317,844,10
1531194123.371837376,780,10
1531194123.477092519,690,9
1531194123.582297200,876,10
1531194123.687561616,922,11
1531194123.792786299,832,10
1531194123.898008666,988,12
1531194124.003171831,970,11
1531194124.108378426,1154,13
1531194124.213584227,992,12
1531194124.318745858,960,12
1531194124.423958591,732,10
1531194124.529332264,780,10
1531194124.634486921,628,8
1531194124.739683526,608,8
1531194124.844935044,714,9
1531194124.950103754,464,6
1531194125.055302866,576,8
1531194125.160552579,538,7
1531194125.265768671,792,10
1531194125.371006923,674,9
1531194125.476248266,554,7
1531194125.581481627,674,9
1531194125.686717847,850,11
1531194125.791919435,764,10
1531194125.897229530,722,9
1531194126.002463352,948,12
1531194126.107665705,728,10
1531194126.212931626,578,7
1531194126.318108785,836,10
1531194126.423343017,764,10
1531194126.528606752,694,9
1531194126.633788798,844,10
1531194126.738934908,730,9
1531194126.844209371,796,10
1531194126.949393727,752,10
1531194127.054616348,710,9
1531194127.159827541,838,11
1531194127.265075918,538,7
1531194127.370247803,738,9
1531194127.475501185,666,9
1531194127.580783595,820,10
1531194127.686018742,694,9
1531194127.791164321,776,10
1531194127.896408260,828,10
1531194128.001621886,1306,15
1531194128.106815140,1050,13
1531194128.212010906,978,11
1531194128.317248630,906,11
1531194128.422428265,1066,13
1531194128.527700853,1106,13
1531194128.632915354,952,12
1531194128.738132138,756,10
1531194128.843351592,838,11
1531194128.948628815,832,10
1531194129.053846247,740,10
1531194129.159027833,686,9
1531194129.264247502,886,11
1531194129.369510626,846,11
1531194129.474710154,714,9
1531194129.580014202,970,11
1531194129.685344083,980,12
1531194129.790559550,648,8
1531194129.895783287,874,11
1531194130.001055826,686,9
1531194130.106523051,564,8
1531194130.211748884,750,9
1531194130.316988970,828,10
1531194130.422226341,578,7
1531194130.527370573,730,9
1531194130.632650292,674,9
1531194130.737823440,640,8
1531194130.842983654,822,11
1531194130.948217372,542,7
1531194131.053438375,858,11
1531194131.158675471,664,8
1531194131.263904736,656,8
1531194131.369187622,730,9
1531194131.474437061,730,9
1531194131.579681345,756,10
1531194131.684944083,612,8
1531194131.790209157,624,8
1531194131.895411623,1070,13
1531194132.000634946,792,10
1531194132.105890908,726,9
1531194132.211023371,472,6
1531194132.316279292,644,8
1531194132.421522744,902,11
1531194132.526785663,874,11
1531194132.632097530,898,11
1531194132.737347623,1014,13
1531194132.842548857,628,8
1531194132.947833949,722,9
1531194133.053084922,516,6
1531194133.158283865,902,11
1531194133.263489128,820,10
1531194133.368741197,862,11
1531194133.473920233,718,9
1531194133.579248833,870,11
1531194133.684524176,772,10
1531194133.789815890,742,9
1531194133.894964667,586,7
1531194134.000372927,760,10
1531194134.105605231,722,9
1531194134.210760937,780,10
1531194134.315972959,678,9
1531194134.421281385,776,10
1531194134.526472754,558,7
1531194134.631694359,702,9
1531194134.736976878,616,8
1531194134.842199499,860,10
1531194134.947440799,636,8
1531194135.052697015,698,9
1531194135.157862007,788,10
1531194135.263037715,792,10
1531194135.368304453,764,10
1531194135.473537515,916,12
1531194135.578761349,826,11
1531194135.684017849,714,9
1531194135.789245773,710,9
1531194135.894490665,702,9
1531194135.999709467,976,12
1531194136.104996730,952,12
1531194136.210183793,718,9
1531194136.315420104,756,10
1531194136.420735810,734,9
1531194136.526016076,678,9
1531194136.631131075,720,10
1531194136.736363479,578,7
1531194136.841593385,686,9
1531194136.946822515,690,9
1531194137.052019622,608,8
1531194137.157293353,636,8
1531194137.262465729,594,7
1531194137.367734462,656,8
1531194137.472963412,788,10
1531194137.578171244,796,10
1531194137.683455978,722,9
1531194137.788701562,850,11
1531194137.893886479,658,9
1531194137.999110079,838,11
1531194138.104291891,800,10
1531194138.209460369,784,10
1531194138.314680073,844,10
1531194138.419910159,766,9
1531194138.525154836,796,10
1531194138.630419219,752,10
1531194138.735648900,844,10
1531194138.840932285,788,10
1531194138.946112450,550,7
1531194139.051300464,806,11
1531194139.156517201,608,8
1531194139.261789289,648,8
1531194139.366936595,624,8
1531194139.472134951,566,7
1531194139.577356920,760,10
1531194139.682583909,636,8
1531194139.787824747,788,10
1531194139.893087228,1236,14
1531194139.998268135,876,10
1531194140.103665101,1118,13
1531194140.208778639,1134,13
1531194140.313954832,920,12
1531194140.419092313,954,11
1531194140.524218639,616,8
1531194140.629401641,1070,13
1531194140.734581398,768,10
1531194140.839695029,930,11
1531194140.944885566,702,9
1531194141.050024812,682,9
1531194141.155264665,816,10
1531194141.260404185,816,10
1531194141.365551344,660,8
1531194141.470700006,632,8
1531194141.575871133,704,8
1531194141.681054486,824,10
1531194141.786214533,714,9
1531194141.891257406,694,9
1531194141.996371826,702,9
1531194142.101519298,628,8
1531194142.206671139,902,11
1531194142.311783287,854,11
1531194142.417022772,806,11
1531194142.522238686,772,10
1531194142.627388790,714,9
1531194142.732456686,714,9
1531194142.837667242,866,11
1531194142.942799394,636,8
1531194143.047970093,780,10
1531194143.153148504,758,9
1531194143.258288045,648,8
1531194143.363490634,710,9
1531194143.468773177,804,10
1531194143.574002293,776,10
1531194143.679271527,694,9
1531194143.784510007,902,11
1531194143.889759393,882,11
1531194143.994950451,764,10
1531194144.100171903,766,9
1531194144.205367963,576,8
1531194144.310585659,772,10
1531194144.415790838,538,7
1531194144.521034427,1146,13
1531194144.626174111,882,11
1531194144.731421689,610,7
1531194144.836647127,656,8
1531194144.941863483,464,6
1531194145.047061538,902,11
1531194145.152366652,840,10
1531194145.257552681,1298,15
1531194145.362773408,862,11
1531194145.468015737,806,9
1531194145.573284446,682,9
1531194145.678501637,1094,13
1531194145.783754017,1054,13
1531194145.888920606,696,8
1531194145.994165298,612,8
1531194146.099384885,902,11
1531194146.204658021,776,10
1531194146.309871654,722,9
1531194146.415055949,570,7
1531194146.520277204,688,8
1531194146.625526145,956,12
1531194146.730759312,850,11
1531194146.835993948,788,10
1531194146.941240615,930,11
1531194147.046448543,784,10
1531194147.151663737,604,8
1531194147.256956999,832,10
1531194147.362150409,720,10
1531194147.467386009,774,9
1531194147.572619369,722,9
1531194147.677848102,886,11
1531194147.783001937,676,8
1531194147.888211258,792,10
1531194147.993453397,760,10
1531194148.098662212,768,10
1531194148.203906646,874,11
1531194148.309146689,792,10
1531194148.414379422,702,9
1531194148.519632322,718,9
1531194148.624874812,784,10
1531194148.730083065,620,8
1531194148.835306545,722,9
1531194148.940529500,788,10
1531194149.045683151,760,10
1531194149.150914246,550,7
1531194149.256116926,538,7
1531194149.361374714,66,1
1531194149.466617892,66,1
1531194149.571882107,1078,13
1531194149.677111632,902,11
1531194149.782347254,662,9
1531194149.887564799,752,10
1531194149.992777456,808,10
1531194150.098022719,662,9
1531194150.203174479,790,9
1531194150.308372163,538,7
1531194150.413530229,674,9
1531194150.518697951,596,8
1531194150.623938201,820,10
1531194150.729114717,670,9
1531194150.834297121,816,10
1531194150.939429166,800,10
1531194151.044536436,906,11
1531194151.149769412,796,10
1531194151.254925763,820,10
1531194151.360198428,710,9
1531194151.465429680,1134,13
1531194151.570610584,608,8
1531194151.675870472,722,9
1531194151.781178155,526,7
1531194151.886489381,738,9
1531194151.991692765,386,5
1531194152.096972695,764,10
1531194152.202217092,436,6
1531194152.307450483,628,8
1531194152.412732488,744,10
1531194152.517933507,788,10
1531194152.623126647,534,7
1531194152.728376330,706,9
1531194152.833572096,894,11
1531194152.938757267,734,9
1531194153.043947042,852,10
1531194153.149216490,928,12
1531194153.254439008,714,9
1531194153.359694809,636,8
1531194153.464954169,574,7
1531194153.570216051,706,9
1531194153.675414915,628,8
1531194153.780640962,894,11
1531194153.885833192,1094,13
1531194153.991011821,860,10
1531194154.096223852,848,10
1531194154.201446147,688,8
1531194154.306595918,834,11
1531194154.411828711,624,8
1531194154.517069128,666,9
1531194154.622240034,678,9
1531194154.727451846,754,9
1531194154.832849794,860,10
1531194154.938045901,792,10
1531194155.043157514,850,11
1531194155.148418572,600,8
1531194155.253620687,650,9
1531194155.358781408,936,12
1531194155.463988629,648,8
1531194155.569220399,984,12
1531194155.674441102,840,10
1531194155.779640952,828,10
1531194155.884881590,800,10
1531194155.990091380,754,10
1531194156.095330010,874,11
1531194156.200597860,714,9
1531194156.305860511,558,7
1531194156.411012208,1124,14
1531194156.516209374,992,12
1531194156.621384982,644,8
1531194156.726617156,844,10
1531194156.831796673,780,10
1531194156.937058398,754,9
1531194157.042264379,908,12
1531194157.147494265,722,9
1531194157.252763248,820,10
1531194157.357992803,808,10
1531194157.463203461,890,11
1531194157.568385722,730,9
1531194157.673585812,714,9
1531194157.778785387,738,9
1531194157.883971490,670,9
1531194157.989314790,972,12
1531194158.094505978,760,10
1531194158.199768001,984,12
1531194158.305026803,702,9
1531194158.410240607,714,9
1531194158.515444406,884,10
1531194158.620700762,948,12
1531194158.725858937,792,10
1531194158.830958107,808,10
1531194158.936225058,690,9
1531194159.041430073,730,9
1531194159.146619508,782,9
1531194159.251857977,938,11
1531194159.357121815,710,9
1531194159.462298936,1102,13
1531194159.567487782,1150,13
1531194159.672718406,1150,13
1531194159.777941124,522,7
1531194159.883101130,902,11
1531194159.988324864,832,10
1531194160.093529709,862,11
1531194160.198710128,522,7
1531194160.303905717,628,8
1531194160.409075257,738,9
1531194160.514329344,0,0
1531194160.619437810,132,2
