ts,backlog_in_bytes,backlog_in_packets
1529943859.497705183,330,5
1529943859.510402743,264,4
1529943859.522906262,396,6
1529943859.535441874,264,4
1529943859.548042109,330,5
1529943859.560491923,330,5
1529943859.573200695,330,5
1529943859.585673921,264,4
1529943859.598366349,264,4
1529943859.610832056,330,5
1529943859.623431891,330,5
1529943859.636090442,264,4
1529943859.648695923,264,4
1529943859.661129669,330,5
1529943859.673610187,396,6
1529943859.686164678,330,5
1529943859.698669022,264,4
1529943859.711181800,264,4
1529943859.723725577,264,4
1529943859.736245382,330,5
1529943859.748754800,330,5
1529943859.761249216,264,4
1529943859.773653110,330,5
1529943859.786283657,330,5
1529943859.798903567,330,5
1529943859.811567198,396,6
1529943859.824054517,330,5
1529943859.836660324,330,5
1529943859.849301779,264,4
1529943859.861882250,330,5
1529943859.874535531,264,4
1529943859.887083119,264,4
1529943859.899742659,330,5
1529943859.912148026,330,5
1529943859.924780271,264,4
1529943859.937314396,264,4
1529943859.949793498,264,4
1529943859.962458272,330,5
1529943859.975178812,330,5
1529943859.987856375,330,5
1529943860.000233823,330,5
1529943860.012781369,264,4
1529943860.025382134,330,5
1529943860.037920457,264,4
1529943860.050447004,330,5
1529943860.062995577,264,4
1529943860.075543519,330,5
1529943860.088065949,330,5
1529943860.100575933,330,5
1529943860.113208326,264,4
1529943860.125680463,330,5
1529943860.138295489,330,5
1529943860.150959208,330,5
1529943860.163573540,264,4
1529943860.176002959,264,4
1529943860.188616546,330,5
1529943860.201182996,330,5
1529943860.213655186,264,4
1529943860.226271964,330,5
1529943860.239039729,330,5
1529943860.251819016,264,4
1529943860.264374155,264,4
1529943860.277053057,330,5
1529943860.289588393,330,5
1529943860.302112378,330,5
1529943860.314560014,330,5
1529943860.327067761,264,4
1529943860.339653873,264,4
1529943860.352104057,330,5
1529943860.364756367,330,5
1529943860.377264137,330,5
1529943860.389898410,264,4
1529943860.402485185,330,5
1529943860.414975376,330,5
1529943860.427722683,330,5
1529943860.440265071,264,4
1529943860.452770769,396,6
1529943860.465230885,330,5
1529943860.477943452,330,5
1529943860.490455028,264,4
1529943860.503077051,264,4
1529943860.515842410,330,5
1529943860.528349717,330,5
1529943860.540925929,330,5
1529943860.553343800,264,4
1529943860.566095920,330,5
1529943860.578656933,264,4
1529943860.591236511,330,5
1529943860.604001674,330,5
1529943860.616462334,330,5
1529943860.628862248,330,5
1529943860.641350628,330,5
1529943860.653925993,264,4
1529943860.666432494,264,4
1529943860.678957821,330,5
1529943860.691585616,330,5
1529943860.704142277,264,4
1529943860.716690152,330,5
1529943860.729337532,330,5
1529943860.741775710,330,5
1529943860.754459567,330,5
1529943860.767227207,330,5
1529943860.779955854,330,5
1529943860.792357502,330,5
1529943860.804839324,330,5
1529943860.817404081,264,4
1529943860.830016790,264,4
1529943860.842583892,330,5
1529943860.855125805,330,5
1529943860.867761124,264,4
1529943860.880345906,264,4
1529943860.892967970,330,5
1529943860.905461683,330,5
1529943860.918018416,330,5
1529943860.930706561,264,4
1529943860.943454699,330,5
1529943860.956137181,330,5
1529943860.968776714,264,5
1529943860.981187680,264,4
1529943860.993644053,264,4
1529943861.006159465,330,5
1529943861.034429902,264,4
1529943861.047088491,330,5
1529943861.059830493,330,5
1529943861.072559489,264,4
1529943861.085039330,330,5
1529943861.097559216,330,5
1529943861.110085978,330,5
1529943861.122852267,264,4
1529943861.135522577,330,5
1529943861.148152435,330,5
1529943861.160753809,264,4
1529943861.173384010,264,4
1529943861.185845047,264,4
1529943861.198487692,330,5
1529943861.211251328,264,4
1529943861.223926603,264,4
1529943861.236352742,330,5
1529943861.248803987,330,5
1529943861.261284607,330,5
1529943861.273948219,264,4
1529943861.286571305,330,5
1529943861.299390119,330,5
1529943861.311934996,330,5
1529943861.324529005,264,4
1529943861.336991795,264,4
1529943861.349380109,264,4
1529943861.361811763,330,5
1529943861.374369714,264,4
1529943861.387193595,264,4
1529943861.400022281,330,5
1529943861.412376962,396,6
1529943861.424957886,330,5
1529943861.437596279,264,4
1529943861.450214083,330,5
1529943861.462776078,330,5
1529943861.475290895,330,5
1529943861.487818491,264,4
1529943861.500515283,264,4
1529943861.513215387,330,5
1529943861.525812875,264,4
1529943861.538466214,264,4
1529943861.551198267,330,5
1529943861.563694626,330,5
1529943861.576390608,264,4
1529943861.589004518,264,4
1529943861.601653994,330,5
1529943861.614284652,264,4
1529943861.627057354,264,4
1529943861.639866896,330,5
1529943861.652330407,330,5
1529943861.664911190,330,5
1529943861.677394606,264,4
1529943861.690145519,330,5
1529943861.702778475,330,5
1529943861.715466104,264,4
1529943861.728144621,330,5
1529943861.740683647,330,5
1529943861.753287348,330,5
1529943861.765807629,264,4
1529943861.778226934,330,5
1529943861.790713947,330,5
1529943861.803331747,330,5
1529943861.815999423,264,4
1529943861.828719172,264,4
1529943861.841189443,330,5
1529943861.853760680,396,6
1529943861.866333868,330,5
1529943861.879091968,264,4
1529943861.891808203,330,5
1529943861.904512628,330,5
1529943861.916913935,330,5
1529943861.929443919,264,4
1529943861.942081388,264,4
1529943861.954859200,396,6
1529943861.967491243,264,4
1529943861.980111737,264,4
1529943861.992892319,330,5
1529943862.005308597,330,5
1529943862.017873549,264,4
1529943862.030431327,264,4
1529943862.043111507,330,5
1529943862.055862806,264,4
1529943862.068563645,264,4
1529943862.081288370,330,5
1529943862.093903771,264,4
1529943862.106556691,264,4
1529943862.119151106,330,5
1529943862.131859218,330,5
1529943862.144407991,330,5
1529943862.157026142,264,4
1529943862.169675541,330,5
1529943862.182435670,330,5
1529943862.195243982,264,4
1529943862.207882737,396,6
1529943862.220513118,330,5
1529943862.233031902,330,5
1529943862.245591474,264,4
1529943862.258189478,264,4
1529943862.270721888,330,5
1529943862.283269215,330,5
1529943862.295837626,264,4
1529943862.308391312,264,4
1529943862.321094516,330,5
1529943862.333546866,330,5
1529943862.346149023,330,5
1529943862.358823386,264,4
1529943862.371474117,330,5
1529943862.384126909,330,5
1529943862.396537946,330,5
1529943862.409161228,264,4
1529943862.421772050,264,4
1529943862.434422683,330,5
1529943862.447125417,264,4
1529943862.459840854,264,4
1529943862.472223677,330,5
1529943862.484649670,330,5
1529943862.497252726,264,4
1529943862.509870157,330,5
1529943862.522474816,264,4
1529943862.535084404,330,5
1529943862.547712254,330,5
1529943862.560235713,264,4
1529943862.572757236,330,5
1529943862.585290021,264,4
1529943862.598068422,330,5
1529943862.610632347,264,4
1529943862.623328566,264,4
1529943862.636073944,330,5
1529943862.648690153,330,5
1529943862.661353624,264,4
1529943862.673842837,330,5
1529943862.686408691,330,5
1529943862.699140221,264,4
1529943862.711834505,330,5
1529943862.724165840,396,6
1529943862.736799403,330,5
1529943862.749399352,330,5
1529943862.762034978,264,4
1529943862.774675663,330,5
1529943862.787319287,330,5
1529943862.799858402,330,5
1529943862.812617546,330,5
1529943862.825121177,264,4
1529943862.837695591,330,5
1529943862.850202623,330,5
1529943862.862785951,330,5
1529943862.875288604,264,4
1529943862.887800512,330,5
1529943862.900248356,330,5
1529943862.912670124,396,6
1529943862.925332158,330,5
1529943862.937872884,264,4
1529943862.950450320,264,4
1529943862.963025691,330,5
1529943862.975728851,264,4
1529943862.988266078,396,6
1529943863.000773308,264,4
1529943863.013286568,330,5
1529943863.025935164,264,4
1529943863.038441023,330,5
1529943863.051037995,264,4
1529943863.063703750,330,5
1529943863.076261383,330,5
1529943863.088754846,330,5
1529943863.101411560,264,4
1529943863.113839646,264,4
1529943863.126314119,330,5
1529943863.138915925,330,5
1529943863.151542934,264,4
1529943863.164168050,264,4
1529943863.176618270,330,5
1529943863.189064660,330,5
1529943863.201568543,330,5
1529943863.214030675,330,5
1529943863.226691827,264,4
1529943863.239336023,264,4
1529943863.252126839,396,6
1529943863.264718690,264,4
1529943863.277330684,330,5
1529943863.289703747,330,5
1529943863.302310559,330,5
1529943863.314968025,264,4
1529943863.327641944,330,5
1529943863.340264340,330,5
1529943863.352697426,330,5
1529943863.365091601,330,5
1529943863.377565509,330,5
1529943863.390195537,264,4
1529943863.402657382,396,6
1529943863.415257775,330,5
1529943863.427851464,330,5
1529943863.440448102,264,4
1529943863.452937236,330,5
1529943863.465454724,264,4
1529943863.478041923,396,6
1529943863.490734853,330,5
1529943863.503252933,330,5
1529943863.515778926,264,4
1529943863.528205720,264,4
1529943863.540623122,264,4
1529943863.552971676,330,5
1529943863.565380246,330,5
1529943863.577947829,330,5
1529943863.590375096,330,5
1529943863.602889822,264,4
1529943863.615517956,264,4
1529943863.628103879,330,5
1529943863.640537244,330,5
1529943863.653186873,264,4
1529943863.665739361,264,4
1529943863.678437257,330,5
1529943863.691078869,264,4
1529943863.703648930,264,4
1529943863.716291831,396,6
1529943863.728916142,330,5
1529943863.741588791,330,5
1529943863.754199668,264,4
1529943863.766926673,330,5
1529943863.779597487,330,5
1529943863.792131679,264,4
1529943863.804805619,330,5
1529943863.817262906,264,4
1529943863.829890911,330,5
1529943863.842563795,264,4
1529943863.855023814,264,4
1529943863.867728324,330,5
1529943863.880203083,330,5
1529943863.892702974,264,4
1529943863.905155890,330,5
1529943863.917678019,264,4
1529943863.930269126,330,5
1529943863.942701212,330,5
1529943863.955279908,330,5
1529943863.967923190,264,4
1529943863.980495874,330,5
1529943863.992875536,264,4
1529943864.005525573,396,6
1529943864.018221619,264,4
1529943864.030662274,330,5
1529943864.043299680,330,5
1529943864.055805517,330,5
1529943864.068373066,330,5
1529943864.080939524,330,5
1529943864.093488341,264,4
1529943864.106018607,264,4
1529943864.118481994,330,5
1529943864.130946337,330,5
1529943864.143611328,264,4
1529943864.156210193,264,4
1529943864.168744304,330,5
1529943864.181217391,396,6
1529943864.193773297,330,5
1529943864.206237691,330,5
1529943864.218737635,264,4
1529943864.231152366,330,5
1529943864.243613224,264,4
1529943864.256144344,330,5
1529943864.268740835,264,4
1529943864.281451382,330,5
1529943864.294166346,330,5
1529943864.306620861,330,5
1529943864.319146547,330,5
1529943864.331797460,264,4
1529943864.344170540,264,4
1529943864.356533717,264,4
1529943864.369107494,330,5
1529943864.381511659,330,5
1529943864.393927289,330,5
1529943864.406530145,330,5
1529943864.419018745,264,4
1529943864.431723102,330,5
1529943864.444115621,264,4
1529943864.456751989,330,5
1529943864.469389353,264,4
1529943864.482025704,264,4
1529943864.494567046,330,5
1529943864.507236806,330,5
1529943864.519802392,330,5
1529943864.532500412,264,4
1529943864.545109077,330,5
1529943864.557476918,330,5
1529943864.570022068,330,5
1529943864.582570949,264,4
1529943864.595293670,330,5
1529943864.607970402,330,5
1529943864.620358518,330,5
1529943864.632753313,264,4
1529943864.645319534,330,5
1529943864.657850573,264,4
1529943864.670466981,330,5
1529943864.683098521,264,4
1529943864.695674284,264,4
1529943864.708146358,264,4
1529943864.720682688,330,5
1529943864.733104772,330,5
1529943864.745756183,330,5
1529943864.758426392,264,4
1529943864.770968570,264,4
1529943864.783761216,330,5
1529943864.796440512,264,4
1529943864.808963877,330,5
1529943864.821671205,330,5
1529943864.834095228,330,5
1529943864.846819849,264,4
1529943864.859608853,330,5
1529943864.872086066,330,5
1529943864.884497674,330,5
1529943864.897024635,330,5
1529943864.909604535,264,4
1529943864.922162992,330,5
1529943864.934577069,264,4
1529943864.947279435,330,5
1529943864.959971565,264,4
1529943864.972493453,264,4
1529943864.984996189,330,5
1529943864.997487216,330,5
1529943865.010095448,264,4
1529943865.022759308,264,4
1529943865.035237253,330,5
1529943865.047725352,330,5
1529943865.060071237,264,4
1529943865.072648912,330,5
1529943865.085283786,264,4
1529943865.097758744,330,5
1529943865.110148434,264,4
1529943865.122591445,330,5
1529943865.135094715,330,5
1529943865.147741160,330,5
1529943865.160092288,330,5
1529943865.172638522,0,0
1529943865.185064390,132,2
1529943865.197514698,132,2
1529943865.210000405,0,0
1529943865.222480940,0,0
1529943865.234951263,0,0
1529943865.247482580,132,2
1529943865.260164821,132,2
1529943865.272742039,0,0
1529943865.285303803,0,0
1529943865.297779476,66,1
1529943865.310178382,132,2
1529943865.322829007,0,0
1529943865.335396675,0,0
1529943865.348023801,0,0
1529943865.360601531,132,2
1529943865.373151142,132,2
1529943865.385691889,330,5
1529943865.398273909,396,6
1529943865.410923077,330,5
1529943865.423538646,330,5
1529943865.435954690,330,5
1529943865.448573523,264,4
1529943865.461006541,396,6
1529943865.473458451,330,5
1529943865.485949773,330,5
1529943865.498392719,396,6
1529943865.511004134,264,4
1529943865.523624808,264,4
1529943865.536303789,330,5
1529943865.548837546,330,5
1529943865.561550056,330,5
1529943865.574089325,264,4
1529943865.586828799,330,5
1529943865.599319494,330,5
1529943865.611994741,330,5
1529943865.624638275,330,5
1529943865.637059986,330,5
1529943865.649506873,330,5
1529943865.661894839,330,5
1529943865.674350526,330,5
1529943865.686844803,330,5
1529943865.699564888,330,5
1529943865.712094896,330,5
1529943865.724675052,330,5
1529943865.737202203,330,6
1529943865.749690803,330,5
1529943865.762183055,264,4
1529943865.774918499,330,5
1529943865.787472816,330,5
1529943865.800029346,330,5
1529943865.812693058,330,5
1529943865.825312705,330,5
1529943865.837851897,264,4
1529943865.850521188,330,5
1529943865.863125742,330,5
1529943865.875906294,330,5
1529943865.888339597,396,6
1529943865.900728652,330,5
1529943865.913205179,330,5
1529943865.925762648,330,5
1529943865.938471004,330,5
1529943865.950931714,330,5
1529943865.963440176,264,4
1529943865.975944689,264,4
1529943865.988450926,462,7
1529943866.001044203,330,5
1529943866.013469613,330,5
1529943866.051508020,330,5
1529943866.064079935,330,5
1529943866.076479981,330,5
1529943866.089067571,264,4
1529943866.101664670,330,5
1529943866.114071536,330,5
1529943866.126677708,264,4
1529943866.139242135,330,5
1529943866.151796348,264,4
1529943866.164172508,330,5
1529943866.176535061,264,4
1529943866.189011219,330,5
1529943866.201726717,330,5
1529943866.214341235,330,5
1529943866.226808047,264,4
1529943866.239532828,330,5
1529943866.252035510,264,4
1529943866.264681719,264,4
1529943866.277216721,264,4
1529943866.289742916,396,6
1529943866.302425615,330,5
1529943866.315009940,330,5
1529943866.327674766,330,5
1529943866.340133821,330,5
1529943866.352812771,330,5
1529943866.365492671,330,5
1529943866.378068423,264,4
1529943866.390722378,330,5
1529943866.403190796,330,5
1529943866.415688497,264,4
1529943866.428285799,264,4
1529943866.440778052,330,5
1529943866.453497585,330,5
1529943866.466059221,330,5
1529943866.478513728,264,4
1529943866.491129067,330,5
1529943866.503625916,330,5
1529943866.516029632,330,5
1529943866.528452041,330,5
1529943866.540863529,330,5
1529943866.553477351,396,6
1529943866.565899878,264,4
1529943866.578519026,330,5
1529943866.591276230,330,5
1529943866.603937949,264,4
1529943866.616315231,264,4
1529943866.628882554,264,4
1529943866.641480307,330,5
1529943866.653898653,330,5
1529943866.666446897,264,4
1529943866.679098927,264,4
1529943866.691850506,330,5
1529943866.704190737,330,5
1529943866.716651128,330,5
1529943866.729149479,264,4
1529943866.741728108,330,5
1529943866.754146128,264,4
1529943866.766684616,396,6
1529943866.779172277,330,5
1529943866.791721533,264,4
1529943866.804200352,330,5
1529943866.816688162,264,4
1529943866.829116029,330,5
1529943866.841520620,264,4
1529943866.853956821,396,6
1529943866.866554930,330,5
1529943866.879176058,396,6
1529943866.891855164,330,5
1529943866.904458415,396,6
1529943866.916994920,264,4
1529943866.929532656,330,5
1529943866.942041888,330,5
1529943866.954727970,396,6
1529943866.967409740,330,5
1529943866.979954159,264,4
1529943866.992387219,264,4
1529943867.005076070,264,4
1529943867.017691532,330,5
1529943867.030277420,264,4
1529943867.042923621,330,5
1529943867.055445121,330,5
1529943867.068000825,330,5
1529943867.080352603,330,5
1529943867.092874127,330,5
1529943867.105336904,264,4
1529943867.117911039,330,5
1529943867.130499775,330,5
1529943867.143062799,330,5
1529943867.155541407,330,5
1529943867.168152005,330,5
1529943867.180715627,264,4
1529943867.193094390,330,5
1529943867.205492936,330,5
1529943867.218108277,330,5
1529943867.230771218,264,4
1529943867.243446691,396,6
1529943867.256101758,330,5
1529943867.268567976,396,6
1529943867.280966946,264,4
1529943867.293572226,330,5
1529943867.306181810,330,5
1529943867.318882193,330,5
1529943867.331474938,330,5
1529943867.344108023,264,4
1529943867.356614283,330,5
1529943867.369085958,330,5
1529943867.381519235,330,5
1529943867.394048002,330,5
1529943867.406726413,330,5
1529943867.419461696,330,5
1529943867.431827616,330,5
1529943867.444322536,330,5
1529943867.456867474,264,4
1529943867.469453886,264,4
1529943867.481944540,330,5
1529943867.494609204,264,4
1529943867.507342392,264,4
1529943867.520003230,330,5
1529943867.532414907,330,5
1529943867.544909081,330,5
1529943867.557385043,330,5
1529943867.569837593,264,4
1529943867.582371987,264,4
1529943867.595199519,396,6
1529943867.607763017,330,5
1529943867.620149468,264,4
1529943867.632796868,264,4
1529943867.645295132,330,5
1529943867.657697076,330,5
1529943867.670367440,330,5
1529943867.683001793,264,4
1529943867.695665537,396,6
1529943867.708176731,330,5
1529943867.720869135,330,5
1529943867.733464658,264,4
1529943867.745955051,264,4
1529943867.758642098,396,6
1529943867.771383127,330,5
1529943867.784044056,330,5
1529943867.796449591,264,4
1529943867.809084959,330,5
1529943867.821512424,330,5
1529943867.833954639,330,5
1529943867.846437458,264,4
1529943867.858947506,330,5
1529943867.871706941,330,5
1529943867.884400494,396,6
1529943867.896913763,330,5
1529943867.909475638,264,4
1529943867.922059368,330,5
1529943867.934677266,330,5
1529943867.947392130,264,4
1529943867.959999577,264,4
1529943867.972509760,330,5
1529943867.984992602,330,5
1529943867.997563053,330,5
1529943868.010279199,264,4
1529943868.023001892,330,5
1529943868.035667238,330,5
1529943868.048161164,330,5
1529943868.060617848,264,4
1529943868.073178008,264,4
1529943868.085568854,330,5
1529943868.098090744,330,5
1529943868.110824434,264,4
1529943868.123514435,264,4
1529943868.136103194,330,5
1529943868.148622825,330,5
1529943868.161030798,330,5
1529943868.173501025,330,5
1529943868.185956981,264,4
1529943868.198659888,264,4
1529943868.211279911,330,5
1529943868.223945869,264,4
1529943868.236389288,330,5
1529943868.248890879,264,4
1529943868.261391850,330,5
1529943868.273797902,330,5
1529943868.286560172,330,5
1529943868.299169087,264,4
1529943868.311918407,330,5
1529943868.324510411,330,5
1529943868.336957433,396,6
1529943868.349487678,264,4
1529943868.361952818,264,4
1529943868.374468929,330,5
1529943868.387073052,330,5
1529943868.399690002,264,4
1529943868.412300641,264,4
1529943868.424750845,330,5
1529943868.437285449,330,5
1529943868.449694685,330,5
1529943868.462256500,330,5
1529943868.474983204,330,5
1529943868.487539929,264,4
1529943868.500074099,330,5
1529943868.512656477,330,5
1529943868.525158398,330,5
1529943868.537676430,264,4
1529943868.550247364,396,6
1529943868.562958433,264,4
1529943868.575526424,330,5
1529943868.588187993,396,6
1529943868.600737081,330,5
1529943868.613282517,330,5
1529943868.625920392,264,4
1529943868.638622718,330,5
1529943868.651170666,330,5
1529943868.663945572,330,5
1529943868.676571999,264,4
1529943868.689074957,264,4
1529943868.701494701,330,5
1529943868.714011044,330,5
1529943868.726693288,330,5
1529943868.739488412,264,4
1529943868.752050222,330,5
1529943868.764503547,330,5
1529943868.776880787,330,5
1529943868.789419711,264,4
1529943868.801957090,330,5
1529943868.814457339,264,4
1529943868.827029944,330,5
1529943868.839690660,264,4
1529943868.852228344,330,5
1529943868.864830548,264,4
1529943868.877267864,330,5
1529943868.889850950,264,4
1529943868.902421420,330,5
1529943868.914878755,264,4
1529943868.927623392,330,5
1529943868.940131501,330,5
1529943868.952705852,330,5
1529943868.965217810,264,4
1529943868.977771294,264,4
1529943868.990432751,330,5
1529943869.002922997,330,5
1529943869.015526611,264,4
1529943869.028119666,264,4
1529943869.040648031,330,5
1529943869.053258412,396,6
1529943869.065779955,396,6
1529943869.078348465,264,4
1529943869.090836244,330,5
1529943869.103547833,396,6
1529943869.116012938,330,5
1529943869.128621877,264,4
1529943869.141351496,264,4
1529943869.153927261,330,5
1529943869.166653015,330,5
1529943869.179340609,330,5
1529943869.191992606,264,4
1529943869.204681731,330,5
1529943869.217189990,264,4
1529943869.229721638,264,4
1529943869.242278059,330,5
1529943869.254814702,330,5
1529943869.267414742,330,5
1529943869.280021919,264,4
1529943869.292642004,330,5
1529943869.305033474,264,4
1529943869.317668917,396,6
1529943869.330059126,330,5
1529943869.342700854,330,5
1529943869.355445437,330,5
1529943869.368051750,330,5
1529943869.380618511,264,4
1529943869.393166374,264,4
1529943869.405854164,330,5
1529943869.418427126,330,5
1529943869.431064272,330,5
1529943869.443691849,264,4
1529943869.456113230,330,5
1529943869.468605888,330,5
1529943869.481224854,330,5
1529943869.493670558,330,5
1529943869.506082366,264,4
1529943869.518704244,264,4
1529943869.531305221,330,5
1529943869.543942066,396,6
1529943869.556534964,330,5
1529943869.568905971,264,4
1529943869.581397527,330,5
1529943869.593981832,264,4
1529943869.606703841,330,5
1529943869.619409064,264,4
1529943869.632054859,264,4
1529943869.644454259,396,6
1529943869.657130269,330,5
1529943869.669521870,264,4
1529943869.681995384,330,5
1529943869.694638790,330,5
1529943869.707309066,330,5
1529943869.719822982,330,5
1529943869.732346935,264,4
1529943869.744888527,330,5
1529943869.757356523,264,4
1529943869.769905280,330,5
1529943869.782407393,330,5
1529943869.795047181,264,4
1529943869.807594801,264,4
1529943869.820117430,330,5
1529943869.832697656,396,6
1529943869.845140348,330,5
1529943869.857767913,330,5
1529943869.870493911,330,5
1529943869.883227687,330,5
1529943869.895849193,330,5
1529943869.908384951,264,4
1529943869.920874487,264,4
1529943869.933341584,330,5
1529943869.945793152,330,5
1529943869.958296515,264,4
1529943869.970901851,264,4
1529943869.983446912,330,5
1529943869.995989403,330,5
1529943870.008372779,330,5
1529943870.021042456,330,5
1529943870.033693710,264,4
1529943870.046232967,264,4
1529943870.058948823,330,5
1529943870.071618106,264,4
1529943870.084119112,264,4
1529943870.096736868,330,5
1529943870.109264880,396,6
1529943870.121782208,264,4
1529943870.134354925,330,5
1529943870.147008032,396,6
1529943870.159551422,330,5
1529943870.172108357,396,6
1529943870.184565151,330,5
1529943870.197114234,330,5
1529943870.209699986,330,5
1529943870.222039527,264,4
1529943870.234696980,330,5
1529943870.247485678,264,4
1529943870.259973149,264,4
1529943870.272352911,330,5
1529943870.284805023,330,5
1529943870.297313466,330,5
1529943870.309881932,330,5
1529943870.322361864,264,4
1529943870.334888184,264,4
1529943870.347492344,330,5
1529943870.359982254,330,5
1529943870.372360623,330,5
1529943870.384989648,330,5
1529943870.397575893,264,4
1529943870.409971924,330,5
1529943870.422575673,330,5
1529943870.435048185,330,5
1529943870.447883810,264,4
1529943870.460241856,264,4
1529943870.472784006,330,5
1529943870.485185998,330,5
1529943870.497652350,396,6
1529943870.510256790,330,5
1529943870.522975633,264,4
1529943870.535645616,330,5
1529943870.548269417,330,5
1529943870.560811470,264,4
1529943870.573332297,330,5
1529943870.585859113,264,4
1529943870.598421406,330,5
1529943870.610925095,330,5
1529943870.623506584,330,5
1529943870.636076083,264,4
1529943870.648732648,330,5
1529943870.661143641,330,5
1529943870.673559094,330,5
1529943870.686110552,264,4
1529943870.698809702,330,5
1529943870.711452487,330,5
1529943870.723971393,396,6
1529943870.736641821,264,4
1529943870.749123171,264,4
1529943870.761731117,330,5
1529943870.774181538,330,5
1529943870.786883512,330,5
1529943870.799715556,264,4
1529943870.812132568,330,5
1529943870.824689596,330,5
1529943870.837099643,330,5
1529943870.849680170,264,4
1529943870.862183339,264,4
1529943870.874804369,330,5
1529943870.887538882,462,7
1529943870.900128032,264,4
1529943870.912605178,330,5
1529943870.925209450,330,5
1529943870.937745003,330,5
1529943870.950372718,264,4
1529943870.963111994,264,4
1529943870.975752834,330,5
1529943870.988298503,330,5
1529943871.000996972,330,5
1529943871.013584486,264,4
1529943871.040009786,330,5
1529943871.052646039,264,4
1529943871.065256471,264,4
1529943871.077794530,396,6
1529943871.090312759,330,5
1529943871.102865637,264,4
1529943871.115414733,330,5
1529943871.127975945,330,5
1529943871.140412174,330,5
1529943871.153087716,330,5
1529943871.165623239,330,5
1529943871.178208429,264,4
1529943871.190861728,264,4
1529943871.203456599,330,5
1529943871.216005149,330,5
1529943871.228431633,264,4
1529943871.241055985,264,4
1529943871.253560684,330,5
1529943871.266063694,330,5
1529943871.278517238,330,5
1529943871.291276128,264,4
1529943871.303787784,330,5
1529943871.316193468,264,4
1529943871.328646046,330,5
1529943871.341303135,330,5
1529943871.353802423,264,4
1529943871.366360100,330,5
1529943871.378991349,330,5
1529943871.391562247,330,5
1529943871.404088259,396,6
1529943871.416776064,264,4
1529943871.429228315,330,5
1529943871.441817019,330,5
1529943871.454376013,330,5
1529943871.466921634,264,4
1529943871.479640819,264,4
1529943871.492032227,396,6
1529943871.504637345,330,5
1529943871.517155335,264,4
1529943871.529754648,264,4
1529943871.542288748,330,5
1529943871.554985658,330,5
1529943871.567534950,330,5
1529943871.580022107,264,4
1529943871.592672720,330,5
1529943871.605269729,330,5
1529943871.617813800,330,5
1529943871.630251515,330,5
1529943871.642870761,330,5
1529943871.655512205,330,5
1529943871.668025121,330,5
1529943871.680675342,264,4
1529943871.693347094,264,4
1529943871.706004143,330,5
1529943871.718600434,264,4
1529943871.731244562,330,5
1529943871.743865396,330,5
1529943871.756248783,330,5
1529943871.768854408,396,6
1529943871.781381091,330,5
1529943871.793883419,264,4
1529943871.806370782,330,5
1529943871.818867883,264,4
1529943871.831487599,330,5
1529943871.844053525,330,5
1529943871.856461224,330,5
1529943871.869079653,264,4
1529943871.881799512,330,5
1529943871.894323793,396,6
1529943871.907015765,264,4
1529943871.919834907,330,5
1529943871.932213873,264,4
1529943871.944746994,330,5
1529943871.957377401,264,4
1529943871.970013827,264,4
1529943871.982481806,330,5
1529943871.995087674,330,5
1529943872.007796217,264,4
1529943872.020231578,264,4
1529943872.032812741,330,5
1529943872.045390998,330,5
1529943872.057850804,330,5
1529943872.070363328,396,6
1529943872.082899916,264,4
1529943872.095582072,264,4
1529943872.108055705,330,5
1529943872.120597431,330,5
1529943872.133301833,264,4
1529943872.145778222,264,4
1529943872.158289356,396,6
1529943872.170849856,330,5
1529943872.183436115,330,5
1529943872.195888003,264,4
1529943872.208607623,330,5
1529943872.221159088,330,5
1529943872.233794257,330,5
1529943872.246467941,264,4
1529943872.259008455,264,4
1529943872.271776014,330,5
1529943872.284191793,330,5
1529943872.296686606,264,4
1529943872.309109528,330,5
1529943872.321489748,264,4
1529943872.334026503,396,6
1529943872.346649203,330,5
1529943872.359297453,330,5
1529943872.371813509,264,4
1529943872.384331519,264,4
1529943872.396908068,330,5
1529943872.409387295,330,5
1529943872.421998290,330,5
1529943872.434583471,330,5
1529943872.447266586,330,5
1529943872.459773150,330,5
1529943872.472196966,330,5
1529943872.484687434,264,4
1529943872.497397075,330,5
1529943872.509847970,264,4
1529943872.522400117,330,5
1529943872.534992641,330,5
1529943872.547588714,330,5
1529943872.560103120,264,4
1529943872.572689786,396,6
1529943872.585279617,264,4
1529943872.597762762,396,6
1529943872.610447850,264,4
1529943872.622963829,330,5
1529943872.635640795,330,5
1529943872.648304557,264,4
1529943872.660734540,264,4
1529943872.673231733,264,4
1529943872.685794031,330,5
1529943872.698312613,330,5
1529943872.711019636,330,5
1529943872.723668257,264,4
1529943872.736233961,396,6
1529943872.748743318,330,5
1529943872.761343625,330,5
1529943872.773938403,330,5
1529943872.786499879,330,5
1529943872.799002298,330,5
1529943872.811710543,330,5
1529943872.824210076,264,4
1529943872.836834451,264,4
1529943872.849405991,330,5
1529943872.861884475,330,5
1529943872.874481486,330,5
1529943872.887101134,264,4
1529943872.899758562,330,5
1529943872.912176233,330,5
1529943872.924697306,330,5
1529943872.937249944,264,4
1529943872.949728914,330,5
1529943872.962321321,264,4
1529943872.975033500,330,5
1529943872.987725971,264,4
1529943873.000296674,264,4
1529943873.012831326,330,5
1529943873.025470468,330,5
1529943873.037946957,264,4
1529943873.050509720,264,4
