ts,in_queue.size, in_queue.number
1530595153.771845252,0,0
1530595153.784271054,1514,1
1530595153.796564549,12112,7
1530595153.808945193,6056,4
1530595153.821271222,12112,7
1530595153.833742791,7570,5
1530595153.846100016,3028,1
1530595153.858388540,3028,1
1530595153.871060029,6056,2
1530595153.883438821,9084,3
1530595153.895662154,7570,5
1530595153.907849620,12112,8
1530595153.920174552,15140,9
1530595153.932715104,0,0
1530595153.945096212,1514,1
1530595153.957477600,0,0
1530595153.969793857,0,0
1530595153.982045800,0,0
1530595153.994447214,0,0
1530595154.006755637,0,0
1530595154.019214497,0,0
1530595154.031741627,0,0
1530595154.043938533,0,0
1530595154.056375722,0,0
1530595154.068854636,0,0
1530595154.081272124,0,0
1530595154.093554013,0,0
1530595154.105855685,0,0
1530595154.118086281,1514,1
1530595154.130406249,12112,8
1530595154.143006434,10598,7
1530595154.155373941,13626,8
1530595154.167908324,10598,7
1530595154.180262061,6056,4
1530595154.192554001,0,0
1530595154.204788992,0,0
1530595154.217114675,0,0
1530595154.229394676,0,0
1530595154.241646949,0,0
1530595154.254038670,0,0
1530595154.266281347,0,0
1530595154.278675574,0,0
1530595154.290904149,0,0
1530595154.303283742,0,0
1530595154.315613601,0,0
1530595154.327873347,0,0
1530595154.340189481,0,0
1530595154.352504605,10598,7
1530595154.365072401,9084,6
1530595154.377399862,15140,10
1530595154.389812971,18168,11
1530595154.402176491,25738,15
1530595154.414678855,24224,14
1530595154.427058910,24224,15
1530595154.439455889,28766,14
1530595154.451834448,31794,18
1530595154.464094603,15140,9
1530595154.476336292,21196,14
1530595154.488569044,15140,8
1530595154.501082343,4542,2
1530595154.513376933,3028,1
1530595154.525610557,0,0
1530595154.537947537,0,0
1530595154.550162918,0,0
1530595154.562379646,0,0
1530595154.574644862,0,0
1530595154.586995727,0,0
1530595154.599483484,0,0
1530595154.611735050,0,0
1530595154.624037739,6056,4
1530595154.636310623,4542,2
1530595154.648841152,10598,6
1530595154.661379839,0,0
1530595154.673776336,0,0
1530595154.686026192,1514,1
1530595154.698325635,10598,5
1530595154.710798411,13626,8
1530595154.723117738,33308,21
1530595154.735411445,43906,25
1530595154.747745582,24224,13
1530595154.760032830,28766,18
1530595154.772385891,33308,20
1530595154.784812656,22710,13
1530595154.797365157,30280,18
1530595154.809721663,34e3,23
1530595154.822053750,37850,23
1530595154.834523064,22710,15
1530595154.846904395,22710,13
1530595154.859522368,37850,24
1530595154.871847417,25738,17
1530595154.884274045,16654,11
1530595154.896563576,21196,14
1530595154.908860103,33308,21
1530595154.921225263,36336,22
1530595154.933556633,16654,11
1530595154.945864420,19682,13
1530595154.958169637,18168,12
1530595154.970559532,15140,10
1530595154.983013229,21196,11
1530595154.995403292,16654,11
1530595155.007747184,10598,7
1530595155.020106376,13626,8
1530595155.032367339,0,0
1530595155.044631575,0,0
1530595155.056900782,0,0
1530595155.069223847,0,0
1530595155.081501769,0,0
1530595155.093772173,0,0
1530595155.106079574,0,0
1530595155.118332038,0,0
1530595155.130622102,0,0
1530595155.143045833,0,0
1530595155.155399886,0,0
1530595155.167648970,7570,3
1530595155.180147289,27252,16
1530595155.192467096,48448,29
1530595155.204762840,45420,25
1530595155.217033022,22710,15
1530595155.229313058,31794,18
1530595155.241719657,31794,18
1530595155.254041594,39364,23
1530595155.266440561,48448,27
1530595155.278890884,22710,15
1530595155.291456571,19682,13
1530595155.303717437,12112,7
1530595155.316260408,13626,8
1530595155.328550380,3028,2
1530595155.340897605,3028,2
1530595155.353163741,0,0
1530595155.365655992,0,0
1530595155.377893671,0,0
1530595155.390070519,0,0
1530595155.402477903,0,0
1530595155.414968884,0,0
1530595155.427322760,0,0
1530595155.439599485,0,0
1530595155.451771757,0,0
1530595155.464238260,0,0
1530595155.476548445,12112,7
1530595155.488822042,40878,24
1530595155.501335086,34e3,20
1530595155.513600675,24224,16
1530595155.525909569,31794,18
1530595155.538213089,25738,16
1530595155.550477572,25738,14
1530595155.562868484,1514,1
1530595155.575477981,0,0
1530595155.587822123,0,0
1530595155.600267410,0,0
1530595155.612529440,0,0
1530595155.624738496,0,0
1530595155.636970526,0,0
1530595155.649243031,0,0
1530595155.661478957,0,0
1530595155.673752887,0,0
1530595155.686015682,0,0
1530595155.698229050,0,0
1530595155.710523285,0,0
1530595155.722916076,0,0
1530595155.735271657,6056,2
1530595155.747679877,9084,3
1530595155.760246823,9084,3
1530595155.772515814,6056,2
1530595155.784892831,9084,3
1530595155.797207864,3028,1
1530595155.809460617,6056,2
1530595155.821950400,6056,2
1530595155.834426230,10598,7
1530595155.847009660,27252,18
1530595155.859422351,39364,24
1530595155.871764610,31794,20
1530595155.884134383,40878,26
1530595155.896726313,48448,29
1530595155.909088436,62074,40
1530595155.921393665,25738,17
1530595155.933715303,28766,19
1530595155.946152117,16654,11
1530595155.958454745,15140,10
1530595155.970870803,12112,8
1530595155.983167342,15140,10
1530595155.995623530,15140,10
1530595156.007973928,7570,5
1530595156.020238180,4542,3
1530595156.032750939,3028,1
1530595156.045193029,0,0
1530595156.057432064,0,0
1530595156.069658759,0,0
1530595156.082201228,0,0
1530595156.094457499,0,0
1530595156.106813494,0,0
1530595156.119245358,0,0
1530595156.131482943,0,0
1530595156.143787294,0,0
1530595156.156146221,0,0
1530595156.168614875,0,0
1530595156.180998834,9084,3
1530595156.193524907,0,0
1530595156.205995647,3028,1
1530595156.218349601,6056,4
1530595156.230911863,7570,4
1530595156.243215868,6056,4
1530595156.255706105,3028,1
1530595156.267889653,9084,3
1530595156.280127215,7570,3
1530595156.292767808,1514,1
1530595156.305245792,19682,11
1530595156.317870071,30280,17
1530595156.330400810,34e3,19
1530595156.342917976,25738,17
1530595156.355499456,27252,15
1530595156.367984811,15140,8
1530595156.380215383,6056,4
1530595156.392572464,6056,3
1530595156.404857976,1514,1
1530595156.417182201,0,0
1530595156.429409016,0,0
1530595156.441571820,0,0
1530595156.453861355,0,0
1530595156.466037727,0,0
1530595156.478359943,0,0
1530595156.490569612,0,0
1530595156.502973094,0,0
1530595156.515180310,0,0
1530595156.527560213,0,0
1530595156.539701192,0,0
1530595156.551901350,1514,1
1530595156.564344861,6056,3
1530595156.576537953,9084,3
1530595156.588964492,6056,2
1530595156.601423141,0,0
1530595156.613766678,4542,2
1530595156.626292761,6056,2
1530595156.638557225,3028,1
1530595156.650861159,9084,6
1530595156.663294343,6056,3
1530595156.675561834,7570,4
1530595156.687782691,10598,6
1530595156.699999409,10598,6
1530595156.712511482,0,0
1530595156.724962276,0,0
1530595156.737242305,0,0
1530595156.749481499,0,0
1530595156.761636829,0,0
1530595156.774018118,0,0
1530595156.786447045,0,0
1530595156.798641983,0,0
1530595156.810983786,0,0
1530595156.823196232,0,0
1530595156.835653311,0,0
1530595156.847787209,0,0
1530595156.859960668,0,0
1530595156.872331044,0,0
1530595156.884612953,0,0
1530595156.896988289,4542,3
1530595156.909369859,66,1
1530595156.921842514,1514,1
1530595156.934195280,1514,1
1530595156.946529237,39364,26
1530595156.958939121,48448,30
1530595156.971243791,18168,11
1530595156.983471879,19682,12
1530595156.995720091,19682,13
1530595157.007948596,15140,10
1530595157.020216434,13626,8
1530595157.032473607,21196,13
1530595157.044743470,9084,4
1530595157.057202996,0,0
1530595157.069549062,0,0
1530595157.081680607,0,0
1530595157.094018850,0,0
1530595157.106368710,0,0
1530595157.118550544,0,0
1530595157.130779763,0,0
1530595157.142927570,0,0
1530595157.155205287,0,0
1530595157.167471776,0,0
1530595157.179707594,0,0
1530595157.191904888,0,0
1530595157.204231869,1514,1
1530595157.216661349,12112,7
1530595157.228952564,15140,9
1530595157.241211417,24224,14
1530595157.253533799,4542,3
1530595157.266082589,0,0
1530595157.278498474,1514,1
1530595157.290912290,0,0
1530595157.303280113,0,0
1530595157.315466308,0,0
1530595157.327841998,0,0
1530595157.340071125,0,0
1530595157.352205171,0,0
1530595157.364495456,0,0
1530595157.376909446,0,0
1530595157.389268909,0,0
1530595157.401698471,0,0
1530595157.414161426,0,0
1530595157.426507317,0,0
1530595157.439030138,0,0
1530595157.451294868,9084,3
1530595157.463750153,3028,1
1530595157.475919695,7570,5
1530595157.488129311,6056,2
1530595157.500361470,6056,3
1530595157.512882411,0,0
1530595157.525330671,33308,22
1530595157.537585175,39364,22
1530595157.549815370,25738,14
1530595157.562048680,22710,15
1530595157.574324776,13626,6
1530595157.586829047,19682,13
1530595157.599293922,0,0
1530595157.611592395,1514,1
1530595157.623763491,0,0
1530595157.635870267,0,0
1530595157.648318578,0,0
1530595157.660502073,0,0
1530595157.672872991,0,0
1530595157.685289482,0,0
1530595157.697475112,0,0
1530595157.709685478,0,0
1530595157.721859852,0,0
1530595157.734017959,0,0
1530595157.746193919,0,0
1530595157.758354043,0,0
1530595157.770707335,1514,1
1530595157.782945644,18168,11
1530595157.795240382,37850,24
1530595157.807623917,37850,23
1530595157.819850878,30280,20
1530595157.832302927,15140,10
1530595157.844566956,18168,11
1530595157.857064864,15140,9
1530595157.869329556,15140,9
1530595157.881755995,16654,11
1530595157.894016030,28766,17
1530595157.906356515,10598,7
1530595157.918767870,10598,7
1530595157.931303526,6056,3
1530595157.943574521,0,0
1530595157.955688875,0,0
1530595157.967840735,0,0
1530595157.980062979,0,0
1530595157.992295694,0,0
1530595158.004508993,0,0
1530595158.016945017,0,0
1530595158.029416432,6056,4
1530595158.041704132,7570,3
1530595158.054126974,6056,2
1530595158.066446924,3028,1
1530595158.078948819,6056,2
1530595158.091297067,3028,1
1530595158.103514354,9084,3
1530595158.115815005,3028,1
1530595158.128198938,3028,1
1530595158.140481703,3028,1
1530595158.152903991,6056,2
1530595158.165299469,3028,1
1530595158.177686423,3028,1
1530595158.190143845,6056,2
1530595158.202458394,0,0
1530595158.215042124,6056,2
1530595158.227454381,6056,2
1530595158.239875422,3028,1
1530595158.252143206,3028,1
1530595158.264364322,4542,2
1530595158.276599075,0,0
1530595158.288850608,27252,18
1530595158.301153599,34e3,21
1530595158.313582362,24224,15
1530595158.325853040,13626,7
1530595158.338095880,15140,9
1530595158.350460703,19682,11
1530595158.362783154,7570,5
1530595158.375216635,7570,3
1530595158.387598850,0,0
1530595158.399851033,3028,2
1530595158.412356578,0,0
1530595158.424832090,0,0
1530595158.437340916,0,0
1530595158.449579776,0,0
1530595158.461841116,0,0
1530595158.474034709,0,0
1530595158.486281459,0,0
1530595158.498524723,0,0
1530595158.510806228,0,0
1530595158.522981949,7570,5
1530595158.535486959,7570,3
1530595158.547719428,9150,4
1530595158.559946411,6056,2
1530595158.572207920,3028,1
1530595158.584711358,3028,1
1530595158.597063052,3028,1
1530595158.609300764,4542,2
1530595158.621704511,3028,1
1530595158.633971446,4542,2
1530595158.646379812,3028,1
1530595158.658986545,3028,1
1530595158.671455859,3028,1
1530595158.683643201,3028,1
1530595158.695944011,33308,21
1530595158.708193717,36336,20
1530595158.720451790,34e3,20
1530595158.732734516,28766,18
1530595158.745026612,30280,17
1530595158.757324526,28766,18
1530595158.769622693,30280,19
1530595158.781955055,37850,21
1530595158.794419992,19682,11
1530595158.806736161,28766,17
1530595158.819094686,13626,8
1530595158.831349171,7570,4
1530595158.843738974,0,0
1530595158.855943578,0,0
1530595158.868216648,3028,1
1530595158.880439986,0,0
1530595158.892842671,0,0
1530595158.905058696,0,0
1530595158.917444233,0,0
1530595158.929936529,0,0
1530595158.942122691,0,0
1530595158.954278199,0,0
1530595158.966711189,0,0
1530595158.978857459,0,0
1530595158.991047190,6056,2
1530595159.003432631,9084,3
1530595159.015625914,6056,2
1530595159.027856639,6056,2
1530595159.040032070,6056,2
1530595159.052299378,0,0
1530595159.064540509,25738,17
1530595159.076774847,24224,15
1530595159.089017417,19682,11
1530595159.101255060,22710,14
1530595159.113496071,27252,15
1530595159.126014406,9084,5
1530595159.138366745,16654,11
1530595159.150603458,18168,11
1530595159.162897079,37850,20
1530595159.175160504,30280,16
1530595159.187492019,3028,1
1530595159.199675159,0,0
1530595159.212006049,0,0
1530595159.224473838,0,0
1530595159.236650279,0,0
1530595159.249070064,0,0
1530595159.261349147,0,0
1530595159.273509778,0,0
1530595159.285657371,7570,5
1530595159.297928068,18168,12
1530595159.310244721,19682,12
1530595159.322586150,24224,15
1530595159.334988727,21196,13
1530595159.347354736,6056,2
1530595159.359692951,3028,2
1530595159.371883039,0,0
1530595159.384079565,0,0
1530595159.396259459,0,0
1530595159.408645853,0,0
1530595159.421093266,0,0
1530595159.433269026,0,0
1530595159.445468055,0,0
1530595159.457634025,0,0
1530595159.469911076,0,0
1530595159.482142782,0,0
1530595159.494351301,0,0
1530595159.506588345,0,0
1530595159.518815992,0,0
1530595159.530996590,1514,1
1530595159.543319746,12112,7
1530595159.555522335,7570,3
1530595159.567751279,4542,2
1530595159.580308479,9084,3
1530595159.592448082,9084,3
1530595159.604624494,3028,1
1530595159.616854172,21196,14
1530595159.629103146,22710,14
1530595159.641331498,13626,9
1530595159.653554456,13626,9
1530595159.665955319,25738,17
1530595159.678210654,18168,11
1530595159.690495001,24224,16
1530595159.702769060,13626,9
1530595159.715040138,12112,7
1530595159.727551153,19682,13
1530595159.739756832,15140,9
1530595159.752027210,9084,6
1530595159.764234909,1514,1
1530595159.776459244,1514,1
1530595159.788927611,0,0
1530595159.801122348,0,0
1530595159.813579317,0,0
1530595159.825812930,0,0
1530595159.838383574,4542,3
1530595159.850765268,7570,3
1530595159.863040411,6056,2
1530595159.875315753,3028,1
