ts,in_queue.size, in_queue.number
1530550674.310754477,1254,19
1530550674.323528114,1188,18
1530550674.336019977,1320,20
1530550674.348612237,1386,21
1530550674.361124548,1188,18
1530550674.373742314,1122,17
1530550674.386261913,1386,21
1530550674.398992007,1386,21
1530550674.411572744,1320,20
1530550674.424007577,1188,18
1530550674.436536830,1320,20
1530550674.448994529,1386,21
1530550674.461435520,1188,18
1530550674.474027001,1254,19
1530550674.486641232,1386,21
1530550674.499269283,1188,18
1530550674.511862378,1122,17
1530550674.524298649,1320,20
1530550674.536762937,1452,22
1530550674.549432955,1386,21
1530550674.562020093,1254,19
1530550674.574620421,1254,19
1530550674.587398064,1386,21
1530550674.599903342,1320,20
1530550674.612390418,1188,18
1530550674.624994133,1320,20
1530550674.637481382,1254,19
1530550674.650145386,990,15
1530550674.662660855,1188,18
1530550674.675267006,1386,21
1530550674.687799815,1386,21
1530550674.700434566,1254,19
1530550674.712885264,1188,18
1530550674.725445367,1254,19
1530550674.737940240,1386,21
1530550674.750691404,1188,18
1530550674.763559951,1254,19
1530550674.776060497,1320,20
1530550674.788775200,1056,16
1530550674.801276395,1122,17
1530550674.814004126,1386,21
1530550674.826572341,1386,21
1530550674.839212566,1320,20
1530550674.851710752,1254,19
1530550674.864428081,1320,20
1530550674.876914330,1320,20
1530550674.889538475,1320,20
1530550674.902078295,1188,18
1530550674.914656640,1320,20
1530550674.927187696,1254,19
1530550674.939753736,858,13
1530550674.952279585,1122,17
1530550674.964976499,1320,20
1530550674.977581986,1386,21
1530550674.990247971,1188,18
1530550675.002872206,1254,19
1530550675.015373467,1650,25
1530550675.028058135,1716,26
1530550675.040875047,1452,22
1530550675.053339324,1584,24
1530550675.065905363,1716,26
1530550675.078519347,1320,20
1530550675.091192898,1320,20
1530550675.103877576,1848,28
1530550675.116421408,1782,27
1530550675.129055298,1716,26
1530550675.141665431,1452,22
1530550675.154175634,1584,24
1530550675.166686236,1782,27
1530550675.179443727,1518,23
1530550675.191991908,1518,23
1530550675.204585263,1782,27
1530550675.217317825,1452,22
1530550675.230016171,1122,17
1530550675.242601985,1716,26
1530550675.255306309,1848,28
1530550675.267762902,1716,26
1530550675.280265257,1584,24
1530550675.292932011,1518,23
1530550675.305469219,1716,26
1530550675.318040812,1650,25
1530550675.330695033,1452,22
1530550675.343257937,1716,26
1530550675.355952356,1584,24
1530550675.368472600,1188,18
1530550675.380923871,1452,22
1530550675.393501494,1782,27
1530550675.406220942,1716,26
1530550675.418820259,1650,25
1530550675.431419320,1386,21
1530550675.443972703,1518,23
1530550675.456454683,1584,24
1530550675.469033877,1452,22
1530550675.481659712,1386,21
1530550675.494348394,1584,24
1530550675.506905085,1452,22
1530550675.519677227,1188,18
1530550675.532295996,1584,24
1530550675.544940158,1716,26
1530550675.557625599,1650,25
1530550675.570317210,1386,21
1530550675.582782259,1452,22
1530550675.595433950,1650,25
1530550675.607931308,1452,22
1530550675.620364243,1386,21
1530550675.632854354,1518,23
1530550675.645586122,1518,23
1530550675.658194579,1122,17
1530550675.671065220,1452,22
1530550675.683696903,1782,27
1530550675.696388735,1650,25
1530550675.708968772,1452,22
1530550675.721423865,1386,21
1530550675.734011762,1650,25
1530550675.746599532,1584,24
1530550675.759425208,1452,22
1530550675.771829220,1584,24
1530550675.784284319,1650,25
1530550675.796830554,1188,18
1530550675.809348866,1320,20
1530550675.821856057,1782,27
1530550675.834594021,1650,25
1530550675.847238224,1452,22
1530550675.860006305,1254,19
1530550675.872705218,1518,23
1530550675.885169054,1518,23
1530550675.897869843,1320,20
1530550675.910627894,1518,23
1530550675.923469990,1584,24
1530550675.935991618,1320,20
1530550675.948509987,1122,17
1530550675.960943513,1584,24
1530550675.973526375,1650,25
1530550675.986056341,1584,24
1530550675.998560841,1386,21
1530550676.011121327,1386,21
1530550676.023724113,1584,24
1530550676.036416489,1452,22
1530550676.049014369,1386,21
1530550676.061867136,1584,24
1530550676.074516236,1518,23
1530550676.087181946,1122,17
1530550676.099730692,1386,21
1530550676.112296520,1716,26
1530550676.124829942,1584,24
1530550676.137458335,1386,21
1530550676.150042655,1320,20
1530550676.162704724,1518,23
1530550676.175333168,1518,23
1530550676.188031575,1320,20
1530550676.200599950,1386,21
1530550676.213116214,1584,24
1530550676.225625147,1188,18
1530550676.238245974,1188,18
1530550676.250731468,1716,26
1530550676.263224244,1650,25
1530550676.275777055,1518,23
1530550676.288351200,1254,19
1530550676.300782890,1320,20
1530550676.313429879,1518,23
1530550676.326074100,1386,21
1530550676.338836493,1320,20
1530550676.351547187,1584,24
1530550676.364227199,1320,20
1530550676.376697048,924,14
1530550676.389289003,1452,22
1530550676.401941182,1650,25
1530550676.414441699,1518,23
1530550676.427128566,1452,22
1530550676.439759255,1254,19
1530550676.452245061,1452,22
1530550676.464884149,1518,23
1530550676.477509502,1254,19
1530550676.490219962,1452,22
1530550676.502857475,1518,23
1530550676.515541256,1188,18
1530550676.527953513,1188,18
1530550676.540500283,1650,25
1530550676.553136061,1518,23
1530550676.565731875,1452,22
1530550676.578255748,1254,19
1530550676.591172824,1386,21
1530550676.603868537,1518,23
1530550676.616361639,1254,19
1530550676.629081872,1254,19
1530550676.641564880,1452,22
1530550676.654144765,1188,18
1530550676.666782374,990,15
1530550676.679394789,1386,21
1530550676.691844469,1518,23
1530550676.704576116,1452,22
1530550676.717136578,1254,19
1530550676.729758645,1254,19
1530550676.742565842,1386,21
1530550676.755432328,1386,21
1530550676.767895115,1254,19
1530550676.780649496,1452,22
1530550676.793174281,1320,20
1530550676.805845775,990,15
1530550676.818546358,1386,21
1530550676.831235276,1584,24
1530550676.843799460,1452,22
1530550676.856424915,1320,20
1530550676.868999657,1188,18
1530550676.881655100,1386,21
1530550676.894264286,1386,21
1530550676.906879832,1254,19
1530550676.919397207,1320,20
1530550676.932043369,1452,22
1530550676.944744741,1122,17
1530550676.957300313,1188,18
1530550676.969776952,1650,25
1530550676.982642541,1518,23
1530550676.995494264,1386,21
1530550677.008133388,1188,18
1530550677.020663331,1320,20
1530550677.033148516,1386,21
1530550677.045767340,1320,20
1530550677.058579351,1320,20
1530550677.071149089,1518,23
1530550677.083803141,1188,18
1530550677.096526115,924,14
1530550677.109077134,1386,21
1530550677.121602430,1452,22
1530550677.134251236,1386,21
1530550677.146900748,1320,20
1530550677.159583098,1188,18
1530550677.172188246,1386,21
1530550677.184679768,1320,20
1530550677.197333786,990,15
1530550677.210311170,132,2
1530550677.223295219,0,0
1530550677.236016529,0,0
1530550677.248442976,0,0
1530550677.260790580,0,0
1530550677.273185622,0,0
1530550677.285559648,0,0
1530550677.298250923,0,0
1530550677.310742785,0,0
1530550677.323429187,0,0
1530550677.335819077,78,1
1530550677.348246691,78,1
1530550677.360814110,0,0
1530550677.373200105,0,0
1530550677.385740023,0,0
1530550677.398337352,0,0
1530550677.410753496,156,2
1530550677.423386722,156,2
1530550677.435723904,0,0
1530550677.448286244,0,0
1530550677.460603004,144,2
1530550677.472957593,144,2
1530550677.485459868,0,0
1530550677.497835619,66,1
1530550677.510205552,132,2
1530550677.522644460,66,1
1530550677.535255934,0,0
1530550677.547696139,66,1
1530550677.559968165,132,2
1530550677.572572427,66,1
1530550677.584975543,0,0
1530550677.597407916,66,1
1530550677.609949714,132,2
1530550677.622565430,66,1
1530550677.635301294,0,0
1530550677.647652400,0,0
1530550677.660089296,132,2
1530550677.672605149,132,2
1530550677.685049454,0,0
1530550677.697575206,0,0
1530550677.709964668,858,13
1530550677.722453523,1716,26
1530550677.735149095,1782,27
1530550677.747683263,1782,27
1530550677.759999851,1782,27
1530550677.772469218,1782,27
1530550677.784940104,1716,26
1530550677.797538841,1782,27
1530550677.810123747,1782,27
1530550677.822747970,1782,27
1530550677.835545090,1782,27
1530550677.848053482,1782,27
1530550677.860590112,1782,27
1530550677.873353024,1782,27
1530550677.885966697,1782,27
1530550677.898673608,1782,27
1530550677.911390907,1782,27
1530550677.923967210,1716,26
1530550677.936488087,1716,26
1530550677.949162367,1716,26
1530550677.961659676,1782,27
1530550677.974294123,1980,30
1530550677.986957351,2112,32
1530550677.999521692,2178,33
1530550678.011965425,1914,29
1530550678.024458816,1650,25
1530550678.037234280,1650,25
1530550678.049905361,1650,25
1530550678.062566624,1650,25
1530550678.075120219,1650,25
1530550678.087633084,1650,25
1530550678.100147984,1650,25
1530550678.112870507,1716,26
1530550678.125461885,1650,25
1530550678.138127139,1650,25
1530550678.150707124,1716,26
1530550678.163332277,1650,25
1530550678.175857831,1650,25
1530550678.188441468,1716,26
1530550678.201034896,1650,25
1530550678.213517155,1650,25
1530550678.226243534,1650,25
1530550678.238721557,1782,27
1530550678.251249666,1782,27
1530550678.263830732,1716,26
1530550678.276406250,1716,26
1530550678.289078309,1782,27
1530550678.301656649,1848,28
1530550678.314206314,1914,29
1530550678.326766620,1914,29
1530550678.339432604,1716,26
1530550678.352071938,1650,25
1530550678.364694355,1650,25
1530550678.377234042,1650,25
1530550678.389798840,1650,25
1530550678.402366246,1716,26
1530550678.415104429,1716,26
1530550678.438488297,1716,26
1530550678.451068707,1716,26
1530550678.463760368,1782,27
1530550678.476275143,1716,26
1530550678.488966592,1716,26
1530550678.501484958,1716,26
1530550678.513997440,1782,27
1530550678.526535923,1716,26
1530550678.539200317,1782,27
1530550678.551860743,1782,27
1530550678.564608800,1848,28
1530550678.577147573,1914,29
1530550678.589699007,1980,30
1530550678.602346685,1848,28
1530550678.615118112,1650,25
1530550678.627624350,1782,27
1530550678.640070531,1782,27
1530550678.652672293,1782,27
1530550678.665128796,1914,29
1530550678.677901726,1914,29
1530550678.690664078,1914,29
1530550678.703402733,1980,30
1530550678.715867517,1914,29
1530550678.728510288,1914,29
1530550678.741220596,1914,29
1530550678.753906896,1914,29
1530550678.766539672,1980,30
1530550678.779308103,1980,30
1530550678.791892615,1980,30
1530550678.804260525,1980,30
1530550678.816956987,1980,30
1530550678.829576926,2e3,31
1530550678.842082067,1980,30
1530550678.854574603,1980,30
1530550678.867081269,2e3,31
1530550678.879625127,1980,30
1530550678.892013787,1848,28
1530550678.904606779,1914,29
1530550678.917059815,1980,30
1530550678.929474520,1914,29
1530550678.941944101,1848,28
1530550678.954401707,1914,29
1530550678.967187602,1980,30
1530550678.979604543,1914,29
1530550678.992069106,1914,29
1530550679.004636482,1848,28
1530550679.017354555,1782,27
1530550679.030101529,1980,30
1530550679.042720363,1980,30
1530550679.055320560,1914,29
1530550679.067834404,1914,29
1530550679.080493858,1848,28
1530550679.093142527,1980,30
1530550679.105655536,1980,30
1530550679.118413069,1848,28
1530550679.131148564,1914,29
1530550679.143761620,1848,28
1530550679.156403692,1782,27
1530550679.169071371,1848,28
1530550679.181628643,1914,29
1530550679.194126451,1848,28
1530550679.206649042,1584,24
1530550679.219172902,1452,22
1530550679.231817212,1584,24
1530550679.244459974,1584,24
1530550679.256890535,1518,23
1530550679.269490548,1518,23
1530550679.282094132,1518,23
1530550679.294657943,1650,25
1530550679.307401006,1584,24
1530550679.320060590,1518,23
1530550679.332556000,1518,23
1530550679.345195914,1518,23
1530550679.357659093,1518,23
1530550679.370275391,1452,22
1530550679.382842674,1518,23
1530550679.395408034,1518,23
1530550679.408050620,1452,22
1530550679.420580028,1518,23
1530550679.433017721,1518,23
1530550679.445707958,1518,23
1530550679.458350853,1518,23
1530550679.470875121,1518,23
1530550679.483486743,1452,22
1530550679.495926558,1518,23
1530550679.508570910,1584,24
1530550679.521075169,1518,23
1530550679.533823052,1518,23
1530550679.546331646,1518,23
1530550679.559035681,1584,24
1530550679.571618720,1518,23
1530550679.584364427,1584,24
1530550679.597094853,1584,24
1530550679.609580528,1584,24
1530550679.622252707,1584,24
1530550679.634889261,1650,25
1530550679.647780339,1518,23
1530550679.660503053,1518,23
1530550679.673122369,1584,24
1530550679.685891451,1584,24
1530550679.698579117,1518,23
1530550679.711337151,1650,25
1530550679.724038445,1584,24
1530550679.736741041,1650,25
1530550679.749347367,1650,25
1530550679.761969681,1584,24
1530550679.774655766,1584,24
1530550679.787397328,1518,23
1530550679.799820668,1518,23
1530550679.812351063,1518,23
1530550679.824927365,1584,24
1530550679.837619849,1518,23
1530550679.850157330,1584,24
1530550679.862896353,1650,25
1530550679.875626127,1518,23
1530550679.888247710,1518,23
1530550679.900902817,1584,24
1530550679.913333134,1650,25
1530550679.925915933,1584,24
1530550679.938582483,1518,23
1530550679.951174008,1584,24
1530550679.963845761,1584,24
1530550679.976430881,1716,26
1530550679.988871889,1716,26
1530550680.001590594,1584,24
1530550680.014161242,1584,24
1530550680.026687579,1650,25
1530550680.039335550,1650,25
1530550680.051899892,1518,23
1530550680.064437253,1518,23
1530550680.076934079,1518,23
1530550680.089553547,1518,23
1530550680.102215769,1584,24
1530550680.114987388,1518,23
1530550680.127510410,1584,24
1530550680.140135219,1584,24
1530550680.152648817,1584,24
1530550680.165225829,1650,25
1530550680.177906831,1584,24
1530550680.190677507,1518,23
1530550680.203270693,1518,23
1530550680.215974525,1518,23
1530550680.228578499,1518,23
1530550680.241301022,1518,23
1530550680.253774114,1518,23
1530550680.266609975,1584,24
1530550680.279300116,1584,24
1530550680.291837947,1650,25
1530550680.304343233,1650,25
1530550680.316841848,1518,23
1530550680.329434954,1518,23
1530550680.342160940,1584,24
1530550680.354972652,1518,23
1530550680.367712914,1452,22
1530550680.380407935,1650,25
1530550680.392976945,1782,27
1530550680.405653704,1584,24
1530550680.418333686,1650,25
1530550680.430869647,1716,26
1530550680.443498331,1518,23
1530550680.456310799,1518,23
1530550680.468988808,1518,23
1530550680.481581604,1584,24
1530550680.494218957,1584,24
1530550680.506905135,1650,25
1530550680.519476268,1716,26
1530550680.532085851,1650,25
1530550680.544815219,1584,24
1530550680.557263313,1518,23
1530550680.569751360,1518,23
1530550680.582372053,1584,24
1530550680.595158330,1518,23
1530550680.607670604,1452,22
1530550680.620162377,1518,23
1530550680.632737847,1518,23
1530550680.645291429,1518,23
1530550680.658071252,1584,24
1530550680.670676112,1584,24
1530550680.683409652,1584,24
1530550680.696047182,1584,24
1530550680.708643982,1584,24
1530550680.721341610,1650,25
1530550680.733844570,1650,25
1530550680.746530047,1584,24
1530550680.759219827,1518,23
1530550680.771962882,1650,25
1530550680.784547818,1584,24
1530550680.797137090,1452,22
1530550680.809639670,1518,23
1530550680.822493349,1518,23
1530550680.835243830,1518,23
1530550680.847878649,1650,25
1530550680.860641941,1650,25
1530550680.873328313,1584,24
1530550680.885814535,1584,24
1530550680.898436963,1584,24
1530550680.911053588,1518,23
1530550680.923976186,1518,23
1530550680.936557201,1518,23
1530550680.949070934,1518,23
1530550680.961633583,1452,22
1530550680.974267633,1584,24
1530550680.986890461,1716,26
1530550680.999452398,1650,25
1530550681.012140665,1584,24
1530550681.024749738,1650,25
1530550681.037405806,1716,26
1530550681.049888034,1716,26
1530550681.062558920,1584,24
1530550681.075236710,1452,22
1530550681.087735945,1518,23
1530550681.100407370,1584,24
1530550681.113092951,1518,23
1530550681.125625632,1518,23
1530550681.138245443,1584,24
1530550681.150882106,1518,23
1530550681.163419310,1452,22
1530550681.175940737,1518,23
1530550681.188538685,1584,24
1530550681.201062211,1584,24
1530550681.213636238,1650,25
1530550681.226302925,1650,25
1530550681.239093964,1584,24
1530550681.251721438,1584,24
1530550681.264429550,1584,24
1530550681.277110248,1518,23
1530550681.289739110,1518,23
1530550681.302444841,1584,24
1530550681.315217523,1584,24
1530550681.327871651,1584,24
1530550681.340436264,1584,24
1530550681.352944566,1518,23
1530550681.365516900,1518,23
1530550681.378146021,1584,24
1530550681.390721895,1584,24
1530550681.403350316,1584,24
1530550681.415874774,1584,24
1530550681.428601624,1650,25
1530550681.441136225,1650,25
1530550681.453816994,1518,23
1530550681.466337448,1518,23
1530550681.478870570,1584,24
1530550681.491431324,1650,25
1530550681.503881501,1584,24
1530550681.516360941,1518,23
1530550681.528834679,1452,22
1530550681.541502967,1518,23
1530550681.554058734,1518,23
1530550681.566651193,1518,23
1530550681.579292598,1584,24
1530550681.591908659,1650,25
1530550681.604573084,1650,25
1530550681.617137238,1716,26
1530550681.629621047,1650,25
1530550681.642206071,1584,24
1530550681.654947175,1650,25
1530550681.667742246,1584,24
1530550681.680421678,1518,23
1530550681.693059997,1518,23
1530550681.705591865,1584,24
1530550681.718234779,1584,24
1530550681.730981097,1584,24
1530550681.743505066,1518,23
1530550681.755929572,1518,23
1530550681.768487720,1452,22
1530550681.781089559,1518,23
1530550681.793608074,1584,24
1530550681.806195096,1584,24
1530550681.818985600,1584,24
1530550681.831619302,1650,25
1530550681.844236948,1584,24
1530550681.856825270,1518,23
1530550681.869295883,1518,23
1530550681.882048632,1584,24
1530550681.894630136,1650,25
1530550681.907432041,1518,23
1530550681.919956248,1452,22
1530550681.932646557,1584,24
1530550681.945147310,1716,26
1530550681.957660829,1716,26
1530550681.970238984,1584,24
1530550681.982968727,1584,24
1530550681.995543542,1650,25
1530550682.008078255,1650,25
1530550682.020625312,1584,24
1530550682.033213540,1650,25
1530550682.045793301,1650,25
1530550682.058622893,1518,23
1530550682.071257422,1584,24
1530550682.083860177,1650,25
1530550682.096358496,1650,25
1530550682.108968507,1518,23
1530550682.121648482,1452,22
1530550682.134437683,1650,25
1530550682.147222586,1584,24
1530550682.159861377,1518,23
1530550682.172345578,1584,24
1530550682.184839492,1584,24
1530550682.197482489,1518,23
1530550682.210197433,1518,23
1530550682.222883456,1584,24
1530550682.235609649,1584,24
1530550682.248064974,1518,23
1530550682.260532162,1584,24
1530550682.273067524,1584,24
1530550682.285581031,1518,23
1530550682.298230231,1518,23
1530550682.310867614,1584,24
1530550682.323604864,1650,25
1530550682.336048578,1584,24
1530550682.348684845,1518,23
1530550682.361126694,1452,22
1530550682.373725944,1518,23
1530550682.386260400,1650,25
1530550682.399065013,1716,26
1530550682.411808379,1650,25
1530550682.424498800,1584,24
1530550682.437140557,1518,23
1530550682.449645764,1452,22
1530550682.462284586,1518,23
1530550682.474968396,1518,23
1530550682.487715769,1452,22
1530550682.500277193,1518,23
1530550682.513031195,1584,24
1530550682.525496073,1518,23
1530550682.538018411,1518,23
1530550682.550597286,1518,23
1530550682.563327395,1584,24
1530550682.576038663,1650,25
1530550682.588616337,1518,23
1530550682.601121020,1452,22
1530550682.613834846,1518,23
1530550682.626395576,1518,23
1530550682.639140021,1518,23
1530550682.651767283,1650,25
1530550682.664468828,1716,26
1530550682.677187329,1650,25
1530550682.689715437,1518,23
1530550682.702292264,1584,24
1530550682.714919421,1584,24
1530550682.727655960,1452,22
1530550682.740317730,1518,23
1530550682.752935878,1518,23
1530550682.765549993,1584,24
1530550682.778194760,1650,25
1530550682.790752455,1584,24
1530550682.803576817,1518,23
1530550682.816384477,1584,24
1530550682.828956694,1650,25
1530550682.841614784,1584,24
1530550682.854424196,1518,23
1530550682.867181790,1584,24
1530550682.879805415,1518,23
1530550682.892295107,1518,23
1530550682.905041580,1518,23
1530550682.917478403,1518,23
1530550682.930190684,1650,25
1530550682.942724067,1584,24
1530550682.955387940,1452,22
1530550682.967978771,1518,23
1530550682.980469508,1584,24
1530550682.993065001,1584,24
1530550683.005600913,1518,23
1530550683.018207889,1518,23
1530550683.030914530,1518,23
1530550683.043586063,1518,23
1530550683.056385149,1584,24
1530550683.069022856,1518,23
1530550683.081569979,1518,23
1530550683.094356299,1518,23
1530550683.106993855,1584,24
1530550683.119719427,1518,23
1530550683.132361810,1518,23
1530550683.145065894,1518,23
1530550683.157706794,1518,23
1530550683.170347483,1518,23
1530550683.183110362,1650,25
1530550683.195677454,1650,25
1530550683.208291983,1518,23
1530550683.220993305,1518,23
1530550683.233545594,1452,22
1530550683.246096216,1518,23
1530550683.258813380,1518,23
1530550683.271278011,1518,23
1530550683.283792038,1452,22
1530550683.296278491,1518,23
1530550683.308792510,1584,24
1530550683.321482960,1518,23
1530550683.334110189,1518,23
1530550683.346824123,1518,23
1530550683.359462148,1584,24
1530550683.372061841,1584,24
1530550683.384759307,1584,24
1530550683.397445870,1584,24
1530550683.410032228,1584,24
1530550683.422636740,1716,26
1530550683.450124913,1584,24
1530550683.462816054,1584,24
1530550683.475403593,1518,23
1530550683.487879148,1518,23
1530550683.500328154,1452,22
1530550683.512980212,1584,24
1530550683.525620036,1584,24
1530550683.538223971,1518,23
1530550683.550899900,1518,23
1530550683.563631816,1518,23
1530550683.576087274,1518,23
1530550683.588622465,1518,23
1530550683.601122337,1518,23
1530550683.613616771,1518,23
1530550683.626272087,1518,23
1530550683.638867345,1584,24
1530550683.651613102,1518,23
1530550683.664348309,1650,25
1530550683.676806142,1716,26
1530550683.689522420,1584,24
1530550683.702244498,1518,23
1530550683.714793457,1584,24
1530550683.727323441,1584,24
1530550683.740044843,1518,23
1530550683.752608117,1452,22
1530550683.765195123,1650,25
1530550683.777913725,1650,25
1530550683.790659999,1452,22
1530550683.803425810,1584,24
1530550683.815897804,1716,26
1530550683.828460469,1650,25
1530550683.841242444,1584,24
1530550683.853792564,1650,25
1530550683.866644695,1518,23
1530550683.879315955,1518,23
1530550683.892066516,1518,23
1530550683.904607834,1518,23
1530550683.917141814,1584,24
1530550683.929602922,1584,24
1530550683.942275940,1584,24
1530550683.954994490,1650,25
1530550683.967498012,1584,24
1530550683.980017433,1518,23
1530550683.992555971,1518,23
1530550684.005112567,1518,23
1530550684.017706989,1518,23
1530550684.030514763,1518,23
1530550684.043241878,1518,23
1530550684.055775240,1584,24
1530550684.068499873,1518,23
1530550684.081160813,1650,25
1530550684.093908062,1584,24
1530550684.106640876,1452,22
1530550684.119327250,1518,23
1530550684.131870054,1650,25
1530550684.144502858,1584,24
1530550684.157032697,1518,23
1530550684.169647310,1518,23
1530550684.182302504,1584,24
1530550684.195099515,1584,24
1530550684.207755749,1518,23
1530550684.220325866,1518,23
1530550684.232848732,1518,23
1530550684.245549149,1584,24
1530550684.258266578,1584,24
1530550684.271070226,1584,24
1530550684.283754416,1518,23
1530550684.296441481,1584,24
1530550684.308941632,1584,24
1530550684.321392278,1650,25
1530550684.334048358,1584,24
1530550684.346725741,1584,24
1530550684.359221200,1584,24
1530550684.371881420,1518,23
1530550684.384462625,1452,22
1530550684.396951650,1518,23
1530550684.409722225,1584,24
1530550684.422252076,1518,23
1530550684.434873817,1518,23
1530550684.447567737,1518,23
1530550684.460260662,1584,24
1530550684.472887149,1584,24
1530550684.485397295,1584,24
1530550684.497865880,1584,24
1530550684.510589307,1584,24
1530550684.523262381,1650,25
1530550684.535919391,1584,24
1530550684.548500155,1518,23
1530550684.561193598,1650,25
1530550684.573762731,1584,24
1530550684.586305630,1518,23
1530550684.598810595,1584,24
1530550684.611524621,1584,24
1530550684.624164305,1518,23
1530550684.636774643,1584,24
1530550684.649475502,1650,25
1530550684.662099866,1518,23
1530550684.674712119,1584,24
1530550684.687226124,1584,24
1530550684.699878630,1518,23
1530550684.712502160,1584,24
1530550684.725264985,1584,24
1530550684.737797163,1518,23
1530550684.750345092,1518,23
1530550684.763230520,1518,23
1530550684.775838368,1452,22
1530550684.788331943,1518,23
1530550684.801053086,1518,23
1530550684.813763670,1518,23
1530550684.826466616,1518,23
1530550684.839146069,1518,23
1530550684.851743255,1518,23
1530550684.864377151,1452,22
1530550684.876882286,1518,23
1530550684.889330254,1518,23
1530550684.901891812,1518,23
1530550684.914551112,1584,24
1530550684.927108842,1650,25
1530550684.939747015,1518,23
1530550684.952386756,1518,23
1530550684.965050012,1584,24
1530550684.977616490,1518,23
1530550684.990222715,1518,23
1530550685.003094518,1584,24
1530550685.015777182,1518,23
1530550685.028439843,1518,23
1530550685.041010841,1584,24
1530550685.053555215,1518,23
1530550685.066123646,1452,22
1530550685.078966228,1518,23
1530550685.091619040,1518,23
1530550685.104162998,1518,23
1530550685.116725731,1650,25
1530550685.129229580,1584,24
1530550685.141956337,1518,23
1530550685.154642452,1584,24
1530550685.167301920,1584,24
1530550685.179884873,1518,23
1530550685.192380780,1650,25
1530550685.204845205,1584,24
1530550685.217516326,1518,23
1530550685.230183791,1584,24
1530550685.242738946,1518,23
1530550685.255435865,1650,25
1530550685.267895296,1584,24
1530550685.280514297,1518,23
1530550685.292989263,1584,24
1530550685.305588898,1650,25
1530550685.318166361,1650,25
1530550685.330919755,1650,25
1530550685.343735516,1584,24
1530550685.356199927,1584,24
1530550685.368951035,1584,24
1530550685.381614703,1518,23
1530550685.394282077,1518,23
1530550685.406778181,1584,24
1530550685.419501250,1584,24
1530550685.432062707,1584,24
1530550685.444833724,1584,24
1530550685.457327835,1518,23
1530550685.470006145,1584,24
1530550685.482655107,1518,23
1530550685.495335992,1452,22
1530550685.507841636,1584,24
1530550685.520460066,1584,24
1530550685.533090411,1518,23
1530550685.545604538,1452,22
1530550685.558197201,1518,23
1530550685.570868419,1650,25
1530550685.583452374,1584,24
1530550685.596084139,1518,23
1530550685.608796722,1518,23
1530550685.621333966,1650,25
1530550685.633780500,1716,26
1530550685.646599544,1518,23
1530550685.659552092,1518,23
1530550685.672114522,1584,24
1530550685.684839362,1650,25
1530550685.697546239,1650,25
1530550685.710081670,1650,25
1530550685.722704877,1518,23
1530550685.735409741,1518,23
1530550685.748009589,1518,23
1530550685.760584393,1518,23
1530550685.773226075,1518,23
1530550685.785922329,1518,23
1530550685.798613417,1518,23
1530550685.811256570,1584,24
1530550685.823759291,1518,23
1530550685.836276079,1518,23
1530550685.848961126,1518,23
1530550685.861486307,1518,23
1530550685.874243918,1584,24
1530550685.886867211,1584,24
1530550685.899402980,1584,24
1530550685.911883805,1650,25
1530550685.924555383,1518,23
1530550685.937012118,1452,22
1530550685.949503771,1518,23
1530550685.962102785,1518,23
1530550685.974901971,1452,22
1530550685.987673781,1584,24
1530550686.000141081,1584,24
1530550686.012754859,1584,24
1530550686.025546212,1584,24
1530550686.038259424,1584,24
1530550686.050947586,1584,24
1530550686.063759861,1584,24
1530550686.076434872,1518,23
1530550686.089027480,1584,24
1530550686.101628650,1518,23
1530550686.114259724,1518,23
1530550686.127067297,1518,23
1530550686.139746323,1518,23
1530550686.152207340,1584,24
1530550686.164968817,1650,25
1530550686.177589811,1584,24
1530550686.190382546,1518,23
1530550686.203144900,1584,24
1530550686.215786869,1518,23
1530550686.228437285,1518,23
1530550686.240903734,1518,23
1530550686.253628450,1518,23
1530550686.266150956,1584,24
1530550686.278758773,1650,25
1530550686.291431969,1518,23
1530550686.303945703,1518,23
1530550686.316647608,1518,23
1530550686.329184940,1452,22
1530550686.341767695,1518,23
1530550686.354321791,1650,25
1530550686.366960926,1716,26
1530550686.379723417,1518,23
1530550686.392173795,1584,24
1530550686.404722075,1716,26
1530550686.417396724,1584,24
1530550686.429978833,1518,23
1530550686.442548865,1584,24
1530550686.455476175,1650,25
1530550686.468280474,1650,25
1530550686.480958423,1650,25
1530550686.493404074,1650,25
1530550686.506065085,1650,25
1530550686.518703457,1584,24
1530550686.531429583,1584,24
1530550686.543852181,1584,24
1530550686.556502132,1650,25
1530550686.569007854,1650,25
1530550686.581570150,1650,25
1530550686.594074848,1650,25
1530550686.606735895,1518,23
1530550686.619398202,1452,22
1530550686.631997634,1518,23
1530550686.644583096,1584,24
1530550686.657254606,1584,24
1530550686.669806197,1584,24
1530550686.682385855,1518,23
1530550686.695158758,1584,24
1530550686.707792692,1584,24
1530550686.720276002,1584,24
1530550686.732823618,1518,23
1530550686.745432441,1584,24
1530550686.757936041,1584,24
1530550686.770761450,1452,22
1530550686.783349705,1518,23
1530550686.796106719,1584,24
1530550686.808612291,1584,24
1530550686.821213359,1452,22
1530550686.833725537,1584,24
1530550686.846546508,1584,24
1530550686.859139601,1452,22
1530550686.871857779,1518,23
1530550686.884540423,1518,23
1530550686.897122624,1584,24
1530550686.909908182,1584,24
1530550686.922487245,1584,24
1530550686.935031412,1518,23
1530550686.947641424,1518,23
1530550686.960320754,1518,23
