ts,in_queue.size, in_queue.number
1530597567.553990147,10598,4
1530597567.566710149,7570,3
1530597567.579510169,6056,2
1530597567.592187301,9084,3
1530597567.604918564,9084,5
1530597567.617570612,9084,3
1530597567.630583296,10598,4
1530597567.643489700,9084,4
1530597567.656377528,1514,1
1530597567.669110283,6056,2
1530597567.681947063,9084,3
1530597567.694709230,9084,3
1530597567.707646032,6056,2
1530597567.720305610,9084,3
1530597567.733047702,9084,3
1530597567.745823103,6056,2
1530597567.758635976,9084,3
1530597567.771569540,6056,2
1530597567.784468471,9084,3
1530597567.797373508,9084,3
1530597567.810124153,6056,2
1530597567.823007190,6056,2
1530597567.835872634,9084,4
1530597567.848537233,9084,3
1530597567.861227978,9084,3
1530597567.874073540,6056,2
1530597567.886897082,7570,3
1530597567.899815162,10598,5
1530597567.912580775,12112,4
1530597567.925418202,9084,3
1530597567.938192559,9084,3
1530597567.951038000,9084,3
1530597567.963908675,9084,3
1530597567.976879250,6056,2
1530597567.989675825,9084,3
1530597568.002379221,4542,2
1530597568.015249816,9084,3
1530597568.027905042,9084,3
1530597568.040718645,6056,2
1530597568.053505318,6056,2
1530597568.066249558,3028,1
1530597568.079034015,9084,3
1530597568.091764724,9084,3
1530597568.104519511,9084,3
1530597568.117484445,9084,3
1530597568.130493564,6056,2
1530597568.143277146,9084,3
1530597568.155914832,9084,3
1530597568.168727149,6056,2
1530597568.181585334,9084,3
1530597568.194474287,6056,2
1530597568.207426996,6056,2
1530597568.220318315,9084,4
1530597568.233116139,6056,2
1530597568.245908873,6056,2
1530597568.258929952,6056,2
1530597568.271878022,6056,2
1530597568.284722631,6056,2
1530597568.297400244,6056,2
1530597568.310427449,9084,3
1530597568.323249665,6056,2
1530597568.335986409,6056,2
1530597568.348688501,6056,2
1530597568.361402011,6056,2
1530597568.374329334,9084,3
1530597568.387143154,7570,3
1530597568.399892473,6056,2
1530597568.412583140,3028,1
1530597568.425263987,6056,2
1530597568.438203136,12112,4
1530597568.450970603,9084,4
1530597568.463698220,9084,3
1530597568.476533586,6056,2
1530597568.489373732,9084,3
1530597568.502276611,10664,5
1530597568.515155661,4542,2
1530597568.527895031,3028,1
1530597568.540688523,6056,2
1530597568.553495188,9084,3
1530597568.566441853,6056,2
1530597568.579465150,6056,2
1530597568.592368306,6056,2
1530597568.605064963,6056,2
1530597568.617998139,10598,4
1530597568.630999021,6056,2
1530597568.643778614,9084,3
1530597568.656487752,9084,3
1530597568.669206388,9084,3
1530597568.682112743,6056,2
1530597568.695010092,12112,4
1530597568.707877458,6056,2
1530597568.720629932,10598,4
1530597568.733441650,6056,2
1530597568.746233984,9084,3
1530597568.759230044,6056,2
1530597568.771874914,6056,2
1530597568.784639452,6056,2
1530597568.797469600,3028,1
1530597568.810306620,6056,2
1530597568.823399353,6056,2
1530597568.836092239,9084,3
1530597568.848917689,6056,2
1530597568.861724890,6056,2
1530597568.874578931,12112,4
1530597568.887593098,10598,4
1530597568.900514497,9084,3
1530597568.913215460,9084,3
1530597568.925933804,6056,2
1530597568.938841522,7570,3
1530597568.951728655,6056,2
1530597568.964552035,6056,2
1530597568.977472747,9084,3
1530597568.990230184,6056,2
1530597569.002983630,7570,3
1530597569.015736410,9084,3
1530597569.028491172,9084,3
1530597569.041368016,6056,2
1530597569.054152815,9084,3
1530597569.067057254,12112,4
1530597569.079765707,6056,2
1530597569.092637031,6056,2
1530597569.105441510,7570,3
1530597569.118158525,9084,3
1530597569.131060756,9084,3
1530597569.143841692,9084,3
1530597569.156541473,9084,3
1530597569.169225690,9084,3
1530597569.182107832,9084,3
1530597569.195167181,12112,4
1530597569.207892158,15140,5
1530597569.220636495,4542,2
1530597569.233393961,9084,3
1530597569.246135610,6056,2
1530597569.259117736,9084,3
1530597569.271818795,9084,3
1530597569.284672664,9084,3
1530597569.297332629,9084,3
1530597569.310213512,6056,2
1530597569.323062078,6056,2
1530597569.335894204,6056,2
1530597569.348715037,3028,1
1530597569.361547368,3028,1
1530597569.374466202,6056,2
1530597569.387365911,9084,3
1530597569.400243309,9084,3
1530597569.413013568,9084,3
1530597569.425877134,3028,1
1530597569.438684916,6056,2
1530597569.451780461,9084,3
1530597569.464571760,6056,2
1530597569.477326239,9084,3
1530597569.490228325,6056,2
1530597569.502963403,6122,3
1530597569.515875314,9084,3
1530597569.528644933,9084,3
1530597569.541567007,9084,3
1530597569.554386058,10598,4
1530597569.567223828,9084,3
1530597569.579890097,9084,3
1530597569.592739062,3028,1
1530597569.605570181,6056,2
1530597569.618390908,6056,2
1530597569.631217151,6056,2
1530597569.643883151,6056,2
1530597569.656595255,6056,2
1530597569.669401257,6056,2
1530597569.682184508,6056,2
1530597569.694940001,9084,3
1530597569.707651819,9084,3
1530597569.720410254,7570,3
1530597569.733203326,9084,3
1530597569.746125254,9084,3
1530597569.758883752,6056,2
1530597569.771707242,9084,4
1530597569.784584521,7570,3
1530597569.797428716,9084,3
1530597569.810301751,9084,3
1530597569.823216443,9084,3
1530597569.835887880,9084,3
1530597569.848859885,6056,2
1530597569.861597871,6056,2
1530597569.874516101,6056,2
1530597569.887287452,6056,2
1530597569.900041001,9084,3
1530597569.912886737,9084,3
1530597569.925690794,6056,2
1530597569.938589958,9084,3
1530597569.951442602,6056,2
1530597569.964431130,9084,3
1530597569.977341028,12112,4
1530597569.990156667,7570,3
1530597570.003016266,3028,1
1530597570.015823101,9084,3
1530597570.028595913,9150,4
1530597570.041250311,6056,2
1530597570.054054348,9084,3
1530597570.066960664,9084,3
1530597570.079822848,9084,3
1530597570.092488186,6056,2
1530597570.105525568,3028,1
1530597570.118233964,6056,2
1530597570.131063207,9084,3
1530597570.143895943,12112,4
1530597570.156707773,9084,3
1530597570.169555888,7570,3
1530597570.182254362,9084,3
1530597570.195223130,9084,3
1530597570.208017671,6056,2
1530597570.220784345,9084,3
1530597570.233465389,9084,3
1530597570.246360348,6056,2
1530597570.259298050,6056,2
1530597570.272054342,10598,4
1530597570.284905255,4542,2
1530597570.297641982,7570,3
1530597570.310619155,3028,1
1530597570.323590279,6056,2
1530597570.336296451,6056,2
1530597570.349061684,6056,2
1530597570.361804041,9084,3
1530597570.374528012,6056,2
1530597570.387475583,6056,2
1530597570.400117058,9084,3
1530597570.412928008,9084,3
1530597570.425739694,9084,3
1530597570.438593062,6056,2
1530597570.451555322,9084,3
1530597570.464386630,3028,1
1530597570.477080817,9084,3
1530597570.489775400,9084,3
1530597570.502751697,9084,3
1530597570.515763841,9084,3
1530597570.528438459,9084,3
1530597570.541326995,9084,3
1530597570.554143137,12112,4
1530597570.567037898,6056,2
1530597570.579854875,9084,3
1530597570.592785009,9084,3
1530597570.605635017,9084,4
1530597570.618406688,6056,2
1530597570.631230286,9084,3
1530597570.643970427,9084,3
1530597570.656677118,9084,3
1530597570.669528072,9084,3
1530597570.682275076,6056,2
1530597570.695196539,9084,3
1530597570.708026864,9084,3
1530597570.720935395,10598,4
1530597570.733760939,9084,3
1530597570.746614975,6056,2
1530597570.759576850,6056,2
1530597570.772272487,6056,2
1530597570.785118561,6056,2
1530597570.798060173,9084,3
1530597570.810804607,12112,4
1530597570.823498935,12112,4
1530597570.836364452,9084,3
1530597570.849086665,6056,2
1530597570.861979026,12112,4
1530597570.874814357,3028,1
1530597570.887558463,9084,3
1530597570.900370907,6056,2
1530597570.913108894,9084,3
1530597570.926013709,9084,3
1530597570.938957504,6056,2
1530597570.951697945,9084,3
1530597570.964546534,6056,2
1530597570.977314889,6056,2
1530597570.990242177,6056,2
1530597571.003015644,9084,3
1530597571.015875357,12112,4
1530597571.028695321,3028,1
1530597571.041402159,7570,3
1530597571.054261813,10664,5
1530597571.067132666,9084,3
1530597571.080079547,9084,3
1530597571.092838719,6056,2
1530597571.105569584,10598,4
1530597571.118517393,3028,1
1530597571.131397047,9084,3
1530597571.144153219,6056,2
1530597571.156811691,9084,3
1530597571.169609620,12112,4
1530597571.182552935,6056,2
1530597571.195362619,9084,3
1530597571.208289593,6056,2
1530597571.221211816,6056,2
1530597571.233977608,9084,3
1530597571.246702036,9084,3
1530597571.259680667,9084,4
1530597571.272406802,6056,2
1530597571.285105634,6056,2
1530597571.297923567,6056,2
1530597571.310614114,9084,3
1530597571.323440515,6056,2
1530597571.336115372,9084,3
1530597571.348832771,6056,2
1530597571.361566302,6056,2
1530597571.374284527,6056,2
1530597571.387120275,9084,3
1530597571.399882627,12112,4
1530597571.412600854,6056,2
1530597571.425350649,7570,3
1530597571.438312336,9084,3
1530597571.451210083,12112,4
1530597571.463973952,6056,2
1530597571.476889397,6056,2
1530597571.489574027,9084,3
1530597571.502312884,6056,2
1530597571.515152647,6056,2
1530597571.527824080,9084,3
1530597571.540572512,7570,3
1530597571.553525431,9150,4
1530597571.566240394,6056,2
1530597571.579059372,9084,3
1530597571.591739888,12112,4
1530597571.604527604,3028,1
1530597571.617299449,6056,2
1530597571.630039795,9084,3
1530597571.643050927,6056,2
1530597571.655857335,9084,3
1530597571.668570431,6056,2
1530597571.681452398,6056,2
1530597571.694258719,12112,4
1530597571.707011635,7570,3
1530597571.719847704,9084,3
1530597571.732511733,6056,2
1530597571.745264973,12112,4
1530597571.758089449,6056,2
1530597571.770807834,9084,3
1530597571.783713417,6056,2
1530597571.796589708,3028,1
1530597571.809449622,6056,2
1530597571.822288674,10598,4
1530597571.835244524,6056,2
1530597571.847902560,12112,4
1530597571.860809231,12112,4
1530597571.873596689,9084,3
1530597571.886366773,6056,2
1530597571.899351542,6056,2
1530597571.912019381,6056,2
1530597571.924894274,7570,3
1530597571.937554428,6056,2
1530597571.950344723,9084,3
1530597571.963235046,9084,3
1530597571.975972677,6056,2
1530597571.988685114,3028,1
1530597572.001433302,6056,2
1530597572.014230878,6056,2
1530597572.026981217,9084,3
1530597572.039893293,6056,2
1530597572.052601372,9084,3
1530597572.065432285,9084,3
1530597572.078170895,6056,2
1530597572.090897936,6056,2
1530597572.103790405,6056,2
1530597572.116528567,9084,3
1530597572.129449951,9084,3
1530597572.142123935,6056,2
1530597572.155167027,6056,2
1530597572.168017867,12112,4
1530597572.180874616,9084,3
1530597572.193660577,6056,2
1530597572.206468422,9084,3
1530597572.219279079,6056,2
1530597572.232004583,6056,2
1530597572.244965379,9084,3
1530597572.257648938,4542,2
1530597572.270622323,6056,2
1530597572.283406878,9084,3
1530597572.296139800,9084,3
1530597572.308961451,6056,2
1530597572.321824023,6056,2
1530597572.334784855,9084,3
1530597572.347707365,9084,3
1530597572.360474728,7570,3
1530597572.373222885,6056,2
1530597572.385997355,6056,2
1530597572.398849475,9084,3
1530597572.411702719,9084,3
1530597572.424541454,6056,2
1530597572.437327884,6056,2
1530597572.450227415,6056,2
1530597572.463162657,9084,3
1530597572.476039617,7570,3
1530597572.488924524,9084,3
1530597572.501905848,6056,2
1530597572.514721154,9084,3
1530597572.527497370,7570,3
1530597572.540438549,6056,2
1530597572.553414653,9084,3
1530597572.566369392,12112,4
1530597572.579102258,6056,2
1530597572.592018029,7570,3
1530597572.604915890,6056,2
1530597572.617711565,9084,3
1530597572.630658597,6056,2
1530597572.643612430,6056,2
1530597572.656471602,6056,2
1530597572.669422638,9084,3
1530597572.682253951,9084,3
1530597572.695017440,6056,3
1530597572.707799830,6056,2
1530597572.720534922,6056,2
1530597572.733233394,6056,2
1530597572.746126739,9084,3
1530597572.759016349,9084,3
1530597572.771773748,9084,3
1530597572.784552451,9084,3
1530597572.797308866,9084,3
1530597572.810165472,12112,4
1530597572.823178711,9084,3
1530597572.835823730,12112,4
1530597572.848779158,9084,3
1530597572.861442511,6056,2
1530597572.874268169,6056,2
1530597572.887221587,3028,1
1530597572.899895867,3028,1
1530597572.912765130,3028,1
1530597572.925577061,6056,2
1530597572.938455449,6056,2
1530597572.951319407,3028,1
1530597572.964061484,6056,2
1530597572.976837765,3028,1
1530597572.989686306,0,0
1530597573.002586889,0,0
1530597573.015402225,6056,2
1530597573.028067722,3028,1
1530597573.040882542,3028,1
1530597573.053728541,3028,1
1530597573.066476668,3028,1
1530597573.079305435,6056,2
1530597573.091998886,9084,3
1530597573.104762028,9150,4
1530597573.117435055,12112,4
1530597573.130516070,6056,2
1530597573.143503387,9084,3
1530597573.156342995,9084,3
1530597573.169078242,6056,2
1530597573.181834659,9084,3
1530597573.194618267,6056,2
1530597573.207434277,7570,3
1530597573.220391747,12112,4
1530597573.233048119,9084,3
1530597573.245827813,6056,2
1530597573.258761447,6056,2
1530597573.271736653,10598,4
1530597573.284496058,9084,3
1530597573.297353347,9084,3
1530597573.310233924,9084,3
1530597573.323289678,7570,3
1530597573.335997333,9084,3
1530597573.348660449,6056,2
1530597573.361573131,6056,2
1530597573.374500005,6056,2
