ts, Backlog in Bytes, Backlog in packets
1531193346.016780884,722,9
1531193346.121925828,784,10
1531193346.227063684,938,11
1531193346.332211101,878,11
1531193346.437358907,588,8
1531193346.542495601,0,0
1531193346.647672050,132,2
1531193346.752892336,800,10
1531193346.858011055,632,8
1531193346.963157617,706,9
1531193347.068298747,726,9
1531193347.173437402,680,8
1531193347.278566069,798,11
1531193347.383726911,772,10
1531193347.488882467,542,7
1531193347.594005976,722,9
1531193347.699318056,776,10
1531193347.804447105,846,11
1531193347.909576043,666,9
1531193348.014692959,610,7
1531193348.119875349,836,10
1531193348.225048618,948,12
1531193348.330186090,866,11
1531193348.435321888,682,9
1531193348.540474958,914,11
1531193348.645599743,672,8
1531193348.750750403,1114,13
1531193348.855907600,714,9
1531193348.961075765,816,10
1531193349.066203183,570,7
1531193349.171360066,726,9
1531193349.276487791,538,7
1531193349.381605458,754,9
1531193349.486737564,616,8
1531193349.591886049,796,10
1531193349.697090991,944,12
1531193349.802234621,952,12
1531193349.907372166,722,9
1531193350.012497309,702,9
1531193350.117604619,820,10
1531193350.222803583,510,7
1531193350.327985271,694,9
1531193350.433154530,636,8
1531193350.538284394,768,10
1531193350.643477731,698,9
1531193350.748675980,776,10
1531193350.853793755,738,9
1531193350.958901541,876,10
1531193351.064043992,1158,13
1531193351.169211560,936,12
1531193351.274331052,706,9
1531193351.379475749,722,9
1531193351.484671966,644,8
1531193351.589766517,628,8
1531193351.694859445,640,8
1531193351.800005705,830,11
1531193351.905186157,758,9
1531193352.010315329,628,8
1531193352.115463815,816,10
1531193352.220628185,624,8
1531193352.325745716,690,9
1531193352.430915472,664,8
1531193352.536018766,1048,12
1531193352.641201059,516,6
1531193352.746345912,792,10
1531193352.851487555,648,8
1531193352.956649245,746,9
1531193353.061755388,808,10
1531193353.166878806,558,7
1531193353.271994499,576,8
1531193353.377166481,668,8
1531193353.482273830,636,8
1531193353.587415736,842,11
1531193353.692551280,836,10
1531193353.797728312,612,8
1531193353.902834908,768,10
1531193354.007984701,664,8
1531193354.113138408,628,8
1531193354.218303127,764,10
1531193354.323462698,636,8
1531193354.428629208,898,11
1531193354.533755696,656,8
1531193354.638905308,938,11
1531193354.744063182,820,10
1531193354.849210305,718,9
1531193354.954339075,722,9
1531193355.059467940,734,9
1531193355.164645676,664,8
1531193355.269778507,840,10
1531193355.374902725,988,12
1531193355.480057734,1078,13
1531193355.585200551,1058,13
1531193355.690362462,542,7
1531193355.795482930,498,7
1531193355.900684443,652,8
1531193356.005756070,656,8
1531193356.110898474,714,9
1531193356.216025720,800,10
1531193356.321186887,722,9
1531193356.426332804,816,10
1531193356.531487438,820,10
1531193356.636670725,866,11
1531193356.741786950,66,1
1531193356.846894142,0,0
1531193356.952054152,222,3
1531193357.057194842,1064,12
1531193357.162309699,766,9
1531193357.267449780,862,11
1531193357.372616096,792,10
1531193357.477695897,784,10
1531193357.582849562,764,10
1531193357.687979806,542,7
1531193357.793141320,542,7
1531193357.898268083,592,8
1531193358.003413786,862,11
1531193358.108619894,774,9
1531193358.213742437,664,8
1531193358.318887291,654,9
1531193358.424035637,788,10
1531193358.529181679,674,9
1531193358.634336531,628,8
1531193358.739530727,740,10
1531193358.844728017,752,10
1531193358.949830124,808,10
1531193359.054967420,668,8
1531193359.160130052,764,10
1531193359.265298820,542,7
1531193359.370405935,550,7
1531193359.475534971,824,10
1531193359.580712928,1014,13
1531193359.685813266,826,11
1531193359.790937543,772,10
1531193359.896062608,714,9
1531193360.001216212,752,10
1531193360.106367104,576,8
1531193360.211569146,846,11
1531193360.316728711,636,8
1531193360.421855300,938,11
1531193360.526998098,772,10
1531193360.632136255,788,10
1531193360.737292967,562,7
1531193360.842418844,836,10
1531193360.947575823,632,8
1531193361.052741530,772,10
1531193361.157902259,738,9
1531193361.263039260,726,9
1531193361.368168873,734,9
1531193361.473298559,624,8
1531193361.578423909,734,9
1531193361.683568813,1K,12
1531193361.788744636,772,10
1531193361.893892547,386,5
1531193361.999009717,1K,12
1531193362.104150868,1372,16
1531193362.209313431,938,11
1531193362.314410145,968,12
1531193362.419555004,886,11
1531193362.524710066,884,12
1531193362.629815093,882,11
1531193362.734958138,860,10
1531193362.840103787,808,10
1531193362.945243273,792,10
1531193363.050356744,612,8
1531193363.155481191,644,8
1531193363.260685495,800,10
1531193363.365787475,874,11
1531193363.470915698,800,10
1531193363.576054322,768,10
1531193363.681230615,550,7
1531193363.786333684,640,8
1531193363.891506812,578,7
1531193363.996693757,726,9
1531193364.101797802,782,9
1531193364.206924654,792,10
1531193364.312090873,750,9
1531193364.417274937,906,11
1531193364.522420612,596,8
1531193364.627542818,710,9
1531193364.732750961,648,8
1531193364.837830713,804,10
1531193364.942937995,714,9
1531193365.048059660,686,9
1531193365.153219045,820,10
1531193365.258365147,726,9
1531193365.363527777,1118,13
1531193365.468716189,1058,13
1531193365.573854326,972,12
1531193365.678983508,1000,12
1531193365.784123863,868,10
1531193365.889286172,740,10
1531193365.994419116,778,9
1531193366.099572658,952,12
1531193366.204735705,636,8
1531193366.309836565,920,12
1531193366.414948205,764,10
1531193366.520097208,1094,13
1531193366.625265391,780,10
1531193366.730359044,784,10
1531193366.835498103,952,12
1531193366.940660512,946,11
1531193367.045829463,0,0
1531193367.150955845,132,2
1531193367.256103178,66,1
1531193367.361251045,842,11
1531193367.466406471,1066,13
1531193367.571532810,1012,12
1531193367.676738063,898,11
1531193367.781869591,678,9
1531193367.887037601,742,9
1531193367.992179239,858,11
1531193368.097350537,812,10
1531193368.202489242,738,9
1531193368.307629334,696,8
1531193368.412813749,902,11
1531193368.517932302,722,9
1531193368.623066633,988,12
1531193368.728186797,730,9
1531193368.833325609,550,7
1531193368.938447510,800,10
1531193369.043572856,526,7
1531193369.148745757,722,9
1531193369.253872474,788,10
1531193369.359020841,624,8
1531193369.464183838,696,8
1531193369.569364993,784,10
1531193369.674505797,636,8
1531193369.779669051,690,9
1531193369.884832937,780,10
1531193369.989966967,706,9
1531193370.095094679,694,9
1531193370.200243051,894,11
1531193370.305400768,806,11
1531193370.410542414,706,9
1531193370.515680183,616,8
1531193370.620866918,660,8
1531193370.725987896,772,10
1531193370.831138704,686,9
1531193370.936283467,800,10
1531193371.041435424,508,6
1531193371.146542383,626,7
1531193371.251727460,852,10
1531193371.356910672,702,9
1531193371.462040780,748,10
1531193371.567161000,742,9
1531193371.672300842,648,8
1531193371.777458817,690,9
1531193371.882643700,816,10
1531193371.987795379,600,8
1531193372.093026759,830,11
1531193372.198151820,640,8
1531193372.303320044,684,8
1531193372.408482923,590,7
1531193372.513597797,702,9
1531193372.618731674,750,9
1531193372.723896826,854,11
1531193372.829078867,1078,13
1531193372.934209482,832,10
1531193373.039369425,890,11
1531193373.144526996,522,7
1531193373.249708013,1376,16
1531193373.354854988,976,12
1531193373.459972572,1094,13
1531193373.565149599,1048,12
1531193373.670282751,1228,14
1531193373.775461914,890,11
1531193373.880649310,612,8
1531193373.985764969,854,11
1531193374.090907250,820,10
1531193374.196086002,800,10
1531193374.301263607,612,8
1531193374.406429101,624,8
1531193374.511579724,480,6
1531193374.616771290,666,9
1531193374.721862447,636,8
1531193374.826988986,942,11
1531193374.932130247,854,11
1531193375.037331541,788,10
1531193375.142472160,938,11
1531193375.247637911,1000,12
1531193375.352876701,794,9
1531193375.458014744,578,7
1531193375.563139923,836,10
1531193375.668310736,706,9
1531193375.773464016,596,8
1531193375.878644575,562,7
1531193375.983770567,878,11
1531193376.088971800,718,9
1531193376.194094165,460,6
1531193376.299290947,870,11
1531193376.404445831,702,9
1531193376.509619971,820,10
1531193376.614736165,518,7
1531193376.719924744,656,8
1531193376.825100747,804,10
1531193376.930228569,550,7
1531193377.035373007,756,10
1531193377.140610926,664,8
1531193377.245753353,522,7
1531193377.350964690,970,11
1531193377.456105373,902,11
1531193377.561301417,1214,15
1531193377.666444125,1228,14
1531193377.771613568,1086,13
1531193377.876802652,816,10
1531193377.981953272,1126,13
1531193378.087142455,1118,13
1531193378.192306986,684,8
1531193378.297450225,624,8
1531193378.402605052,816,10
1531193378.507768250,668,8
1531193378.612959953,870,11
1531193378.718099657,632,8
1531193378.823240311,620,8
1531193378.928382948,754,9
1531193379.033534942,702,9
1531193379.138688012,682,9
1531193379.243866824,792,10
1531193379.349072454,894,11
1531193379.454227602,706,9
1531193379.559386957,850,11
1531193379.664544121,838,11
1531193379.769682541,898,11
1531193379.874857851,706,9
1531193379.980030639,924,12
1531193380.085221640,608,8
1531193380.190362995,722,9
1531193380.295550732,808,10
1531193380.400759416,722,9
1531193380.505915540,746,9
1531193380.611061860,702,9
1531193380.716247813,772,10
1531193380.821395132,790,9
1531193380.926549966,792,10
1531193381.031716294,530,7
1531193381.136919656,742,9
1531193381.242021110,608,8
1531193381.347190894,486,7
1531193381.452363508,534,7
1531193381.557529318,656,8
1531193381.662697725,604,8
1531193381.767963538,784,10
1531193381.873196306,636,8
1531193381.978343468,730,9
1531193382.083514786,472,6
1531193382.188722534,838,11
1531193382.293842300,1002,13
1531193382.398992850,844,10
1531193382.504161060,852,10
1531193382.609340942,788,10
1531193382.714489283,1160,14
1531193382.819627948,734,9
1531193382.924796789,804,10
1531193383.029949214,624,8
1531193383.135077538,706,9
1531193383.240235084,874,11
1531193383.345349100,792,10
1531193383.450467900,644,8
1531193383.555641694,734,9
1531193383.660810759,784,10
1531193383.765894156,620,8
1531193383.871050437,768,10
1531193383.976179259,604,8
1531193384.081359497,820,10
1531193384.186451546,686,9
1531193384.291610393,902,11
1531193384.396773113,772,10
1531193384.501902171,628,8
1531193384.607038711,706,9
1531193384.712184700,776,10
1531193384.817334035,764,10
1531193384.922462461,66,1
1531193385.027600765,132,2
1531193385.132799155,1254,15
1531193385.237896604,952,12
1531193385.343054632,456,6
1531193385.448200087,546,7
1531193385.553343760,764,10
1531193385.658457667,972,12
1531193385.763613264,908,12
1531193385.868789887,516,6
1531193385.973925257,756,10
1531193386.079040248,938,11
1531193386.184213834,844,10
1531193386.289367602,680,8
1531193386.394510888,846,11
1531193386.499634494,730,9
1531193386.604826959,886,11
1531193386.709977282,890,11
1531193386.815098145,652,8
1531193386.920221711,464,6
1531193387.025356313,748,10
1531193387.130436245,882,11
1531193387.235580524,650,9
1531193387.340771078,636,8
1531193387.445941967,808,10
1531193387.551069061,898,11
1531193387.656203580,886,11
1531193387.761361601,714,9
1531193387.866519616,828,10
1531193387.971692109,636,8
1531193388.076875336,608,8
1531193388.181980573,788,10
1531193388.287117570,620,8
1531193388.392262674,818,11
1531193388.497418511,666,9
1531193388.602558325,808,10
1531193388.707722305,682,9
1531193388.812915708,648,8
1531193388.918060862,788,10
1531193389.023222817,820,10
1531193389.128388888,706,9
1531193389.233506829,694,9
1531193389.338669736,714,9
1531193389.443794491,588,8
1531193389.549001595,522,7
1531193389.654078628,522,7
1531193389.759234017,756,10
1531193389.864349482,772,10
1531193389.969480148,1072,12
1531193390.074623056,518,7
1531193390.179796940,702,9
1531193390.284983730,534,7
1531193390.390118323,960,12
1531193390.495256460,616,8
1531193390.600442900,760,10
1531193390.705581918,982,11
1531193390.810739610,682,9
1531193390.915924493,782,9
1531193391.021110833,574,7
1531193391.126236597,784,10
1531193391.231408696,746,9
1531193391.336540855,746,9
1531193391.441710753,608,8
1531193391.546832951,588,8
1531193391.652001919,818,11
1531193391.757157187,746,9
1531193391.862314507,440,6
1531193391.967470250,694,9
1531193392.072687622,546,7
1531193392.177823590,452,6
1531193392.282998336,908,12
1531193392.388161193,1K,12
1531193392.493333101,1058,13
1531193392.598488306,664,8
1531193392.703652556,722,9
1531193392.808838679,730,9
1531193392.914001940,812,10
1531193393.019150259,748,10
1531193393.124308221,816,10
1531193393.229447995,594,7
1531193393.334591989,800,10
1531193393.439760209,710,9
1531193393.544960816,628,8
1531193393.650082437,834,11
1531193393.755248478,1078,13
1531193393.860414068,844,10
1531193393.965564959,722,10
1531193394.070719877,576,8
1531193394.175881491,848,10
1531193394.281051321,596,8
1531193394.386207084,616,8
1531193394.491367074,498,7
1531193394.596542494,936,12
1531193394.701643364,722,9
1531193394.806795127,830,11
1531193394.912003093,922,11
1531193395.017214507,988,12
1531193395.122350687,570,7
1531193395.227537291,780,10
1531193395.332751472,550,7
1531193395.437905116,788,10
1531193395.543066777,776,10
1531193395.648216437,874,11
1531193395.753394662,904,12
1531193395.858588129,612,8
1531193395.963768391,890,11
1531193396.068956252,628,8
1531193396.174084562,850,11
1531193396.279251007,686,9
1531193396.384429736,956,12
1531193396.489596826,934,11
1531193396.594733219,962,11
1531193396.699894000,780,10
1531193396.805070112,674,9
1531193396.910205597,630,9
1531193397.015358843,798,9
1531193397.120505849,930,11
1531193397.225633096,852,10
1531193397.330793614,1K,12
1531193397.435898628,558,7
1531193397.541095272,640,8
1531193397.646227455,722,9
1531193397.751415686,714,9
1531193397.856552560,66,1
1531193397.961709949,78,1
1531193398.066851539,980,12
1531193398.172032757,742,9
1531193398.277195133,758,9
1531193398.382361839,690,9
1531193398.487512079,644,8
1531193398.592704553,672,8
1531193398.697842319,866,11
1531193398.802959175,730,9
1531193398.908108469,808,10
1531193399.013298372,558,7
1531193399.118428594,796,10
1531193399.223617410,636,8
1531193399.328801134,944,12
1531193399.433908202,694,9
1531193399.539073265,706,9
1531193399.644230641,1016,12
1531193399.749410890,586,7
1531193399.854525222,674,9
1531193399.959692079,616,8
1531193400.064892721,914,11
1531193400.170008828,374,5
1531193400.275155342,890,11
1531193400.380319816,616,8
1531193400.485480373,714,9
1531193400.590626763,960,12
1531193400.695781363,636,8
1531193400.800950349,574,7
1531193400.906102736,706,9
1531193401.011266676,472,6
1531193401.116431708,796,10
1531193401.221586716,698,9
1531193401.326778282,604,8
1531193401.432032673,696,8
1531193401.537200719,1000,12
1531193401.642357020,776,10
1531193401.747545779,718,9
1531193401.852722423,662,9
1531193401.957868095,540,6
1531193402.063029384,962,11
1531193402.168169449,628,8
1531193402.273303877,750,9
1531193402.378470319,816,10
1531193402.483632157,828,10
1531193402.588809061,726,9
1531193402.693962839,772,10
1531193402.799109487,828,10
1531193402.904263038,784,10
1531193403.009410808,722,9
1531193403.114534423,702,9
1531193403.219690737,714,9
1531193403.324870602,832,10
1531193403.429997903,740,10
1531193403.535143701,644,8
1531193403.640447917,644,8
1531193403.745589164,460,6
1531193403.850750247,954,11
1531193403.955890566,962,11
1531193404.061080702,680,8
1531193404.166217365,1168,14
1531193404.271380272,1062,13
1531193404.376486425,1016,12
1531193404.481663082,1044,12
1531193404.586813796,1214,15
1531193404.691986570,1148,14
1531193404.797150138,1048,12
1531193404.902285001,1090,13
1531193405.007500308,808,10
1531193405.112690641,1246,15
1531193405.217836810,824,10
1531193405.322985056,850,11
1531193405.428149847,844,10
1531193405.533349844,808,10
1531193405.638510030,780,10
1531193405.743726119,452,6
1531193405.848928327,898,11
1531193405.954055287,788,10
1531193406.059217319,918,11
1531193406.164396268,386,5
1531193406.269522245,750,9
1531193406.374687853,730,9
1531193406.479856810,616,8
1531193406.585051157,746,9
1531193406.690195151,886,11
1531193406.795390580,836,10
1531193406.900558539,628,8
1531193407.005756324,862,11
1531193407.110850080,620,8
1531193407.215983896,710,9
1531193407.321184117,694,9
1531193407.426320800,558,7
1531193407.531498188,842,11
1531193407.636702736,620,8
1531193407.741803015,640,8
1531193407.846956089,714,9
1531193407.952129006,854,11
1531193408.057290824,800,10
1531193408.162467748,66,1
1531193408.267653627,66,1
1531193408.372858250,656,8
1531193408.478002028,772,10
1531193408.583181288,750,9
1531193408.688350507,664,8
1531193408.793507018,574,7
1531193408.898688787,858,11
1531193409.003856064,816,10
1531193409.109051690,918,11
1531193409.214200172,608,8
1531193409.319358340,648,8
1531193409.424508704,812,10
1531193409.529662575,636,8
1531193409.634815799,698,9
1531193409.740037439,816,10
1531193409.845212388,938,11
1531193409.950373176,1006,13
1531193410.055522059,616,8
1531193410.160718621,750,9
1531193410.265848765,828,10
1531193410.370996242,782,9
1531193410.476166610,726,9
1531193410.581324955,870,11
1531193410.686479466,690,9
1531193410.791668171,600,8
1531193410.896865873,792,10
1531193411.002027503,894,11
1531193411.107164210,760,10
1531193411.212335473,652,8
1531193411.317482271,628,8
1531193411.422633306,872,10
1531193411.527793683,918,11
1531193411.633012111,1018,13
1531193411.738098350,732,10
1531193411.843218349,706,9
1531193411.948374467,636,8
1531193412.053551200,628,8
1531193412.158680195,722,9
1531193412.263877164,800,10
1531193412.369035143,648,8
1531193412.474182792,854,11
1531193412.579345786,730,9
1531193412.684516542,730,9
1531193412.789681423,902,11
1531193412.894815921,702,9
1531193412.999946941,910,11
1531193413.105165663,710,9
1531193413.210371631,702,9
1531193413.315574193,844,10
1531193413.420758395,832,10
1531193413.525881853,694,9
1531193413.631011577,648,8
1531193413.736189677,800,10
1531193413.841328195,828,10
1531193413.946452528,938,11
1531193414.051699362,960,12
1531193414.156885010,1064,12
1531193414.261990522,734,9
1531193414.367119463,1168,14
1531193414.472275801,1234,15
1531193414.577420982,980,12
1531193414.682551400,788,10
1531193414.787706919,832,10
1531193414.892866394,698,9
1531193414.997975307,930,11
1531193415.103087629,1186,15
1531193415.208257799,780,10
1531193415.313401269,738,9
1531193415.418554660,640,8
1531193415.523724887,956,12
1531193415.628935076,632,8
1531193415.734087320,624,8
1531193415.839243314,1180,14
1531193415.944383075,1050,13
1531193416.049521562,836,10
1531193416.154671524,1268,14
1531193416.259809771,1108,14
1531193416.364946174,1066,13
1531193416.470064012,1016,12
1531193416.575193091,824,10
1531193416.680358828,750,9
1531193416.785482670,908,12
1531193416.890620072,652,8
1531193416.995772016,944,12
1531193417.100936744,624,8
1531193417.206017909,1074,13
1531193417.311160116,884,12
1531193417.416289188,1046,13
1531193417.521433149,1016,12
1531193417.626566732,1094,13
1531193417.731739349,828,10
1531193417.836933605,922,11
1531193417.942068885,1K,12
1531193418.047247175,852,10
1531193418.152420832,1216,14
1531193418.257541774,788,10
1531193418.362702372,1058,13
1531193418.467878782,902,11
1531193418.573074488,680,8
1531193418.678207720,774,9
1531193418.783348529,624,8
1531193418.888503621,596,8
1531193418.993620109,640,8
