ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531189165.453160860,224,20.323,7.867,1448,1500,536,1448,11,38,3,3,1,590.3e3,19.6,2.88672,2.88672,6.3e6,17.0e6,591.0e3,20
1531189165.469656214,224,20.323,7.867,1448,1500,536,1448,11,38,9,3,7,590.3e3,19.6,2.88672,2.88672,6.3e6,17.0e6,591.0e3,20
1531189165.490107034,224,20.443,6.14,1448,1500,536,1448,17,8726,17,6,15,3.3e6,18.469,2.88672,2.88672,9.6e6,17.0e6,3.3e6,40
1531189165.510075010,224,20.067,2.531,1448,1500,536,1448,23,17414,38,10,36,4.7e6,18.469,2.88672,2.88672,13.3e6,17.0e6,3.3e6,60
1531189165.532074286,224,20.748,0.924,1448,1500,536,1448,46,50718,83,22,81,14.1e6,16.442,2.88672,2.88672,25.7e6,42.3e6,14.2e6,80
1531189165.550498803,224,20.357,1.031,1448,1500,536,1448,88,115878,148,41,146,19.9e6,16.442,2.88672,2.88672,50.1e6,59.5e6,19.9e6,100
1531189165.571840804,224,20.517,0.9,1448,1500,536,1448,159,209998,302,62,299,41.8e6,16.442,2.88672,2.88672,89.8e6,125.0e6,41.8e6,124
1531189165.595488992,224,20.512,0.947,1448,1500,536,1448,286,402582,519,84,516,75.3e6,16.442,2.88672,2.88672,161.5e6,225.2e6,66.3e6,144
1531189165.615831114,224,23.386,2.181,1448,1500,536,1448,463,679150,704,99,701,94.8e6,16.442,2.88672,2.88672,229.3e6,283.5e6,93.9e6,164
1531189165.636888476,228,24.772,1.151,1448,1500,536,1448,511,949926,887,144,884,104.5e6,16.442,2.88672,2.88672,239.0e6,312.5e6,99.0e6,188
1531189165.656067726,228,26.937,0.854,1448,1500,536,1448,511,1180158,1041,218,1038,104.5e6,16.442,2.88672,2.88672,219.8e6,312.5e6,93.2e6,208
1531189165.677191787,228,27.611,1.131,1448,1500,536,1448,511,1408942,1202,249,1199,104.5e6,16.442,2.88672,2.88672,214.4e6,312.5e6,94.8e6,228
1531189165.697147496,228,27.57,1.077,1448,1500,536,1448,511,1631934,1388,285,1385,104.5e6,16.442,2.88672,2.88672,214.7e6,312.5e6,99.3e6,248
1531189165.718420910,228,25.918,0.963,1448,1500,536,1448,511,1892574,1533,323,1530,104.5e6,16.442,2.88672,2.88672,228.4e6,312.5e6,87.9e6,268
1531189165.742214033,228,26.503,0.762,1448,1500,536,1448,511,2154662,1732,416,1729,104.5e6,16.442,2.88672,2.88672,223.3e6,312.5e6,90.4e6,292
1531189165.765907885,228,26.879,1.279,1448,1500,536,1448,511,2451502,1938,466,1935,104.5e6,16.442,2.88672,2.88672,220.2e6,312.5e6,93.9e6,316
1531189165.784549274,228,27.155,0.804,1448,1500,536,1448,511,2681734,2118,523,2115,104.5e6,16.442,2.88672,2.88672,218.0e6,312.5e6,93.2e6,336
1531189165.807377728,228,27.518,1.086,1448,1500,536,1448,330,2935134,2226,570,2223,104.5e6,16.442,1.25,2,138.9e6,135.3e6,88.4e6,356
1531189165.828268525,224,23.439,1.744,1448,1500,536,1448,330,3227630,2418,592,2415,104.5e6,16.442,1.25,2,163.1e6,135.3e6,80.6e6,380
1531189165.848563629,224,22.974,1.233,1448,1500,536,1448,330,3439038,2586,609,2583,104.5e6,16.442,1.25,2,166.4e6,135.3e6,90.6e6,400
1531189165.869381383,224,21.983,0.647,1448,1500,536,1448,330,3667822,2766,630,2763,104.5e6,16.442,1.25,2,173.9e6,135.3e6,89.3e6,420
1531189165.889261381,224,22.874,1.119,1448,1500,536,1448,320,3912534,2924,648,2921,101.0e6,16.442,1.25,2,162.1e6,130.7e6,88.1e6,440
1531189165.906720889,224,22.924,0.754,1448,1500,536,1448,332,4123942,3081,665,3078,104.9e6,16.442,1.25,2,167.8e6,135.8e6,85.0e6,456
1531189165.926875995,224,22.864,0.73,1448,1500,536,1448,332,4368654,3228,685,3225,104.9e6,16.442,1.25,2,168.2e6,135.8e6,89.8e6,476
1531189165.948788883,224,22.865,1.728,1448,1500,536,1448,332,4645222,3408,707,3405,104.9e6,16.442,1.25,2,168.2e6,135.8e6,95.7e6,500
1531189165.971263166,224,22.91,0.901,1448,1500,536,1448,332,4905862,3588,728,3585,104.9e6,16.442,1.25,2,167.9e6,135.8e6,95.6e6,520
1531189165.990874214,224,22.747,1.172,1448,1500,536,1448,332,5133198,3756,747,3753,104.9e6,16.442,1.25,2,169.1e6,135.8e6,91.5e6,540
1531189166.014365007,224,22.529,1.168,1448,1500,536,1448,332,5427142,3936,768,3933,104.9e6,16.442,1.25,2,170.7e6,135.8e6,96.2e6,564
1531189166.033201318,224,22.865,0.791,1448,1500,536,1448,332,5638550,4116,786,4113,104.9e6,16.442,1.25,2,168.2e6,135.8e6,78.0e6,584
1531189166.050584963,224,22.899,1.457,1448,1500,536,1448,332,5865886,4263,806,4260,104.9e6,16.442,1.25,2,168.0e6,135.8e6,87.5e6,604
1531189166.071227705,224,23.108,0.573,1448,1500,536,1448,332,6110598,4432,826,4428,104.9e6,16.442,1.25,2,166.4e6,135.8e6,80.3e6,624
1531189166.094358776,224,22.472,0.925,1448,1500,536,1448,332,6355310,4612,847,4608,104.9e6,16.442,1.25,2,171.1e6,135.8e6,91.9e6,644
1531189166.115649540,224,22.787,1.008,1448,1500,536,1448,332,6649254,4792,869,4788,104.9e6,16.442,1.25,2,168.8e6,135.8e6,83.6e6,668
1531189166.135560569,224,22.812,1.839,1448,1500,536,1448,322,6860662,4961,886,4957,101.4e6,16.442,1.25,2,163.5e6,131.3e6,101.4e6,688
1531189166.157024813,224,22.737,1.278,1448,1500,536,1448,328,7121302,5141,906,5137,103.5e6,16.442,1.25,2,167.1e6,134.0e6,91.1e6,708
1531189166.177062768,224,22.216,1.201,1448,1500,536,1448,328,7366014,5299,925,5295,103.5e6,16.442,1.25,2,171.0e6,134.0e6,87.6e6,728
1531189166.196673355,224,22.602,0.955,1448,1500,536,1448,328,7609278,5467,944,5463,103.5e6,16.442,1.25,2,168.1e6,134.0e6,97.8e6,748
1531189166.217501349,224,22.331,0.986,1448,1500,536,1448,328,7885846,5636,967,5632,103.5e6,16.442,1.25,2,170.1e6,134.0e6,93.2e6,768
1531189166.237404689,224,22.337,0.937,1448,1500,536,1448,328,8130558,5816,988,5812,103.5e6,16.442,1.25,2,170.1e6,134.0e6,87.7e6,788
1531189166.257396806,224,22.755,0.825,1448,1500,536,1448,328,8310110,5962,1002,5958,103.5e6,16.442,1.25,2,167.0e6,134.0e6,92.1e6,808
1531189166.276479999,224,22.235,0.904,1448,1500,536,1448,328,8586678,6120,1025,6116,103.5e6,16.442,1.25,2,170.9e6,134.0e6,102.4e6,828
1531189166.297903691,224,22.679,0.658,1448,1500,536,1448,328,8815462,6300,1043,6296,103.5e6,16.442,1.25,2,167.5e6,134.0e6,88.3e6,848
1531189166.320256307,224,22.799,0.9,1448,1500,536,1448,328,9060174,6469,1065,6465,103.5e6,16.442,1.25,2,166.7e6,134.0e6,92.1e6,868
