ts,rto,rtt,rttvar,s,pmtu,rcvs,advs,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531182247.647753265,224,23.296,1.063,1448,1500,536,1448,336,5408318,3921,835,3918,106.1e6,16.534,1.25,2,167.1e6,137.4e6,90.7e6,564
1531182247.670336124,224,22.073,0.646,1448,1500,536,1448,336,5670406,4102,857,4098,106.1e6,16.534,1.25,2,176.3e6,137.4e6,90.7e6,584
1531182247.688894088,224,22.806,0.853,1448,1500,536,1448,336,5881814,4282,874,4278,106.1e6,16.534,1.25,2,170.7e6,137.4e6,86.3e6,604
1531182247.708543604,224,22.76,0.477,1448,1500,536,1448,336,6142454,4429,893,4425,106.1e6,16.534,1.25,2,171.0e6,137.4e6,88.0e6,624
1531182247.725911643,224,22.206,0.767,1448,1500,536,1448,336,6353862,4586,912,4582,106.1e6,16.534,1.25,2,175.3e6,137.4e6,95.4e6,644
1531182247.746638238,224,22.773,0.894,1448,1500,536,1448,336,6582646,4744,931,4740,106.1e6,16.534,1.25,2,170.9e6,137.4e6,84.4e6,660
1531182247.767745628,224,23.256,0.911,1448,1500,536,1448,336,6825910,4912,952,4908,106.1e6,16.534,1.25,2,167.4e6,137.4e6,89.6e6,684
1531182247.787953597,224,23.528,0.79,1448,1500,536,1448,336,7086550,5092,970,5088,106.1e6,16.534,1.25,2,165.4e6,137.4e6,92.7e6,704
1531182247.808110783,224,23.145,1.075,1448,1500,536,1448,326,7315334,5261,990,5257,102.0e6,16.534,1.25,2,163.2e6,132.1e6,93.3e6,724
1531182247.827691871,224,22.712,1.627,1448,1500,536,1448,326,7558598,5407,1008,5403,102.0e6,16.534,1.25,2,166.3e6,132.1e6,100.3e6,744
1531182247.850561325,224,22.608,1.062,1448,1500,536,1448,326,7803310,5587,1028,5583,102.4e6,16.534,1.25,2,167.0e6,132.6e6,84.9e6,764
1531182247.872231560,224,22.73,1.416,1448,1500,536,1448,326,8097254,5779,1050,5775,102.4e6,16.534,1.25,2,166.1e6,132.6e6,91.1e6,788
1531182247.895460414,224,22.831,0.932,1448,1500,536,1448,326,8341966,5959,1069,5955,102.4e6,16.534,1.25,2,165.4e6,132.6e6,80.9e6,808
1531182247.916525135,224,22.705,1.306,1448,1500,536,1448,326,8601158,6150,1090,6146,102.4e6,16.534,1.25,2,166.3e6,132.6e6,95.8e6,832
1531182247.936158936,224,23.096,1.321,1448,1500,536,1448,326,8861798,6307,1108,6303,102.4e6,16.534,1.25,2,163.5e6,132.6e6,92.4e6,852
1531182247.959008127,224,23.006,1.116,1448,1500,536,1448,326,9106510,6487,1128,6483,102.4e6,16.534,1.25,2,164.1e6,132.6e6,95.7e6,872
1531182247.981361328,224,22.013,0.887,1448,1500,536,1448,326,9335294,6667,1148,6663,102.4e6,16.534,1.25,2,171.6e6,132.6e6,91.7e6,896
1531182248.003307600,224,22.296,1.078,1448,1500,536,1448,326,9659646,6859,1170,6855,102.4e6,16.534,1.25,2,169.4e6,132.6e6,95.7e6,916
1531182248.025743764,224,22.566,0.952,1448,1500,536,1448,340,9872502,7039,1191,7035,106.9e6,16.534,1.25,2,174.5e6,138.4e6,88.1e6,940
1531182248.047848405,224,22.952,1.028,1448,1500,536,1448,340,10198302,7230,1214,7226,106.9e6,16.534,1.25,2,171.6e6,138.4e6,98.5e6,964
1531182248.069013734,224,23.13,0.889,1448,1500,536,1448,340,10425638,7410,1234,7406,106.9e6,16.534,1.25,2,170.3e6,138.4e6,88.6e6,984
1531182248.088475228,224,22.796,0.706,1448,1500,536,1448,340,10686278,7567,1253,7563,106.9e6,16.534,1.25,2,172.8e6,138.4e6,87.2e6,1004
1531182248.110920462,224,22.244,0.84,1448,1500,536,1448,340,10930990,7747,1274,7743,106.9e6,16.534,1.25,2,177.1e6,138.4e6,94.5e6,1024
1531182248.133706318,224,23.285,0.863,1448,1500,536,1448,340,11191630,7927,1293,7923,106.9e6,16.534,1.25,2,169.1e6,138.4e6,98.5e6,1048
1531182248.155772357,224,22.533,0.598,1448,1500,536,1448,340,11485574,8119,1315,8115,106.9e6,16.534,1.25,2,174.8e6,138.4e6,92.9e6,1072
1531182248.173477507,224,22.686,1.001,1448,1500,536,1448,340,11712910,8288,1335,8283,106.9e6,16.534,1.25,2,173.6e6,138.4e6,98.7e6,1088
1531182248.193418416,224,22.47,1.078,1448,1500,536,1448,340,11941694,8435,1354,8430,106.9e6,16.534,1.25,2,175.3e6,138.4e6,91.3e6,1108
1531182248.215881152,224,22.604,0.756,1448,1500,536,1448,340,12169030,8603,1373,8598,106.9e6,16.534,1.25,2,174.2e6,138.4e6,89.6e6,1132
1531182248.235867001,224,21.615,0.774,1448,1500,536,1448,324,12447046,8783,1396,8778,101.6e6,16.534,1.25,2,173.6e6,131.5e6,82.7e6,1152
1531182248.256931895,224,22.481,1.069,1448,1500,536,1448,324,12690310,8963,1415,8958,101.6e6,16.534,1.25,2,167.0e6,131.5e6,88.3e6,1172
1531182248.275629637,224,22.121,1.054,1448,1500,536,1448,324,12903166,9121,1434,9116,101.6e6,16.534,1.25,2,169.7e6,131.5e6,90.8e6,1192
1531182248.293820776,224,22.171,1.115,1448,1500,536,1448,324,13146430,9278,1450,9273,101.6e6,16.534,1.25,2,169.3e6,131.5e6,92.7e6,1208
1531182248.315919265,224,22.919,1.223,1448,1500,536,1448,324,13391142,9447,1469,9442,101.6e6,16.534,1.25,2,163.8e6,131.5e6,89.4e6,1232
1531182248.336765307,224,23.333,1.003,1448,1500,536,1448,324,13651782,9627,1489,9622,101.6e6,16.534,1.25,2,160.9e6,131.5e6,91.5e6,1252
1531182248.356244274,224,22.221,0.492,1448,1500,536,1448,326,13880566,9773,1510,9768,102.4e6,16.534,1.25,2,169.9e6,132.6e6,92.8e6,1272
1531182248.374540393,224,22.643,1.066,1448,1500,536,1448,326,14123830,9942,1529,9937,102.4e6,16.534,1.25,2,166.8e6,132.6e6,98.3e6,1292
1531182248.391924136,224,22.966,0.671,1448,1500,536,1448,326,14319310,10088,1544,10083,102.4e6,16.534,1.25,2,164.4e6,132.6e6,94.6e6,1308
1531182248.414945122,224,23.24,1.322,1448,1500,536,1448,326,14530718,10257,1562,10252,102.4e6,16.534,1.25,2,162.5e6,132.6e6,94.3e6,1328
1531182248.437924134,224,22.944,1.63,1448,1500,536,1448,326,14840590,10448,1586,10443,102.4e6,16.534,1.25,2,164.6e6,132.6e6,94.5e6,1352
1531182248.457736881,224,23.567,1.09,1448,1500,536,1448,328,15117158,10628,1606,10623,102.8e6,16.534,1.25,2,161.2e6,133.1e6,102.8e6,1372
1531182248.475757851,224,22.941,0.725,1448,1500,536,1448,328,15296710,10763,1622,10758,102.8e6,16.534,1.25,2,165.6e6,133.1e6,85.8e6,1392
1531182248.492773928,224,23.261,0.637,1448,1500,536,1448,328,15509566,10910,1639,10905,102.8e6,16.534,1.25,2,163.3e6,133.1e6,85.7e6,1408
1531182248.515603929,224,22.936,0.822,1448,1500,536,1448,328,15768758,11078,1658,11073,102.8e6,16.534,1.25,2,165.7e6,133.1e6,92.8e6,1428
1531182248.533153082,224,23.228,1.511,1448,1500,536,1448,328,15981614,11258,1675,11253,102.8e6,16.534,1.25,2,163.6e6,133.1e6,86.5e6,1448
1531182248.553748355,224,23.498,0.811,1448,1500,536,1448,328,16224878,11405,1693,11400,102.8e6,16.534,1.25,2,161.7e6,133.1e6,91.3e6,1468
1531182248.576334989,224,22.384,0.794,1448,1500,536,1448,338,16485518,11585,1713,11580,106.4e6,16.534,1.25,2,174.9e6,137.8e6,87.7e6,1492
1531182248.598879341,224,22.928,1.073,1448,1500,536,1448,338,16779462,11776,1735,11771,106.4e6,16.534,1.25,2,170.8e6,137.8e6,95.0e6,1512
1531182248.620445365,224,22.917,0.755,1448,1500,536,1448,338,17056030,11967,1757,11962,106.4e6,16.534,1.25,2,170.9e6,137.8e6,96.8e6,1536
1531182248.643042151,224,22.889,0.897,1448,1500,536,1448,338,17300742,12147,1777,12142,106.4e6,16.534,1.25,2,171.1e6,137.8e6,97.0e6,1556
1531182248.661941078,224,23.291,0.697,1448,1500,536,1448,342,17545454,12306,1796,12300,107.8e6,16.534,1.25,2,170.1e6,139.6e6,93.6e6,1576
1531182248.683399649,224,23.281,1.399,1448,1500,536,1448,342,17806094,12474,1814,12468,107.8e6,16.534,1.25,2,170.2e6,139.6e6,85.6e6,1600
1531182248.706357048,224,23.047,1.14,1448,1500,536,1448,342,18033430,12654,1835,12648,107.8e6,16.534,1.25,2,171.9e6,139.6e6,83.9e6,1620
1531182248.724718148,224,22.87,1.028,1448,1500,536,1448,342,18294070,12834,1856,12828,107.8e6,16.534,1.25,2,173.2e6,139.6e6,90.3e6,1640
1531182248.744954245,224,23.259,0.954,1448,1500,536,1448,342,18538782,13003,1873,12997,107.8e6,16.534,1.25,2,170.3e6,139.6e6,87.5e6,1660
1531182248.766078931,224,22.576,0.823,1448,1500,536,1448,342,18766118,13161,1892,13155,107.8e6,16.534,1.25,2,175.5e6,139.6e6,85.6e6,1680
1531182248.787451330,224,23.187,1.335,1448,1500,536,1448,342,19044134,13329,1912,13323,107.8e6,16.534,1.25,2,170.9e6,139.6e6,96.0e6,1704
1531182248.810275679,224,23.115,0.78,1448,1500,536,1448,342,19271470,13509,1930,13503,107.8e6,16.534,1.25,2,171.4e6,139.6e6,97.6e6,1724
1531182248.833122599,224,23.134,1.236,1448,1500,536,1448,342,19549486,13712,1954,13706,107.8e6,16.534,1.25,2,171.3e6,139.6e6,96.9e6,1748
1531182248.853636559,224,22.657,0.504,1448,1500,536,1448,342,19841982,13881,1975,13875,107.8e6,16.534,1.25,2,174.9e6,139.6e6,97.7e6,1768
1531182248.876099220,224,22.6,0.981,1448,1500,536,1448,342,20070766,14061,1994,14055,107.8e6,16.534,1.25,2,175.3e6,139.6e6,82.9e6,1788
1531182248.899389062,224,22.312,1.081,1448,1500,536,1448,342,20363262,14263,2017,14257,107.8e6,16.534,1.25,2,177.6e6,139.6e6,100.0e6,1812
1531182248.920204994,224,23.2,0.944,1448,1500,536,1448,328,20607974,14443,2038,14437,102.9e6,16.534,1.25,2,163.8e6,133.2e6,90.3e6,1836
1531182248.942268192,224,22.523,1.037,1448,1500,536,1448,328,20868614,14612,2057,14606,102.9e6,16.534,1.25,2,168.7e6,133.2e6,99.9e6,1856
1531182248.963267988,224,22.889,0.965,1448,1500,536,1448,338,21111878,14781,2077,14775,106.8e6,16.534,1.25,2,171.1e6,138.2e6,87.5e6,1876
1531182248.984627557,224,22.503,0.887,1448,1500,536,1448,338,21389894,14972,2100,14966,106.8e6,16.534,1.25,2,174.0e6,138.2e6,93.8e6,1900
1531182249.003457632,224,22.517,0.944,1448,1500,536,1448,338,21634606,15129,2119,15123,106.8e6,16.534,1.25,2,173.9e6,138.2e6,90.1e6,1920
1531182249.026030624,224,23.118,0.873,1448,1500,536,1448,338,21861942,15309,2136,15303,106.8e6,16.534,1.25,2,169.4e6,138.2e6,94.1e6,1940
1531182249.047033750,224,23.208,1.018,1448,1500,536,1448,338,22122582,15489,2157,15483,106.8e6,16.534,1.25,2,168.7e6,138.2e6,96.4e6,1964
1531182249.068147225,224,23.206,0.926,1448,1500,536,1448,338,22399150,15658,2178,15652,106.8e6,16.534,1.25,2,168.7e6,138.2e6,92.1e6,1984
1531182249.088918219,224,23.202,1.209,1448,1500,536,1448,338,22643862,15838,2197,15832,106.8e6,16.534,1.25,2,168.8e6,138.2e6,84.9e6,2004
1531182249.110973116,224,23.467,0.709,1448,1500,536,1448,338,22888574,16007,2216,16001,106.8e6,16.534,1.25,2,166.8e6,138.2e6,91.6e6,2024
1531182249.132234631,224,22.8,1.388,1448,1500,536,1448,338,23133286,16187,2237,16181,106.8e6,16.534,1.25,2,171.7e6,138.2e6,91.4e6,2048
1531182249.153038957,224,22.499,0.859,1448,1500,536,1448,338,23393926,16356,2257,16350,106.8e6,16.534,1.25,2,174.0e6,138.2e6,92.5e6,2068
1531182249.170907959,224,23.161,1.228,1448,1500,536,1448,338,23605334,16514,2273,16507,106.8e6,16.534,1.25,2,169.1e6,138.2e6,87.6e6,2088
1531182249.191321561,224,22.819,1.214,1448,1500,536,1448,326,23848598,16672,2293,16665,102.1e6,16.534,1.25,2,165.5e6,132.2e6,96.3e6,2108
1531182249.212442590,224,22.833,0.959,1448,1500,536,1448,326,24109238,16852,2312,16845,102.1e6,16.534,1.25,2,165.4e6,132.2e6,93.2e6,2128
1531182249.232072957,224,22.832,1.076,1448,1500,536,1448,326,24369878,17020,2332,17013,102.1e6,16.534,1.25,2,165.4e6,132.2e6,95.9e6,2148
1531182249.254637405,224,22.617,0.741,1448,1500,536,1448,326,24598662,17189,2353,17182,102.1e6,16.534,1.25,2,167.0e6,132.2e6,86.0e6,2168
1531182249.272021699,224,23.181,1.38,1448,1500,536,1448,326,24827446,17347,2370,17340,102.1e6,16.534,1.25,2,162.9e6,132.2e6,83.4e6,2188
1531182249.291238604,224,22.797,0.943,1448,1500,536,1448,326,25038854,17504,2387,17497,102.1e6,16.534,1.25,2,165.7e6,132.2e6,88.2e6,2208
1531182249.311580191,224,23.101,0.948,1448,1500,536,1448,326,25282118,17673,2407,17666,102.1e6,16.534,1.25,2,163.5e6,132.2e6,99.3e6,2228
1531182249.328519936,224,23.394,1.219,1448,1500,536,1448,326,25510902,17819,2426,17812,102.1e6,16.534,1.25,2,161.4e6,132.2e6,96.4e6,2244
1531182249.349445750,224,23.785,1.054,1448,1500,536,1448,326,25755614,17988,2444,17981,102.1e6,16.534,1.25,2,158.8e6,132.2e6,89.8e6,2264
1531182249.371439259,224,23.731,0.75,1448,1500,536,1448,326,26000326,18157,2463,18150,102.2e6,16.534,1.25,2,159.1e6,132.3e6,89.1e6,2284
1531182249.392321836,224,22.903,0.763,1448,1500,536,1448,328,26260966,18326,2486,18319,103.1e6,16.534,1.25,2,165.9e6,133.4e6,96.5e6,2308
1531182249.415157205,224,22.832,0.88,1448,1500,536,1448,328,26504230,18505,2503,18498,103.1e6,16.534,1.25,2,166.4e6,133.4e6,93.0e6,2328
1531182249.438403771,224,22.375,0.891,1448,1500,536,1448,328,26798174,18708,2526,18701,103.1e6,16.534,1.25,2,169.8e6,133.4e6,98.5e6,2352
1531182249.459447464,224,23.049,1.409,1448,1500,536,1448,328,27057366,18888,2545,18881,103.1e6,16.534,1.25,2,164.8e6,133.4e6,85.7e6,2376
1531182249.480310166,224,22.735,1.288,1448,1500,536,1448,328,27335382,19057,2567,19050,103.1e6,16.534,1.25,2,167.1e6,133.4e6,99.9e6,2396
1531182249.500516263,224,22.489,0.857,1448,1500,536,1448,328,27564166,19225,2586,19218,103.1e6,16.534,1.25,2,169.0e6,133.4e6,95.7e6,2416
1531182249.520297517,224,22.716,0.703,1448,1500,536,1448,328,27807430,19405,2604,19398,103.1e6,16.534,1.25,2,167.3e6,133.4e6,94.7e6,2436
1531182249.542474880,224,22.822,1.114,1448,1500,536,1448,328,28018838,19563,2623,19556,103.1e6,16.534,1.25,2,166.5e6,133.4e6,90.6e6,2456
1531182249.563443703,224,23.015,1.199,1448,1500,536,1448,328,28279478,19754,2643,19747,103.1e6,16.534,1.25,2,165.1e6,133.4e6,84.2e6,2480
1531182249.584690612,224,22.705,0.587,1448,1500,536,1448,328,28524190,19923,2662,19916,103.1e6,16.534,1.25,2,167.3e6,133.4e6,83.1e6,2500
1531182249.603706382,224,22.723,0.729,1448,1500,536,1448,328,28800758,20080,2681,20073,103.1e6,16.534,1.25,2,167.2e6,133.4e6,91.6e6,2520
1531182249.626422024,224,22.759,1.182,1448,1500,536,1448,328,29029542,20260,2700,20253,103.0e6,16.534,1.25,2,166.9e6,133.4e6,91.5e6,2540
1531182249.649845284,224,23.124,0.893,1448,1500,536,1448,328,29322038,20452,2722,20445,103.0e6,16.534,1.25,2,164.3e6,133.4e6,93.9e6,2564
1531182249.671393462,224,22.43,1.285,1448,1500,536,1448,328,29600054,20644,2744,20636,103.0e6,16.534,1.25,2,169.4e6,133.4e6,90.2e6,2588
1531182249.691945645,224,22.171,1.006,1448,1500,536,1448,328,29827390,20801,2762,20793,103.0e6,16.534,1.25,2,171.4e6,133.4e6,90.1e6,2608
1531182249.713263686,224,22.557,0.637,1448,1500,536,1448,328,30105406,20981,2783,20973,103.0e6,16.534,1.25,2,168.4e6,133.4e6,101.5e6,2628
1531182249.731997161,224,22.724,1.183,1448,1500,536,1448,328,30348670,21150,2803,21142,103.0e6,16.534,1.25,2,167.2e6,133.4e6,96.9e6,2648
1531182249.753051104,224,22.891,1.34,1448,1500,536,1448,328,30577454,21319,2823,21311,103.0e6,16.534,1.25,2,166.0e6,133.4e6,88.6e6,2668
1531182249.775508465,224,22.512,0.957,1448,1500,536,1448,328,30820718,21499,2843,21491,103.0e6,16.534,1.25,2,168.8e6,133.4e6,92.9e6,2688
1531182249.796341420,224,22.507,0.67,1448,1500,536,1448,328,31082806,21668,2866,21660,103.0e6,16.534,1.25,2,168.8e6,133.4e6,92.0e6,2712
1531182249.817866491,224,23.237,1.061,1448,1500,536,1448,328,31341998,21836,2885,21828,103.0e6,16.534,1.25,2,163.5e6,133.4e6,92.0e6,2732
1531182249.836538085,224,23.028,1.435,1448,1500,536,1448,326,31586710,22016,2904,22008,102.3e6,16.534,1.25,2,164.0e6,132.5e6,96.0e6,2752
1531182249.854838841,224,21.829,0.817,1448,1500,536,1448,346,31815494,22174,2922,22166,109.4e6,16.534,1.25,2,183.6e6,141.7e6,93.4e6,2772
1531182249.877874388,224,22.517,1.287,1448,1500,536,1448,346,32010974,22343,2941,22335,109.4e6,16.534,1.25,2,178.0e6,141.7e6,79.6e6,2792
1531182249.900762341,224,23.418,1.507,1448,1500,536,1448,346,32303470,22534,2964,22526,109.4e6,16.534,1.25,2,171.2e6,141.7e6,93.7e6,2816
1531182249.920003507,224,23.745,1.094,1448,1500,536,1448,346,32581486,22703,2984,22695,109.4e6,16.534,1.25,2,168.8e6,141.7e6,93.8e6,2836
1531182249.940834099,224,23.527,1.053,1448,1500,536,1448,346,32808822,22871,3002,22863,109.4e6,16.534,1.25,2,170.4e6,141.7e6,81.0e6,2856
1531182249.959554649,224,23.462,1.142,1448,1500,536,1448,346,33053534,23029,3022,23021,109.4e6,16.534,1.25,2,170.8e6,141.7e6,98.8e6,2876
1531182249.980424842,224,23.796,1.273,1448,1500,536,1448,346,33296798,23198,3040,23190,109.4e6,16.534,1.25,2,168.4e6,141.7e6,93.4e6,2896
1531182249.997802574,224,23.796,0.882,1448,1500,536,1448,346,33525582,23355,3058,23347,109.4e6,16.534,1.25,2,168.4e6,141.7e6,101.2e6,2916
1531182250.020949233,224,23.826,0.86,1448,1500,536,1448,346,33754366,23524,3078,23516,109.4e6,16.534,1.25,2,168.2e6,141.7e6,84.6e6,2936
1531182250.038838136,228,24.1,1.194,1448,1500,536,1448,346,34015006,23693,3099,23685,109.4e6,16.534,1.25,2,166.3e6,141.7e6,96.2e6,2956
1531182250.060429568,224,23.939,1.056,1448,1500,536,1448,346,34242342,23861,3116,23853,109.4e6,16.534,1.25,2,167.4e6,141.7e6,93.1e6,2976
1531182250.080851232,224,23.68,0.622,1448,1500,536,1448,346,34502982,24030,3136,24022,109.4e6,16.534,1.25,2,169.3e6,141.7e6,98.2e6,2996
1531182250.100601082,224,23.797,0.615,1448,1500,536,1448,336,34730318,24188,3156,24180,106.0e6,16.534,1.25,2,163.6e6,137.3e6,93.5e6,3016
1531182250.118368869,224,23.461,0.863,1448,1500,536,1448,336,34990958,24356,3175,24348,106.0e6,16.534,1.25,2,165.9e6,137.3e6,94.4e6,3036
1531182250.141431564,224,22.485,1.021,1448,1500,536,1448,336,35203814,24514,3193,24506,106.0e6,16.534,1.25,2,173.1e6,137.3e6,89.4e6,3056
1531182250.163575480,224,23.126,0.64,1448,1500,536,1448,336,35496310,24694,3215,24686,106.0e6,16.534,1.25,2,168.3e6,137.3e6,93.4e6,3076
1531182250.183511788,224,23.369,0.547,1448,1500,536,1448,336,35741022,24875,3235,24866,106.0e6,16.534,1.25,2,166.6e6,137.3e6,98.0e6,3100
1531182250.205262886,224,23.065,0.706,1448,1500,536,1448,342,35969806,25044,3253,25035,107.8e6,16.534,1.25,2,171.8e6,139.6e6,81.0e6,3120
1531182250.227921611,224,23.59,1.294,1448,1500,536,1448,342,36228998,25224,3273,25215,107.8e6,16.534,1.25,2,167.9e6,139.6e6,94.6e6,3144
1531182250.249600105,224,23.54,1.274,1448,1500,536,1448,342,36491086,25415,3293,25406,107.8e6,16.534,1.25,2,168.3e6,139.6e6,96.1e6,3164
1531182250.270435628,224,23.388,0.692,1448,1500,536,1448,342,36783582,25595,3317,25586,107.8e6,16.534,1.25,2,169.4e6,139.6e6,75.7e6,3188
1531182250.290695542,224,23.41,0.69,1448,1500,536,1448,342,36979062,25752,3335,25743,107.8e6,16.534,1.25,2,169.2e6,139.6e6,95.0e6,3204
1531182250.312608380,224,22.992,0.99,1448,1500,536,1448,342,37288934,25932,3356,25923,107.8e6,16.534,1.25,2,172.3e6,139.6e6,87.9e6,3228
1531182250.333449299,224,22.915,1.363,1448,1500,536,1448,342,37516270,26112,3375,26103,107.8e6,16.534,1.25,2,172.9e6,139.6e6,89.3e6,3248
1531182250.355715664,224,22.594,1.193,1448,1500,536,1448,342,37776910,26292,3398,26283,107.8e6,16.534,1.25,2,175.3e6,139.6e6,89.0e6,3268
1531182250.376657049,224,22.75,0.714,1448,1500,536,1448,342,38037550,26472,3417,26463,107.8e6,16.534,1.25,2,174.1e6,139.6e6,91.6e6,3292
1531182250.399095726,224,22.733,0.914,1448,1500,536,1448,342,38282262,26652,3435,26643,107.8e6,16.534,1.25,2,174.3e6,139.6e6,90.1e6,3312
1531182250.420707921,224,22.958,1.355,1448,1500,536,1448,342,38558830,26832,3458,26823,107.8e6,16.534,1.25,2,172.6e6,139.6e6,96.4e6,3336
1531182250.439785995,224,23.111,1.295,1448,1500,536,1448,326,38770238,26990,3478,26981,102.0e6,16.534,1.25,2,163.4e6,132.0e6,99.4e6,3356
1531182250.463273671,224,22.655,1.015,1448,1500,536,1448,326,39064182,27170,3499,27161,102.4e6,16.534,1.25,2,166.7e6,132.5e6,102.4e6,3376
1531182250.484272328,224,22.922,1.399,1448,1500,536,1448,326,39291518,27350,3518,27341,102.4e6,16.534,1.25,2,164.7e6,132.5e6,88.3e6,3400
1531182250.505250025,224,22.613,1.236,1448,1500,536,1448,326,39585462,27541,3540,27532,102.4e6,16.534,1.25,2,167.0e6,132.5e6,87.9e6,3420
1531182250.525073332,224,22.764,1.108,1448,1500,536,1448,326,39796870,27687,3557,27678,102.4e6,16.534,1.25,2,165.9e6,132.5e6,84.0e6,3440
1531182250.547672830,224,22.404,0.644,1448,1500,536,1448,326,40057510,27867,3580,27858,102.4e6,16.534,1.25,2,168.6e6,132.5e6,86.9e6,3464
1531182250.567048047,224,23.127,1.049,1448,1500,536,1448,326,40302222,28036,3597,28027,102.4e6,16.534,1.25,2,163.3e6,132.5e6,99.6e6,3484
