ts, Backlog in Bytes, Backlog in packets
1531182255.586310315,630,9
1531182255.691339472,540,8
1531182255.796371939,594,9
1531182255.901377516,630,9
1531182256.006414342,528,8
1531182256.111455896,662,9
1531182256.216474387,630,9
1531182256.321483489,708,10
1531182256.426500596,774,11
1531182256.531519137,732,10
1531182256.636566568,486,7
1531182256.741587415,720,10
1531182256.846617875,540,8
1531182256.951652586,720,10
1531182257.056730012,774,11
1531182257.161713272,738,11
1531182257.266748153,708,10
1531182257.371820661,0,0
1531182257.476893598,66,1
1531182257.581914371,654,9
1531182257.686915670,630,9
1531182257.791952249,774,11
1531182257.897041799,732,10
1531182258.002078845,630,9
1531182258.107103006,540,8
1531182258.212147594,576,8
1531182258.317200615,662,9
1531182258.422259631,588,8
1531182258.527313240,564,8
1531182258.632353534,606,9
1531182258.737378186,642,9
1531182258.842431957,732,10
1531182258.947477690,716,10
1531182259.052570701,696,10
1531182259.157584019,618,9
1531182259.262677566,696,10
1531182259.367724736,630,9
1531182259.472799049,654,9
1531182259.577796012,768,10
1531182259.682848675,630,9
1531182259.787853016,654,9
1531182259.892930356,708,10
1531182259.997947029,540,8
1531182260.103286803,814,11
1531182260.208543868,696,10
1531182260.313631730,606,9
1531182260.418732978,584,8
1531182260.522586242,696,10
1531182260.627666412,684,10
1531182260.732787017,720,10
1531182260.837895201,794,11
1531182260.942946533,802,11
1531182261.048084064,736,10
1531182261.153184664,720,10
1531182261.258292250,732,10
1531182261.363360455,594,9
1531182261.468451953,696,10
1531182261.573549224,588,8
1531182261.678619353,498,7
1531182261.783711456,872,12
1531182261.888829384,540,8
1531182261.993883381,552,8
1531182262.098912324,654,9
1531182262.204012860,852,12
1531182262.309155361,786,11
1531182262.414261267,674,9
1531182262.519362732,510,7
1531182262.624450410,666,9
1531182262.729556279,654,9
1531182262.834666238,654,9
1531182262.939774466,696,10
1531182263.044882627,696,10
1531182263.149955507,708,10
1531182263.255016547,630,9
1531182263.360117996,576,8
1531182263.465271109,606,9
1531182263.570338645,564,8
1531182263.675446977,528,8
1531182263.780565319,654,9
1531182263.885659362,654,9
1531182263.990722518,674,9
1531182264.095822650,720,10
1531182264.200930772,576,8
1531182264.305982192,708,10
1531182264.411045348,696,10
1531182264.516126698,752,10
1531182264.621245505,630,9
1531182264.726343822,782,11
1531182264.831443746,774,11
1531182264.936567583,696,10
1531182265.041637355,696,10
1531182265.146858883,630,9
1531182265.252101960,884,12
1531182265.357085998,618,9
1531182265.462183978,696,10
1531182265.567328040,630,9
1531182265.672410184,720,10
1531182265.777504004,564,8
1531182265.882557309,642,9
1531182265.987666235,666,9
1531182266.092749831,774,11
1531182266.197843400,642,9
1531182266.302912083,594,9
1531182266.408024107,618,9
1531182266.513137731,692,10
1531182266.618238347,642,9
1531182266.723334359,654,9
1531182266.828444956,728,10
1531182266.933516773,716,10
1531182267.038617092,696,10
1531182267.143711536,552,9
1531182267.248843135,642,9
1531182267.353935554,732,10
1531182267.458997253,716,10
1531182267.564095627,486,7
1531182267.669198122,564,8
1531182267.774268608,666,9
1531182267.879375744,696,10
1531182267.984462807,630,9
1531182268.089563524,642,9
1531182268.194705654,594,9
1531182268.299796523,564,8
1531182268.404913005,650,9
1531182268.509965678,708,10
1531182268.615022910,864,12
1531182268.720120920,576,8
1531182268.825272333,654,9
1531182268.930348633,630,9
1531182269.035462003,540,8
1531182269.140560582,630,9
1531182269.245647475,672,10
1531182269.350718910,864,12
1531182269.455853108,564,8
1531182269.560952061,740,10
1531182269.666027042,564,8
1531182269.771071689,696,10
1531182269.876187191,728,10
1531182269.981304909,642,9
1531182270.086413147,540,8
1531182270.191539228,708,10
1531182270.296660902,852,12
1531182270.401689080,642,9
1531182270.506765535,564,8
1531182270.611851142,708,10
1531182270.716971770,760,10
1531182270.822043867,642,9
1531182270.927062618,606,9
1531182271.032175962,930,13
1531182271.137300112,618,9
1531182271.242376236,552,8
1531182271.347501381,816,12
1531182271.452634630,552,8
1531182271.557690745,630,9
1531182271.662746724,630,9
1531182271.767834396,672,10
1531182271.872963301,654,9
1531182271.978045305,732,10
1531182272.083139690,630,9
1531182272.188232584,708,10
1531182272.293332325,564,8
1531182272.398411764,552,8
1531182272.503523547,552,8
1531182272.608667846,0,0
1531182272.713767784,66,1
1531182272.818825874,654,9
1531182272.923927703,630,9
1531182273.029041168,774,11
1531182273.134095803,708,10
1531182273.239202520,618,9
1531182273.344306980,716,10
1531182273.449416097,970,13
1531182273.554524287,720,10
1531182273.659638607,540,8
1531182273.764789183,618,9
1531182273.869852965,774,11
1531182273.974934501,552,8
1531182274.080047090,630,9
1531182274.185197109,762,11
1531182274.290269347,654,9
1531182274.395387465,662,9
1531182274.500523861,576,8
1531182274.605600610,630,9
1531182274.710699692,810,11
1531182274.815823662,674,9
1531182274.920976748,666,9
1531182275.026056488,708,10
1531182275.131129170,662,9
1531182275.235497790,816,12
1531182275.340549432,708,10
1531182275.445490689,1008,14
1531182275.550607712,642,9
1531182275.655696119,498,7
1531182275.760842162,732,10
1531182275.865950447,810,11
1531182275.971012924,852,12
1531182276.076130955,786,11
1531182276.181263914,760,10
1531182276.286389233,630,9
1531182276.391543372,630,9
1531182276.496680874,638,9
1531182276.601783598,852,12
1531182276.706870458,786,11
1531182276.812023672,708,10
1531182276.917167964,876,12
1531182277.022283055,552,8
1531182277.127405892,684,10
1531182277.232476245,618,9
1531182277.337583888,708,10
1531182277.442681979,864,12
1531182277.547770108,600,8
1531182277.652920307,642,9
1531182277.758007929,650,9
1531182277.863035001,708,10
1531182277.968132246,708,10
1531182278.073255624,642,9
1531182278.178401951,630,9
1531182278.283506587,618,9
1531182278.388661277,642,9
1531182278.493791999,798,11
1531182278.598818276,518,7
1531182278.703923590,642,9
1531182278.809074776,720,10
1531182278.914133230,584,8
1531182279.019247045,642,9
1531182279.124376701,696,10
1531182279.229477177,794,11
1531182279.334555810,926,13
1531182279.439640244,576,8
1531182279.544734709,642,9
1531182279.649803552,684,10
1531182279.754866210,696,10
1531182279.859993471,752,10
1531182279.965107901,762,11
1531182280.070223252,630,9
1531182280.175300299,642,9
1531182280.280358144,740,10
1531182280.385452719,840,12
1531182280.489779669,642,9
1531182280.594824030,630,9
1531182280.699953128,708,10
1531182280.805075273,552,8
1531182280.910183805,672,10
1531182281.015286042,666,9
1531182281.120398870,576,8
1531182281.225509448,642,9
1531182281.330651247,732,10
1531182281.435768159,720,10
1531182281.540890044,962,13
1531182281.645982884,822,11
1531182281.751044256,684,10
1531182281.856147235,666,9
1531182281.961295596,606,9
1531182282.066397909,708,10
1531182282.171544748,662,9
1531182282.276662849,618,9
1531182282.381735217,696,10
1531182282.486789582,618,9
1531182282.591901108,650,9
1531182282.697038113,696,10
1531182282.802102544,0,0
1531182282.907195659,132,2
1531182283.012301470,552,8
1531182283.117414093,888,12
1531182283.222508627,818,11
1531182283.327624881,708,10
1531182283.432740454,794,11
1531182283.537841191,666,9
1531182283.642877906,650,9
1531182283.748001591,564,8
1531182283.853115199,852,12
1531182283.958240104,684,10
1531182284.063340413,794,11
1531182284.168448925,872,12
1531182284.273541542,970,13
1531182284.378613011,618,9
1531182284.483751793,708,10
1531182284.588885242,762,11
1531182284.693960834,654,9
1531182284.799025150,732,10
1531182284.904145093,618,9
1531182285.009245155,552,8
1531182285.114334216,642,9
1531182285.219475852,642,9
1531182285.323991010,642,9
1531182285.429120051,522,7
1531182285.534260891,794,11
1531182285.639330365,708,10
1531182285.744482015,740,10
1531182285.849573356,696,10
1531182285.954698542,618,9
1531182286.059799108,618,9
1531182286.164972791,576,8
1531182286.270050301,720,10
1531182286.375104559,552,8
1531182286.480235946,740,10
1531182286.585364668,618,9
1531182286.690432735,708,10
1531182286.795551004,732,10
1531182286.900653495,594,9
1531182287.005767951,498,7
1531182287.110816749,786,11
1531182287.215953239,576,8
1531182287.321039747,564,8
1531182287.426118578,642,9
1531182287.531229746,740,10
1531182287.636345973,630,9
1531182287.741434467,696,10
1531182287.846532220,630,9
1531182287.951648762,762,11
1531182288.056728250,564,8
1531182288.161780202,786,11
1531182288.266856757,540,8
1531182288.371975808,696,10
1531182288.477136707,674,9
1531182288.582217080,552,8
1531182288.687357998,798,11
1531182288.792424743,720,10
1531182288.897540071,576,8
1531182289.002619165,654,9
1531182289.107733605,720,10
1531182289.212857420,674,9
1531182289.317942342,552,8
1531182289.422996278,696,10
1531182289.528135502,786,11
1531182289.633262044,654,9
1531182289.738347314,840,12
1531182289.843479168,666,9
1531182289.948630431,708,10
1531182290.053727124,672,10
1531182290.158855742,630,9
1531182290.263851310,708,10
1531182290.367941835,606,9
1531182290.472595151,732,10
1531182290.576731767,684,10
1531182290.681815429,674,9
1531182290.786854406,654,9
1531182290.891928027,642,9
1531182290.997029783,654,9
1531182291.102105991,860,12
1531182291.207231731,552,8
1531182291.312313742,720,10
1531182291.417425897,774,11
1531182291.522507223,708,10
1531182291.627602129,642,9
1531182291.732732941,576,8
1531182291.837857502,708,10
1531182291.942924253,684,10
1531182292.048032949,642,9
1531182292.153175182,642,9
1531182292.258292506,732,10
1531182292.363440289,596,8
1531182292.468566154,708,10
1531182292.573664524,696,10
1531182292.678743528,618,9
1531182292.783843215,618,9
1531182292.888978142,708,10
1531182292.994063187,564,8
1531182293.099209767,0,0
1531182293.204309398,0,0
1531182293.309421897,498,7
1531182293.414545261,786,11
1531182293.519667493,762,11
1531182293.624803361,654,9
1531182293.729911148,642,9
1531182293.834982617,552,8
1531182293.940112782,786,11
1531182294.045218012,666,9
1531182294.150314125,552,8
1531182294.255428430,576,8
1531182294.360566260,630,9
1531182294.465676393,642,9
1531182294.570759109,774,11
1531182294.675870735,650,9
1531182294.781055355,564,8
1531182294.886158911,666,9
1531182294.991272372,662,9
1531182295.096385766,720,10
1531182295.201456273,782,11
1531182295.306523836,630,9
1531182295.411043626,696,10
1531182295.515815838,876,12
1531182295.620249836,666,9
1531182295.725353192,498,7
1531182295.830455830,630,9
1531182295.935547528,642,9
1531182296.040715344,630,9
1531182296.145781527,588,8
1531182296.250846748,818,11
1531182296.355946472,666,9
1531182296.461095969,818,11
1531182296.566183130,552,8
1531182296.671297623,840,12
1531182296.776396930,654,9
1531182296.881507052,740,10
1531182296.986625064,750,11
1531182297.091727481,564,8
1531182297.196879742,708,10
1531182297.301983483,740,10
1531182297.407026887,774,11
1531182297.512168222,696,10
1531182297.617289538,752,10
1531182297.722409602,662,9
1531182297.827527467,552,8
1531182297.932624244,552,8
1531182298.037757118,720,10
1531182298.142794705,588,8
1531182298.247903471,740,10
1531182298.353067778,720,10
1531182298.458170984,642,9
1531182298.563256741,732,10
1531182298.668395256,708,10
1531182298.773512456,678,9
1531182298.878625485,630,9
1531182298.983722312,708,10
1531182299.088880434,606,9
1531182299.193961847,782,11
1531182299.299024348,552,8
1531182299.404165312,596,8
1531182299.509280808,782,11
1531182299.614416158,786,11
1531182299.719556818,930,13
1531182299.824698584,564,8
1531182299.929797699,786,11
1531182300.034884455,642,9
1531182300.140030835,708,10
1531182300.245160655,786,11
1531182300.350252558,642,9
1531182300.454664186,806,11
1531182300.559757227,662,9
1531182300.664907123,814,11
1531182300.770001664,618,9
1531182300.875072545,642,9
1531182300.980214555,696,10
1531182301.085338217,642,9
1531182301.190463489,774,11
1531182301.295572329,918,13
1531182301.400716691,684,10
1531182301.505817628,642,9
1531182301.610891319,774,11
1531182301.716020938,744,10
1531182301.821178797,666,9
1531182301.926305496,576,8
1531182302.031417637,720,10
1531182302.136535401,814,11
1531182302.241635657,654,9
1531182302.346765574,720,10
1531182302.451907614,552,8
1531182302.557035144,708,10
1531182302.662150654,630,9
1531182302.767264352,662,9
1531182302.872384057,786,11
1531182302.977491264,540,8
1531182303.082595404,396,6
1531182303.187689231,774,11
1531182303.292831215,806,11
1531182303.397927253,708,10
1531182303.502989670,708,10
1531182303.608126102,716,10
1531182303.713258670,720,10
1531182303.818390976,630,9
1531182303.923510498,684,10
1531182304.028664526,642,9
1531182304.133731265,618,9
1531182304.238814900,970,13
1531182304.343935661,684,10
1531182304.449100101,630,9
1531182304.554234630,588,8
1531182304.659342651,720,10
1531182304.764475979,596,8
1531182304.869588244,642,9
1531182304.974720434,654,9
1531182305.079833881,498,7
1531182305.184982493,510,7
1531182305.290056134,696,10
1531182305.395142239,576,8
1531182305.499687657,606,9
1531182305.604651438,786,11
1531182305.708780126,654,9
1531182305.813861656,642,9
1531182305.918895501,564,8
1531182306.023995279,630,9
1531182306.129149197,888,12
1531182306.234257836,794,11
1531182306.339393480,720,10
1531182306.444520995,732,10
1531182306.549621348,672,10
1531182306.654745367,596,8
1531182306.759880837,674,9
1531182306.865007824,708,10
1531182306.970141711,630,9
1531182307.075255409,642,9
1531182307.180393516,696,10
1531182307.285486881,684,10
1531182307.390570750,728,10
1531182307.495699879,630,9
1531182307.600880916,552,8
1531182307.705981255,852,12
1531182307.811057439,708,10
1531182307.916178743,876,12
1531182308.021287384,618,9
1531182308.126391536,716,10
1531182308.231474553,618,9
1531182308.336554957,696,10
1531182308.441700315,564,8
1531182308.546738678,696,10
1531182308.651850243,552,8
1531182308.756972138,696,10
1531182308.862080245,938,13
1531182308.967165835,696,10
1531182309.072253520,584,8
1531182309.177367282,642,9
1531182309.282458115,798,11
1531182309.387575127,782,11
1531182309.492735762,720,10
1531182309.597808772,576,8
1531182309.702901890,642,9
1531182309.807975123,642,9
1531182309.913085583,798,11
1531182310.018156631,630,9
1531182310.123246689,794,11
1531182310.228331129,720,10
1531182310.333433080,0,0
1531182310.438503351,66,1
1531182310.543034899,806,11
1531182310.648141072,486,7
1531182310.753245764,684,10
1531182310.858308984,728,10
1531182310.963444892,474,7
1531182311.068531598,408,6
1531182311.173642058,720,10
1531182311.278702293,510,7
1531182311.383833136,618,9
1531182311.488956080,696,10
1531182311.594057792,630,9
1531182311.699117957,818,11
1531182311.804235009,708,10
1531182311.909331422,884,12
1531182312.014460758,552,8
1531182312.119571165,474,7
1531182312.224718170,564,8
1531182312.329827276,696,10
1531182312.434910160,630,9
1531182312.540021051,732,10
1531182312.645148422,732,10
1531182312.750254451,708,10
1531182312.855349571,564,8
1531182312.960457358,630,9
1531182313.065590212,720,10
1531182313.170712421,696,10
1531182313.275821354,720,10
1531182313.380960125,552,8
1531182313.486032954,584,8
1531182313.591141136,696,10
1531182313.696259134,720,10
1531182313.801358919,708,10
1531182313.906450393,662,9
1531182314.011529861,684,10
1531182314.116664420,826,11
1531182314.221758851,654,9
1531182314.326837601,852,12
1531182314.431975213,762,11
1531182314.537149351,642,9
1531182314.642285961,774,11
1531182314.747398747,650,9
1531182314.852521864,826,11
1531182314.957631512,684,10
1531182315.062702774,642,9
1531182315.167821574,740,10
1531182315.272939983,642,9
1531182315.378046321,806,11
1531182315.483157586,708,10
1531182315.587758284,672,10
1531182315.692878471,762,11
1531182315.797725077,630,9
1531182315.902779863,666,9
1531182316.007886243,642,9
1531182316.113016493,696,10
1531182316.218123659,752,10
1531182316.323219580,708,10
1531182316.428341395,618,9
1531182316.533484129,720,10
1531182316.638598068,642,9
1531182316.743757376,654,9
1531182316.848909567,576,8
1531182316.954004272,762,11
1531182317.059066970,642,9
1531182317.164162898,720,10
1531182317.269309416,774,11
1531182317.374397862,576,8
1531182317.479539097,740,10
1531182317.584701362,684,10
1531182317.689812294,650,9
1531182317.794884318,564,8
1531182317.900008962,672,9
1531182318.005153625,984,14
1531182318.110273755,540,8
1531182318.215342818,564,8
1531182318.320469134,672,10
1531182318.425585017,732,10
1531182318.530710199,606,9
1531182318.635848607,642,9
1531182318.740992468,642,9
1531182318.846054059,732,10
1531182318.951107396,552,8
1531182319.056160366,696,10
1531182319.161281292,872,12
1531182319.266393098,654,9
1531182319.371533177,642,9
1531182319.476715574,618,9
1531182319.581822649,572,8
1531182319.686919453,732,10
1531182319.792039894,696,10
1531182319.897164017,630,9
1531182320.002341940,618,9
1531182320.107469832,654,9
1531182320.212626778,708,10
1531182320.317673555,806,11
1531182320.422752672,708,10
1531182320.527858775,564,8
1531182320.632429812,66,1
1531182320.737531353,66,1
1531182320.842651023,642,9
1531182320.947767066,654,9
1531182321.052870185,642,9
1531182321.157959858,474,7
1531182321.263012048,642,9
1531182321.368154919,720,10
1531182321.473297891,684,10
1531182321.578392903,650,9
1531182321.683514317,708,10
1531182321.788661332,720,10
1531182321.893743835,642,9
1531182321.998809279,720,10
1531182322.103927455,786,11
1531182322.209068305,720,10
1531182322.314192077,744,10
1531182322.419315605,564,8
1531182322.524444029,588,8
1531182322.629560433,630,9
1531182322.734663285,618,9
1531182322.839797582,618,9
1531182322.944947227,708,10
1531182323.050039276,510,7
1531182323.155113002,576,8
1531182323.260216651,618,9
1531182323.365358986,498,7
1531182323.470461168,810,11
1531182323.575622175,750,11
1531182323.680802339,708,10
1531182323.785923104,750,11
1531182323.890994026,708,10
1531182323.996097396,720,10
1531182324.101215568,540,8
1531182324.206311543,720,10
1531182324.311407337,720,10
1531182324.416628592,642,9
1531182324.521760694,564,8
1531182324.626846077,822,11
1531182324.731941063,638,9
1531182324.837093511,696,10
1531182324.942193804,720,10
1531182325.047252629,630,9
1531182325.152368488,720,10
1531182325.257467999,794,11
1531182325.362530416,684,10
1531182325.467651923,654,9
1531182325.572769590,708,10
1531182325.678006961,606,9
1531182325.783182712,666,9
1531182325.888309732,708,10
1531182325.993412216,728,10
1531182326.098568106,704,10
1531182326.203671489,654,9
1531182326.308861962,630,9
1531182326.413964537,970,13
1531182326.519067702,946,13
1531182326.624188771,732,10
1531182326.729309914,774,11
1531182326.834367202,540,8
1531182326.939496795,552,8
1531182327.044643550,564,8
1531182327.149716653,852,12
1531182327.254773944,852,12
1531182327.359900603,642,9
1531182327.465046790,618,9
1531182327.570167228,618,9
1531182327.675271980,674,9
1531182327.780381866,740,10
1531182327.885480344,794,11
1531182327.990595993,774,11
1531182328.095759655,708,10
1531182328.200930875,774,11
1531182328.306011747,564,8
1531182328.411092244,588,8
1531182328.516206187,572,8
1531182328.621328669,630,9
1531182328.726416091,552,8
1531182328.831552750,630,9
1531182328.936708627,720,10
1531182329.041817206,740,10
1531182329.146926323,618,9
1531182329.252037755,576,8
1531182329.357218625,762,11
1531182329.462347256,618,9
1531182329.567473247,642,9
1531182329.672660289,642,9
1531182329.777788399,732,10
1531182329.882901882,618,9
1531182329.988015163,904,12
1531182330.093187760,618,9
1531182330.198293997,670,9
1531182330.303442960,762,11
1531182330.408597897,684,10
1531182330.513735360,802,11
1531182330.618779031,696,10
1531182330.723374801,618,9
1531182330.828464795,630,9
1531182330.933521107,654,9
1531182331.038620985,474,7
1531182331.143749656,954,13
1531182331.248894225,630,9
1531182331.353997090,650,9
1531182331.459064884,740,10
1531182331.564184116,474,7
1531182331.669334265,618,9
1531182331.774441738,762,11
1531182331.879578592,642,9
1531182331.984773873,906,13
1531182332.089853322,736,10
1531182332.194921028,930,13
1531182332.300036868,740,10
1531182332.405181063,786,11
1531182332.510292676,498,7
1531182332.615396283,708,10
1531182332.720539519,540,8
1531182332.825648903,642,9
1531182332.930735840,642,9
1531182333.035861669,842,11
1531182333.141008925,576,8
1531182333.246120869,618,9
1531182333.351245741,642,9
1531182333.456388195,756,10
1531182333.561507590,720,10
1531182333.666639715,642,9
1531182333.771739901,498,7
1531182333.876946543,696,10
1531182333.982038098,724,10
1531182334.087133381,720,10
1531182334.192243791,654,9
1531182334.297372585,696,10
1531182334.402467819,720,10
1531182334.507602735,696,10
1531182334.612749676,826,11
1531182334.717836118,654,9
1531182334.822886821,630,9
1531182334.928050940,786,11
1531182335.033172541,606,9
1531182335.138283228,704,10
1531182335.243371785,618,9
1531182335.348474059,642,9
1531182335.453561634,642,9
1531182335.558636916,942,13
1531182335.663792972,540,8
1531182335.768097177,708,10
1531182335.873232975,762,11
1531182335.978320947,720,10
1531182336.083466800,720,10
1531182336.188619639,618,9
1531182336.293691710,564,8
1531182336.398757041,606,9
1531182336.503872954,728,10
1531182336.609026975,696,10
1531182336.714178712,774,11
1531182336.819283980,564,8
1531182336.924406890,720,10
1531182337.029490515,728,10
1531182337.134598793,662,9
1531182337.239721169,618,9
1531182337.344897000,860,12
1531182337.450035381,806,11
1531182337.555105276,750,11
1531182337.660229142,684,10
1531182337.765332432,642,9
1531182337.870441134,696,10
1531182337.975568211,696,10
1531182338.080737129,642,9
1531182338.185802611,552,8
1531182338.290873301,872,12
1531182338.395980182,654,9
1531182338.501124030,662,9
1531182338.606264105,720,10
1531182338.711438841,876,12
1531182338.816561410,630,9
1531182338.921677380,720,10
1531182339.026788228,642,9
1531182339.131928848,864,12
1531182339.237040577,588,8
1531182339.342149280,498,7
1531182339.447246197,630,9
1531182339.552379142,642,9
1531182339.657520710,618,9
1531182339.762663956,654,9
1531182339.867760319,774,11
1531182339.972921435,720,10
1531182340.078023017,564,8
1531182340.183138078,806,11
1531182340.288256824,132,2
1531182340.393419441,0,0
1531182340.498512369,630,9
1531182340.603676722,654,9
1531182340.708814208,672,10
1531182340.813386898,606,9
1531182340.918459637,876,12
1531182341.023580171,630,9
1531182341.128684543,684,10
1531182341.233818671,794,11
1531182341.338916631,774,11
1531182341.444101047,720,10
1531182341.549248389,732,10
1531182341.654403755,720,10
1531182341.759510396,798,11
1531182341.864697143,708,10
1531182341.969768285,642,9
1531182342.074861463,748,10
1531182342.179980427,498,7
1531182342.285155069,642,9
1531182342.390267357,642,9
1531182342.495443676,564,8
1531182342.600633204,720,10
1531182342.705752412,720,10
1531182342.810803946,486,7
1531182342.915959776,696,10
1531182343.021108395,630,9
1531182343.126266072,666,9
1531182343.231412763,684,10
1531182343.336555371,642,9
1531182343.441685255,720,10
1531182343.546801719,618,9
1531182343.651959360,720,10
1531182343.757140775,498,7
1531182343.862276629,852,12
1531182343.967427782,642,9
1531182344.072614322,642,9
1531182344.177743384,708,10
1531182344.282838256,696,10
1531182344.387970155,720,10
1531182344.493141879,564,8
1531182344.598275342,684,10
1531182344.703392528,708,10
1531182344.808606699,642,9
1531182344.913746710,618,9
1531182345.018836877,818,11
1531182345.123942696,564,8
1531182345.229079025,744,10
1531182345.334251190,576,8
1531182345.439412166,642,9
1531182345.544557417,584,8
1531182345.649668515,654,9
1531182345.754795378,564,8
1531182345.859359711,774,11
1531182345.964264879,852,12
1531182346.068771991,696,10
1531182346.173285318,786,11
1531182346.278401225,596,8
1531182346.383567281,684,10
1531182346.488765857,642,9
1531182346.593850763,654,9
1531182346.698934799,708,10
1531182346.804084888,552,8
1531182346.909239880,818,11
1531182347.014363986,762,11
1531182347.119521119,672,10
1531182347.224727277,552,8
1531182347.329863110,408,6
1531182347.434942579,938,13
1531182347.540072507,740,10
1531182347.645215871,618,9
1531182347.750344011,774,11
1531182347.855459095,618,9
1531182347.960602438,564,8
1531182348.065701405,618,9
1531182348.170829129,708,10
1531182348.275931960,774,11
1531182348.381065797,720,10
1531182348.486173052,720,10
1531182348.591317823,510,7
1531182348.696426323,630,9
1531182348.801532711,840,12
1531182348.906655862,684,10
1531182349.011789337,642,9
1531182349.116945888,684,10
1531182349.222069840,654,9
1531182349.327111327,654,9
1531182349.432235999,732,10
1531182349.537389199,864,12
1531182349.642547949,802,11
1531182349.747665038,884,12
1531182349.852799263,630,9
1531182349.957921198,774,11
1531182350.063045327,630,9
1531182350.168164778,696,10
1531182350.273294121,798,11
1531182350.378448517,660,10
1531182350.483598365,0,0
1531182350.588790960,66,1
1531182350.693923190,786,11
1531182350.798987279,880,12
1531182350.903594245,588,8
1531182351.008734831,786,11
1531182351.113860223,696,10
1531182351.218955440,720,10
1531182351.324068203,696,10
1531182351.429235247,654,9
1531182351.534346813,618,9
1531182351.639438771,528,8
1531182351.744571352,518,7
1531182351.849700440,642,9
1531182351.954796034,486,7
1531182352.059920398,684,10
1531182352.165081775,552,8
1531182352.270224836,642,9
1531182352.375368907,594,9
1531182352.480492238,684,10
1531182352.585629334,708,10
1531182352.690721229,732,10
1531182352.795876299,732,10
1531182352.901010598,596,8
1531182353.006086258,588,8
1531182353.111199076,686,9
1531182353.216382282,642,9
1531182353.321503769,696,9
1531182353.426662660,762,11
1531182353.531819462,564,8
1531182353.636979416,682,9
1531182353.742079658,786,11
1531182353.847238933,642,9
1531182353.952344521,720,10
1531182354.057465831,708,10
1531182354.162592697,682,9
1531182354.267756467,564,8
1531182354.372912467,798,11
1531182354.478032179,798,11
1531182354.583075129,642,9
1531182354.688250944,830,11
1531182354.793377784,768,10
1531182354.898517826,606,9
1531182355.003636175,630,9
1531182355.108781326,794,11
1531182355.213862338,752,10
1531182355.318938184,630,9
1531182355.424060704,552,8
1531182355.529213366,576,8
1531182355.634308405,744,10
1531182355.739499250,826,11
1531182355.844671970,594,9
1531182355.949212483,684,10
1531182356.054304094,630,9
1531182356.159460181,522,7
1531182356.264622500,810,11
1531182356.369746700,650,9
1531182356.474852446,498,7
1531182356.580005996,662,9
1531182356.685170864,576,8
1531182356.790280522,852,12
1531182356.895401656,638,9
1531182357.000635200,552,8
1531182357.105717951,642,9
1531182357.210819884,798,11
1531182357.315948238,802,11
1531182357.421102324,696,10
1531182357.526268295,642,9
