ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531189459.037470731,224,20.431,8.421,1448,1500,536,1448,11,38,3,3,1,636.6e3,18.191,2.88672,2.88672,6.2e6,16.7e6,636.8e3,20
1531189459.061779533,224,20.431,8.421,1448,1500,536,1448,11,38,9,3,7,636.6e3,18.191,2.88672,2.88672,6.2e6,16.7e6,636.8e3,24
1531189459.084767065,220,19.845,2.909,1448,1500,536,1448,22,15966,24,9,22,5.1e6,17.642,2.88672,2.88672,12.8e6,16.7e6,5.1e6,48
1531189459.103816255,224,20.143,1.437,1448,1500,536,1448,33,31894,49,15,47,7.5e6,17.642,2.88672,2.88672,19.0e6,22.5e6,5.9e6,68
1531189459.120913354,224,20.011,0.997,1448,1500,536,1448,53,60854,93,26,90,13.7e6,17.46,2.88672,2.88672,30.7e6,41.1e6,13.3e6,88
1531189459.141386140,224,20.4,1.37,1448,1500,536,1448,97,120222,180,48,177,25.9e6,17.46,2.88672,2.88672,55.1e6,77.3e6,25.9e6,108
1531189459.161612745,224,20.124,0.876,1448,1500,536,1448,185,254886,324,72,321,54.5e6,17.46,2.88672,2.88672,106.5e6,163.0e6,54.5e6,128
1531189459.181583268,224,20.334,0.905,1448,1500,536,1448,303,425750,505,88,502,76.3e6,17.46,2.88672,2.88672,172.6e6,228.3e6,76.3e6,144
1531189459.205174441,228,24.29,3.58,1448,1500,536,1448,493,700870,721,103,718,99.2e6,17.46,2.88672,2.88672,235.1e6,296.7e6,99.2e6,168
1531189459.228177153,228,25.474,1.015,1448,1500,536,1448,529,971646,901,137,898,101.6e6,17.46,2.88672,2.88672,240.6e6,304.0e6,95.2e6,192
1531189459.249325461,228,27.47,0.938,1448,1500,536,1448,550,1200430,1082,239,1079,103.9e6,17.46,2.88672,2.88672,231.9e6,310.7e6,101.5e6,216
1531189459.271383172,228,27.988,0.72,1448,1500,536,1448,550,1494374,1262,342,1259,103.9e6,17.46,2.88672,2.88672,227.6e6,310.7e6,92.3e6,236
1531189459.292801285,228,27.466,0.984,1448,1500,536,1448,348,1783974,1442,430,1439,103.9e6,17.46,1.25,2,146.8e6,134.5e6,90.7e6,256
1531189459.312471652,228,27.163,0.895,1448,1500,536,1448,348,1982350,1562,500,1559,103.9e6,17.46,1.25,2,148.4e6,134.5e6,95.8e6,276
1531189459.335274388,228,24.573,1.775,1448,1500,536,1448,360,2256022,1742,554,1739,108.5e6,17.46,1.25,2,169.7e6,140.4e6,74.1e6,300
1531189459.358396200,224,23.242,0.739,1448,1500,536,1448,360,2516662,1933,574,1930,108.5e6,17.46,1.25,2,179.4e6,140.4e6,87.4e6,320
1531189459.381895719,224,22.572,0.739,1448,1500,536,1448,360,2809158,2135,596,2132,108.5e6,17.46,1.25,2,184.8e6,140.4e6,98.8e6,344
1531189459.404715242,224,22.828,1.25,1448,1500,536,1448,360,3085726,2315,617,2312,108.5e6,17.46,1.25,2,182.7e6,140.4e6,95.8e6,368
1531189459.422313551,224,22.93,0.398,1448,1500,536,1448,360,3281206,2473,634,2470,108.5e6,17.46,1.25,2,181.9e6,140.4e6,91.2e6,388
1531189459.443616097,224,23.509,0.883,1448,1500,536,1448,360,3541846,2642,652,2639,108.5e6,17.46,1.25,2,177.4e6,140.4e6,99.1e6,408
1531189459.465670210,224,23.097,0.961,1448,1500,536,1448,360,3802486,2822,674,2819,108.5e6,17.46,1.25,2,180.6e6,140.4e6,90.6e6,428
1531189459.483889474,224,23.297,1.161,1448,1500,536,1448,360,3997966,2990,690,2987,108.5e6,17.46,1.25,2,179.0e6,140.4e6,89.0e6,448
1531189459.504513709,224,23.261,0.689,1448,1500,536,1448,360,4260054,3148,710,3145,108.5e6,17.46,1.25,2,179.3e6,140.4e6,90.6e6,468
1531189459.524773599,224,23.297,0.57,1448,1500,536,1448,360,4519246,3317,729,3314,108.5e6,17.46,1.25,2,179.0e6,140.4e6,92.8e6,488
1531189459.544721536,224,23.12,0.848,1448,1500,536,1448,360,4779886,3485,748,3482,108.5e6,17.46,1.25,2,180.4e6,140.4e6,93.6e6,508
1531189459.562066129,224,22.741,1.641,1448,1500,536,1448,360,4976814,3620,765,3617,108.5e6,17.46,1.25,2,183.4e6,140.4e6,91.3e6,528
1531189459.584063556,224,22.765,0.632,1448,1500,536,1448,346,5236006,3800,784,3797,103.3e6,17.46,1.25,2,176.1e6,133.7e6,97.4e6,548
1531189459.606916773,224,22.887,0.886,1448,1500,536,1448,346,5496646,3980,804,3977,103.3e6,17.46,1.25,2,175.1e6,133.7e6,96.5e6,568
1531189459.627868317,224,23.351,0.773,1448,1500,536,1448,346,5757286,4161,826,4157,103.3e6,17.46,1.25,2,171.6e6,133.7e6,93.1e6,592
1531189459.647716941,224,22.711,0.827,1448,1500,536,1448,346,5970142,4341,844,4337,103.3e6,17.46,1.25,2,176.5e6,133.7e6,98.5e6,612
1531189459.667576465,224,23.737,1.363,1448,1500,536,1448,346,6214854,4499,864,4495,103.3e6,17.46,1.25,2,168.9e6,133.7e6,89.4e6,632
1531189459.690294623,224,23.412,1.312,1448,1500,536,1448,346,6475494,4668,885,4664,103.3e6,17.46,1.25,2,171.2e6,133.7e6,98.4e6,652
1531189459.712716460,224,22.285,0.601,1448,1500,536,1448,346,6752062,4870,905,4866,103.3e6,17.46,1.25,2,179.9e6,133.7e6,95.7e6,676
1531189459.735692845,224,23.031,1.242,1448,1500,536,1448,346,7044558,5050,926,5046,103.3e6,17.46,1.25,2,174.0e6,133.7e6,99.7e6,700
1531189459.756148831,224,23.331,1.048,1448,1500,536,1448,346,7289270,5230,947,5226,103.3e6,17.46,1.25,2,171.8e6,133.7e6,96.7e6,720
1531189459.779134142,224,23.303,1.447,1448,1500,536,1448,346,7549910,5410,967,5406,103.3e6,17.46,1.25,2,172.0e6,133.7e6,89.6e6,744
