ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531192921.320578271,224,20.484,9.072,1448,1500,536,1448,11,38,3,3,1,706.3e3,16.386,2.88672,2.88672,6.2e6,16.4e6,706.9e3,16
1531192921.326914554,224,20.484,9.072,1448,1500,536,1448,11,38,3,3,1,706.3e3,16.386,2.88672,2.88672,6.2e6,16.4e6,706.9e3,16
1531192921.343295693,224,20.484,9.072,1448,1500,536,1448,11,38,3,3,1,706.3e3,16.386,2.88672,2.88672,6.2e6,16.4e6,706.9e3,16
1531192921.348724954,224,20.484,9.072,1448,1500,536,1448,11,38,11,3,9,706.3e3,16.386,2.88672,2.88672,6.2e6,16.4e6,706.9e3,20
1531192921.372034858,224,20.29,5.479,1448,1500,536,1448,22,15966,28,8,25,5.1e6,15.833,2.88672,2.88672,12.6e6,16.4e6,5.1e6,40
1531192921.370023689,224,20.266,7.241,1448,1500,536,1448,17,8726,24,6,21,3.7e6,15.833,2.88672,2.88672,9.7e6,16.4e6,3.7e6,40
1531192921.395301423,220,18.595,4.228,1448,1500,536,1448,27,31894,57,16,54,6.3e6,12.682,2.88672,2.88672,16.8e6,18.9e6,6.3e6,64
1531192921.397707265,220,19.34,4.66,1448,1500,536,1448,39,49270,61,17,58,14.4e6,12.682,2.88672,2.88672,23.4e6,43.1e6,14.4e6,64
1531192921.414892765,224,20.114,3.157,1448,1500,536,1448,61,79678,109,31,106,14.4e6,12.682,2.88672,2.88672,35.1e6,43.1e6,13.5e6,84
1531192921.419825420,220,19.237,2.533,1448,1500,536,1448,81,111534,125,37,122,23.9e6,12.487,2.88672,2.88672,48.8e6,71.3e6,5.7e6,92
1531192921.437169816,220,18.379,1.673,1448,1500,536,1448,113,168006,233,53,230,28.6e6,12.487,2.88672,2.88672,71.2e6,85.4e6,25.1e6,108
1531192921.444327654,220,18.45,1.453,1448,1500,536,1448,158,217238,262,62,259,52.6e6,12.214,2.88672,2.88672,99.2e6,157.2e6,52.6e6,112
1531192921.456113585,220,19.891,2.777,1448,1500,536,1448,195,293982,404,72,401,65.3e6,12.214,2.88672,2.88672,113.6e6,195.2e6,48.0e6,128
1531192921.465422212,224,20.043,2.39,1448,1500,536,1448,299,385206,498,84,495,86.8e6,12.214,2.88672,2.88672,172.8e6,259.5e6,86.8e6,136
1531192921.479028398,224,20.289,2.113,1448,1500,536,1448,322,506838,594,87,591,86.8e6,12.214,2.88672,2.88672,183.8e6,259.5e6,82.1e6,148
1531192921.485574809,224,22.382,2.901,1448,1500,536,1448,351,655982,641,94,638,89.8e6,12.214,2.88672,2.88672,181.7e6,268.6e6,79.5e6,156
1531192921.501362460,224,22.774,3.467,1448,1500,536,1448,405,851462,804,104,801,110.6e6,12.214,2.88672,2.88672,206.0e6,330.8e6,110.6e6,172
1531192921.511184262,224,20.677,1.628,1448,1500,536,1448,431,916622,827,145,824,111.8e6,12.214,2.88672,2.88672,241.5e6,334.3e6,77.6e6,180
1531192921.526402009,224,22.395,1.564,1448,1500,536,1448,431,1080246,998,232,995,111.8e6,12.214,2.88672,2.88672,222.9e6,334.3e6,87.6e6,196
1531192921.533624490,224,21.754,1.65,1448,1500,536,1448,431,1185950,1051,297,1048,111.8e6,12.214,2.88672,2.88672,229.5e6,334.3e6,84.1e6,204
1531192921.547046421,228,25.489,2.942,1448,1500,536,1448,431,1327854,1186,358,1183,111.8e6,12.214,2.88672,2.88672,195.9e6,334.3e6,89.7e6,216
1531192921.561497309,232,28.898,5.7,1448,1500,536,1448,431,1503062,1276,380,1273,111.8e6,12.214,2.88672,2.88672,172.8e6,334.3e6,94.1e6,228
1531192921.569875056,228,26.583,2.739,1448,1500,536,1448,431,1568222,1366,414,1363,111.8e6,12.214,2.88672,2.88672,187.8e6,334.3e6,76.0e6,240
1531192921.586650547,228,27.142,1.697,1448,1500,536,1448,431,1765150,1501,488,1498,111.8e6,12.214,2.88672,2.88672,183.9e6,334.3e6,93.4e6,256
1531192921.592973169,232,28.127,1.967,1448,1500,536,1448,431,1830310,1546,515,1543,111.8e6,12.214,2.88672,2.88672,177.5e6,334.3e6,90.8e6,264
1531192921.610658125,228,26.927,2.034,1448,1500,536,1448,350,2096742,1642,572,1639,111.8e6,12.214,0.34375,2.88672,150.6e6,39.8e6,94.4e6,280
1531192921.616237152,228,26.163,2.111,1448,1500,536,1448,350,2098190,1659,584,1656,111.8e6,12.214,0.34375,2.88672,155.0e6,39.8e6,92.7e6,284
1531192921.634911694,232,28.564,4.807,1448,1500,536,1448,264,2350142,1815,681,1812,111.8e6,12.214,1,2,107.1e6,115.8e6,54.9e6,304
1531192921.639736452,228,27.156,4.857,1448,1500,536,1448,264,2376206,1860,693,1857,111.8e6,12.214,1,2,112.6e6,115.8e6,43.1e6,312
1531192921.659605813,228,24.599,3.216,1448,1500,536,1448,264,2610782,2031,714,2028,111.8e6,12.214,1,2,124.3e6,115.8e6,90.0e6,332
1531192921.666090375,224,23.701,3.239,1448,1500,536,1448,246,2610782,2069,717,2066,100.9e6,12.214,1.25,2,120.2e6,130.6e6,86.5e6,336
1531192921.683980104,228,24.346,1.777,1448,1500,536,1448,232,2832326,2199,729,2196,100.9e6,12.214,0.75,2,110.4e6,78.4e6,74.7e6,352
1531192921.694262459,228,25.365,2.447,1448,1500,536,1448,232,3000294,2262,740,2259,100.9e6,12.214,0.75,2,106.0e6,78.4e6,90.9e6,360
1531192921.708033215,228,24.533,1.472,1448,1500,536,1448,232,3149438,2381,757,2378,100.9e6,11.923,1,2,109.5e6,104.5e6,68.9e6,376
1531192921.717710583,224,22.004,2.204,1448,1500,536,1448,226,3262382,2487,772,2484,100.9e6,11.581,1,2,119.0e6,104.5e6,81.2e6,388
1531192921.729687085,224,22.669,1.96,1448,1500,536,1448,226,3404286,2593,782,2590,100.9e6,11.581,1,2,115.5e6,104.5e6,67.8e6,400
1531192921.740976993,224,23.614,1.921,1448,1500,536,1448,226,3534606,2683,795,2680,100.9e6,11.581,1,2,110.9e6,104.5e6,79.5e6,412
1531192921.749581453,224,23.225,1.505,1448,1500,536,1448,226,3653342,2757,807,2754,100.9e6,11.581,1,2,112.7e6,104.5e6,88.1e6,420
1531192921.765279525,224,23.119,1.331,1448,1500,536,1448,222,3883574,2876,825,2873,98.4e6,11.581,1,2,111.2e6,101.9e6,88.7e6,436
1531192921.769555351,224,22.219,1.515,1448,1500,536,1448,222,3883574,2921,830,2918,98.4e6,11.581,1,2,115.7e6,101.9e6,78.3e6,440
1531192921.793493164,224,22.856,2.336,1448,1500,536,1448,228,4197790,3111,858,3108,104.1e6,11.581,0.75,2,115.6e6,80.9e6,97.9e6,464
1531192921.791699990,224,22.93,2.916,1448,1500,536,1448,227,4186206,3078,852,3075,104.1e6,11.581,0.75,2,114.7e6,80.9e6,104.1e6,460
1531192921.819701325,228,24.295,3.375,1448,1500,536,1448,236,4407750,3282,877,3279,104.1e6,11.581,1,2,112.5e6,107.9e6,72.9e6,484
1531192921.823229010,228,24.144,3.135,1448,1500,536,1448,236,4543862,3345,889,3342,104.1e6,11.581,1,2,113.2e6,107.9e6,95.0e6,492
1531192921.840844812,228,24.008,1.871,1448,1500,536,1448,236,4695902,3507,905,3504,104.1e6,11.581,1,2,113.9e6,107.9e6,91.8e6,512
1531192921.847590097,228,24.07,2.331,1448,1500,536,1448,236,4800158,3552,912,3549,104.1e6,11.581,1,2,113.6e6,107.9e6,90.7e6,516
1531192921.862546814,228,24.804,1.625,1448,1500,536,1448,236,5008670,3678,928,3675,104.1e6,11.581,1,2,110.2e6,107.9e6,78.5e6,532
1531192921.872570286,228,24.804,1.437,1448,1500,536,1448,236,5099894,3760,933,3756,104.1e6,11.581,1,2,110.2e6,107.9e6,85.9e6,540
1531192921.882014624,228,24.898,1.402,1448,1500,536,1448,236,5243246,3841,944,3837,104.1e6,11.581,1,2,109.8e6,107.9e6,87.8e6,552
1531192921.897330676,224,23.963,1.417,1448,1500,536,1448,228,5412662,3961,958,3957,104.1e6,11.581,0.75,2,110.2e6,80.9e6,91.2e6,568
1531192921.904280906,228,24.779,2.695,1448,1500,536,1448,228,5477822,4006,962,4002,104.1e6,11.581,0.75,2,106.6e6,80.9e6,89.8e6,576
1531192921.927547397,224,22.115,2.514,1448,1500,536,1448,236,5799278,4219,990,4215,104.1e6,11.581,1,2,123.6e6,107.9e6,60.6e6,600
1531192921.925671329,224,22.616,2.626,1448,1500,536,1448,236,5734118,4165,987,4161,104.1e6,11.581,1,2,120.9e6,107.9e6,88.2e6,592
1531192921.954970886,224,22.609,1.241,1448,1500,536,1448,236,6077294,4399,1013,4395,104.1e6,11.581,1,2,120.9e6,107.9e6,94.9e6,620
1531192921.957535895,224,22.804,1.913,1448,1500,536,1448,246,6116390,4453,1020,4449,108.6e6,11.581,1,2,125.0e6,112.5e6,95.1e6,628
1531192921.975985564,224,23.543,1.997,1448,1500,536,1448,246,6350966,4615,1035,4611,108.6e6,11.581,1,2,121.0e6,112.5e6,95.7e6,648
1531192921.984450272,224,21.91,1.254,1448,1500,536,1448,246,6403094,4669,1043,4665,108.6e6,11.581,1,2,130.1e6,112.5e6,88.4e6,652
