ts,backlog_in_bytes, backlog_in_packets
1530072787.266530155,0,0
1530072787.279142863,0,0
1530072787.291908324,0,0
1530072787.304389827,0,0
1530072787.316898283,0,0
1530072787.329381419,0,0
1530072787.341862536,0,0
1530072787.354382561,0,0
1530072787.367144025,0,0
1530072787.379810512,0,0
1530072787.392352415,0,0
1530072787.404844974,0,0
1530072787.417441386,0,0
1530072787.429900499,0,0
1530072787.442634972,0,0
1530072787.455556254,0,0
1530072787.468090277,0,0
1530072787.480650417,0,0
1530072787.493111831,0,0
1530072787.505571936,0,0
1530072787.518029141,0,0
1530072787.530734530,0,0
1530072787.543224107,0,0
1530072787.555979001,0,0
1530072787.568381823,0,0
1530072787.580982813,0,0
1530072787.593368409,0,0
1530072787.605982368,0,0
1530072787.618514137,0,0
1530072787.631190356,0,0
1530072787.643728349,0,0
1530072787.656193248,0,0
1530072787.668631195,0,0
1530072787.681211570,0,0
1530072787.693759978,0,0
1530072787.706304653,0,0
1530072787.718884877,0,0
1530072787.731391594,0,0
1530072787.744020718,0,0
1530072787.756460537,0,0
1530072787.769050176,0,0
1530072787.781607123,0,0
1530072787.794004475,0,0
1530072787.806607489,0,0
1530072787.819273415,0,0
1530072787.831870186,0,0
1530072787.844285691,0,0
1530072787.856946700,0,0
1530072787.869591444,0,0
1530072787.882182878,0,0
1530072787.894817452,0,0
1530072787.907365588,0,0
1530072787.919927514,0,0
1530072787.932390424,0,0
1530072787.944954216,0,0
1530072787.957533036,0,0
1530072787.970176738,0,0
1530072787.982736309,0,0
1530072787.995389638,0,0
1530072788.007948112,0,0
1530072788.020637231,0,0
1530072788.033056116,0,0
1530072788.045595056,0,0
1530072788.057978530,0,0
1530072788.070560259,0,0
1530072788.083199468,0,0
1530072788.095872980,0,0
1530072788.108393594,0,0
1530072788.121033808,0,0
1530072788.133505664,0,0
1530072788.146042526,0,0
1530072788.158785231,0,0
1530072788.171395711,0,0
1530072788.184112894,0,0
1530072788.196683109,0,0
1530072788.209151731,0,0
1530072788.221755264,0,0
1530072788.234431504,0,0
1530072788.247148433,0,0
1530072788.259747800,0,0
1530072788.272304274,0,0
1530072788.284790049,0,0
1530072788.297421393,0,0
1530072788.309887497,0,0
1530072788.322474945,0,0
1530072788.335155020,0,0
1530072788.347828577,0,0
1530072788.360601908,0,0
1530072788.373220845,0,0
1530072788.385806519,0,0
1530072788.398492461,0,0
1530072788.411261153,0,0
1530072788.424065242,0,0
1530072788.436613386,0,0
1530072788.449207992,0,0
1530072788.461725211,0,0
1530072788.474490154,0,0
1530072788.487059682,0,0
1530072788.499723143,0,0
1530072788.512401027,0,0
1530072788.524880340,0,0
1530072788.537490310,0,0
1530072788.550051136,0,0
1530072788.562760398,0,0
1530072788.575431337,0,0
1530072788.588009375,0,0
1530072788.600460370,0,0
1530072788.613130089,0,0
1530072788.625715692,0,0
1530072788.638230739,0,0
1530072788.650758158,0,0
1530072788.663497581,0,0
1530072788.676207772,0,0
1530072788.688880938,0,0
1530072788.701294475,0,0
1530072788.713928617,0,0
1530072788.726585021,0,0
1530072788.739089683,0,0
1530072788.751711035,0,0
1530072788.764099585,0,0
1530072788.776556887,0,0
1530072788.789177020,0,0
1530072788.801935949,0,0
1530072788.814541931,0,0
1530072788.827189237,0,0
1530072788.839727391,0,0
1530072788.852303919,0,0
1530072788.864736154,0,0
1530072788.877211511,0,0
1530072788.889871253,0,0
1530072788.902486336,0,0
1530072788.915156894,0,0
1530072788.927833824,0,0
1530072788.940336857,0,0
1530072788.953054316,0,0
1530072788.965460991,0,0
1530072788.978075877,0,0
1530072788.990632144,0,0
1530072789.003247230,0,0
1530072789.015932548,0,0
1530072789.028535969,0,0
1530072789.040950962,0,0
1530072789.053500721,0,0
1530072789.066125862,0,0
1530072789.078716557,0,0
1530072789.091279401,0,0
1530072789.103986463,0,0
1530072789.116378259,0,0
1530072789.128967935,0,0
1530072789.141771394,0,0
1530072789.154480512,0,0
1530072789.167285504,0,0
1530072789.179893237,0,0
1530072789.192595436,0,0
1530072789.205076400,0,0
1530072789.217546223,0,0
1530072789.230095520,0,0
1530072789.242874630,0,0
1530072789.255708440,0,0
1530072789.268182181,0,0
1530072789.280725109,0,0
1530072789.293392286,0,0
1530072789.305932215,0,0
1530072789.318596528,0,0
1530072789.331304275,0,0
1530072789.344097236,0,0
1530072789.356664764,0,0
1530072789.369161250,0,0
1530072789.381687016,0,0
1530072789.394234593,0,0
1530072789.406931857,0,0
1530072789.419791943,0,0
1530072789.432206725,0,0
1530072789.444780077,0,0
1530072789.457359699,0,0
1530072789.470070853,0,0
1530072789.482668749,0,0
1530072789.495524758,0,0
1530072789.508344096,0,0
1530072789.520952323,0,0
1530072789.533549815,0,0
1530072789.546113959,0,0
1530072789.558816219,0,0
1530072789.571522891,0,0
1530072789.584177140,0,0
1530072789.596887705,0,0
1530072789.609645205,0,0
1530072789.622286961,0,0
1530072789.634910007,0,0
1530072789.647559652,0,0
1530072789.660185211,0,0
1530072789.672749508,0,0
1530072789.685380281,0,0
1530072789.697906440,0,0
1530072789.710433884,0,0
1530072789.723173922,0,0
1530072789.735941558,0,0
1530072789.748546131,0,0
1530072789.761134509,0,0
1530072789.773612996,0,0
1530072789.786159109,0,0
1530072789.798728460,0,0
1530072789.811431692,0,0
1530072789.824092122,0,0
1530072789.836729456,0,0
1530072789.849246748,0,0
1530072789.861857581,0,0
1530072789.874624929,0,0
1530072789.887220653,0,0
1530072789.899861715,0,0
1530072789.912425473,0,0
1530072789.924846105,0,0
1530072789.937296122,0,0
1530072789.949907027,0,0
1530072789.962523216,0,0
1530072789.975197325,0,0
1530072789.987826519,0,0
1530072790.000335300,0,0
1530072790.013099421,0,0
1530072790.025609143,0,0
1530072790.038429458,0,0
1530072790.051110799,0,0
1530072790.064028256,0,0
1530072790.076709304,0,0
1530072790.089264019,0,0
1530072790.101813228,0,0
1530072790.114558784,0,0
1530072790.127292282,0,0
1530072790.139949090,0,0
1530072790.152421899,0,0
1530072790.165001940,0,0
1530072790.177463014,0,0
1530072790.190032955,0,0
1530072790.202860672,0,0
1530072790.215451828,0,0
1530072790.228033092,0,0
1530072790.240455276,0,0
1530072790.252934834,0,0
1530072790.265515257,0,0
1530072790.278027982,0,0
1530072790.290663499,0,0
1530072790.303155513,0,0
1530072790.315651552,0,0
1530072790.328247405,0,0
1530072790.340924856,0,0
1530072790.353552053,0,0
1530072790.366222086,0,0
1530072790.378752872,0,0
1530072790.391352313,0,0
1530072790.404022530,0,0
1530072790.416628586,0,0
1530072790.429172726,0,0
1530072790.441709157,0,0
1530072790.454270862,0,0
1530072790.466790102,0,0
1530072790.479211069,0,0
1530072790.491908121,0,0
1530072790.504169691,0,0
1530072790.516798533,0,0
1530072790.529121610,0,0
1530072790.541537779,0,0
1530072790.553936194,0,0
1530072790.566527419,0,0
1530072790.579300765,0,0
1530072790.592079160,0,0
1530072790.604597273,0,0
1530072790.617210545,0,0
1530072790.629692694,0,0
1530072790.642304268,0,0
1530072790.655011950,0,0
1530072790.667610393,0,0
1530072790.680219798,0,0
1530072790.692613622,0,0
1530072790.705235396,0,0
1530072790.717642781,0,0
1530072790.730014541,0,0
1530072790.742502036,0,0
1530072790.755112039,0,0
1530072790.767763797,0,0
1530072790.780194472,0,0
1530072790.792899837,0,0
1530072790.805334124,0,0
1530072790.817638257,0,0
1530072790.830255190,0,0
1530072790.843025503,0,0
1530072790.855833525,0,0
1530072790.868263550,0,0
1530072790.880647464,0,0
1530072790.893279128,0,0
1530072790.905701686,0,0
1530072790.918437377,0,0
1530072790.931722302,0,0
1530072790.944254992,0,0
1530072790.956857219,0,0
1530072790.969323861,0,0
1530072790.981716469,0,0
1530072790.994241257,0,0
1530072791.006978514,0,0
1530072791.019756422,0,0
1530072791.032256709,0,0
1530072791.044858577,0,0
1530072791.057410777,0,0
1530072791.069768738,0,0
1530072791.082214087,0,0
1530072791.094797310,0,0
1530072791.107366989,0,0
1530072791.120011881,0,0
1530072791.132490162,0,0
1530072791.144950934,0,0
1530072791.157452092,0,0
1530072791.169937713,0,0
1530072791.182510672,0,0
1530072791.195198075,0,0
1530072791.207925194,0,0
1530072791.220422334,0,0
1530072791.233040479,0,0
1530072791.245548269,0,0
1530072791.258175396,0,0
1530072791.270953642,0,0
1530072791.283585364,0,0
1530072791.296060717,0,0
1530072791.308523452,0,0
1530072791.320927975,0,0
1530072791.333372815,0,0
1530072791.345863120,0,0
1530072791.358329263,0,0
1530072791.370892680,0,0
1530072791.383710082,0,0
1530072791.396032445,0,0
1530072791.408535750,0,0
1530072791.420997852,0,0
1530072791.433507094,0,0
1530072791.446080730,0,0
1530072791.458610544,0,0
1530072791.471109802,0,0
1530072791.483758436,0,0
1530072791.496323190,0,0
1530072791.509140317,0,0
1530072791.521741629,0,0
1530072791.534420050,0,0
1530072791.547044793,0,0
1530072791.559805088,0,0
1530072791.572270229,0,0
1530072791.584812944,0,0
1530072791.597316195,0,0
1530072791.609767380,0,0
1530072791.622326061,0,0
1530072791.634989820,0,0
1530072791.647594623,0,0
1530072791.660144407,0,0
1530072791.672867926,0,0
1530072791.685434727,0,0
1530072791.698058731,0,0
1530072791.710747011,0,0
1530072791.723538987,0,0
1530072791.736233830,0,0
1530072791.748699268,0,0
1530072791.761336309,0,0
1530072791.773802941,0,0
1530072791.786378610,0,0
1530072791.799091892,0,0
1530072791.811781878,0,0
1530072791.824436178,0,0
1530072791.837159718,0,0
1530072791.849842998,0,0
1530072791.862561248,0,0
1530072791.875302079,0,0
1530072791.888079832,0,0
1530072791.900579257,0,0
1530072791.913214481,0,0
1530072791.925894601,0,0
1530072791.938707522,0,0
1530072791.951526459,0,0
1530072791.964075389,0,0
1530072791.976623572,0,0
1530072791.989321502,0,0
1530072792.001874263,0,0
1530072792.014559651,0,0
1530072792.027423724,0,0
1530072792.040093270,0,0
1530072792.052680250,0,0
1530072792.065244662,0,0
1530072792.077858309,0,0
1530072792.090588299,0,0
1530072792.103287170,0,0
1530072792.115944550,0,0
1530072792.128627260,0,0
1530072792.141300235,0,0
1530072792.153812302,0,0
1530072792.166546993,0,0
1530072792.179315161,0,0
1530072792.192121930,0,0
1530072792.204784382,0,0
1530072792.217411928,0,0
1530072792.229867496,0,0
1530072792.242552348,0,0
1530072792.255442199,0,0
1530072792.268120143,0,0
1530072792.280591303,0,0
1530072792.293124802,0,0
1530072792.305561767,0,0
1530072792.318220087,0,0
1530072792.330888781,0,0
1530072792.343435632,0,0
1530072792.356154421,0,0
1530072792.368568587,0,0
1530072792.381029174,0,0
1530072792.393534916,0,0
1530072792.405958422,0,0
1530072792.418611334,0,0
1530072792.431248284,0,0
1530072792.443937198,0,0
1530072792.456432440,0,0
1530072792.468988570,0,0
1530072792.481450631,0,0
1530072792.494202728,0,0
1530072792.506809805,0,0
1530072792.519367891,0,0
1530072792.532149985,0,0
1530072792.544568376,0,0
1530072792.557046539,0,0
1530072792.569442092,0,0
1530072792.581922408,0,0
1530072792.594430373,0,0
1530072792.607200785,0,0
1530072792.620005402,0,0
1530072792.632529492,0,0
1530072792.645093305,0,0
1530072792.657746910,0,0
1530072792.670273113,0,0
1530072792.682868276,0,0
1530072792.695434372,0,0
1530072792.708018298,0,0
1530072792.720302153,0,0
1530072792.732698954,0,0
1530072792.745090825,0,0
1530072792.757659259,0,0
1530072792.770255395,0,0
1530072792.782484381,0,0
1530072792.794980341,0,0
1530072792.807232856,0,0
1530072792.819669740,0,0
1530072792.831885115,0,0
1530072792.843978418,0,0
1530072792.856152435,0,0
1530072792.868377462,0,0
1530072792.880686642,0,0
1530072792.893137047,0,0
1530072792.905389307,0,0
1530072792.917554897,0,0
1530072792.929798312,0,0
1530072792.942135971,0,0
1530072792.954398357,0,0
1530072792.966665376,0,0
1530072792.978911631,0,0
1530072792.991284767,0,0
1530072793.003606433,0,0
1530072793.015852680,0,0
1530072793.028017616,0,0
1530072793.040304429,0,0
1530072793.052771054,0,0
1530072793.065232017,0,0
1530072793.077615552,0,0
1530072793.089803915,0,0
1530072793.102025560,0,0
1530072793.114299720,0,0
1530072793.126591218,0,0
1530072793.138875405,0,0
1530072793.151248212,0,0
1530072793.163734544,0,0
1530072793.176079369,0,0
1530072793.188373581,0,0
1530072793.200631919,0,0
1530072793.212912283,0,0
1530072793.225172780,0,0
1530072793.237341832,0,0
1530072793.249772673,0,0
1530072793.261991488,0,0
1530072793.274364036,0,0
1530072793.286834509,0,0
1530072793.299482663,0,0
1530072793.311929219,0,0
1530072793.324192642,0,0
1530072793.336618223,0,0
1530072793.349085631,0,0
1530072793.361297640,0,0
1530072793.373491650,0,0
1530072793.385701315,0,0
1530072793.398025469,0,0
1530072793.410434282,0,0
1530072793.422816808,0,0
1530072793.435408331,0,0
1530072793.447886626,0,0
1530072793.460153225,0,0
1530072793.472462429,0,0
1530072793.484930157,0,0
1530072793.497412687,0,0
1530072793.509751784,0,0
1530072793.522064693,0,0
1530072793.534320091,0,0
1530072793.546837368,0,0
1530072793.559135554,0,0
1530072793.571545662,0,0
1530072793.584010068,0,0
1530072793.596563594,0,0
1530072793.609018516,0,0
1530072793.621244778,0,0
1530072793.633621956,0,0
1530072793.645925794,0,0
1530072793.658306752,0,0
1530072793.670708339,0,0
1530072793.683090708,0,0
1530072793.695404046,0,0
1530072793.707915025,0,0
1530072793.720474451,0,0
1530072793.732934702,0,0
1530072793.745271377,0,0
1530072793.757822402,0,0
1530072793.770224696,0,0
1530072793.782776063,0,0
1530072793.795231017,0,0
1530072793.807868351,0,0
1530072793.820257505,0,0
1530072793.832600251,0,0
1530072793.845030981,0,0
1530072793.857596529,0,0
1530072793.870171158,0,0
1530072793.882602980,0,0
1530072793.895089937,0,0
1530072793.907641169,0,0
1530072793.920108010,0,0
1530072793.932373295,0,0
1530072793.944920643,0,0
1530072793.957400252,0,0
1530072793.969778849,0,0
1530072793.982316398,0,0
1530072793.994658318,0,0
1530072794.007239179,0,0
1530072794.019834632,0,0
1530072794.032330174,0,0
1530072794.044714373,0,0
1530072794.057061498,0,0
1530072794.069615769,0,0
1530072794.081888976,0,0
1530072794.094380934,0,0
1530072794.106907570,0,0
1530072794.119373112,0,0
1530072794.131966108,0,0
1530072794.144265926,0,0
1530072794.156631542,0,0
1530072794.169026264,0,0
1530072794.181447540,0,0
1530072794.193924708,0,0
1530072794.206264812,0,0
1530072794.218988549,0,0
1530072794.231499633,0,0
1530072794.243901144,0,0
1530072794.256271894,0,0
1530072794.268777015,0,0
1530072794.281251638,0,0
1530072794.293609879,0,0
1530072794.305932430,0,0
1530072794.318316359,0,0
1530072794.330994369,0,0
1530072794.343615666,0,0
1530072794.356254599,0,0
1530072794.368594124,0,0
1530072794.381065376,0,0
1530072794.393586371,0,0
1530072794.406071173,0,0
1530072794.418542930,0,0
1530072794.431191695,0,0
1530072794.443881625,0,0
1530072794.456292110,0,0
1530072794.468789308,0,0
1530072794.481141728,0,0
1530072794.493636995,0,0
1530072794.506229742,0,0
1530072794.518876486,0,0
1530072794.531680354,0,0
1530072794.544155655,0,0
1530072794.556653969,0,0
1530072794.569140825,0,0
1530072794.581732702,0,0
1530072794.594250260,0,0
1530072794.606937761,0,0
1530072794.619748389,0,0
1530072794.632089018,0,0
1530072794.644572285,0,0
1530072794.656874304,0,0
1530072794.669247554,0,0
1530072794.681543607,0,0
1530072794.693915649,0,0
1530072794.706293693,0,0
1530072794.718832407,0,0
1530072794.731319175,0,0
1530072794.743859194,0,0
1530072794.756188007,0,0
1530072794.768712525,0,0
1530072794.781100055,0,0
1530072794.793622628,0,0
1530072794.806146140,0,0
1530072794.818445022,0,0
1530072794.830727858,0,0
1530072794.843144651,0,0
1530072794.855706563,0,0
1530072794.868209222,0,0
1530072794.880512264,0,0
1530072794.892890403,0,0
1530072794.905135226,0,0
1530072794.917334463,0,0
1530072794.929597296,0,0
1530072794.942058462,0,0
1530072794.954668311,0,0
1530072794.967083459,0,0
1530072794.979525425,0,0
1530072794.991918387,0,0
1530072795.004140106,0,0
1530072795.016449963,0,0
1530072795.028962025,0,0
1530072795.041506045,0,0
1530072795.053871733,0,0
1530072795.066234092,0,0
1530072795.078649920,0,0
1530072795.091245650,0,0
1530072795.103875241,0,0
1530072795.116105464,0,0
1530072795.128471560,0,0
1530072795.141035494,0,0
1530072795.153451163,0,0
1530072795.165782241,0,0
1530072795.178111840,0,0
1530072795.190587929,0,0
1530072795.202986801,0,0
1530072795.215243986,0,0
1530072795.227694050,0,0
1530072795.239940205,0,0
1530072795.252142589,0,0
1530072795.264275085,0,0
1530072795.276538195,0,0
1530072795.288816854,0,0
1530072795.301146075,0,0
1530072795.313459908,0,0
1530072795.325896980,0,0
1530072795.338282791,0,0
1530072795.350796811,0,0
1530072795.363300917,0,0
1530072795.375634958,0,0
1530072795.388086992,0,0
1530072795.400322936,0,0
1530072795.412836179,0,0
1530072795.425145150,0,0
1530072795.437452446,0,0
1530072795.449593261,0,0
1530072795.461760352,0,0
1530072795.473928339,0,0
1530072795.486177711,0,0
1530072795.498550335,0,0
1530072795.510875105,0,0
1530072795.523328802,0,0
1530072795.535526178,0,0
1530072795.547901979,0,0
1530072795.560271474,0,0
1530072795.572595436,0,0
1530072795.585012030,0,0
1530072795.597313542,0,0
1530072795.609762537,0,0
1530072795.622055642,0,0
1530072795.634454891,0,0
1530072795.646911494,0,0
1530072795.659512001,0,0
1530072795.671938244,0,0
1530072795.684144614,0,0
1530072795.696396359,0,0
1530072795.708602566,0,0
1530072795.720939221,0,0
1530072795.733115665,0,0
1530072795.745196474,0,0
1530072795.757247560,0,0
1530072795.769401486,0,0
1530072795.781478818,0,0
1530072795.793536099,0,0
1530072795.805825536,0,0
1530072795.817900776,0,0
1530072795.830235498,0,0
1530072795.842389747,0,0
1530072795.854505080,0,0
1530072795.866648815,0,0
1530072795.879038693,0,0
1530072795.891403337,0,0
1530072795.903590536,0,0
1530072795.915770549,0,0
1530072795.927905227,0,0
1530072795.940044881,0,0
1530072795.952442635,0,0
1530072795.964475535,0,0
1530072795.976502598,0,0
1530072795.988545764,0,0
1530072796.000586040,0,0
1530072796.012922043,0,0
1530072796.024972413,0,0
1530072796.037064685,0,0
1530072796.049334326,0,0
1530072796.061377110,0,0
1530072796.073574167,0,0
1530072796.085761473,0,0
1530072796.097830070,0,0
1530072796.109897437,0,0
1530072796.121999912,0,0
1530072796.134061039,0,0
1530072796.146259547,0,0
1530072796.158551223,0,0
1530072796.170593679,0,0
1530072796.182891940,0,0
1530072796.195006338,0,0
1530072796.207106366,0,0
1530072796.219419420,0,0
1530072796.231500485,0,0
1530072796.243570733,0,0
1530072796.255607010,0,0
1530072796.267973763,0,0
1530072796.279967825,0,0
1530072796.292196154,0,0
1530072796.304139798,0,0
1530072796.316179077,0,0
1530072796.328356621,0,0
1530072796.340473298,0,0
1530072796.352599391,0,0
1530072796.364698202,0,0
1530072796.376795585,0,0
1530072796.388795370,0,0
1530072796.400982260,0,0
1530072796.413266864,0,0
1530072796.425505017,0,0
1530072796.437876225,0,0
1530072796.449877217,0,0
1530072796.461898006,0,0
1530072796.473888523,0,0
1530072796.485873062,0,0
1530072796.497943526,0,0
1530072796.509963362,0,0
1530072796.521954766,0,0
1530072796.533968981,0,0
1530072796.545995170,0,0
1530072796.558018397,0,0
1530072796.570024696,0,0
1530072796.582050147,0,0
1530072796.594206286,0,0
1530072796.606194981,0,0
1530072796.618474183,0,0
1530072796.630506069,0,0
1530072796.642508355,0,0
1530072796.654697706,0,0
1530072796.666752648,0,0
1530072796.678767975,0,0
1530072796.690746478,0,0
1530072796.702995338,0,0
1530072796.714959703,0,0
1530072796.726945756,0,0
1530072796.750573287,0,0
1530072796.762610923,0,0
1530072796.774628259,0,0
1530072796.786824463,0,0
1530072796.798821346,0,0
1530072796.811082337,0,0
1530072796.823230253,0,0
1530072796.835274094,0,0
1530072796.847254790,0,0
1530072796.859253172,0,0
1530072796.871240207,0,0
1530072796.883402077,0,0
1530072796.895589409,0,0
1530072796.907604599,0,0
1530072796.919595974,0,0
1530072796.931618738,0,0
1530072796.943613837,0,0
1530072796.955711723,0,0
1530072796.967890587,0,0
1530072796.980077470,0,0
1530072796.992034566,0,0
1530072797.004226260,0,0
1530072797.016184328,0,0
1530072797.028102135,0,0
1530072797.040357976,0,0
1530072797.052407978,0,0
1530072797.064574382,0,0
1530072797.076758095,0,0
1530072797.088845876,0,0
1530072797.101122324,0,0
1530072797.113141011,0,0
1530072797.125163856,0,0
1530072797.137152179,0,0
1530072797.149451540,0,0
1530072797.161443405,0,0
1530072797.173382061,0,0
1530072797.185342289,0,0
1530072797.197310508,0,0
1530072797.209281820,0,0
1530072797.221384881,0,0
1530072797.233418725,0,0
1530072797.245376603,0,0
1530072797.257284361,0,0
1530072797.269259542,0,0
1530072797.281361424,0,0
1530072797.293319352,0,0
1530072797.305312240,0,0
1530072797.317418404,0,0
1530072797.329443003,0,0
1530072797.341445803,0,0
1530072797.353440660,0,0
1530072797.365427134,0,0
1530072797.377417620,0,0
1530072797.389437865,0,0
1530072797.401530340,0,0
1530072797.413719810,0,0
1530072797.425705715,0,0
1530072797.437897318,0,0
1530072797.449831632,0,0
1530072797.461911307,0,0
1530072797.474081986,0,0
1530072797.486170246,0,0
1530072797.498211310,0,0
1530072797.510351446,0,0
1530072797.522433638,0,0
1530072797.534478349,0,0
1530072797.546447449,0,0
1530072797.558776420,0,0
1530072797.570861472,0,0
1530072797.582921550,0,0
1530072797.594999602,0,0
1530072797.607197517,0,0
1530072797.619230689,0,0
1530072797.631468406,0,0
1530072797.643801867,0,0
1530072797.655765190,0,0
1530072797.667791245,0,0
1530072797.679905606,0,0
1530072797.691888544,0,0
1530072797.703943868,0,0
1530072797.715932523,0,0
1530072797.728010621,0,0
1530072797.739991325,0,0
1530072797.751977634,0,0
1530072797.764102762,0,0
1530072797.776105050,0,0
1530072797.788334251,0,0
1530072797.800400855,0,0
1530072797.812478402,0,0
1530072797.824691226,0,0
1530072797.836786214,0,0
1530072797.848867639,0,0
1530072797.860995044,0,0
1530072797.873298189,0,0
1530072797.885622808,0,0
1530072797.897805344,0,0
1530072797.910055799,0,0
1530072797.922234895,0,0
1530072797.934377222,0,0
1530072797.946659992,0,0
1530072797.958927885,0,0
1530072797.971248992,0,0
1530072797.983378055,0,0
1530072797.995666696,0,0
1530072798.007918937,0,0
1530072798.020137997,0,0
1530072798.032206884,0,0
1530072798.044330052,0,0
1530072798.056450470,0,0
1530072798.068489857,0,0
1530072798.080733368,0,0
1530072798.092716035,0,0
1530072798.104644414,0,0
1530072798.116598505,0,0
1530072798.128882783,0,0
1530072798.141082286,0,0
1530072798.153202129,0,0
1530072798.165211372,0,0
1530072798.177241437,0,0
1530072798.189404058,0,0
1530072798.201362509,0,0
1530072798.213291948,0,0
1530072798.225486938,0,0
1530072798.237510443,0,0
1530072798.249773419,0,0
1530072798.261713856,0,0
1530072798.273661905,0,0
1530072798.285697771,0,0
1530072798.297640453,0,0
1530072798.309890612,0,0
1530072798.321846389,0,0
1530072798.333808020,0,0
1530072798.345835784,0,0
1530072798.358048688,0,0
1530072798.370068200,0,0
1530072798.382071621,0,0
1530072798.394028340,0,0
1530072798.405983723,0,0
1530072798.417906092,0,0
1530072798.429847145,0,0
1530072798.441851322,0,0
1530072798.454023081,0,0
1530072798.466044667,0,0
1530072798.478010772,0,0
1530072798.490062601,0,0
1530072798.502131820,0,0
1530072798.514135667,0,0
1530072798.526350763,0,0
1530072798.538366628,0,0
1530072798.550377959,0,0
1530072798.562413821,0,0
1530072798.574471494,0,0
1530072798.586498015,0,0
1530072798.598507650,0,0
1530072798.610660509,0,0
1530072798.622676284,0,0
1530072798.634935779,0,0
1530072798.647219444,0,0
1530072798.659252157,0,0
1530072798.671473575,0,0
1530072798.683711256,0,0
1530072798.695743692,0,0
1530072798.707884801,0,0
1530072798.720016169,0,0
1530072798.731967527,0,0
1530072798.743907172,0,0
1530072798.755875328,0,0
1530072798.767867261,0,0
1530072798.779928457,0,0
1530072798.792002328,0,0
1530072798.803966918,0,0
1530072798.815924264,0,0
1530072798.828107631,0,0
1530072798.840050281,0,0
1530072798.852154728,0,0
1530072798.864248686,0,0
1530072798.876486684,0,0
1530072798.888602200,0,0
1530072798.900783080,0,0
1530072798.913080864,0,0
1530072798.925391792,0,0
1530072798.937376632,0,0
1530072798.949462268,0,0
1530072798.961492586,0,0
1530072798.973599306,0,0
1530072798.985617373,0,0
1530072798.997571775,0,0
1530072799.009617740,0,0
1530072799.021829842,0,0
1530072799.033788745,0,0
1530072799.045788161,0,0
1530072799.057869879,0,0
1530072799.069818117,0,0
1530072799.081973262,0,0
1530072799.093993405,0,0
1530072799.105925439,0,0
1530072799.118051973,0,0
1530072799.130068458,0,0
1530072799.142250534,0,0
1530072799.154231930,0,0
1530072799.166225507,0,0
1530072799.178252933,0,0
1530072799.190266049,0,0
1530072799.202328697,0,0
1530072799.214327292,0,0
1530072799.226458554,0,0
1530072799.238507665,0,0
1530072799.250599324,0,0
1530072799.262672387,0,0
1530072799.274713253,0,0
1530072799.286947348,0,0
1530072799.298952661,0,0
1530072799.311151893,0,0
1530072799.323187581,0,0
1530072799.335520272,0,0
1530072799.347628479,0,0
1530072799.359774593,0,0
1530072799.371850484,0,0
1530072799.384033888,0,0
1530072799.395985700,0,0
1530072799.407982375,0,0
1530072799.420179284,0,0
1530072799.432175221,0,0
1530072799.444201645,0,0
1530072799.456482150,0,0
1530072799.468626894,0,0
1530072799.481012549,0,0
1530072799.493128651,0,0
1530072799.505545220,0,0
1530072799.517686996,0,0
1530072799.529871394,0,0
1530072799.541921744,0,0
1530072799.554054831,0,0
1530072799.566026664,0,0
1530072799.577998479,0,0
1530072799.590153849,0,0
1530072799.602176504,0,0
1530072799.614174444,0,0
1530072799.626212102,0,0
1530072799.638199950,0,0
1530072799.650226507,0,0
1530072799.662475319,0,0
1530072799.674457037,0,0
1530072799.686742585,0,0
1530072799.698723977,0,0
1530072799.710829405,0,0
1530072799.723003181,0,0
1530072799.735123205,0,0
1530072799.747198346,0,0
1530072799.759271481,0,0
1530072799.771333520,0,0
1530072799.783387625,0,0
1530072799.795427758,0,0
1530072799.807539368,0,0
1530072799.819526866,0,0
1530072799.831692293,0,0
1530072799.843738901,0,0
1530072799.855943998,0,0
1530072799.867936667,0,0
1530072799.879937519,0,0
1530072799.892013431,0,0
1530072799.903933649,0,0
1530072799.915904718,0,0
1530072799.928029026,0,0
1530072799.940026783,0,0
1530072799.952003555,0,0
1530072799.964230241,0,0
1530072799.976342466,0,0
1530072799.988510184,0,0
1530072800.000640998,0,0
1530072800.012896083,0,0
1530072800.024970342,0,0
1530072800.037008724,0,0
1530072800.049309685,0,0
1530072800.061529476,0,0
1530072800.073758984,0,0
1530072800.086002338,0,0
1530072800.097940663,0,0
1530072800.109885734,0,0
1530072800.121935628,0,0
1530072800.133902263,0,0
1530072800.145885133,0,0
1530072800.157903638,0,0
1530072800.169882317,0,0
1530072800.181864332,0,0
1530072800.193829398,0,0
1530072800.205828172,0,0
1530072800.217785630,0,0
1530072800.229763388,0,0
1530072800.241741110,0,0
1530072800.253689484,0,0
1530072800.265667492,0,0
1530072800.277605858,0,0
1530072800.289578353,0,0
1530072800.301631501,0,0
1530072800.313772718,0,0
1530072800.325855352,0,0
1530072800.337912344,0,0
1530072800.350027374,0,0
1530072800.362061559,0,0
1530072800.374102236,0,0
1530072800.386338275,0,0
1530072800.398332652,0,0
1530072800.410393965,0,0
1530072800.422400768,0,0
1530072800.434619809,0,0
1530072800.446676729,0,0
1530072800.458675168,0,0
1530072800.470755156,0,0
1530072800.482759496,0,0
1530072800.494775650,0,0
1530072800.506880219,0,0
1530072800.518883315,0,0
1530072800.530873372,0,0
1530072800.542936332,0,0
1530072800.554938105,0,0
