ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531236829.763814835,236,33.802,18.393,1448,1500,536,1448,11,38,3,3,1,796.1e3,14.543,2.88672,2.88672,3.8e6,9.5e6,796.5e3,16
1531236829.785037841,224,20.272,19.417,1448,1500,536,1448,8,11622,32,9,30,33.8e6,0,2.88672,2.88672,4.6e6,101.1e6,14.8e6,36
1531236829.807957158,220,17.753,19.44,1448,1500,536,1448,8,11622,42,12,39,33.8e6,0,2.88672,2.88672,5.2e6,101.1e6,12.1e6,60
1531236829.825792733,220,18.534,16.141,1448,1500,536,1448,6,18862,42,14,39,33.8e6,0,1,2,3.8e6,35.0e6,957.6e3,76
1531236829.847453988,224,20.002,20.512,1448,1500,536,1448,10,34790,56,19,53,46.7e6,0,1,2,5.8e6,48.4e6,46.7e6,100
1531236829.868429143,220,17.21,10.327,1448,1500,536,1448,3,49270,75,24,72,46.7e6,0,0.75,2,2.0e6,36.3e6,1.9e6,120
1531236829.890637019,216,15.434,10.448,1448,1500,536,1448,6,53614,81,27,78,46.7e6,0,1,2,4.5e6,48.4e6,3.4e6,140
1531236829.911548185,216,13.601,10.58,1448,1500,536,1448,12,53614,105,32,102,50.1e6,0,1,2,10.2e6,51.9e6,50.1e6,164
1531236829.933382533,208,7.692,7.717,1448,1500,536,1448,16,115878,143,41,140,231.7e6,0,1,2,24.1e6,240.0e6,231.7e6,184
1531236829.956375578,208,7.643,9.559,1448,1500,536,1448,5,115878,160,47,157,231.7e6,0,1,2,7.6e6,240.0e6,33.4e6,208
1531236829.973864021,212,9.434,10.751,1448,1500,536,1448,5,115878,169,54,166,231.7e6,0,1,2,6.1e6,240.0e6,3.6e6,228
1531236829.992878364,212,9.341,10.487,1448,1500,536,1448,19,173798,236,59,233,609.7e6,0,1,2,23.6e6,631.6e6,51.3e6,244
1531236830.012600737,208,5.528,3.809,1448,1500,536,1448,42,244750,428,73,425,609.7e6,0,1.25,2,88.0e6,789.5e6,24.1e6,264
1531236830.032624670,208,7.095,5.458,1448,1500,536,1448,7,246198,480,103,477,39.8e6,0,1.25,2,11.4e6,51.6e6,19.2e6,284
1531236830.051489683,208,6.438,5.408,1448,1500,536,1448,6,246198,503,137,500,30.2e6,0,1,2,10.8e6,31.3e6,8.2e6,304
1531236830.071483369,208,6.438,5.408,1448,1500,536,1448,6,246198,503,160,500,30.2e6,0,1,2,10.8e6,31.3e6,8.2e6,324
1531236830.092616508,208,5.349,4.611,1448,1500,536,1448,6,246198,528,182,525,30.2e6,0,1,2,13.0e6,31.3e6,28.5e6,344
1531236830.112411292,208,4.348,4.404,1448,1500,536,1448,6,246198,554,199,551,14.3e6,0,1,2,16.0e6,14.9e6,5.2e6,364
1531236830.134522970,208,4.312,3.376,1448,1500,536,1448,6,246198,566,210,563,14.3e6,0,1,2,16.1e6,14.9e6,9.6e6,384
1531236830.156078557,208,4.312,3.376,1448,1500,536,1448,6,246198,568,218,565,14.3e6,0,1,2,16.1e6,14.9e6,2.6e6,408
1531236830.175818249,208,4.312,3.376,1448,1500,536,1448,6,246198,568,220,565,14.3e6,0,1,2,16.1e6,14.9e6,2.6e6,428
1531236830.197140791,212,9.682,13.272,1448,1500,536,1448,4,246198,572,222,569,14.3e6,0,1,2,4.8e6,14.9e6,1.5e6,448
1531236830.216669944,212,9.682,13.272,1448,1500,536,1448,6,246198,578,225,575,14.3e6,0,1,2,7.2e6,14.9e6,1.2e6,468
1531236830.258185384,216,15.282,16.346,1448,1500,536,1448,6,257782,586,228,583,14.3e6,0,1,2,4.5e6,14.9e6,492.4e3,512
1531236830.280733796,216,15.282,16.346,1448,1500,536,1448,2,257782,588,232,585,14.3e6,0,1,2,1.5e6,14.9e6,1.7e6,532
1531236830.301166206,224,22.935,22.392,1448,1500,536,1448,6,292534,597,237,594,14.3e6,0,1,2,3.0e6,14.9e6,4.6e6,552
1531236830.322283870,224,21.562,19.539,1448,1500,536,1448,6,362038,606,244,603,14.3e6,0,1,2,3.2e6,14.9e6,1.6e6,572
1531236830.339517098,224,21.562,19.539,1448,1500,536,1448,6,362038,612,246,608,14.3e6,0,1,2,3.2e6,14.9e6,1.6e6,592
1531236830.360918823,224,23.466,18.462,1448,1500,536,1448,6,362038,613,248,609,14.3e6,0,1,2,3.0e6,14.9e6,872.7e3,612
1531236830.380949673,224,21.242,21.401,1448,1500,536,1448,2,509734,628,259,624,14.3e6,0,1,2,1.1e6,14.9e6,5.2e6,632
1531236830.400937269,224,21.242,21.401,1448,1500,536,1448,2,509734,628,259,624,14.3e6,0,1,2,1.1e6,14.9e6,5.2e6,652
1531236830.417163615,216,15.474,17.339,1448,1500,536,1448,6,522766,642,264,638,14.3e6,0,1,2,4.5e6,14.9e6,10.1e6,672
1531236830.435043717,216,15.474,17.339,1448,1500,536,1448,6,522766,642,268,638,14.3e6,0,1,2,4.5e6,14.9e6,10.1e6,688
1531236830.458246712,220,17.393,16.842,1448,1500,536,1448,6,531454,648,272,644,14.3e6,0,1,2,4.0e6,14.9e6,2.4e6,708
1531236830.480386962,224,21.2,16.011,1448,1500,536,1448,6,540142,654,276,650,14.3e6,0,1,2,3.3e6,14.9e6,1.9e6,732
1531236830.500806287,224,20.765,12.876,1448,1500,536,1448,6,543038,658,277,654,14.3e6,0,1,2,3.3e6,14.9e6,1.3e6,752
1531236830.521053182,220,19.396,12.395,1448,1500,536,1448,4,543038,660,279,656,14.3e6,0,1,2,2.4e6,14.9e6,1.6e6,772
1531236830.539613961,228,24.597,19.697,1448,1500,536,1448,6,551726,664,281,660,10.1e6,0,1,2,2.8e6,10.5e6,989.3e3,792
1531236830.560599031,232,28.691,22.961,1448,1500,536,1448,6,554622,668,283,664,10.1e6,0,1.25,2,2.4e6,13.1e6,1.2e6,812
1531236830.581708983,232,30.059,19.958,1448,1500,536,1448,6,560414,670,285,666,10.1e6,0,0.75,2,2.3e6,7.9e6,1.8e6,832
1531236830.604435212,236,32.746,20.342,1448,1500,536,1448,6,563310,672,286,668,10.1e6,0,1,2,2.1e6,10.5e6,898.5e3,856
1531236830.627061348,236,32.746,20.342,1448,1500,536,1448,6,563310,672,286,668,10.1e6,0,1,2,2.1e6,10.5e6,898.5e3,876
1531236830.646771796,244,42.619,27.77,1448,1500,536,1448,6,574894,680,289,676,10.1e6,0,1,2,1.6e6,10.5e6,1.2e6,900
1531236830.666925816,240,39.486,27.092,1448,1500,536,1448,6,577790,682,291,678,10.1e6,0,1,2,1.8e6,10.5e6,1.3e6,920
1531236830.688011036,240,39.486,27.092,1448,1500,536,1448,6,577790,682,291,678,10.1e6,0,1,2,1.8e6,10.5e6,1.3e6,940
1531236830.710890667,244,41.146,23.638,1448,1500,536,1448,6,586478,684,294,680,1.9e6,0,1,2,1.7e6,1.9e6,1.9e6,960
1531236830.731456857,244,41.146,23.638,1448,1500,536,1448,6,586478,688,294,684,1.9e6,0,1,2,1.7e6,1.9e6,1.9e6,984
1531236830.751215731,244,41.146,23.638,1448,1500,536,1448,6,586478,688,294,684,1.9e6,0,1,2,1.7e6,1.9e6,1.9e6,1004
