ts,in_queue.size, in_queue.number
1530573407.990245172,7570,3
1530573408.003046073,6056,3
1530573408.015683651,6056,3
1530573408.028179453,4542,3
1530573408.040688308,4542,3
1530573408.053375695,4542,3
1530573408.065929505,4542,3
1530573408.078666841,4542,3
1530573408.091430166,4542,3
1530573408.104238943,4542,3
1530573408.116958513,4542,3
1530573408.129514945,4542,3
1530573408.142230253,4542,3
1530573408.155099605,6056,3
1530573408.167839825,7570,3
1530573408.180582902,6056,2
1530573408.193285119,6056,2
1530573408.206023897,9084,3
1530573408.218747215,9084,3
1530573408.231682263,9084,3
1530573408.244421543,9084,3
1530573408.257139446,9084,3
1530573408.270038228,6056,2
1530573408.282894824,6056,2
1530573408.295502244,4542,2
1530573408.308152220,6056,3
1530573408.320953677,4542,3
1530573408.333648765,4542,3
1530573408.346603485,4542,3
1530573408.359331691,4542,3
1530573408.372038023,4542,3
1530573408.384757522,4542,3
1530573408.397561127,4542,3
1530573408.410422959,4542,3
1530573408.423315095,4542,2
1530573408.436089015,6056,2
1530573408.448908151,6056,2
1530573408.461552892,7570,3
1530573408.474518296,7570,3
1530573408.487445872,7570,3
1530573408.500172500,9084,3
1530573408.512832976,9084,3
1530573408.525582894,7570,3
1530573408.538315603,7570,3
1530573408.551274954,6056,3
1530573408.563919792,6056,3
1530573408.576775805,4542,3
1530573408.589515552,4542,3
1530573408.602165967,4542,3
1530573408.615015222,4542,3
1530573408.627790754,4542,3
1530573408.640550942,4542,3
1530573408.653218389,4542,3
1530573408.665990420,3028,2
1530573408.678799443,3028,2
1530573408.691591997,3028,2
1530573408.704512771,4542,2
1530573408.717290501,6056,2
1530573408.730166066,9084,3
1530573408.742901863,6056,2
1530573408.755758044,9084,3
1530573408.768493775,9084,3
1530573408.781274450,9084,3
1530573408.794120936,9084,3
1530573408.806842596,9084,3
1530573408.819524377,6056,2
1530573408.832151224,6056,2
1530573408.844786012,4542,2
1530573408.857528745,6056,3
1530573408.870254512,4542,3
1530573408.883138657,4542,3
1530573408.895993476,3028,2
1530573408.908645491,4542,3
1530573408.921467463,4542,3
1530573408.934153399,4542,3
1530573408.947006523,4542,3
1530573408.959749383,6056,3
1530573408.972677512,4542,2
1530573408.985453910,6056,2
1530573408.998183713,7570,3
1530573409.011066553,7570,3
1530573409.023798411,10598,4
1530573409.036421154,7570,3
1530573409.049110886,9084,3
1530573409.061806338,10598,4
1530573409.074596438,7570,3
1530573409.087242396,7570,3
1530573409.099991632,6056,3
1530573409.112642071,6056,3
1530573409.125529097,4542,3
1530573409.138181671,3028,2
1530573409.150887902,3028,2
1530573409.163683522,3028,2
1530573409.176532151,3028,2
1530573409.189205151,3028,2
1530573409.201945387,4542,3
1530573409.214863805,4542,3
1530573409.227551568,4542,3
1530573409.240368621,6056,3
1530573409.253078801,4542,2
1530573409.265775205,6056,2
1530573409.278614754,9084,3
1530573409.291401116,6056,2
1530573409.304016405,9084,3
1530573409.316642508,9084,3
1530573409.329442236,12112,4
1530573409.342414751,9084,3
1530573409.355292841,9084,3
1530573409.367900041,6056,2
1530573409.380590127,3028,1
1530573409.393433519,4542,2
1530573409.406211116,3028,2
1530573409.419093143,4542,3
1530573409.431803803,4542,3
1530573409.444547380,4542,3
1530573409.457226048,4542,3
1530573409.469817503,4542,3
1530573409.482459200,4542,3
1530573409.495164393,4542,3
1530573409.507833344,6056,3
1530573409.520537481,4542,2
1530573409.533227999,6056,2
1530573409.545955871,7570,3
1530573409.558915927,7570,3
1530573409.571846003,10598,4
1530573409.584513884,7570,3
1530573409.597162019,9084,3
1530573409.609793148,10598,4
1530573409.622482179,7570,3
1530573409.635202249,4542,2
1530573409.647813256,6056,3
1530573409.660553739,4542,3
1530573409.673468670,4542,3
1530573409.686154056,4542,3
1530573409.698826232,4542,3
1530573409.711492919,4542,3
1530573409.724096037,4542,3
1530573409.736880780,4542,3
1530573409.749646897,4542,3
1530573409.762441773,4542,3
1530573409.775270172,4542,3
1530573409.788020891,6056,3
1530573409.800827234,7570,3
1530573409.813548372,6056,2
1530573409.826289835,9084,3
1530573409.839140266,9084,3
1530573409.851934287,9084,3
1530573409.864885870,9084,3
1530573409.877518363,9084,3
1530573409.890225541,9084,3
1530573409.902929267,6056,2
1530573409.915623050,6056,2
1530573409.928425776,3028,1
1530573409.941045970,6056,3
1530573409.953884538,4542,3
1530573409.966641752,4542,3
1530573409.979483994,4542,3
1530573409.992182721,4542,3
1530573410.004852587,4542,3
1530573410.017553874,4542,3
1530573410.030282745,4542,3
1530573410.043208487,4542,3
1530573410.055831917,6056,3
1530573410.068644210,7570,3
1530573410.081281933,6056,2
1530573410.094091670,10598,4
1530573410.106792896,7570,3
1530573410.119625049,7570,3
1530573410.132518795,9084,3
1530573410.145338201,9084,3
1530573410.157951638,7570,3
1530573410.170688976,7570,3
1530573410.183428703,6056,3
1530573410.196155093,6056,3
1530573410.208944238,4542,3
1530573410.221668548,4542,3
1530573410.234600403,4542,3
1530573410.247337081,4542,3
1530573410.260010263,4542,3
1530573410.272928821,4542,3
1530573410.285680338,4542,3
1530573410.298543593,4542,3
1530573410.311354402,4542,3
1530573410.323929065,4542,3
1530573410.336559019,6056,3
1530573410.349211615,6056,2
1530573410.361818029,6056,2
1530573410.374598322,6056,2
1530573410.387261313,9084,3
1530573410.400038256,6056,2
1530573410.412922967,9084,3
1530573410.425687751,6056,2
1530573410.438560652,6056,2
1530573410.451518306,4542,2
1530573410.464384429,6056,3
1530573410.477130318,4542,3
1530573410.489793869,4542,3
1530573410.502593394,4542,3
1530573410.515607895,4542,3
1530573410.528331037,4542,3
1530573410.541014238,4542,3
1530573410.553693367,4542,3
1530573410.566464593,4542,3
1530573410.579235678,4542,2
1530573410.591865121,6056,2
1530573410.604686149,9084,3
1530573410.617592680,6056,2
1530573410.630269095,7570,3
1530573410.643031877,7570,3
1530573410.655783819,10598,4
1530573410.668602990,10598,4
1530573410.681312146,9084,3
1530573410.694056319,10598,4
1530573410.706990658,7570,3
1530573410.719836960,7570,3
1530573410.732595020,6056,3
1530573410.745400685,6056,3
1530573410.758206556,4542,3
1530573410.771058308,4542,3
1530573410.783751048,4542,3
1530573410.796489289,4542,3
1530573410.809193445,4542,3
1530573410.822095991,3028,2
1530573410.835034597,4542,3
1530573410.847788400,4542,3
1530573410.860560959,4542,3
1530573410.873291902,3028,2
1530573410.886052517,4542,2
1530573410.898855363,6056,2
1530573410.911794259,9084,3
1530573410.924489221,6056,2
1530573410.937218855,9084,3
1530573410.950133536,9084,3
1530573410.962934845,9084,3
1530573410.975908659,9084,3
1530573410.988640128,9084,3
1530573411.001523889,6056,2
1530573411.014484147,6056,2
1530573411.027354110,6056,3
1530573411.040299684,3028,2
1530573411.053087047,3028,2
1530573411.065990897,3028,2
1530573411.078905410,4542,3
1530573411.091737434,4542,3
1530573411.104593404,4542,3
1530573411.117484170,4542,3
1530573411.130311251,4542,3
1530573411.142998234,6056,3
1530573411.155825417,7570,3
1530573411.168577126,6056,2
1530573411.181409156,7570,3
1530573411.194101538,7570,3
1530573411.206793469,10598,4
1530573411.219473256,10598,4
1530573411.232200077,9084,3
1530573411.244894000,10598,4
1530573411.257610859,7570,3
1530573411.270523440,4542,2
1530573411.283283837,6056,3
1530573411.296081597,3028,2
1530573411.308880698,4542,3
1530573411.321546168,4542,3
1530573411.334316941,4542,3
1530573411.347115215,4542,3
1530573411.359954561,4542,3
1530573411.372688613,4542,3
1530573411.385327781,4542,3
1530573411.398108946,4542,3
1530573411.410993672,4542,3
1530573411.423702971,4542,3
1530573411.436458917,4542,3
1530573411.449204913,4542,3
1530573411.462044332,4542,3
1530573411.474953244,4542,3
1530573411.487718395,3028,2
1530573411.500584823,3028,2
1530573411.513446073,3028,2
1530573411.526225498,4542,3
1530573411.539066501,4542,3
1530573411.551807567,4542,3
1530573411.564722129,4542,3
1530573411.577626813,4542,3
1530573411.590453629,4542,3
1530573411.603232951,4542,3
1530573411.616029745,4542,3
1530573411.628752946,4542,3
1530573411.641433315,7570,4
1530573411.654398285,6056,3
1530573411.667391687,7570,3
1530573411.680066338,9084,3
1530573411.692973032,9084,3
1530573411.705731938,9084,3
