ts, Backlog in Bytes, Backlog in packets
1531201708.107456678,222,3
1531201708.212613425,0,0
1531201708.317706668,156,2
1531201708.422878481,354,5
1531201708.528023890,78,1
1531201708.633202605,222,3
1531201708.738318141,78,1
1531201708.843468982,66,1
1531201708.948657901,66,1
1531201709.053773981,66,1
1531201709.158941100,354,5
1531201709.264109267,144,2
1531201709.369264128,164,2
1531201709.474413822,210,3
1531201709.579577190,132,2
1531201709.684768019,238,3
1531201709.789852747,336,4
1531201709.895005970,234,3
1531201710.000187494,156,2
1531201710.105373120,0,0
1531201710.210526531,242,3
1531201710.315679724,132,2
1531201710.420934364,366,5
1531201710.526122494,238,3
1531201710.631425574,156,2
1531201710.736634994,144,2
1531201710.841740028,276,4
1531201710.946957310,316,4
1531201711.052099790,156,2
1531201711.157295730,144,2
1531201711.262399771,66,1
1531201711.367558890,132,2
1531201711.472731593,144,2
1531201711.577821242,78,1
1531201711.683016687,144,2
1531201711.788199897,164,2
1531201711.893373579,66,1
1531201711.998518797,222,3
1531201712.103654130,144,2
1531201712.208822214,132,2
1531201712.313932103,222,3
1531201712.419178103,152,2
1531201712.524301908,210,3
1531201712.629436491,78,1
1531201712.734605306,222,3
1531201712.839755813,0,0
1531201712.944942664,0,0
1531201713.050023042,0,0
1531201713.155082124,66,1
1531201713.260237050,144,2
1531201713.365392609,222,3
1531201713.470555322,210,3
1531201713.575686984,198,3
1531201713.680853803,78,1
1531201713.785973433,144,2
1531201713.891156822,78,1
1531201713.996300520,66,1
1531201714.101428095,78,1
1531201714.206522419,276,4
1531201714.311721473,66,1
1531201714.416903651,132,2
1531201714.522031436,210,3
1531201714.627132558,144,2
1531201714.732371669,144,2
1531201714.837543081,222,3
1531201714.942686280,132,2
1531201715.047843804,144,2
1531201715.153050122,66,1
1531201715.258158801,66,1
1531201715.363348970,132,2
1531201715.468480211,0,0
1531201715.573601624,66,1
1531201715.678757079,66,1
1531201715.783898214,222,3
1531201715.889079762,156,2
1531201715.994239665,78,1
1531201716.099358382,234,3
1531201716.204672133,144,2
1531201716.309790214,0,0
1531201716.414912991,222,3
1531201716.520063872,210,3
1531201716.625239044,78,1
1531201716.730377937,66,1
1531201716.835600000,0,0
1531201716.940799212,132,2
1531201717.045911532,66,1
1531201717.151021195,222,3
1531201717.256166636,316,4
1531201717.361320121,144,2
1531201717.466440110,210,3
1531201717.571566302,156,2
1531201717.676878566,78,1
1531201717.781991349,0,0
1531201717.887164130,156,2
1531201717.992406435,144,2
1531201718.097523883,234,3
1531201718.202653663,222,3
1531201718.307836221,132,2
1531201718.413025324,222,3
1531201718.518169393,288,4
1531201718.623302445,66,1
1531201718.728449627,66,1
1531201718.833622245,198,3
1531201718.938745377,144,2
1531201719.043915565,66,1
1531201719.149081430,222,3
1531201719.254239883,132,2
1531201719.359363371,144,2
1531201719.464518633,222,3
1531201719.569736098,222,3
1531201719.674838833,210,3
1531201719.779998789,144,2
1531201719.885197777,132,2
1531201719.990360145,78,1
1531201720.095520283,222,3
1531201720.200727499,144,2
1531201720.305786612,156,2
1531201720.410896220,132,2
1531201720.516078514,66,1
1531201720.621375442,144,2
1531201720.726522540,144,2
1531201720.831720057,222,3
1531201720.936901498,66,1
1531201721.042023523,66,1
1531201721.147132490,132,2
1531201721.252300690,0,0
1531201721.357416490,66,1
1531201721.462538007,78,1
1531201721.567675669,0,0
1531201721.672856703,66,1
1531201721.777970918,222,3
1531201721.883129263,0,0
1531201721.988253711,0,0
1531201722.093459609,250,3
1531201722.198555153,276,4
1531201722.303777488,234,3
1531201722.408955882,312,4
1531201722.514068838,430,5
1531201722.619228821,378,5
1531201722.724416080,144,2
1531201722.829567144,156,2
1531201722.934744713,222,3
1531201723.039927117,222,3
1531201723.145236357,222,3
1531201723.250390065,78,1
1531201723.355537995,144,2
1531201723.460845098,144,2
1531201723.565983540,210,3
1531201723.671126740,234,3
1531201723.776294168,386,5
1531201723.881407044,210,3
1531201723.986570937,198,3
1531201724.091741830,222,3
1531201724.196981315,144,2
1531201724.302081711,308,4
1531201724.407284213,78,1
1531201724.512473467,308,4
1531201724.617619298,0,0
1531201724.722754004,132,2
1531201724.827935336,66,1
1531201724.933090386,296,4
1531201725.038233572,144,2
1531201725.143454951,66,1
1531201725.248688461,132,2
1531201725.353827116,66,1
1531201725.459081474,288,4
1531201725.564280060,0,0
1531201725.669408657,222,3
1531201725.774553346,132,2
1531201725.879758525,132,2
1531201725.984970989,132,2
1531201726.090106950,276,4
1531201726.195251145,78,1
1531201726.300395687,66,1
1531201726.405533965,316,4
1531201726.510678709,288,4
1531201726.615885626,0,0
1531201726.721111024,198,3
1531201726.826248752,144,2
1531201726.931488178,144,2
1531201727.036672560,132,2
1531201727.141796884,222,3
1531201727.247006891,156,2
1531201727.352160282,132,2
1531201727.457321711,164,2
1531201727.562486378,66,1
1531201727.667753668,264,4
1531201727.772936677,210,3
1531201727.878060224,132,2
1531201727.983248383,276,4
1531201728.088421548,210,3
1531201728.193541147,66,1
1531201728.298717032,132,2
1531201728.403863302,144,2
1531201728.509056259,210,3
1531201728.614270326,78,1
1531201728.719389487,288,4
1531201728.824532342,222,3
1531201728.929712074,78,1
1531201729.034826476,230,3
1531201729.140001936,144,2
1531201729.245208827,66,1
1531201729.350352574,144,2
1531201729.455540648,66,1
1531201729.560767527,66,1
1531201729.665895425,210,3
1531201729.771081886,156,2
1531201729.876272236,156,2
1531201729.981407406,144,2
1531201730.086557275,66,1
1531201730.191781136,288,4
1531201730.296984244,156,2
1531201730.402101931,144,2
1531201730.507434487,66,1
1531201730.612616911,156,2
1531201730.717754648,132,2
1531201730.822966483,78,1
1531201730.928148937,132,2
1531201731.033323259,66,1
1531201731.138634652,0,0
1531201731.243784991,210,3
1531201731.349001411,78,1
1531201731.454134169,144,2
1531201731.559373423,86,1
1531201731.664537035,0,0
1531201731.769742375,234,3
1531201731.874953803,144,2
1531201731.980097865,210,3
1531201732.085288965,0,0
1531201732.190424376,288,4
1531201732.295645489,66,1
1531201732.400862012,144,2
1531201732.505984301,66,1
1531201732.611217895,78,1
1531201732.716360634,132,2
1531201732.821491717,66,1
1531201732.926628550,132,2
1531201733.031767499,66,1
1531201733.136960230,210,3
1531201733.242105073,144,2
1531201733.347238202,144,2
1531201733.452404440,210,3
1531201733.557703516,78,1
1531201733.662830653,66,1
1531201733.767981785,156,2
1531201733.873159674,0,0
1531201733.978299976,198,3
1531201734.083523957,198,3
1531201734.188713050,66,1
1531201734.293851161,144,2
1531201734.398987497,0,0
1531201734.504163603,78,1
1531201734.609428032,222,3
1531201734.714600336,78,1
1531201734.819749332,66,1
1531201734.924924910,0,0
1531201735.030035183,132,2
1531201735.135148449,198,3
1531201735.240301131,144,2
1531201735.345460937,222,3
1531201735.450586417,144,2
1531201735.555781204,132,2
1531201735.660980836,132,2
1531201735.766092346,156,2
1531201735.871250449,66,1
1531201735.976418631,132,2
1531201736.081571808,144,2
1531201736.186703329,78,1
1531201736.291855921,0,0
1531201736.397058143,320,4
1531201736.502189254,0,0
1531201736.607424282,132,2
1531201736.712619410,144,2
1531201736.817799849,0,0
1531201736.923007845,164,2
1531201737.028208168,66,1
1531201737.133406648,66,1
1531201737.238604796,78,1
1531201737.343822973,78,1
1531201737.449008949,66,1
1531201737.554138361,144,2
1531201737.659344403,78,1
1531201737.764504115,132,2
1531201737.869654311,132,2
1531201737.974805861,66,1
1531201738.079987493,78,1
1531201738.185178759,66,1
1531201738.290385826,222,3
1531201738.395547262,210,3
1531201738.500740837,144,2
1531201738.605875833,66,1
1531201738.711096683,230,3
1531201738.816408229,0,0
1531201738.921551078,234,3
1531201739.026705884,230,3
1531201739.131991568,78,1
1531201739.237172147,144,2
1531201739.342358875,144,2
1531201739.447554294,66,1
1531201739.552809210,78,1
1531201739.657940781,210,3
1531201739.763146174,66,1
1531201739.868353686,210,3
1531201739.973497770,132,2
1531201740.078668516,222,3
1531201740.183851954,66,1
1531201740.289065791,78,1
1531201740.394216344,0,0
1531201740.499456341,222,3
1531201740.604675337,156,2
1531201740.709848452,300,4
1531201740.815010294,66,1
1531201740.920181156,66,1
1531201741.025384474,210,3
1531201741.130526628,66,1
1531201741.235741517,132,2
1531201741.340948788,156,2
1531201741.446121585,210,3
1531201741.551272576,78,1
1531201741.656445370,132,2
1531201741.761584564,198,3
1531201741.866717230,66,1
1531201741.971893777,198,3
1531201742.077104937,144,2
1531201742.182258087,0,0
1531201742.287482575,144,2
1531201742.392698297,144,2
1531201742.497955391,222,3
1531201742.603084265,144,2
1531201742.708273894,210,3
1531201742.813470786,144,2
1531201742.918616983,0,0
1531201743.023792042,210,3
1531201743.129002454,222,3
1531201743.234145499,132,2
1531201743.339378884,78,1
1531201743.444618296,66,1
1531201743.549785477,66,1
1531201743.655015105,144,2
1531201743.760163032,156,2
1531201743.865374753,66,1
1531201743.970545276,276,4
1531201744.075694917,222,3
1531201744.180921153,78,1
1531201744.286066567,222,3
1531201744.391287418,144,2
1531201744.496629427,198,3
1531201744.601783475,0,0
1531201744.706896531,66,1
1531201744.812130237,210,3
1531201744.917307160,0,0
1531201745.022472004,78,1
1531201745.127634253,0,0
1531201745.232814528,276,4
1531201745.337953478,66,1
1531201745.443104263,210,3
1531201745.548296151,66,1
1531201745.653455652,144,2
1531201745.758624851,144,2
1531201745.863897196,66,1
1531201745.969072532,222,3
1531201746.074261372,144,2
1531201746.179410469,210,3
1531201746.284551643,0,0
1531201746.389682339,132,2
1531201746.494818129,144,2
1531201746.600035722,66,1
1531201746.705244221,144,2
1531201746.810425862,144,2
1531201746.915677198,0,0
1531201747.020869998,222,3
1531201747.126031795,222,3
1531201747.231173093,0,0
1531201747.336360740,78,1
1531201747.441553622,164,2
1531201747.546760479,296,4
1531201747.651909446,288,4
1531201747.757117153,66,1
1531201747.862266087,144,2
1531201747.967459912,144,2
1531201748.072678223,78,1
1531201748.177864743,288,4
1531201748.282999786,210,3
1531201748.388153046,144,2
1531201748.493315172,66,1
1531201748.598516338,144,2
1531201748.703698037,210,3
1531201748.808907199,66,1
1531201748.914041590,78,1
1531201749.019180555,0,0
1531201749.124361603,222,3
1531201749.229720273,78,1
1531201749.334879758,66,1
1531201749.440103622,320,4
1531201749.545308484,210,3
1531201749.650527821,0,0
1531201749.755695452,242,3
1531201749.860917522,210,3
1531201749.966037319,66,1
1531201750.071275915,156,2
1531201750.176463900,132,2
1531201750.281615998,144,2
1531201750.386780034,132,2
1531201750.491989330,144,2
1531201750.597367547,198,3
1531201750.702553496,78,1
1531201750.807720329,288,4
1531201750.912937065,132,2
1531201751.018129593,222,3
1531201751.123301736,210,3
1531201751.228463474,66,1
1531201751.333672973,66,1
1531201751.438830564,78,1
1531201751.544008975,144,2
1531201751.649201380,144,2
1531201751.754384853,210,3
1531201751.859556656,132,2
1531201751.964826124,210,3
1531201752.069969400,0,0
1531201752.175100633,66,1
1531201752.280274831,264,4
1531201752.385468697,210,3
1531201752.490689110,144,2
1531201752.595877374,0,0
1531201752.701070398,0,0
1531201752.806232724,308,4
1531201752.911549328,0,0
1531201753.016763499,234,3
1531201753.121892373,0,0
1531201753.227163970,0,0
1531201753.332322659,66,1
1531201753.437514982,132,2
1531201753.542670588,222,3
1531201753.647864606,156,2
1531201753.753226206,300,4
1531201753.858399047,66,1
1531201753.963632665,132,2
1531201754.068878499,66,1
1531201754.174031201,0,0
1531201754.279185311,66,1
1531201754.384382604,144,2
1531201754.489574096,198,3
1531201754.594705557,144,2
1531201754.699937906,132,2
1531201754.805167473,132,2
1531201754.910326056,222,3
1531201755.015572438,276,4
1531201755.120910431,78,1
1531201755.226055515,300,4
1531201755.331189993,144,2
1531201755.436415294,210,3
1531201755.541854829,66,1
1531201755.647001276,0,0
1531201755.752190854,66,1
1531201755.857347428,210,3
1531201755.962523707,0,0
1531201756.067693504,144,2
1531201756.172902012,78,1
1531201756.278032520,66,1
1531201756.383246550,0,0
1531201756.488441049,210,3
1531201756.593634875,132,2
1531201756.698791196,210,3
1531201756.803913120,78,1
1531201756.909106527,198,3
1531201757.014272391,66,1
1531201757.119455631,0,0
1531201757.224671125,66,1
1531201757.329818228,144,2
1531201757.434967602,144,2
1531201757.540119144,132,2
1531201757.645336216,144,2
1531201757.750437881,66,1
1531201757.855636628,66,1
1531201757.960813797,0,0
1531201758.065994286,210,3
1531201758.171130890,144,2
1531201758.276312398,78,1
1531201758.381430828,144,2
1531201758.486619006,210,3
1531201758.591779116,0,0
1531201758.697068579,66,1
1531201758.802461392,198,3
1531201758.907690809,132,2
1531201759.012989608,222,3
1531201759.118382681,78,1
1531201759.223746815,132,2
1531201759.328992197,156,2
1531201759.434335199,144,2
1531201759.539572399,156,2
1531201759.644836089,132,2
1531201759.750034128,288,4
1531201759.855271795,198,3
1531201759.960523700,222,3
1531201760.065806533,198,3
1531201760.170980634,66,1
1531201760.276210954,144,2
1531201760.381420761,288,4
1531201760.486636729,66,1
1531201760.591873197,242,3
1531201760.697142494,66,1
1531201760.802465501,222,3
1531201760.907710200,144,2
1531201761.012955953,144,2
1531201761.118174622,66,1
1531201761.223401753,66,1
1531201761.328749039,276,4
1531201761.433968686,156,2
1531201761.539153699,132,2
1531201761.644395036,132,2
1531201761.749605845,300,4
1531201761.854897795,132,2
1531201761.960118344,0,0
1531201762.065359072,132,2
1531201762.170564315,144,2
1531201762.275793923,144,2
1531201762.381048207,198,3
1531201762.486271068,144,2
1531201762.591622921,66,1
1531201762.696909155,66,1
1531201762.802110435,156,2
1531201762.907453257,144,2
1531201763.012753001,234,3
1531201763.117990495,66,1
1531201763.223184584,276,4
1531201763.328441141,222,3
1531201763.433674764,132,2
1531201763.538998965,66,1
1531201763.644227293,222,3
1531201763.749459627,144,2
1531201763.854666571,0,0
1531201763.959913571,144,2
1531201764.065157685,276,4
1531201764.170411742,132,2
1531201764.275670978,66,1
1531201764.380949448,66,1
1531201764.486190270,210,3
1531201764.591418360,78,1
1531201764.696710970,156,2
1531201764.801919087,144,2
1531201764.907099663,210,3
1531201765.012340288,156,2
1531201765.117561573,144,2
1531201765.222772567,66,1
1531201765.328009338,144,2
1531201765.433240615,78,1
1531201765.538467968,156,2
1531201765.643737262,66,1
1531201765.749009616,366,5
1531201765.854224328,132,2
1531201765.959454006,144,2
1531201766.064728747,132,2
1531201766.169946190,210,3
1531201766.275153659,156,2
1531201766.380383798,144,2
1531201766.485609400,222,3
1531201766.590802490,66,1
1531201766.696082343,144,2
1531201766.801372881,222,3
1531201766.906605895,144,2
1531201767.011932397,132,2
1531201767.117177736,66,1
1531201767.222401232,132,2
1531201767.327616035,66,1
1531201767.432914553,288,4
1531201767.538113771,288,4
1531201767.643353152,66,1
1531201767.748620518,288,4
1531201767.853813127,156,2
1531201767.958971152,198,3
1531201768.064207182,132,2
1531201768.169438120,144,2
1531201768.274675837,156,2
1531201768.379893386,132,2
1531201768.485178829,78,1
1531201768.590417620,222,3
1531201768.695690218,78,1
1531201768.800955171,66,1
1531201768.906120246,234,3
1531201769.011384655,198,3
1531201769.116648686,132,2
1531201769.221862557,156,2
1531201769.327061497,0,0
1531201769.432368509,300,4
1531201769.537596172,66,1
1531201769.642870441,132,2
1531201769.748092819,66,1
1531201769.853350702,144,2
1531201769.958559951,144,2
1531201770.063811264,210,3
1531201770.169046556,0,0
1531201770.274263852,210,3
1531201770.379521324,0,0
1531201770.484790614,66,1
1531201770.590015070,66,1
1531201770.695264326,144,2
1531201770.800500252,222,3
1531201770.905745535,300,4
1531201771.010949569,66,1
1531201771.116197544,78,1
1531201771.221414519,0,0
1531201771.326621438,0,0
1531201771.431847034,66,1
1531201771.537122476,0,0
1531201771.642357622,66,1
1531201771.747612031,132,2
1531201771.852934354,144,2
1531201771.958181220,144,2
1531201772.063443741,132,2
1531201772.168702225,288,4
1531201772.273894160,264,4
1531201772.379094347,132,2
1531201772.484321446,210,3
1531201772.589556009,132,2
1531201772.694869810,210,3
1531201772.800111059,0,0
1531201772.905364372,66,1
1531201773.010558417,288,4
1531201773.115778699,222,3
1531201773.221072102,222,3
1531201773.326297559,0,0
1531201773.431575196,210,3
1531201773.536867042,0,0
1531201773.642088644,210,3
1531201773.747429996,132,2
1531201773.852743380,210,3
1531201773.957980433,66,1
1531201774.063267386,144,2
1531201774.168528504,144,2
1531201774.273747546,354,5
1531201774.378969709,210,3
1531201774.484222988,144,2
1531201774.589441620,66,1
1531201774.694675886,152,2
1531201774.799889803,288,4
1531201774.905215911,210,3
1531201775.010465541,132,2
1531201775.115731507,0,0
1531201775.221023365,132,2
1531201775.326245889,144,2
1531201775.431489621,66,1
1531201775.536848358,66,1
1531201775.642049313,66,1
1531201775.747283429,66,1
1531201775.852536946,0,0
1531201775.957744400,0,0
1531201776.062983558,276,4
1531201776.168234311,0,0
1531201776.273443139,66,1
1531201776.378809464,132,2
1531201776.484056874,210,3
1531201776.589322670,144,2
1531201776.694562656,144,2
1531201776.799821850,210,3
1531201776.905076051,144,2
1531201777.010422632,66,1
1531201777.115669869,210,3
1531201777.220928854,210,3
1531201777.326129061,144,2
1531201777.431379229,198,3
1531201777.536646839,78,1
1531201777.641911195,132,2
1531201777.747093052,144,2
1531201777.852403923,222,3
1531201777.957644320,144,2
1531201778.062960430,276,4
1531201778.168259990,66,1
1531201778.273470556,78,1
1531201778.378827118,132,2
1531201778.484084247,210,3
1531201778.589345962,210,3
1531201778.694614288,210,3
1531201778.799865699,164,2
1531201778.905146879,66,1
1531201779.010493121,132,2
1531201779.115735286,222,3
1531201779.221003317,66,1
1531201779.326267913,66,1
1531201779.431604022,222,3
1531201779.536894692,66,1
1531201779.642111950,144,2
1531201779.747327260,276,4
1531201779.852664080,276,4
1531201779.957883397,132,2
1531201780.063070044,0,0
1531201780.168328552,66,1
1531201780.273546058,78,1
1531201780.378792549,78,1
1531201780.484119730,132,2
1531201780.589408050,78,1
1531201780.694642399,210,3
1531201780.799912999,156,2
1531201780.905201737,156,2
1531201781.010560788,78,1
1531201781.115823694,66,1
1531201781.221093184,66,1
1531201781.326312963,156,2
1531201781.431587445,144,2
1531201781.536868131,132,2
1531201781.642082533,66,1
1531201781.747320164,132,2
1531201781.852649122,0,0
1531201781.957868084,164,2
1531201782.063073841,342,5
1531201782.168368552,250,3
1531201782.273618017,144,2
1531201782.378836677,132,2
1531201782.484118354,78,1
1531201782.589391084,198,3
1531201782.694605104,222,3
1531201782.799847664,300,4
1531201782.905162511,144,2
1531201783.010389644,66,1
1531201783.115622787,66,1
1531201783.220893264,66,1
1531201783.326124125,132,2
1531201783.431419572,222,3
1531201783.536723748,222,3
1531201783.641975138,156,2
1531201783.747202605,144,2
1531201783.852435488,132,2
1531201783.957667151,66,1
1531201784.062959928,144,2
1531201784.168207346,132,2
1531201784.273423329,0,0
1531201784.378679367,328,4
1531201784.484001264,288,4
1531201784.589286730,66,1
1531201784.694509947,0,0
1531201784.799755109,132,2
1531201784.905041401,264,4
1531201785.010299742,222,3
1531201785.115686083,66,1
1531201785.221005504,324,4
1531201785.326334238,86,1
1531201785.431598209,218,3
1531201785.536878199,144,2
1531201785.642098471,144,2
1531201785.747419123,164,2
1531201785.852694960,144,2
1531201785.957928420,132,2
1531201786.063131865,210,3
1531201786.168384609,66,1
1531201786.273624890,144,2
1531201786.378958884,66,1
1531201786.484203037,210,3
1531201786.589421315,66,1
1531201786.694655678,78,1
1531201786.799984583,78,1
1531201786.905231889,0,0
1531201787.010451056,132,2
1531201787.115723467,144,2
1531201787.221073259,78,1
1531201787.326316780,0,0
1531201787.431686678,210,3
1531201787.536962715,210,3
1531201787.642192727,210,3
1531201787.747589536,210,3
1531201787.852879262,222,3
1531201787.958086275,144,2
1531201788.063323031,78,1
1531201788.168674103,144,2
1531201788.273902890,78,1
1531201788.379101122,308,4
1531201788.484345573,222,3
1531201788.589564678,144,2
1531201788.694922535,242,3
1531201788.800236740,156,2
1531201788.905474446,144,2
1531201789.010818500,66,1
1531201789.116058781,78,1
1531201789.221324703,78,1
1531201789.326551634,144,2
1531201789.431894800,0,0
1531201789.537194505,132,2
1531201789.642545690,78,1
1531201789.747781745,156,2
1531201789.853083693,210,3
1531201789.958321692,66,1
1531201790.063565461,66,1
1531201790.168856832,78,1
1531201790.274093888,132,2
1531201790.379438585,66,1
1531201790.484739976,210,3
1531201790.589981489,66,1
1531201790.695199949,144,2
1531201790.800517871,144,2
1531201790.905916647,66,1
1531201791.011278653,264,4
1531201791.116530184,198,3
1531201791.221911672,144,2
1531201791.327139997,0,0
1531201791.432406267,66,1
1531201791.537659516,144,2
1531201791.642972572,288,4
1531201791.748241202,66,1
1531201791.853458807,152,2
1531201791.958683349,78,1
1531201792.064010136,0,0
1531201792.169318214,0,0
1531201792.274584231,0,0
1531201792.379934951,78,1
1531201792.485221740,222,3
1531201792.590486573,66,1
1531201792.695778592,132,2
1531201792.801113565,144,2
1531201792.906465248,132,2
1531201793.011842353,66,1
1531201793.117152268,132,2
1531201793.222420754,66,1
1531201793.327768441,78,1
1531201793.433153094,132,2
1531201793.538409985,234,3
1531201793.643764047,132,2
1531201793.749112372,78,1
1531201793.854368004,132,2
1531201793.959612441,0,0
1531201794.064900801,78,1
1531201794.170113925,238,3
1531201794.275356328,144,2
1531201794.380637237,366,5
1531201794.485881848,308,4
1531201794.591182157,230,3
1531201794.696484171,366,5
1531201794.801780400,144,2
1531201794.907011244,78,1
1531201795.012250963,66,1
1531201795.117472816,222,3
1531201795.222699869,132,2
1531201795.327979404,0,0
1531201795.433264811,156,2
1531201795.538533651,198,3
1531201795.643899551,300,4
1531201795.749187069,198,3
1531201795.854424051,144,2
1531201795.959797741,66,1
1531201796.065092166,66,1
1531201796.170336463,242,3
1531201796.275573663,78,1
1531201796.380849346,300,4
1531201796.486072575,222,3
1531201796.591295904,222,3
1531201796.696558048,132,2
1531201796.801834296,78,1
1531201796.907129034,144,2
1531201797.012368653,78,1
1531201797.117608599,144,2
1531201797.222831619,300,4
1531201797.328161112,222,3
1531201797.433401008,210,3
1531201797.538719712,144,2
1531201797.644055615,156,2
1531201797.749343673,210,3
1531201797.854601707,288,4
1531201797.959950359,210,3
1531201798.065272965,0,0
1531201798.170506540,132,2
1531201798.275788504,210,3
1531201798.381154535,144,2
1531201798.486426709,66,1
1531201798.591791818,264,4
1531201798.697090527,156,2
1531201798.802465450,78,1
1531201798.907710465,320,4
1531201799.013030341,198,3
1531201799.118282998,66,1
1531201799.223561979,210,3
1531201799.328889835,66,1
1531201799.434151226,0,0
1531201799.539400669,198,3
1531201799.644744521,132,2
1531201799.750118109,210,3
1531201799.855343574,156,2
1531201799.960650384,164,2
1531201800.065898043,132,2
1531201800.171140690,210,3
1531201800.276399264,132,2
1531201800.381629918,144,2
1531201800.486967009,164,2
1531201800.592228325,210,3
1531201800.697477119,66,1
1531201800.802809689,242,3
1531201800.908151866,0,0
1531201801.013426055,132,2
1531201801.118671642,234,3
1531201801.224025698,132,2
1531201801.329269791,222,3
1531201801.434660239,144,2
1531201801.540004109,78,1
1531201801.645307532,300,4
1531201801.750529175,0,0
1531201801.855893652,276,4
1531201801.961185321,66,1
1531201802.066554416,78,1
1531201802.171904642,222,3
1531201802.277230380,276,4
1531201802.382474797,78,1
1531201802.487847653,276,4
1531201802.593175919,66,1
1531201802.698513171,66,1
1531201802.803857666,66,1
1531201802.909146909,156,2
1531201803.014403359,156,2
1531201803.119785411,198,3
1531201803.225130276,132,2
1531201803.330365166,66,1
1531201803.435745993,144,2
1531201803.541083008,78,1
1531201803.646442771,198,3
1531201803.751688909,288,4
1531201803.857037284,300,4
1531201803.962414963,222,3
1531201804.067796268,242,3
1531201804.173083135,300,4
1531201804.278439346,222,3
1531201804.383816400,300,4
1531201804.489129520,78,1
1531201804.594496801,156,2
1531201804.699867561,144,2
