ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531189847.675577177,220,17.677,7.366,1448,1500,536,1448,11,38,3,3,1,555.1e3,17.223,2.88672,2.88672,7.2e6,20.1e6,555.4e3,20
1531189847.698190138,220,17.677,7.366,1448,1500,536,1448,11,38,13,3,11,555.1e3,17.223,2.88672,2.88672,7.2e6,20.1e6,555.4e3,24
1531189847.716968020,220,18.534,5.617,1448,1500,536,1448,17,8726,21,6,19,3.1e6,17.223,2.88672,2.88672,10.6e6,20.1e6,3.1e6,44
1531189847.739908645,224,20.043,2.347,1448,1500,536,1448,31,26102,43,14,41,6.3e6,17.223,2.88672,2.88672,17.9e6,20.1e6,6.3e6,68
1531189847.762354433,224,20.145,1.054,1448,1500,536,1448,56,66646,98,26,95,12.5e6,17.194,2.88672,2.88672,32.2e6,37.3e6,8.2e6,88
1531189847.784492196,224,20.082,0.764,1448,1500,536,1448,101,149182,200,52,197,33.1e6,17.154,2.88672,2.88672,58.3e6,99.0e6,33.1e6,112
1531189847.804949617,224,20.177,0.864,1448,1500,536,1448,216,315702,391,77,388,59.7e6,17.148,2.88672,2.88672,124.0e6,178.6e6,59.7e6,132
1531189847.824555283,224,20.21,0.687,1448,1500,536,1448,322,469190,576,92,573,88.5e6,17.148,2.88672,2.88672,184.6e6,264.6e6,88.5e6,152
1531189847.842960075,224,23.343,2.362,1448,1500,536,1448,495,719694,737,105,734,100.2e6,17.148,2.88672,2.88672,245.6e6,299.7e6,97.1e6,172
1531189847.864930518,228,24.923,0.868,1448,1500,536,1448,513,990470,917,261,914,100.2e6,17.148,2.88672,2.88672,238.4e6,299.7e6,95.0e6,192
1531189847.887873838,228,26.619,0.968,1448,1500,536,1448,513,1233734,1097,362,1094,100.2e6,17.148,2.88672,2.88672,223.2e6,299.7e6,94.7e6,216
1531189847.910402141,228,26.816,0.819,1448,1500,536,1448,513,1510302,1277,446,1274,100.2e6,17.148,2.88672,2.88672,221.6e6,299.7e6,93.3e6,236
1531189847.932230177,228,26.67,0.672,1448,1500,536,1448,330,1772390,1419,558,1416,102.7e6,17.148,1,2,143.3e6,106.4e6,93.7e6,260
1531189847.954745288,228,24.741,1.103,1448,1500,536,1448,330,2031582,1591,622,1588,102.7e6,17.148,1,2,154.5e6,106.4e6,71.8e6,280
1531189847.976380029,224,22.34,1.044,1448,1500,536,1448,330,2303806,1779,648,1776,102.7e6,17.148,1,2,171.1e6,106.4e6,88.4e6,304
1531189847.996803740,224,21.993,0.746,1448,1500,536,1448,338,2552862,1960,670,1957,102.7e6,17.148,1.25,2,178.0e6,133.0e6,97.5e6,324
1531189848.018677304,224,23.083,1.798,1448,1500,536,1448,338,2778750,2129,690,2126,102.7e6,17.148,1.25,2,169.6e6,133.0e6,89.7e6,344
1531189848.040313853,224,22.284,0.793,1448,1500,536,1448,338,3071246,2309,712,2306,102.7e6,17.148,1.25,2,175.7e6,133.0e6,84.2e6,368
1531189848.063500093,224,23.148,1.553,1448,1500,536,1448,338,3315958,2489,730,2486,102.7e6,17.148,1.25,2,169.1e6,133.0e6,87.2e6,388
1531189848.081823066,224,22.846,0.847,1448,1500,536,1448,338,3576598,2646,750,2643,102.7e6,17.148,1.25,2,171.4e6,133.0e6,101.0e6,408
1531189848.104130967,224,22.5,0.982,1448,1500,536,1448,340,3803934,2826,769,2823,103.1e6,17.148,1.25,2,175.0e6,133.5e6,88.3e6,432
1531189848.126904276,224,22.991,0.72,1448,1500,536,1448,340,4081950,3007,788,3004,103.1e6,17.148,1.25,2,171.3e6,133.5e6,92.4e6,452
1531189848.148327775,224,23.272,0.948,1448,1500,536,1448,340,4341142,3198,809,3195,103.1e6,17.148,1.25,2,169.2e6,133.5e6,95.4e6,476
1531189848.167854832,224,23.548,1.204,1448,1500,536,1448,340,4569926,3366,826,3363,103.1e6,17.148,1.25,2,167.3e6,133.5e6,98.0e6,496
1531189848.189756443,224,23.537,1.003,1448,1500,536,1448,340,4846494,3546,847,3543,103.1e6,17.148,1.25,2,167.3e6,133.5e6,91.6e6,516
1531189848.212347106,224,23.405,1.223,1448,1500,536,1448,340,5124510,3726,867,3723,103.1e6,17.148,1.25,2,168.3e6,133.5e6,89.5e6,540
1531189848.232276034,224,23.214,1.094,1448,1500,536,1448,340,5367774,3895,886,3892,103.1e6,17.148,1.25,2,169.7e6,133.5e6,97.9e6,560
1531189848.255683824,224,23.008,0.606,1448,1500,536,1448,340,5628414,4087,907,4083,103.1e6,17.148,1.25,2,171.2e6,133.5e6,95.1e6,580
1531189848.279146768,224,23.408,0.845,1448,1500,536,1448,340,5906430,4267,929,4263,103.1e6,17.148,1.25,2,168.3e6,133.5e6,91.6e6,604
1531189848.296895626,224,23.168,0.579,1448,1500,536,1448,340,6133766,4436,947,4432,103.1e6,17.148,1.25,2,170.0e6,133.5e6,87.8e6,624
1531189848.319901237,224,23.111,0.588,1448,1500,536,1448,340,6378478,4616,966,4612,103.1e6,17.148,1.25,2,170.4e6,133.5e6,99.4e6,648
1531189848.341338146,224,23.147,0.889,1448,1500,536,1448,336,6670974,4796,987,4792,102.2e6,17.148,1.25,2,168.2e6,132.3e6,102.2e6,668
1531189848.359429315,224,23.017,1.267,1448,1500,536,1448,336,6898310,4942,1005,4938,102.2e6,17.148,1.25,2,169.1e6,132.3e6,94.4e6,688
1531189848.381110465,224,22.408,0.621,1448,1500,536,1448,344,7144470,5122,1027,5118,104.9e6,17.148,1.25,2,177.8e6,135.8e6,81.4e6,708
1531189848.401479303,224,22.581,0.636,1448,1500,536,1448,344,7387734,5302,1045,5298,104.9e6,17.148,1.25,2,176.5e6,135.8e6,92.7e6,732
1531189848.419816686,224,23.132,0.847,1448,1500,536,1448,344,7616518,5449,1062,5445,104.9e6,17.148,1.25,2,172.3e6,135.8e6,91.7e6,748
1531189848.440902788,224,22.285,0.623,1448,1500,536,1448,344,7877158,5617,1083,5613,104.9e6,17.148,1.25,2,178.8e6,135.8e6,95.6e6,768
1531189848.459403548,224,22.368,0.605,1448,1500,536,1448,344,8055262,5775,1097,5771,104.9e6,17.148,1.25,2,178.2e6,135.8e6,91.9e6,788
1531189848.479912790,224,22.753,0.789,1448,1500,536,1448,344,8333278,5932,1117,5928,104.9e6,17.148,1.25,2,175.1e6,135.8e6,91.7e6,808
1531189848.500702790,224,22.889,0.9,1448,1500,536,1448,344,8576542,6112,1136,6108,104.9e6,17.148,1.25,2,174.1e6,135.8e6,94.0e6,828
1531189848.519212826,224,22.405,1.092,1448,1500,536,1448,344,8805326,6270,1154,6266,104.9e6,17.148,1.25,2,177.9e6,135.8e6,95.9e6,848
1531189848.542602257,224,22.74,0.978,1448,1500,536,1448,344,9050038,6450,1173,6446,104.9e6,17.148,1.25,2,175.2e6,135.8e6,85.6e6,868
1531189848.562766070,224,22.384,0.631,1448,1500,536,1448,344,9294750,6619,1192,6615,104.9e6,17.148,1.25,2,178.0e6,135.8e6,87.5e6,892
1531189848.584237065,224,22.561,0.694,1448,1500,536,1448,344,9538014,6799,1212,6795,104.9e6,17.148,1.25,2,176.6e6,135.8e6,85.9e6,912
1531189848.605538722,224,22.516,0.842,1448,1500,536,1448,344,9847886,6979,1234,6975,104.9e6,17.148,1.25,2,177.0e6,135.8e6,103.1e6,932
1531189848.626395222,224,22.373,0.872,1448,1500,536,1448,340,10043366,7147,1249,7143,103.6e6,17.148,1.25,2,176.0e6,134.1e6,92.9e6,952
1531189848.644946158,224,22.945,0.309,1448,1500,536,1448,340,10319934,7305,1269,7301,103.6e6,17.148,1.25,2,171.7e6,134.1e6,99.3e6,972
1531189848.664005278,224,22.788,0.984,1448,1500,536,1448,340,10515414,7462,1285,7458,103.6e6,17.148,1.25,2,172.8e6,134.1e6,93.4e6,992
1531189848.687124134,224,22.986,0.902,1448,1500,536,1448,340,10791982,7642,1308,7638,103.6e6,17.148,1.25,2,171.3e6,134.1e6,100.9e6,1012
1531189848.708229837,224,22.595,0.936,1448,1500,536,1448,340,11069998,7822,1329,7818,103.6e6,17.148,1.25,2,174.3e6,134.1e6,95.6e6,1036
1531189848.729012912,224,22.011,0.813,1448,1500,536,1448,340,11297334,8002,1348,7998,103.6e6,17.148,1.25,2,178.9e6,134.1e6,88.9e6,1056
1531189848.748773490,224,22.578,1.502,1448,1500,536,1448,340,11542046,8160,1365,8156,103.6e6,17.148,1.25,2,174.4e6,134.1e6,93.0e6,1076
1531189848.769056691,224,22.462,1.505,1448,1500,536,1448,340,11786758,8330,1384,8325,103.6e6,17.148,1.25,2,175.3e6,134.1e6,101.9e6,1096
1531189848.787348066,224,23.261,0.978,1448,1500,536,1448,340,12014094,8498,1402,8493,103.6e6,17.148,1.25,2,169.3e6,134.1e6,98.1e6,1116
1531189848.807517901,224,22.842,1.244,1448,1500,536,1448,340,12225502,8645,1419,8640,103.6e6,17.148,1.25,2,172.4e6,134.1e6,85.9e6,1136
1531189848.831001129,224,23.418,0.884,1448,1500,536,1448,340,12486142,8825,1438,8820,103.1e6,17.148,1.25,2,168.2e6,133.5e6,93.4e6,1156
1531189848.852930610,224,22.897,0.799,1448,1500,536,1448,348,12780086,9027,1461,9022,105.8e6,17.148,1.25,2,176.1e6,136.9e6,105.8e6,1180
1531189848.873575032,224,23.251,0.919,1448,1500,536,1448,348,13040726,9207,1482,9202,105.8e6,17.148,1.25,2,173.4e6,136.9e6,95.9e6,1204
1531189848.892304342,224,22.677,1.067,1448,1500,536,1448,348,13252134,9353,1498,9348,105.8e6,17.148,1.25,2,177.8e6,136.9e6,83.8e6,1220
1531189848.911964396,224,22.627,0.654,1448,1500,536,1448,348,13447614,9511,1516,9506,105.8e6,17.148,1.25,2,178.2e6,136.9e6,85.3e6,1240
1531189848.932497540,224,23.198,0.775,1448,1500,536,1448,348,13725630,9680,1537,9675,105.8e6,17.148,1.25,2,173.8e6,136.9e6,95.5e6,1260
1531189848.952001249,224,22.649,0.626,1448,1500,536,1448,348,13952966,9848,1555,9843,105.8e6,17.148,1.25,2,178.0e6,136.9e6,89.8e6,1280
1531189848.972760195,224,22.593,1.452,1448,1500,536,1448,348,14213606,10017,1578,10012,105.8e6,17.148,1.25,2,178.4e6,136.9e6,93.1e6,1300
1531189848.993018067,224,22.788,0.92,1448,1500,536,1448,348,14458318,10175,1596,10170,105.8e6,17.148,1.25,2,176.9e6,136.9e6,88.4e6,1320
1531189849.011773812,224,23.08,1.087,1448,1500,536,1448,348,14701582,10343,1614,10338,105.8e6,17.148,1.25,2,174.7e6,136.9e6,102.8e6,1340
1531189849.031776337,224,22.396,0.941,1448,1500,536,1448,348,14914438,10501,1633,10496,105.8e6,17.148,1.25,2,180.0e6,136.9e6,94.5e6,1360
1531189849.054925643,224,22.26,0.437,1448,1500,536,1448,348,15175078,10681,1652,10676,105.8e6,17.148,1.25,2,181.1e6,136.9e6,95.2e6,1380
1531189849.074587392,224,23.046,1.251,1448,1500,536,1448,348,15419790,10850,1672,10845,105.8e6,17.148,1.25,2,174.9e6,136.9e6,89.7e6,1404
1531189849.095181493,224,22.8,0.776,1448,1500,536,1448,338,15680430,11018,1692,11013,102.8e6,17.148,1.25,2,171.7e6,133.2e6,94.4e6,1424
1531189849.118247154,224,23.678,1.174,1448,1500,536,1448,338,15923694,11198,1710,11193,102.8e6,17.148,1.25,2,165.4e6,133.2e6,94.1e6,1444
1531189849.141502776,224,22.506,1.166,1448,1500,536,1448,338,16200262,11390,1733,11385,102.8e6,17.148,1.25,2,174.0e6,133.2e6,87.2e6,1468
1531189849.159504367,224,22.928,0.864,1448,1500,536,1448,338,16460902,11558,1750,11553,102.8e6,17.148,1.25,2,170.8e6,133.2e6,95.0e6,1488
1531189849.180865099,224,22.891,1.048,1448,1500,536,1448,338,16705614,11738,1769,11733,102.8e6,17.148,1.25,2,171.0e6,133.2e6,92.7e6,1508
1531189849.202107658,224,22.791,0.749,1448,1500,536,1448,338,16966254,11907,1789,11902,102.8e6,17.148,1.25,2,171.8e6,133.2e6,97.8e6,1528
1531189849.223117352,224,23.403,1.383,1448,1500,536,1448,338,17177662,12076,1808,12071,102.8e6,17.148,1.25,2,167.3e6,133.2e6,96.7e6,1552
1531189849.243407779,224,23.637,1.338,1448,1500,536,1448,338,17471606,12245,1828,12240,102.7e6,17.148,1.25,2,165.6e6,133.0e6,96.0e6,1572
1531189849.266088032,224,23.151,0.665,1448,1500,536,1448,338,17683014,12413,1845,12408,102.7e6,17.148,1.25,2,169.1e6,133.0e6,102.1e6,1592
1531189849.287218272,224,22.911,0.49,1448,1500,536,1448,336,17959582,12594,1867,12588,102.1e6,17.148,1.25,2,169.9e6,132.2e6,98.4e6,1616
1531189849.309806817,224,23.266,0.844,1448,1500,536,1448,336,18188366,12775,1885,12769,102.1e6,17.148,1.25,2,167.3e6,132.2e6,98.0e6,1636
1531189849.332838989,224,23.19,1.094,1448,1500,536,1448,336,18464934,12966,1908,12960,102.1e6,17.148,1.25,2,167.8e6,132.2e6,85.4e6,1660
1531189849.351055678,224,22.929,1.07,1448,1500,536,1448,336,18741502,13146,1927,13140,102.1e6,17.148,1.25,2,169.8e6,132.2e6,99.4e6,1680
1531189849.373753132,224,23.243,1.099,1448,1500,536,1448,336,18970286,13314,1948,13308,102.1e6,17.148,1.25,2,167.5e6,132.2e6,80.6e6,1700
1531189849.395067512,224,23.029,0.531,1448,1500,536,1448,336,19246854,13494,1968,13488,102.1e6,17.148,1.25,2,169.0e6,132.2e6,92.2e6,1720
1531189849.417969848,224,23.014,1.085,1448,1500,536,1448,336,19523422,13674,1988,13668,102.1e6,17.148,1.25,2,169.1e6,132.2e6,100.5e6,1744
1531189849.437765670,224,23.154,0.652,1448,1500,536,1448,340,19785510,13854,2008,13848,103.5e6,17.148,1.25,2,170.1e6,134.0e6,90.8e6,1768
1531189849.457074888,224,22.599,0.667,1448,1500,536,1448,340,19996918,14012,2026,14006,103.5e6,17.148,1.25,2,174.3e6,134.0e6,86.0e6,1784
1531189849.479786892,224,23.205,1.105,1448,1500,536,1448,340,20257558,14192,2046,14186,103.5e6,17.148,1.25,2,169.7e6,134.0e6,95.6e6,1808
1531189849.497792881,224,23.377,1.098,1448,1500,536,1448,340,20502270,14349,2063,14343,103.5e6,17.148,1.25,2,168.5e6,134.0e6,99.0e6,1824
1531189849.521309480,224,22.489,0.945,1448,1500,536,1448,340,20745534,14529,2082,14523,103.5e6,17.148,1.25,2,175.1e6,134.0e6,90.7e6,1848
1531189849.543819216,224,22.836,1.642,1448,1500,536,1448,340,21006174,14710,2105,14704,103.5e6,17.148,1.25,2,172.5e6,134.0e6,88.6e6,1872
1531189849.561584135,224,22.582,0.808,1448,1500,536,1448,348,21234958,14878,2124,14872,105.8e6,17.148,1.25,2,178.5e6,137.0e6,94.3e6,1888
1531189849.584916223,224,22.833,1.03,1448,1500,536,1448,348,21495598,15058,2144,15052,105.8e6,17.148,1.25,2,176.6e6,137.0e6,91.8e6,1912
