ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531237843.434624958,204,2.688,5.043,1448,1500,536,1448,11,38,3,2,1,576.5e3,0.206,2.88672,2.88672,47.4e6,1681.6e6,577.2e3,20
1531237843.455349606,204,2.381,4.396,1448,1500,536,1448,16,7278,24,3,22,251.8e6,0.206,2.88672,2.88672,77.8e6,1681.6e6,251.8e6,28
1531237843.476065839,208,4.385,7.305,1448,1500,536,1448,7,7278,31,4,29,251.8e6,0.206,2.88672,2.88672,18.5e6,1681.6e6,4.4e6,48
1531237843.497439694,204,3.998,4.801,1448,1500,536,1448,28,56510,86,11,83,251.8e6,0.206,1,2,81.1e6,260.9e6,152.4e6,68
1531237843.519804116,208,5.096,6.47,1448,1500,536,1448,21,79678,111,17,108,251.8e6,0.206,1,2,47.7e6,260.9e6,1.1e6,92
1531237843.537482543,212,10.959,16.578,1448,1500,536,1448,54,101398,130,20,127,251.8e6,0.206,1,2,57.1e6,260.9e6,7.0e6,108
1531237843.560177950,212,10.858,12.636,1448,1500,536,1448,24,101398,169,23,166,251.8e6,0.206,1,2,25.6e6,260.9e6,10.1e6,132
1531237843.582606422,212,10.188,9.527,1448,1500,536,1448,33,123118,248,27,245,152.4e6,0.206,1.25,2,37.5e6,197.4e6,29.4e6,152
1531237843.600139637,208,7.747,6.76,1448,1500,536,1448,15,123118,329,36,326,57.5e6,0.206,1,2,22.4e6,59.6e6,22.4e6,172
1531237843.623405361,208,5.291,6.45,1448,1500,536,1448,28,123118,352,44,349,119.2e6,0.206,1.25,2,61.3e6,154.3e6,16.0e6,196
1531237843.644779096,208,5.291,6.45,1448,1500,536,1448,35,123118,352,49,349,119.2e6,0.206,1.25,2,76.6e6,154.3e6,4.5e6,216
1531237843.664476385,208,5.291,6.45,1448,1500,536,1448,39,123118,352,54,349,119.2e6,0.206,1.25,2,85.4e6,154.3e6,4.5e6,236
1531237843.687605078,208,5.291,6.45,1448,1500,536,1448,39,123118,352,55,349,119.2e6,0.206,1.25,2,85.4e6,154.3e6,4.5e6,260
1531237843.705544568,208,5.291,6.45,1448,1500,536,1448,39,123118,352,55,349,119.2e6,0.206,1.25,2,85.4e6,154.3e6,4.5e6,276
1531237843.728162681,208,5.291,6.45,1448,1500,536,1448,39,123118,352,55,349,119.2e6,0.206,1.25,2,85.4e6,154.3e6,4.5e6,300
1531237843.748135573,208,5.291,6.45,1448,1500,536,1448,39,123118,352,55,349,119.2e6,0.206,1.25,2,85.4e6,154.3e6,4.5e6,320
1531237843.810175974,212,9.755,13.765,1448,1500,536,1448,4,124566,357,56,354,119.2e6,0.206,1.25,2,4.7e6,154.3e6,82.0e3,384
1531237843.828893211,212,9.755,13.765,1448,1500,536,1448,4,124566,357,56,354,119.2e6,0.206,1.25,2,4.7e6,154.3e6,82.0e3,400
1531237843.848946280,212,9.755,13.765,1448,1500,536,1448,4,124566,357,56,354,119.2e6,0.206,1.25,2,4.7e6,154.3e6,82.0e3,420
1531237843.867712720,220,17.285,25.385,1448,1500,536,1448,8,130358,365,57,362,119.2e6,0.206,1.25,2,5.4e6,154.3e6,656.4e3,440
1531237843.888923624,220,18.125,20.718,1448,1500,536,1448,16,141942,367,58,364,119.2e6,0.206,1.25,2,10.2e6,154.3e6,1.3e6,460
1531237843.908911070,220,16.271,16.302,1448,1500,536,1448,13,333294,406,60,403,119.2e6,0.206,0.75,2,9.3e6,92.6e6,84.0e6,480
1531237843.929292945,220,16.271,16.302,1448,1500,536,1448,13,333294,406,60,403,119.2e6,0.206,0.75,2,9.3e6,92.6e6,84.0e6,500
1531237843.951677609,208,7.9,4.784,1448,1500,536,1448,32,383758,547,74,544,423.8e6,0.206,1,2,46.9e6,439.0e6,125.2e6,524
1531237843.974187072,208,4.703,1.298,1448,1500,536,1448,18,540142,718,107,715,57.8e6,0.206,1,2,44.3e6,59.9e6,32.3e6,544
1531237843.995386618,208,4.029,2.534,1448,1500,536,1448,18,545934,780,151,776,57.8e6,0.206,1,2,51.8e6,59.9e6,23.7e6,568
1531237844.018693004,204,2.489,1.973,1448,1500,536,1448,5,545934,835,189,831,57.8e6,0.181,1,2,23.3e6,59.9e6,5.9e6,588
1531237844.036752087,204,3.484,4.377,1448,1500,536,1448,15,545934,879,223,875,57.8e6,0.162,1,2,49.9e6,59.9e6,4.4e6,608
1531237844.058415455,204,2.737,3.752,1448,1500,536,1448,14,545934,919,247,915,57.8e6,0.162,1,2,59.3e6,59.9e6,4.3e6,628
1531237844.081700308,204,2.28,2.315,1448,1500,536,1448,18,545934,1005,278,1001,57.8e6,0.133,1,2,91.5e6,59.9e6,156.9e6,652
1531237844.104310252,204,2.479,2.135,1448,1500,536,1448,16,545934,1044,295,1040,57.8e6,0.133,1,2,74.8e6,59.9e6,6.2e6,676
1531237844.124707407,204,3.613,3.229,1448,1500,536,1448,18,545934,1087,314,1083,57.8e6,0.133,1,2,57.7e6,59.9e6,15.1e6,696
1531237844.144306883,208,5.664,5.569,1448,1500,536,1448,26,545934,1129,329,1125,95.4e6,0.133,1.25,2,53.2e6,123.5e6,16.5e6,716
1531237844.165272977,208,4.738,3.947,1448,1500,536,1448,6,545934,1218,345,1214,97.9e6,0.133,1,2,14.7e6,101.4e6,2.8e6,740
1531237844.185356281,208,4.738,3.947,1448,1500,536,1448,15,545934,1245,354,1241,97.9e6,0.133,1,2,36.7e6,101.4e6,5.6e6,756
1531237844.202413145,208,4.169,3,1448,1500,536,1448,18,545934,1299,368,1295,57.7e6,0.133,1,2,50.0e6,59.8e6,33.3e6,776
1531237844.222444313,204,2.992,2.405,1448,1500,536,1448,8,545934,1361,386,1357,31.8e6,0.133,1,2,31.0e6,32.9e6,15.8e6,792
1531237844.244363377,204,3.737,3.294,1448,1500,536,1448,8,545934,1385,410,1381,31.8e6,0.133,1,2,24.8e6,32.9e6,14.5e6,816
1531237844.264086249,212,8.546,13.21,1448,1500,536,1448,8,545934,1404,419,1400,31.8e6,0.133,1,2,10.8e6,32.9e6,24.2e6,836
1531237844.283975598,212,9.622,12.06,1448,1500,536,1448,8,545934,1410,431,1406,31.8e6,0.133,1,2,9.6e6,32.9e6,6.6e6,856
1531237844.325825003,212,11.876,12.102,1448,1500,536,1448,4,548830,1417,441,1413,31.8e6,0.133,1,2,3.9e6,32.9e6,591.8e3,896
1531237844.342824396,212,11.876,12.102,1448,1500,536,1448,4,548830,1417,446,1413,31.8e6,0.133,1,2,3.9e6,32.9e6,591.8e3,916
1531237844.364184523,212,10.973,10.882,1448,1500,536,1448,8,548830,1434,456,1430,31.8e6,0.133,1,2,8.4e6,32.9e6,6.5e6,936
1531237844.385312646,216,14.651,18.464,1448,1500,536,1448,8,618334,1445,459,1441,31.8e6,0.133,1,2,6.3e6,32.9e6,60.2e6,956
1531237844.407752075,216,14.651,18.464,1448,1500,536,1448,8,618334,1447,464,1443,31.8e6,0.133,1,2,6.3e6,32.9e6,337.8e3,980
1531237844.428329615,220,16.811,21.531,1448,1500,536,1448,8,638606,1469,473,1465,31.8e6,0.133,1,2,5.5e6,32.9e6,62.8e6,1000
1531237844.449092084,216,15.335,19.101,1448,1500,536,1448,8,657430,1479,482,1475,31.8e6,0.133,1,2,6.0e6,32.9e6,3.1e6,1020
1531237844.466024609,216,15.131,14.505,1448,1500,536,1448,4,669014,1486,488,1482,31.8e6,0.133,1,2,3.1e6,32.9e6,3.1e6,1040
1531237844.485114956,216,13.24,14.525,1448,1500,536,1448,4,670462,1492,491,1488,31.8e6,0,1,2,3.5e6,32.9e6,1.1e6,1056
1531237844.507637718,216,13.24,14.525,1448,1500,536,1448,6,670462,1500,497,1495,31.8e6,0,1,2,5.2e6,32.9e6,739.2e3,1080
1531237844.529285055,216,13.24,14.525,1448,1500,536,1448,6,670462,1500,501,1495,31.8e6,0,1,2,5.2e6,32.9e6,739.2e3,1100
1531237844.551552536,212,8.661,10.866,1448,1500,536,1448,6,1233734,1520,514,1515,31.8e6,0,1,2,8.0e6,32.9e6,6.6e6,1124
1531237844.574540889,212,9.703,10.234,1448,1500,536,1448,6,1236630,1528,518,1523,31.8e6,0,1,2,7.2e6,32.9e6,2.0e6,1144
1531237844.596443141,216,14.29,14.515,1448,1500,536,1448,6,1246766,1534,525,1529,31.8e6,0,1,2,4.9e6,32.9e6,3.5e6,1168
1531237844.617927170,212,10.537,11.887,1448,1500,536,1448,6,1262694,1545,533,1540,31.8e6,0,1,2,6.6e6,32.9e6,7.7e6,1188
1531237844.637728651,216,13.212,14.267,1448,1500,536,1448,6,1262694,1547,535,1542,31.8e6,0,1,2,5.3e6,32.9e6,2.4e6,1208
1531237844.660131419,216,13.212,14.267,1448,1500,536,1448,6,1262694,1549,537,1544,31.8e6,0,1,2,5.3e6,32.9e6,2.4e6,1232
