ts, Backlog in Bytes, Backlog in packets
1531237878.126247452,66,1
1531237878.231332290,144,2
1531237878.336438840,300,4
1531237878.441525308,382,5
1531237878.546634927,78,1
1531237878.651745257,78,1
1531237878.756900405,0,0
1531237878.861960508,172,2
1531237878.967069561,526,7
1531237879.072202706,180,2
1531237879.177305959,352,4
1531237879.282388424,438,5
1531237879.387514512,258,3
1531237879.492662574,222,3
1531237879.597768207,156,2
1531237879.702869810,210,3
1531237879.807960007,210,3
1531237879.913087336,66,1
1531237880.018161871,210,3
1531237880.123249661,296,4
1531237880.228345796,558,7
1531237880.333452580,66,1
1531237880.438559328,144,2
1531237880.543665855,152,2
1531237880.648818925,258,3
1531237880.753887861,394,5
1531237880.858988197,242,3
1531237880.964097060,230,3
1531237881.069217779,320,4
1531237881.174298176,4230,45
1531237881.279413233,282,3
1531237881.384550231,308,4
1531237881.489616941,164,2
1531237881.594709936,386,5
1531237881.699822137,156,2
1531237881.804973703,78,1
1531237881.910061837,152,2
1531237882.015151769,132,2
1531237882.120288932,198,3
1531237882.225389689,312,4
1531237882.330506514,222,3
1531237882.435610716,156,2
1531237882.540821769,152,2
1531237882.645921604,406,5
1531237882.750989722,86,1
1531237882.856107927,390,5
1531237882.961249376,344,4
1531237883.066353784,808,10
1531237883.171466155,144,2
1531237883.276560005,78,1
1531237883.381668040,230,3
1531237883.486791675,0,0
1531237883.591915501,164,2
1531237883.697043423,246,3
1531237883.802117105,230,3
1531237883.907223419,156,2
1531237884.012332140,222,3
1531237884.117447172,132,2
1531237884.222545226,188,2
1531237884.327646013,782,9
1531237884.432811723,336,4
1531237884.537887126,164,2
1531237884.642992915,308,4
1531237884.748095804,328,4
1531237884.853263529,336,4
1531237884.958420706,328,4
1531237885.063546789,320,4
1531237885.168714498,78,1
1531237885.273816528,320,4
1531237885.378911204,276,4
1531237885.484050688,846,9
1531237885.589208605,210,3
1531237885.694328939,222,3
1531237885.799541289,312,4
1531237885.904752967,288,4
1531237886.009848491,78,1
1531237886.115013921,156,2
1531237886.220117444,210,3
1531237886.325261091,144,2
1531237886.430352398,86,1
1531237886.535494387,222,3
1531237886.640650020,156,2
1531237886.745765628,94,1
1531237886.850866053,234,3
1531237886.955967033,296,4
1531237887.061098952,164,2
1531237887.166186600,132,2
1531237887.271281937,78,1
1531237887.376374197,156,2
1531237887.481482280,222,3
1531237887.586604750,1318,15
1531237887.691715668,230,3
1531237887.796867745,0,0
1531237887.901967526,234,3
1531237888.007055796,144,2
1531237888.112158952,164,2
1531237888.217289701,250,3
1531237888.322392375,172,2
1531237888.427513943,78,1
1531237888.532642573,230,3
1531237888.637752000,144,2
1531237888.742852724,78,1
1531237888.847946409,210,3
1531237888.953067041,794,9
1531237889.058202347,422,5
1531237889.163287503,360,4
1531237889.268414102,336,4
1531237889.373505967,438,5
1531237889.478587525,316,4
1531237889.583682167,78,1
1531237889.688816053,0,0
1531237889.793876816,78,1
1531237889.898944253,86,1
1531237890.004040035,0,0
1531237890.109148436,78,1
1531237890.214239834,288,4
1531237890.319361341,152,2
1531237890.424460491,164,2
1531237890.529573737,78,1
1531237890.634666745,78,1
1531237890.739796786,132,2
1531237890.844902367,308,4
1531237890.949985695,234,3
1531237891.055085897,164,2
1531237891.160200851,152,2
1531237891.265311688,0,0
1531237891.370416879,144,2
1531237891.475588004,0,0
1531237891.580734090,308,4
1531237891.685818443,66,1
1531237891.790916357,156,2
1531237891.896017999,0,0
1531237892.001160596,66,1
1531237892.106256556,234,3
1531237892.211340451,492,6
1531237892.316439605,344,4
1531237892.421541206,156,2
1531237892.526639487,0,0
1531237892.631746509,366,5
1531237892.736881561,86,1
1531237892.841942599,230,3
1531237892.947034166,78,1
1531237893.052132602,712,8
1531237893.157256734,94,1
1531237893.262334051,250,3
1531237893.367487581,210,3
1531237893.472644427,132,2
1531237893.577757394,308,4
1531237893.682837637,210,3
1531237893.787918466,78,1
1531237893.893045667,0,0
1531237893.998110954,288,4
1531237894.103219198,144,2
1531237894.208307752,66,1
1531237894.313393386,222,3
1531237894.418468079,234,3
1531237894.523585262,86,1
1531237894.628733928,234,3
1531237894.733849270,2890,31
1531237894.838855872,2256,24
1531237894.943988841,658,7
1531237895.049135271,500,6
1531237895.154247342,336,4
1531237895.259357114,336,4
1531237895.364487222,250,3
1531237895.469598767,198,3
1531237895.574702150,86,1
1531237895.679921041,222,3
1531237895.785072444,66,1
1531237895.890174200,66,1
1531237895.995272408,288,4
1531237896.100376819,144,2
1531237896.205500538,78,1
1531237896.310587501,250,3
1531237896.415715026,132,2
1531237896.520883026,320,4
1531237896.625971079,266,3
1531237896.731078321,250,3
1531237896.836189152,328,4
1531237896.941309576,222,3
1531237897.046412865,336,4
1531237897.151562791,368,4
1531237897.256711176,430,5
1531237897.361799697,144,2
1531237897.466907217,230,3
1531237897.572003943,0,0
1531237897.677158357,152,2
1531237897.782251779,0,0
1531237897.887371073,230,3
1531237897.992500776,144,2
1531237898.097617702,66,1
1531237898.202714291,374,5
1531237898.307820803,222,3
1531237898.412937916,0,0
1531237898.518033917,222,3
1531237898.623149059,164,2
1531237898.728261780,242,3
1531237898.833383889,0,0
1531237898.938496538,300,4
1531237899.043826021,642,7
1531237899.148927520,462,5
1531237899.254029793,750,9
1531237899.359154051,132,2
1531237899.464285437,0,0
1531237899.569405150,66,1
1531237899.674495700,222,3
1531237899.779617694,390,5
1531237899.884754875,164,2
1531237899.989825443,0,0
1531237900.094923433,0,0
1531237900.200005447,354,5
1531237900.305127756,230,3
1531237900.410251668,152,2
1531237900.515335033,144,2
1531237900.620451611,320,4
1531237900.725568687,66,1
1531237900.830689166,144,2
1531237900.935778872,78,1
1531237901.040935386,242,3
1531237901.146013729,164,2
1531237901.251162375,144,2
1531237901.356284957,288,4
1531237901.461427294,172,2
1531237901.566606956,806,9
1531237901.671802415,398,5
1531237901.777013550,0,0
1531237901.882175199,328,4
1531237901.987333480,230,3
1531237902.092517295,0,0
1531237902.197646740,258,3
1531237902.302775103,0,0
1531237902.407963913,86,1
1531237902.513157321,234,3
1531237902.618331167,242,3
1531237902.723516762,156,2
1531237902.828725580,860,10
1531237902.933895333,368,4
1531237903.039031412,352,4
1531237903.144204172,242,3
1531237903.249375630,156,2
1531237903.354580508,0,0
1531237903.459792190,152,2
1531237903.565007025,164,2
1531237903.670168051,222,3
1531237903.775324017,164,2
1531237903.880494446,78,1
1531237903.985668760,66,1
1531237904.090784059,2068,22
1531237904.195963105,602,7
1531237904.301174207,480,6
1531237904.406352020,234,3
1531237904.511538527,406,5
1531237904.616773344,66,1
1531237904.721917195,320,4
1531237904.827065273,66,1
1531237904.932267341,472,6
1531237905.037435276,78,1
1531237905.142626462,164,2
1531237905.247810877,234,3
1531237905.353027203,242,3
1531237905.458205039,78,1
1531237905.563388977,328,4
1531237905.668612263,66,1
1531237905.773792362,342,5
1531237905.878927335,0,0
1531237905.984099410,222,3
1531237906.089300218,566,7
1531237906.194484106,296,4
1531237906.299685971,352,4
1531237906.404889329,250,3
1531237906.510209262,152,2
1531237906.615368620,164,2
1531237906.720569980,198,3
1531237906.825759645,242,3
1531237906.930891526,230,3
1531237907.036071822,132,2
1531237907.141275404,78,1
1531237907.246436490,66,1
1531237907.351659097,144,2
1531237907.456880609,144,2
1531237907.562036893,78,1
1531237907.667170373,222,3
1531237907.772349482,296,4
1531237907.877532318,86,1
1531237907.982682694,336,4
1531237908.087855977,430,5
1531237908.193060591,144,2
1531237908.298233476,328,4
1531237908.403409949,222,3
1531237908.508632656,234,3
1531237908.613794072,454,5
1531237908.718908742,172,2
1531237908.824109714,66,1
1531237908.929324908,86,1
1531237909.034493275,2530,27
1531237909.139710750,3290,35
1531237909.244911926,508,6
1531237909.350048684,210,3
1531237909.455258821,288,4
1531237909.560439959,172,2
1531237909.665617601,86,1
1531237909.770781614,242,3
1531237909.875966121,78,1
1531237909.981188231,144,2
1531237910.086365162,3462,37
1531237910.191540970,336,4
1531237910.296786937,222,3
1531237910.401949483,164,2
1531237910.507089278,242,3
1531237910.612280944,180,2
1531237910.717452119,86,1
1531237910.822637106,78,1
1531237910.927812479,86,1
1531237911.033011978,374,5
1531237911.138219092,222,3
1531237911.243401462,222,3
1531237911.348650591,78,1
1531237911.453822121,0,0
1531237911.558956760,132,2
1531237911.664125971,0,0
1531237911.769316204,406,5
1531237911.874486883,658,7
1531237911.979703219,376,4
1531237912.084897419,274,3
1531237912.190071382,66,1
1531237912.295259113,312,4
1531237912.400506079,210,3
1531237912.505697572,456,6
1531237912.610854598,366,5
1531237912.716067518,360,4
1531237912.821272594,506,7
1531237912.926454310,86,1
1531237913.031692936,434,5
1531237913.136909272,274,3
1531237913.242108734,320,4
1531237913.347274293,586,7
1531237913.452537566,368,4
1531237913.557717528,144,2
1531237913.662864559,250,3
1531237913.768057937,66,1
1531237913.873286495,78,1
1531237913.978483893,144,2
1531237914.083690536,288,4
1531237914.188881723,1K,11
1531237914.294040373,784,10
1531237914.399238412,3008,32
1531237914.504451303,774,9
1531237914.609624274,250,3
1531237914.714917864,222,3
1531237914.820143957,78,1
1531237914.925334875,144,2
1531237915.030523283,156,2
1531237915.135737888,452,6
1531237915.240963474,144,2
1531237915.346132917,288,4
1531237915.451303923,144,2
1531237915.556499148,180,2
1531237915.661667708,300,4
1531237915.766825730,460,6
1531237915.872033971,144,2
1531237915.977216919,320,4
1531237916.082381768,144,2
1531237916.187576131,132,2
1531237916.292815683,288,4
1531237916.397986650,352,4
1531237916.503127704,274,3
1531237916.608307431,830,9
1531237916.713463501,446,5
1531237916.818676282,406,5
1531237916.923866500,156,2
1531237917.029077422,66,1
1531237917.134271410,164,2
1531237917.239463728,78,1
1531237917.344744356,234,3
1531237917.449916609,1668,18
1531237917.555055818,962,11
1531237917.660263780,250,3
1531237917.765420722,402,5
1531237917.870595950,66,1
1531237917.975810829,164,2
1531237918.081029431,230,3
1531237918.186205296,0,0
1531237918.291395566,308,4
1531237918.396604226,78,1
1531237918.501794015,144,2
1531237918.606936662,386,5
1531237918.712122602,164,2
1531237918.817317105,414,5
1531237918.922504685,274,3
1531237919.027681545,86,1
1531237919.132894604,344,4
1531237919.238047389,390,5
1531237919.343240586,1072,12
1531237919.448459638,924,10
1531237919.553632760,1598,17
1531237919.658770476,594,7
1531237919.763983823,78,1
1531237919.869200363,132,2
1531237919.974401251,152,2
1531237920.079583997,300,4
1531237920.184838254,156,2
1531237920.289992501,0,0
1531237920.395121695,144,2
1531237920.500324699,1476,16
1531237920.605534907,658,7
1531237920.710715240,156,2
1531237920.815912091,164,2
1531237920.921141298,222,3
1531237921.026303681,250,3
1531237921.131498828,164,2
1531237921.236739047,222,3
1531237921.341892380,288,4
1531237921.447035195,132,2
1531237921.552213436,66,1
1531237921.657405553,414,5
1531237921.762597801,250,3
1531237921.867812092,1378,15
1531237921.973031405,288,4
1531237922.078221094,164,2
1531237922.183415336,0,0
1531237922.288664622,234,3
1531237922.393843240,406,5
1531237922.498970755,486,7
1531237922.604158157,446,5
1531237922.709368987,156,2
1531237922.814542002,152,2
1531237922.919738593,454,5
1531237923.024996155,336,4
1531237923.130139602,274,3
1531237923.235349004,180,2
1531237923.340598584,242,3
1531237923.445743886,210,3
1531237923.550901913,164,2
1531237923.656089815,78,1
1531237923.761283532,156,2
1531237923.866497363,78,1
1531237923.971682323,242,3
1531237924.076926330,480,6
1531237924.182097052,484,6
1531237924.287277886,1598,17
1531237924.392469687,830,9
1531237924.497661857,406,5
1531237924.602821656,156,2
1531237924.708072304,66,1
1531237924.813315348,66,1
1531237924.918500950,156,2
1531237925.023712609,156,2
1531237925.128941054,132,2
1531237925.234149198,164,2
1531237925.339346201,462,5
1531237925.444568896,86,1
1531237925.549747043,198,3
1531237925.654910193,258,3
1531237925.760135481,86,1
1531237925.865336193,430,5
1531237925.970529371,78,1
1531237926.075730806,144,2
1531237926.180966810,164,2
1531237926.286187489,222,3
1531237926.391384398,210,3
1531237926.496649498,144,2
1531237926.601857551,164,2
1531237926.706994315,242,3
1531237926.812189908,594,7
1531237926.917362749,320,4
1531237927.022562695,156,2
1531237927.127746934,188,2
1531237927.232957169,86,1
1531237927.338154432,78,1
1531237927.443329671,144,2
1531237927.548541028,86,1
1531237927.653699017,188,2
1531237927.758863844,86,1
1531237927.864084489,234,3
1531237927.969298138,320,4
1531237928.074473770,250,3
1531237928.179696454,0,0
1531237928.284939435,86,1
1531237928.390090205,172,2
1531237928.495277969,198,3
1531237928.600476185,78,1
1531237928.705666739,0,0
1531237928.810829956,132,2
1531237928.916034310,0,0
1531237929.021258438,164,2
1531237929.126444903,78,1
1531237929.231629658,0,0
1531237929.336868364,144,2
1531237929.442039665,288,4
1531237929.547223844,230,3
1531237929.652439558,444,6
1531237929.757620208,164,2
1531237929.862776262,222,3
1531237929.967961500,66,1
1531237930.073201927,78,1
1531237930.178386169,156,2
1531237930.283605739,78,1
1531237930.388798308,328,4
1531237930.494000690,78,1
1531237930.599173002,480,6
1531237930.704398039,680,8
1531237930.809565310,86,1
1531237930.914754200,288,4
1531237931.019973336,328,4
1531237931.125200060,86,1
1531237931.230373751,308,4
1531237931.335574091,222,3
1531237931.440819948,382,5
1531237931.546007442,210,3
1531237931.651151843,250,3
1531237931.756366936,144,2
1531237931.861546374,320,4
1531237931.966736295,406,5
1531237932.071943940,156,2
1531237932.177163290,0,0
1531237932.282341731,78,1
1531237932.387549246,156,2
1531237932.492797062,188,2
1531237932.597973765,420,6
1531237932.703126183,626,7
1531237932.808321381,422,5
1531237932.913507126,152,2
1531237933.018682289,626,7
1531237933.123890807,274,3
1531237933.229121119,780,10
1531237933.334329674,352,4
1531237933.439565012,266,3
1531237933.544881834,438,5
1531237933.650079281,300,4
1531237933.755262437,144,2
1531237933.860483554,144,2
1531237933.965642352,554,7
1531237934.070795922,250,3
1531237934.175997295,152,2
1531237934.281229396,210,3
1531237934.386396519,156,2
1531237934.491614693,508,6
1531237934.596891291,344,4
1531237934.702074701,414,5
1531237934.807299782,172,2
1531237934.912491138,156,2
1531237935.017679670,488,6
1531237935.122862485,720,8
1531237935.228087883,744,8
1531237935.333275373,378,5
1531237935.438458635,242,3
1531237935.543684293,0,0
1531237935.648938972,472,6
1531237935.754112135,144,2
1531237935.859298043,300,4
1531237935.964507836,222,3
1531237936.069675516,66,1
1531237936.174828409,328,4
1531237936.280035264,78,1
1531237936.385253091,144,2
1531237936.490437670,1386,15
1531237936.595657508,672,8
1531237936.700933584,250,3
1531237936.806102847,156,2
1531237936.911309042,144,2
1531237937.016485292,288,4
1531237937.121665694,414,5
1531237937.226830188,132,2
1531237937.332049331,0,0
1531237937.437284837,250,3
1531237937.542607760,172,2
1531237937.647823117,808,10
1531237937.753061921,526,7
1531237937.858258301,266,3
1531237937.963462378,86,1
1531237938.068727733,222,3
1531237938.173905322,66,1
1531237938.279051150,78,1
1531237938.384244348,86,1
1531237938.489479633,132,2
1531237938.594686673,144,2
1531237938.699906348,144,2
1531237938.805158792,86,1
1531237938.910362446,172,2
1531237939.015580624,86,1
1531237939.120836399,336,4
1531237939.226044264,210,3
1531237939.331233334,548,6
1531237939.436504366,300,4
1531237939.541707296,288,4
1531237939.646888587,222,3
1531237939.752084781,0,0
1531237939.857300419,132,2
1531237939.962489311,78,1
1531237940.067718394,78,1
1531237940.172983421,266,3
1531237940.278207473,144,2
1531237940.383434116,78,1
1531237940.488699619,328,4
1531237940.593891218,540,6
1531237940.699045100,312,4
1531237940.804250847,374,5
1531237940.909437435,66,1
1531237941.014653974,198,3
1531237941.119852417,222,3
1531237941.225100400,242,3
1531237941.330303812,164,2
1531237941.435519336,0,0
1531237941.540762414,144,2
1531237941.645985753,66,1
1531237941.751149316,0,0
1531237941.856375351,164,2
1531237941.961555831,66,1
1531237942.066781783,172,2
1531237942.172013280,66,1
1531237942.277221042,0,0
1531237942.382406706,156,2
1531237942.487633428,230,3
1531237942.592862134,94,1
1531237942.698054990,0,0
1531237942.803258448,1574,17
1531237942.908486345,414,5
1531237943.013657880,376,4
1531237943.118798612,900,10
1531237943.224023289,274,3
1531237943.329278165,156,2
1531237943.434463138,308,4
1531237943.539697475,288,4
1531237943.645006502,86,1
1531237943.750212492,66,1
1531237943.855425223,300,4
1531237943.960694684,164,2
1531237944.065881244,1880,20
1531237944.171032203,470,5
1531237944.276247450,736,8
1531237944.381442902,230,3
1531237944.486631561,342,5
1531237944.591850814,222,3
1531237944.697091418,242,3
1531237944.802296695,312,4
1531237944.907470258,258,3
1531237945.012741489,222,3
1531237945.117919630,164,2
1531237945.223098468,144,2
1531237945.328314826,0,0
1531237945.433517705,144,2
1531237945.538727164,316,4
1531237945.643942932,222,3
1531237945.749167901,394,5
1531237945.854387088,394,5
1531237945.959600768,222,3
1531237946.064906774,198,3
1531237946.170082381,78,1
1531237946.275282999,78,1
1531237946.380488379,198,3
1531237946.485693297,320,4
1531237946.590927329,144,2
1531237946.696182192,210,3
1531237946.801386693,144,2
1531237946.906584718,276,4
1531237947.011789038,144,2
1531237947.117017851,144,2
1531237947.222250844,0,0
1531237947.327450760,0,0
1531237947.432696678,156,2
1531237947.537889902,0,0
1531237947.643043897,144,2
1531237947.748246042,86,1
1531237947.853444591,66,1
1531237947.958648885,144,2
1531237948.063870819,78,1
1531237948.169118033,0,0
1531237948.274301321,0,0
1531237948.379504104,406,5
1531237948.484764607,164,2
1531237948.590070630,308,4
1531237948.695273563,66,1
1531237948.800541190,296,4
1531237948.905773739,156,2
1531237949.010960374,78,1
1531237949.116183431,132,2
1531237949.221398049,198,3
1531237949.326575315,234,3
1531237949.431797445,222,3
1531237949.537032018,480,6
1531237949.642245457,86,1
1531237949.747456376,156,2
1531237949.852740378,226,3
1531237949.957942949,132,2
1531237950.063128985,86,1
1531237950.168338642,320,4
1531237950.273523752,0,0
1531237950.378719922,144,2
1531237950.483942002,132,2
1531237950.589210357,218,3
1531237950.694424564,210,3
1531237950.799634194,946,11
1531237950.905019481,846,9
1531237951.010234130,368,4
1531237951.115438910,180,2
1531237951.220691963,222,3
1531237951.325863750,308,4
1531237951.431029337,210,3
1531237951.536287785,144,2
1531237951.641470944,230,3
1531237951.746793232,164,2
1531237951.852003109,66,1
1531237951.957242517,156,2
1531237952.062559186,144,2
1531237952.167785653,66,1
1531237952.273009551,156,2
1531237952.378248793,78,1
1531237952.483456351,242,3
1531237952.588803696,242,3
1531237952.694008642,222,3
1531237952.799195934,78,1
1531237952.904406188,222,3
1531237953.009610074,258,3
1531237953.114826628,446,5
1531237953.220151126,180,2
1531237953.325371862,1778,19
1531237953.430572270,556,6
1531237953.535806884,242,3
1531237953.641047391,230,3
1531237953.746255985,156,2
1531237953.851482306,132,2
1531237953.956741335,242,3
