ts, Backlog in Bytes, Backlog in packets
1531194473.213196236,820,10
1531194473.318317970,1090,13
1531194473.423480553,962,11
1531194473.528656461,890,11
1531194473.633795447,980,12
1531194473.738824323,1266,15
1531194473.843964608,994,13
1531194473.949108543,882,11
1531194474.054238614,1078,13
1531194474.159351610,988,12
1531194474.264484514,1048,12
1531194474.369608253,832,10
1531194474.474717346,702,9
1531194474.579808480,624,8
1531194474.684951085,908,10
1531194474.790012396,1258,15
1531194474.895082001,824,10
1531194475.000211811,890,11
1531194475.105299923,766,9
1531194475.210407965,832,10
1531194475.315557760,910,11
1531194475.420764142,1004,12
1531194475.525862706,1074,13
1531194475.630947428,570,7
1531194475.735992256,788,10
1531194475.841159032,1106,12
1531194475.946269850,682,9
1531194476.051390995,722,9
1531194476.156496276,366,5
1531194476.261623571,66,1
1531194476.366704315,0,0
1531194476.471813967,784,10
1531194476.576977485,918,11
1531194476.682087931,748,10
1531194476.787229133,546,7
1531194476.892310372,644,8
1531194476.997408369,682,9
1531194477.102463291,792,10
1531194477.207622636,656,8
1531194477.312763610,982,13
1531194477.417839166,780,10
1531194477.522901964,782,9
1531194477.628053831,846,11
1531194477.733169406,718,9
1531194477.838258395,530,7
1531194477.943399496,914,11
1531194478.048543173,1110,13
1531194478.153668693,976,12
1531194478.258780315,948,12
1531194478.363905308,694,9
1531194478.469067536,816,10
1531194478.574168440,776,10
1531194478.679260629,644,8
1531194478.784380652,632,8
1531194478.889492676,628,8
1531194478.994623205,914,11
1531194479.099745707,558,7
1531194479.204883497,840,10
1531194479.310019532,608,8
1531194479.415245150,628,8
1531194479.520361959,816,10
1531194479.625454823,868,10
1531194479.730670912,644,8
1531194479.835737586,976,12
1531194479.940903928,852,10
1531194480.045981943,680,8
1531194480.151161507,718,9
1531194480.256197502,1282,17
1531194480.361313929,1334,15
1531194480.466423566,664,8
1531194480.571544709,812,10
1531194480.676700435,616,8
1531194480.781840754,718,9
1531194480.886861430,710,9
1531194480.991989964,858,11
1531194481.097096785,870,11
1531194481.202248623,660,8
1531194481.307325060,694,9
1531194481.412452525,790,9
1531194481.517557571,826,11
1531194481.622671637,744,10
1531194481.727797350,776,10
1531194481.832972103,768,10
1531194481.938069361,620,8
1531194482.043145355,760,10
1531194482.148265441,836,10
1531194482.253388790,788,10
1531194482.358511071,644,8
1531194482.463656656,886,11
1531194482.568802896,644,8
1531194482.673871014,550,7
1531194482.778922441,706,9
1531194482.884086558,752,10
1531194482.989187575,780,10
1531194483.094302810,578,7
1531194483.199444610,816,10
1531194483.304570079,792,10
1531194483.409692395,576,8
1531194483.514773788,616,8
1531194483.619859608,1002,13
1531194483.725014960,808,10
1531194483.830131883,1214,15
1531194483.935234160,772,10
1531194484.040335103,726,9
1531194484.145475282,838,11
1531194484.250607769,780,10
1531194484.355745017,668,8
1531194484.460897913,742,9
1531194484.565983102,550,7
1531194484.671059573,616,8
1531194484.776190333,682,9
1531194484.881271722,706,9
1531194484.986357102,834,11
1531194485.091474452,830,11
1531194485.196608853,652,8
1531194485.301725538,682,9
1531194485.406828159,718,9
1531194485.511938803,678,9
1531194485.617089397,996,12
1531194485.722209942,734,9
1531194485.827308894,620,8
1531194485.932449457,886,11
1531194486.037574499,636,8
1531194486.142678838,636,8
1531194486.247851741,704,8
1531194486.352966005,776,10
1531194486.458062892,780,10
1531194486.563225231,588,8
1531194486.668343833,766,9
1531194486.773474502,818,11
1531194486.878590105,452,6
1531194486.983689124,710,9
1531194487.088876416,734,9
1531194487.193946472,562,7
1531194487.299020622,702,9
1531194487.404153372,820,10
1531194487.509262897,644,8
1531194487.614393796,780,10
1531194487.719549122,674,9
1531194487.824696542,768,10
1531194487.929801408,808,10
1531194488.034883024,662,9
1531194488.140026253,928,12
1531194488.245183534,814,11
1531194488.350335080,828,10
1531194488.455460874,772,10
1531194488.560645380,922,11
1531194488.665733980,600,8
1531194488.770821107,628,8
1531194488.875947055,66,1
1531194488.981128029,66,1
1531194489.086225367,66,1
1531194489.191363016,728,8
1531194489.296529161,792,10
1531194489.401632468,956,12
1531194489.506715365,764,10
1531194489.611881717,816,10
1531194489.717141815,776,10
1531194489.822243801,832,10
1531194489.927410016,806,11
1531194490.032621483,386,5
1531194490.137795621,654,9
1531194490.242984865,678,9
1531194490.348090991,842,11
1531194490.453250523,678,9
1531194490.558366253,962,11
1531194490.663511280,706,9
1531194490.768681297,644,8
1531194490.873792124,582,7
1531194490.978897823,812,10
1531194491.084052419,672,8
1531194491.189192508,780,10
1531194491.294341645,714,9
1531194491.399506533,550,7
1531194491.504704398,738,9
1531194491.609835248,820,10
1531194491.714948915,970,11
1531194491.820092285,818,11
1531194491.925280255,706,9
1531194492.030536505,652,8
1531194492.135786322,972,12
1531194492.240911046,832,10
1531194492.346041805,1102,13
1531194492.451106843,644,8
1531194492.556254225,602,7
1531194492.661371589,790,9
1531194492.766509097,636,8
1531194492.871757494,652,8
1531194492.976955590,672,8
1531194493.082074991,734,9
1531194493.187219711,666,9
1531194493.292357440,764,10
1531194493.397495818,746,9
1531194493.502616418,776,10
1531194493.607773070,894,11
1531194493.712901430,682,9
1531194493.818052880,694,9
1531194493.923250410,670,9
1531194494.028441214,760,10
1531194494.133511046,674,9
1531194494.238614389,870,11
1531194494.343781978,714,9
1531194494.448954351,706,9
1531194494.554008541,722,9
1531194494.659228927,628,8
1531194494.764369356,742,9
1531194494.869481885,608,8
1531194494.974640752,760,10
1531194495.079832358,1004,12
1531194495.184982735,772,10
1531194495.290089596,824,10
1531194495.395323582,1210,15
1531194495.500474316,1K,12
1531194495.605581026,1058,13
1531194495.710693859,800,10
1531194495.815816088,996,12
1531194495.920979970,702,9
1531194496.026102880,914,11
1531194496.131233553,948,12
1531194496.236457110,964,12
1531194496.341567630,1206,15
1531194496.446791253,690,9
1531194496.551938553,926,11
1531194496.657126797,980,12
1531194496.762260334,926,11
1531194496.867371178,812,10
1531194496.972524090,636,8
1531194497.077640873,584,8
1531194497.182757588,576,8
1531194497.287895377,616,8
1531194497.393079503,710,9
1531194497.498301111,772,10
1531194497.603440484,694,9
1531194497.708603414,792,10
1531194497.813696579,814,11
1531194497.918875174,702,9
1531194498.024018280,694,9
1531194498.129173047,694,9
1531194498.234280195,526,7
1531194498.339398301,722,9
1531194498.444598040,554,7
1531194498.549851432,788,10
1531194498.654974295,610,7
1531194498.760151012,740,10
1531194498.865284321,758,9
1531194498.970457790,680,8
1531194499.075552182,750,9
1531194499.180747434,674,9
1531194499.285968682,776,10
1531194499.391047000,782,9
1531194499.496266742,992,12
1531194499.601409372,824,10
1531194499.706543353,628,8
1531194499.811663499,936,12
1531194499.916827823,1K,12
1531194500.021960925,652,8
1531194500.127222350,660,8
1531194500.232267311,1082,13
1531194500.337438696,526,7
1531194500.442672126,1002,11
1531194500.547856184,722,9
1531194500.652998538,796,10
1531194500.758142261,800,10
1531194500.863215341,828,10
1531194500.968378075,878,11
1531194501.073499942,758,9
1531194501.178641962,652,8
1531194501.283789752,530,7
1531194501.388972490,792,10
1531194501.494064235,886,11
1531194501.599222246,758,9
1531194501.704350373,616,8
1531194501.809491243,804,10
1531194501.914702156,780,10
1531194502.019968380,620,8
1531194502.125147913,894,11
1531194502.230280353,616,8
1531194502.335410040,806,11
1531194502.440688589,628,8
1531194502.545797783,386,5
1531194502.650876496,644,8
1531194502.755985746,664,8
1531194502.861169383,816,10
1531194502.966279824,946,11
1531194503.071405220,1286,15
1531194503.176528558,834,11
1531194503.281649947,652,8
1531194503.386850482,664,8
1531194503.491985675,706,9
1531194503.597145037,840,10
1531194503.702296630,800,10
1531194503.807488256,734,9
1531194503.912693994,764,10
1531194504.017794490,1070,13
1531194504.122907396,868,10
1531194504.228094832,620,8
1531194504.333247206,754,9
1531194504.438390305,944,12
1531194504.543546723,768,10
1531194504.648696264,726,9
1531194504.753831705,758,9
1531194504.858904167,546,7
1531194504.964126618,718,9
1531194505.069323871,764,10
1531194505.174482841,738,9
1531194505.279569337,960,12
1531194505.384793050,828,10
1531194505.489910839,702,9
1531194505.594986100,824,10
1531194505.700146217,636,8
1531194505.805311322,800,10
1531194505.910516257,722,9
1531194506.015637724,766,9
1531194506.120807748,632,8
1531194506.225971610,588,8
1531194506.331187322,956,12
1531194506.436331313,710,9
1531194506.541475695,760,10
1531194506.646557689,812,10
1531194506.751705066,820,10
1531194506.856947946,696,8
1531194506.962045294,608,8
1531194507.067163806,780,10
1531194507.172346726,768,10
1531194507.277416337,780,10
1531194507.382627196,680,8
1531194507.487881247,898,11
1531194507.592997441,500,6
1531194507.698042623,616,8
1531194507.803087949,526,7
1531194507.908181822,758,9
1531194508.013254628,788,10
1531194508.118354382,464,6
1531194508.223417457,682,9
1531194508.328457190,472,6
1531194508.433506031,738,9
1531194508.538582005,956,12
1531194508.643637686,1020,12
1531194508.748739452,778,9
1531194508.853750034,890,11
1531194508.958793739,1204,14
1531194509.063874417,1082,13
1531194509.168998841,596,8
1531194509.273997257,726,9
1531194509.379054816,760,10
1531194509.484156572,852,10
1531194509.589239619,674,9
1531194509.694298160,636,8
1531194509.799448790,510,7
1531194509.904539980,750,9
1531194510.009626249,624,8
1531194510.114920870,768,10
1531194510.220073940,734,9
1531194510.325272597,472,6
1531194510.430325381,628,8
1531194510.535421192,132,2
1531194510.640518418,66,1
1531194510.745883914,792,10
1531194510.851101116,862,11
1531194510.956305703,760,10
1531194511.061520783,460,6
1531194511.166688578,856,10
1531194511.271851047,754,9
1531194511.377033953,886,11
1531194511.482221469,870,11
1531194511.587382872,1180,14
1531194511.692594905,948,12
1531194511.797726686,886,11
1531194511.902883208,828,10
1531194512.008075636,930,13
1531194512.113299210,542,7
1531194512.218498317,746,9
1531194512.323716538,842,11
1531194512.429036136,608,8
1531194512.534235104,840,10
1531194512.639408950,850,11
1531194512.744653144,1050,13
1531194512.849883340,1020,12
1531194512.955239230,850,11
1531194513.060429940,976,12
1531194513.165629393,918,11
1531194513.270818102,632,8
1531194513.376006015,596,8
1531194513.481193529,980,12
1531194513.586372394,760,10
1531194513.691558995,682,9
1531194513.796800635,824,10
1531194513.901908736,964,12
1531194514.007061231,1004,12
1531194514.112259062,1080,12
1531194514.217434908,832,10
1531194514.322581722,1000,12
1531194514.427804608,726,9
1531194514.532977575,930,11
1531194514.638131745,930,11
1531194514.743439244,1172,14
1531194514.848634803,782,9
1531194514.953806237,976,12
1531194515.058946917,596,8
1531194515.164143014,414,5
1531194515.269341744,878,11
1531194515.374538309,816,10
1531194515.479766380,816,10
1531194515.585001826,972,12
1531194515.690154618,772,10
1531194515.795359175,972,12
1531194515.900602466,878,11
1531194516.005765233,938,11
1531194516.110908265,710,9
1531194516.216193267,566,7
1531194516.321378554,538,7
1531194516.426533930,628,8
1531194516.531776443,652,8
1531194516.636988495,760,10
1531194516.742205603,686,9
1531194516.847368767,916,12
1531194516.952612736,750,9
1531194517.057772929,714,9
1531194517.162920005,882,11
1531194517.268096271,820,10
1531194517.373341012,748,10
1531194517.478510943,562,7
1531194517.583684803,564,8
1531194517.688886567,886,11
1531194517.794068673,538,7
1531194517.899226728,636,8
1531194518.004416707,600,8
1531194518.109573058,768,10
1531194518.214777963,496,6
1531194518.319968052,810,11
1531194518.425181952,694,9
1531194518.530382153,792,10
1531194518.635555916,660,8
1531194518.740809412,820,10
1531194518.845930925,808,10
1531194518.951091226,566,7
1531194519.056295840,632,8
1531194519.161488967,808,10
1531194519.266693838,570,7
1531194519.371914442,698,9
1531194519.477133898,784,10
1531194519.582329147,476,6
1531194519.687542369,846,11
1531194519.792879477,796,10
1531194519.898044569,780,10
1531194520.003218125,718,9
1531194520.108391179,670,9
1531194520.213589786,706,9
1531194520.318869769,828,10
1531194520.424072449,604,8
1531194520.529291124,674,9
1531194520.634498365,944,12
1531194520.739691498,694,9
1531194520.844976286,714,9
1531194520.950168196,838,11
1531194521.055371478,596,8
1531194521.160627590,464,6
1531194521.265781458,1014,13
1531194521.370969592,628,8
1531194521.476179138,702,9
1531194521.581392791,608,8
1531194521.686585273,858,11
1531194521.791779425,848,10
1531194521.896982927,734,9
1531194522.002164632,686,9
1531194522.107329761,720,10
1531194522.212503607,616,8
1531194522.317740661,828,10
1531194522.422868105,726,9
1531194522.528055150,534,7
1531194522.633317310,682,9
1531194522.738399719,656,8
1531194522.843601697,652,8
1531194522.948863539,670,9
1531194523.054035555,394,5
1531194523.159184010,746,9
1531194523.264356370,500,6
1531194523.369522525,742,9
1531194523.474812536,664,8
1531194523.579988053,714,9
1531194523.685190736,588,8
1531194523.790373083,772,10
1531194523.895562772,652,8
1531194524.000781393,886,11
1531194524.106042595,788,10
1531194524.211254786,788,10
1531194524.316535542,780,10
1531194524.421735074,758,9
1531194524.526938566,526,7
1531194524.632120946,780,10
1531194524.737340864,674,9
1531194524.842625632,988,12
1531194524.947810242,596,8
1531194525.053010960,652,8
1531194525.158182378,768,10
1531194525.263345735,726,9
1531194525.368530217,596,8
1531194525.473735858,706,9
1531194525.578894414,714,9
1531194525.684131089,586,7
1531194525.789326287,386,5
1531194525.894499763,840,10
1531194525.999693982,828,10
1531194526.104966771,738,9
1531194526.210159901,694,9
1531194526.315363393,866,11
1531194526.420564896,652,8
1531194526.525777611,744,10
1531194526.630915079,644,8
1531194526.736128675,608,8
1531194526.841312653,726,9
1531194526.946597003,690,9
1531194527.051892571,824,10
1531194527.157119342,722,9
1531194527.262346968,750,9
1531194527.367510209,608,8
1531194527.472762138,588,8
1531194527.577877854,620,8
1531194527.683003869,830,11
1531194527.788200119,816,10
1531194527.893395451,688,8
1531194527.998572953,702,9
1531194528.103772729,780,10
1531194528.208961969,874,11
1531194528.314186121,558,7
1531194528.419382753,938,11
1531194528.524613050,66,1
1531194528.629815231,0,0
1531194528.734954952,782,9
1531194528.840151811,886,11
1531194528.945370312,550,7
1531194529.050517561,1000,12
1531194529.155721279,1056,12
1531194529.260959572,950,11
1531194529.366129282,892,10
1531194529.471266564,948,12
1531194529.576416997,1070,13
1531194529.681610775,1008,12
1531194529.786777040,886,11
1531194529.891976007,846,11
1531194529.997202598,636,8
1531194530.102406220,546,7
1531194530.207616070,530,7
1531194530.312887106,876,10
1531194530.418053273,828,10
1531194530.523259482,788,10
1531194530.628496712,728,10
1531194530.733622970,530,7
1531194530.838788917,480,8
1531194530.943990464,596,8
1531194531.049217827,846,11
1531194531.154399770,558,7
1531194531.259636007,714,9
1531194531.364840050,652,8
1531194531.470073895,484,6
1531194531.575285353,826,11
1531194531.680501405,952,12
1531194531.785663744,1082,13
1531194531.890824234,906,11
1531194531.996024358,1008,12
1531194532.101250133,820,10
1531194532.206450364,852,10
1531194532.311649555,874,11
1531194532.416899666,918,11
1531194532.522072266,1066,13
1531194532.627307083,886,11
1531194532.732634746,1120,14
1531194532.837838120,656,8
1531194532.943022008,836,10
1531194533.048233194,912,12
1531194533.153402370,1126,13
1531194533.258570560,718,9
1531194533.363759369,616,8
1531194533.468966813,584,8
1531194533.574174702,608,8
1531194533.679335651,854,11
1531194533.784533960,938,11
1531194533.889704469,894,11
1531194533.994848500,746,9
1531194534.100027031,854,11
1531194534.205244707,754,9
1531194534.310418770,1056,12
1531194534.415629279,682,9
1531194534.520834178,636,8
1531194534.626026361,796,10
1531194534.731184063,558,7
1531194534.836387244,726,9
1531194534.941544658,792,10
1531194535.046745723,768,10
1531194535.151938010,804,10
1531194535.257142051,890,11
1531194535.362324678,624,8
1531194535.467660951,882,11
1531194535.572886713,714,9
1531194535.678107891,682,9
1531194535.783297740,472,6
1531194535.888492758,656,8
1531194535.993775451,734,9
1531194536.098955585,738,9
1531194536.204139042,506,7
1531194536.309337655,526,7
1531194536.414535075,538,7
1531194536.519715923,754,9
1531194536.624908093,820,10
1531194536.730111318,620,8
1531194536.835301460,636,8
1531194536.940507081,668,8
1531194537.045700742,1136,14
1531194537.150913262,1250,15
1531194537.256094229,1008,12
1531194537.361301861,848,10
1531194537.466481739,710,9
1531194537.571706803,846,11
1531194537.676940013,738,9
1531194537.782110481,758,9
1531194537.887297225,942,11
1531194537.992510478,1122,13
1531194538.097685403,906,11
1531194538.202865011,890,11
1531194538.308009453,602,7
1531194538.413208006,1086,13
1531194538.518370111,902,11
1531194538.623545909,1000,12
1531194538.728726906,1004,12
1531194538.833897271,1094,13
1531194538.939035869,836,10
1531194539.044222757,792,10
1531194539.149429847,558,7
1531194539.254674742,472,6
1531194539.359856481,800,10
1531194539.465045494,816,10
1531194539.570219966,898,11
1531194539.675376514,654,9
1531194539.780569029,914,11
1531194539.885778168,648,8
1531194539.990943147,730,9
1531194540.096158032,620,8
1531194540.201350621,866,11
1531194540.306537890,664,8
1531194540.411720030,476,6
1531194540.516917891,714,9
1531194540.622067105,902,11
1531194540.727242482,674,9
1531194540.832411277,726,9
1531194540.937618190,808,10
1531194541.042784889,894,11
1531194541.148012990,708,10
1531194541.253198946,780,10
1531194541.358366657,660,8
1531194541.463541774,760,10
1531194541.568750235,910,11
1531194541.673883223,530,7
1531194541.779049675,730,9
1531194541.884210279,714,9
1531194541.989424316,788,10
1531194542.094588840,788,10
1531194542.199785081,782,9
1531194542.305011706,636,8
1531194542.410214683,890,11
1531194542.515389461,816,10
1531194542.620551827,796,10
1531194542.725760638,730,9
1531194542.830918048,844,10
1531194542.936106988,776,10
1531194543.041322030,616,8
1531194543.146525536,760,10
1531194543.251800573,746,9
1531194543.356993252,714,9
1531194543.462113055,644,8
1531194543.567274823,758,9
1531194543.672505253,690,9
1531194543.777719023,558,7
1531194543.882895462,300,4
1531194543.988102732,66,1
1531194544.093319723,66,1
1531194544.198604912,824,10
1531194544.303786263,662,9
