ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate,busy
1531194434.520078428,224,23.014,9.792,1448,1500,536,1448,11,38,3,3,1,591.0e3,19.589,2.88672,2.88672,5.5e6,14.7e6,591.4e3,16
1531194434.528290257,224,23.014,9.792,1448,1500,536,1448,11,38,3,3,1,591.0e3,19.589,2.88672,2.88672,5.5e6,14.7e6,591.4e3,16
1531194434.541936098,224,23.014,9.792,1448,1500,536,1448,11,38,14,3,12,591.0e3,19.589,2.88672,2.88672,5.5e6,14.7e6,591.4e3,24
1531194434.554842977,224,22.147,9.079,1448,1500,536,1448,13,38,17,4,15,1.3e6,16.075,2.88672,2.88672,6.8e6,14.7e6,1.3e6,36
1531194434.559677432,224,20.173,7.088,1448,1500,536,1448,22,15966,28,9,25,5.7e6,14.207,2.88672,2.88672,12.6e6,17.1e6,5.7e6,44
1531194434.585905020,220,18.718,4.926,1448,1500,536,1448,35,40582,60,19,57,8.4e6,11.491,2.88672,2.88672,21.7e6,25.2e6,8.1e6,68
1531194434.582934946,220,18.134,5.01,1448,1500,536,1448,35,34790,52,18,49,8.4e6,11.491,2.88672,2.88672,22.4e6,25.2e6,8.4e6,64
1531194434.609149813,220,18.536,3.019,1448,1500,536,1448,47,78230,114,35,111,18.5e6,11.491,2.88672,2.88672,29.4e6,55.4e6,15.4e6,88
1531194434.611053366,220,18.828,2.828,1448,1500,536,1448,57,92710,132,38,129,21.7e6,11.491,2.88672,2.88672,35.1e6,65.0e6,21.7e6,96
1531194434.632518873,224,21.202,3.194,1448,1500,536,1448,124,179590,226,62,223,40.9e6,11.491,2.88672,2.88672,67.7e6,122.4e6,40.9e6,116
1531194434.638102662,224,20.159,2.767,1448,1500,536,1448,135,205654,282,65,279,40.9e6,11.491,2.88672,2.88672,77.6e6,122.4e6,32.2e6,120
1531194434.654211920,224,20.098,2.636,1448,1500,536,1448,195,301222,410,76,407,50.2e6,11.491,2.88672,2.88672,112.4e6,150.2e6,42.0e6,136
1531194434.666489451,224,20.817,2.108,1448,1500,536,1448,269,451814,536,85,533,74.9e6,11.491,2.88672,2.88672,149.7e6,223.9e6,74.8e6,148
1531194434.677840583,224,21.429,2.186,1448,1500,536,1448,323,516974,642,94,639,101.4e6,11.491,2.88672,2.88672,174.6e6,303.3e6,101.4e6,160
1531194434.693332468,228,24.254,4.609,1448,1500,536,1448,398,764582,777,103,774,101.4e6,11.491,2.88672,2.88672,190.1e6,303.3e6,91.7e6,176
1531194434.699072994,224,23.626,2.094,1448,1500,536,1448,398,860150,847,119,844,101.4e6,11.491,2.88672,2.88672,195.1e6,303.3e6,92.2e6,180
1531194434.724144251,228,24.329,1.849,1448,1500,536,1448,398,1204774,1047,207,1044,103.3e6,11.491,2.88672,2.88672,189.5e6,308.8e6,97.7e6,208
1531194434.722153275,228,27.079,3.112,1448,1500,536,1448,398,1128030,1002,190,999,103.3e6,11.491,2.88672,2.88672,170.3e6,308.8e6,91.5e6,204
1531194434.744205951,228,26.806,1.708,1448,1500,536,1448,398,1368398,1208,290,1205,103.3e6,11.491,2.88672,2.88672,172.0e6,308.8e6,82.8e6,228
1531194434.751962777,228,26.91,1.532,1448,1500,536,1448,398,1466862,1253,319,1250,103.3e6,11.491,2.88672,2.88672,171.3e6,308.8e6,92.0e6,232
1531194434.765927181,228,27.909,2.34,1448,1500,536,1448,306,1660894,1346,387,1343,103.3e6,11.491,0.34375,2.88672,127.0e6,36.8e6,101.9e6,248
1531194434.777252477,232,29.822,2.927,1448,1500,536,1448,306,1755014,1377,432,1374,103.3e6,11.491,0.34375,2.88672,118.9e6,36.8e6,89.9e6,260
1531194434.786938586,228,27.113,1.539,1448,1500,536,1448,95,1892574,1443,451,1440,103.3e6,11.491,1,2,40.6e6,107.0e6,44.7e6,268
1531194434.810016011,224,23.529,2.192,1448,1500,536,1448,233,2106878,1648,493,1645,103.3e6,11.491,1.25,2,114.7e6,133.7e6,67.7e6,292
1531194434.808588732,224,23.412,1.941,1448,1500,536,1448,232,1985246,1592,483,1589,103.3e6,11.491,1,2,114.8e6,107.0e6,49.3e6,288
1531194434.835139246,224,21.876,1.833,1448,1500,536,1448,224,2315390,1802,509,1799,103.3e6,11.491,0.75,2,118.6e6,80.2e6,78.2e6,316
1531194434.838729711,224,22.182,1.988,1448,1500,536,1448,224,2389238,1841,513,1838,103.3e6,11.491,0.75,2,117.0e6,80.2e6,77.0e6,320
1531194434.858916688,224,22.101,1.826,1448,1500,536,1448,232,2602094,2015,540,2012,103.3e6,11.491,1,2,121.6e6,107.0e6,91.0e6,340
1531194434.865776577,224,22.583,1.471,1448,1500,536,1448,232,2706350,2087,546,2084,103.3e6,11.491,1,2,119.0e6,107.0e6,75.4e6,348
1531194434.881704512,224,23.803,2.262,1448,1500,536,1448,232,2875766,2222,561,2219,103.3e6,11.491,1,2,112.9e6,107.0e6,73.8e6,364
1531194434.892948448,224,23.716,2.791,1448,1500,536,1448,242,3019118,2303,571,2300,107.6e6,11.491,1,2,118.2e6,111.5e6,73.2e6,376
1531194434.903337119,228,24.881,2.5,1448,1500,536,1448,244,3201566,2402,583,2399,108.9e6,11.491,1,2,113.6e6,112.8e6,100.3e6,388
1531194434.923780826,224,23.17,1.584,1448,1500,536,1448,250,3331886,2570,600,2567,108.9e6,11.491,1.25,2,125.0e6,141.0e6,86.1e6,408
1531194434.918938492,224,23.17,1.584,1448,1500,536,1448,250,3331886,2534,597,2531,108.9e6,11.491,1.25,2,125.0e6,141.0e6,86.1e6,400
1531194434.949793977,224,23.463,2.879,1448,1500,536,1448,244,3660582,2780,623,2777,108.9e6,11.491,1,2,120.5e6,112.8e6,80.4e6,432
1531194434.947690577,224,23.538,2.438,1448,1500,536,1448,244,3644654,2735,620,2732,108.9e6,11.491,1,2,120.1e6,112.8e6,80.0e6,428
1531194434.974050666,224,22.536,1.379,1448,1500,536,1448,244,3996518,2969,650,2966,108.9e6,11.491,1,2,125.4e6,112.8e6,96.7e6,456
1531194434.976158459,224,22.24,1.41,1448,1500,536,1448,244,3996518,3005,652,3002,108.9e6,11.491,1,2,127.1e6,112.8e6,87.3e6,460
1531194434.996631176,224,23.344,2.392,1448,1500,536,1448,244,4283222,3167,672,3164,108.9e6,11.491,1,2,121.1e6,112.8e6,86.7e6,480
1531194435.002364682,224,23.8,2.241,1448,1500,536,1448,244,4348382,3212,676,3209,108.9e6,11.491,1,2,118.8e6,112.8e6,92.2e6,484
1531194435.018630001,224,23.106,2.746,1448,1500,536,1448,244,4569926,3356,692,3353,108.9e6,11.491,1,2,122.3e6,112.8e6,94.4e6,504
1531194435.025886567,224,22.848,2.103,1448,1500,536,1448,250,4661150,3414,700,3411,108.9e6,11.491,1.25,2,126.8e6,141.0e6,85.4e6,508
1531194435.042465630,224,22.225,2.75,1448,1500,536,1448,238,4817534,3524,710,3521,108.9e6,11.491,0.75,2,124.0e6,84.6e6,97.0e6,524
1531194435.049779885,224,22.638,2.465,1448,1500,536,1448,244,4930478,3599,721,3596,108.9e6,11.491,1,2,124.9e6,112.8e6,97.7e6,532
1531194435.066532883,224,23.545,2.767,1448,1500,536,1448,244,5063694,3735,733,3731,108.9e6,11.491,1,2,120.0e6,112.8e6,73.6e6,548
1531194435.074523638,224,23.279,1.503,1448,1500,536,1448,244,5208494,3807,745,3803,108.9e6,11.491,1,2,121.4e6,112.8e6,90.5e6,556
1531194435.089624169,224,23.851,1.626,1448,1500,536,1448,244,5403974,3924,757,3920,108.9e6,11.491,1,2,118.5e6,112.8e6,99.3e6,572
1531194435.099247002,228,24.558,2.1,1448,1500,536,1448,244,5469134,4014,766,4010,108.9e6,11.491,1,2,115.1e6,112.8e6,87.1e6,580
